tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P
5083392,81120.0,81185.0,81258.0,81360.0,81442.0,81460.0,81625.0,81691.0,81780.0,81835.0,81903.0,81973.0,82052.0,82079.0,82347.0,82368.0,82383.0,82499.0,82552.0,82603.0,82638.0,82685.0,82730.0,82797.0,82844.0,82893.0,82928.0,82982.0,83042.0,83088.0,83118.0,83169.0,83219.0,83252.0,83300.0,83329.0,83363.0,83396.0,83441.0,83481.0
5083931,42420.0,42520.0,42631.0,42757.0,42859.0,42881.0,43088.0,43160.0,43257.0,43339.0,43438.0,43541.0,43665.0,43692.0,43964.0,43985.0,44000.0,44114.0,44158.0,44203.0,44236.0,44282.0,44322.0,44382.0,44424.0,44468.0,44500.0,44550.0,44606.0,44650.0,44679.0,44729.0,44775.0,44805.0,44849.0,44874.0,44911.0,44946.0,44995.0,45039.0
5085795,62520.0,62637.0,62766.0,62915.0,63035.0,63061.0,63304.0,63395.0,63519.0,63606.0,63702.0,63801.0,63942.0,63979.0,64293.0,64317.0,64335.0,64479.0,64529.0,64584.0,64628.0,64686.0,64747.0,64836.0,64898.0,64963.0,64999.0,65055.0,65119.0,65183.0,65225.0,65296.0,65349.0,65384.0,65435.0,65464.0,65506.0,65546.0,65618.0,65684.0
5086884,34320.0,34434.0,34560.0,34660.0,34741.0,34759.0,34920.0,34971.0,35040.0,35160.0,35189.0,35220.0,35280.0,35400.0,35665.0,35686.0,35700.0,35760.0,35820.0,35880.0,35940.0,36000.0,36060.0,36085.0,36102.0,36120.0,36134.0,36156.0,36180.0,36245.0,36288.0,36360.0,36416.0,36454.0,36509.0,36540.0,36601.0,36660.0,36754.0,36840.0
5086890,57720.0,57798.0,57884.0,58006.0,58104.0,58125.0,58323.0,58408.0,58523.0,58581.0,58672.0,58767.0,58887.0,58911.0,59177.0,59198.0,59212.0,59329.0,59378.0,59427.0,59465.0,59516.0,59549.0,59618.0,59666.0,59717.0,59750.0,59802.0,59860.0,59911.0,59945.0,60001.0,60051.0,60084.0,60132.0,60159.0,60198.0,60235.0,60282.0,60325.0
5086893,77520.0,77585.0,77658.0,77760.0,77842.0,77860.0,78025.0,78091.0,78180.0,78235.0,78303.0,78373.0,78452.0,78479.0,78747.0,78768.0,78783.0,78899.0,78952.0,79003.0,79038.0,79085.0,79130.0,79197.0,79244.0,79293.0,79328.0,79382.0,79442.0,79488.0,79518.0,79569.0,79619.0,79652.0,79700.0,79729.0,79763.0,79796.0,79841.0,79881.0
5087193,53220.0,53342.0,53478.0,53619.0,53733.0,53758.0,53989.0,54064.0,54167.0,54249.0,54342.0,54438.0,54572.0,54602.0,54896.0,54919.0,54935.0,55067.0,55116.0,55166.0,55203.0,55254.0,55300.0,55379.0,55434.0,55492.0,55528.0,55584.0,55648.0,55708.0,55748.0,55814.0,55869.0,55906.0,55959.0,55989.0,56031.0,56071.0,56129.0,56182.0
5087195,61320.0,61437.0,61566.0,61715.0,61835.0,61861.0,62104.0,62195.0,62319.0,62406.0,62502.0,62601.0,62742.0,62779.0,63093.0,63117.0,63135.0,63279.0,63329.0,63384.0,63428.0,63486.0,63547.0,63636.0,63698.0,63763.0,63799.0,63855.0,63919.0,63983.0,64025.0,64096.0,64149.0,64184.0,64235.0,64264.0,64306.0,64346.0,64418.0,64484.0
5087196,69120.0,69201.0,69291.0,69416.0,69517.0,69539.0,69744.0,69814.0,69909.0,69981.0,70064.0,70151.0,70271.0,70312.0,70590.0,70612.0,70627.0,70754.0,70800.0,70850.0,70893.0,70944.0,70994.0,71068.0,71120.0,71175.0,71213.0,71271.0,71336.0,71390.0,71426.0,71486.0,71541.0,71577.0,71630.0,71660.0,71701.0,71741.0,71802.0,71858.0
5087504,60720.0,60837.0,60966.0,61115.0,61235.0,61261.0,61504.0,61595.0,61719.0,61806.0,61902.0,62001.0,62142.0,62179.0,62493.0,62517.0,62535.0,62679.0,62729.0,62784.0,62828.0,62886.0,62947.0,63036.0,63098.0,63163.0,63199.0,63255.0,63319.0,63383.0,63425.0,63496.0,63549.0,63584.0,63635.0,63664.0,63706.0,63746.0,63818.0,63884.0
5087513,51420.0,51542.0,51678.0,51819.0,51933.0,51958.0,52189.0,52264.0,52367.0,52449.0,52542.0,52638.0,52772.0,52802.0,53096.0,53119.0,53135.0,53267.0,53316.0,53366.0,53403.0,53454.0,53500.0,53579.0,53634.0,53692.0,53728.0,53784.0,53848.0,53908.0,53948.0,54014.0,54069.0,54106.0,54159.0,54189.0,54231.0,54271.0,54329.0,54382.0
5087517,66720.0,66837.0,66966.0,67115.0,67235.0,67261.0,67504.0,67595.0,67719.0,67806.0,67902.0,68001.0,68142.0,68179.0,68493.0,68517.0,68535.0,68679.0,68729.0,68784.0,68828.0,68886.0,68947.0,69036.0,69098.0,69163.0,69199.0,69255.0,69319.0,69383.0,69425.0,69496.0,69549.0,69584.0,69635.0,69664.0,69706.0,69746.0,69818.0,69884.0
5087518,77520.0,77581.0,77649.0,77754.0,77839.0,77858.0,78030.0,78096.0,78186.0,78240.0,78312.0,78386.0,78491.0,78520.0,78767.0,78786.0,78800.0,78913.0,78955.0,78999.0,79034.0,79082.0,79124.0,79192.0,79239.0,79289.0,79325.0,79380.0,79442.0,79491.0,79523.0,79577.0,79628.0,79662.0,79711.0,79740.0,79776.0,79810.0,79853.0,79892.0
5087520,84300.0,84361.0,84429.0,84534.0,84619.0,84638.0,84810.0,84876.0,84966.0,85020.0,85092.0,85166.0,85271.0,85300.0,85547.0,85566.0,85580.0,85693.0,85735.0,85779.0,85814.0,85862.0,85904.0,85972.0,86019.0,86069.0,86105.0,86160.0,86222.0,86271.0,86303.0,86357.0,86408.0,86442.0,86491.0,86520.0,86556.0,86590.0,86633.0,86672.0
5087630,28020.0,28100.0,28189.0,28269.0,28333.0,28347.0,28477.0,28522.0,28584.0,28682.0,28765.0,28852.0,28983.0,29020.0,29269.0,29288.0,29303.0,29412.0,29455.0,29496.0,29534.0,29588.0,29628.0,29697.0,29745.0,29795.0,29826.0,29874.0,29928.0,29976.0,30008.0,30062.0,30108.0,30138.0,30182.0,30207.0,30236.0,30264.0,30335.0,30399.0
5087647,48720.0,48795.0,48878.0,48972.0,49048.0,49065.0,49218.0,49270.0,49341.0,49411.0,49491.0,49574.0,49676.0,49708.0,49969.0,49989.0,50004.0,50119.0,50157.0,50198.0,50227.0,50273.0,50313.0,50388.0,50440.0,50496.0,50525.0,50570.0,50620.0,50667.0,50698.0,50749.0,50794.0,50824.0,50867.0,50891.0,50923.0,50953.0,51008.0,51059.0
5088070,37920.0,37998.0,38085.0,38224.0,38336.0,38360.0,38586.0,38630.0,38691.0,38730.0,38798.0,38868.0,38974.0,38996.0,39235.0,39254.0,39266.0,39369.0,39410.0,39448.0,39472.0,39513.0,39537.0,39604.0,39651.0,39701.0,39733.0,39783.0,39839.0,39875.0,39899.0,39939.0,39982.0,40011.0,40053.0,40077.0,40102.0,40126.0,40164.0,40198.0
5088636,63120.0,63198.0,63284.0,63406.0,63504.0,63525.0,63723.0,63808.0,63923.0,63981.0,64072.0,64167.0,64287.0,64311.0,64577.0,64598.0,64612.0,64729.0,64778.0,64827.0,64865.0,64916.0,64949.0,65018.0,65066.0,65117.0,65150.0,65202.0,65260.0,65311.0,65345.0,65401.0,65451.0,65484.0,65532.0,65559.0,65598.0,65635.0,65682.0,65725.0
5088638,70320.0,70370.0,70425.0,70530.0,70615.0,70634.0,70806.0,70873.0,70964.0,70993.0,71088.0,71186.0,71313.0,71345.0,71596.0,71616.0,71629.0,71729.0,71770.0,71809.0,71842.0,71892.0,71928.0,71991.0,72035.0,72081.0,72113.0,72162.0,72216.0,72262.0,72293.0,72344.0,72401.0,72439.0,72494.0,72526.0,72559.0,72591.0,72626.0,72657.0
5088718,70320.0,70401.0,70491.0,70616.0,70717.0,70739.0,70944.0,71014.0,71109.0,71181.0,71264.0,71351.0,71471.0,71512.0,71790.0,71812.0,71827.0,71954.0,72000.0,72050.0,72093.0,72144.0,72194.0,72268.0,72320.0,72375.0,72413.0,72471.0,72536.0,72590.0,72626.0,72686.0,72741.0,72777.0,72830.0,72860.0,72901.0,72941.0,73002.0,73058.0
5088882,45120.0,45195.0,45278.0,45372.0,45448.0,45465.0,45618.0,45670.0,45741.0,45811.0,45891.0,45974.0,46076.0,46108.0,46369.0,46389.0,46404.0,46519.0,46557.0,46598.0,46627.0,46673.0,46713.0,46788.0,46840.0,46896.0,46925.0,46970.0,47020.0,47067.0,47098.0,47149.0,47194.0,47224.0,47267.0,47291.0,47323.0,47353.0,47408.0,47459.0
5088886,61320.0,61398.0,61484.0,61606.0,61704.0,61725.0,61923.0,62008.0,62123.0,62181.0,62272.0,62367.0,62487.0,62511.0,62777.0,62798.0,62812.0,62929.0,62978.0,63027.0,63065.0,63116.0,63149.0,63218.0,63266.0,63317.0,63350.0,63402.0,63460.0,63511.0,63545.0,63601.0,63651.0,63684.0,63732.0,63759.0,63798.0,63835.0,63882.0,63925.0
5088888,68520.0,68570.0,68625.0,68730.0,68815.0,68834.0,69006.0,69073.0,69164.0,69193.0,69288.0,69386.0,69513.0,69545.0,69796.0,69816.0,69829.0,69929.0,69970.0,70009.0,70042.0,70092.0,70128.0,70191.0,70235.0,70281.0,70313.0,70362.0,70416.0,70462.0,70493.0,70544.0,70601.0,70639.0,70694.0,70726.0,70759.0,70791.0,70826.0,70857.0
5088892,82920.0,82985.0,83058.0,83160.0,83242.0,83260.0,83425.0,83491.0,83580.0,83635.0,83703.0,83773.0,83852.0,83879.0,84147.0,84168.0,84183.0,84299.0,84352.0,84403.0,84438.0,84485.0,84530.0,84597.0,84644.0,84693.0,84728.0,84782.0,84842.0,84888.0,84918.0,84969.0,85019.0,85052.0,85100.0,85129.0,85163.0,85196.0,85241.0,85281.0
5089766,32520.0,32634.0,32760.0,32860.0,32941.0,32959.0,33120.0,33171.0,33240.0,33360.0,33389.0,33420.0,33480.0,33600.0,33865.0,33886.0,33900.0,33960.0,34020.0,34080.0,34140.0,34200.0,34260.0,34285.0,34302.0,34320.0,34334.0,34356.0,34380.0,34445.0,34488.0,34560.0,34616.0,34654.0,34709.0,34740.0,34801.0,34860.0,34954.0,35040.0
5089768,39720.0,39798.0,39885.0,40024.0,40136.0,40160.0,40386.0,40430.0,40491.0,40530.0,40598.0,40668.0,40774.0,40796.0,41035.0,41054.0,41066.0,41169.0,41210.0,41248.0,41272.0,41313.0,41337.0,41404.0,41451.0,41501.0,41533.0,41583.0,41639.0,41675.0,41699.0,41739.0,41782.0,41811.0,41853.0,41877.0,41902.0,41926.0,41964.0,41998.0
5089772,55920.0,55998.0,56084.0,56206.0,56304.0,56325.0,56523.0,56608.0,56723.0,56781.0,56872.0,56967.0,57087.0,57111.0,57377.0,57398.0,57412.0,57529.0,57578.0,57627.0,57665.0,57716.0,57749.0,57818.0,57866.0,57917.0,57950.0,58002.0,58060.0,58111.0,58145.0,58201.0,58251.0,58284.0,58332.0,58359.0,58398.0,58435.0,58482.0,58525.0
5089858,24420.0,24500.0,24589.0,24669.0,24733.0,24747.0,24877.0,24922.0,24984.0,25082.0,25165.0,25252.0,25383.0,25420.0,25669.0,25688.0,25703.0,25812.0,25855.0,25896.0,25934.0,25988.0,26028.0,26097.0,26145.0,26195.0,26226.0,26274.0,26328.0,26376.0,26408.0,26462.0,26508.0,26538.0,26582.0,26607.0,26636.0,26664.0,26735.0,26799.0
5092030,60120.0,60237.0,60366.0,60515.0,60635.0,60661.0,60904.0,60995.0,61119.0,61206.0,61302.0,61401.0,61542.0,61579.0,61893.0,61917.0,61935.0,62079.0,62129.0,62184.0,62228.0,62286.0,62347.0,62436.0,62498.0,62563.0,62599.0,62655.0,62719.0,62783.0,62825.0,62896.0,62949.0,62984.0,63035.0,63064.0,63106.0,63146.0,63218.0,63284.0
5092032,67920.0,68037.0,68166.0,68315.0,68435.0,68461.0,68704.0,68795.0,68919.0,69006.0,69102.0,69201.0,69342.0,69379.0,69693.0,69717.0,69735.0,69879.0,69929.0,69984.0,70028.0,70086.0,70147.0,70236.0,70298.0,70363.0,70399.0,70455.0,70519.0,70583.0,70625.0,70696.0,70749.0,70784.0,70835.0,70864.0,70906.0,70946.0,71018.0,71084.0
5092306,26220.0,26300.0,26389.0,26469.0,26533.0,26547.0,26677.0,26722.0,26784.0,26882.0,26965.0,27052.0,27183.0,27220.0,27469.0,27488.0,27503.0,27612.0,27655.0,27696.0,27734.0,27788.0,27828.0,27897.0,27945.0,27995.0,28026.0,28074.0,28128.0,28176.0,28208.0,28262.0,28308.0,28338.0,28382.0,28407.0,28436.0,28464.0,28535.0,28599.0
5092310,72120.0,72201.0,72291.0,72416.0,72517.0,72539.0,72744.0,72814.0,72909.0,72981.0,73064.0,73151.0,73271.0,73312.0,73590.0,73612.0,73627.0,73754.0,73800.0,73850.0,73893.0,73944.0,73994.0,74068.0,74120.0,74175.0,74213.0,74271.0,74336.0,74390.0,74426.0,74486.0,74541.0,74577.0,74630.0,74660.0,74701.0,74741.0,74802.0,74858.0
5092312,79320.0,79381.0,79449.0,79554.0,79639.0,79658.0,79830.0,79896.0,79986.0,80040.0,80112.0,80186.0,80291.0,80320.0,80567.0,80586.0,80600.0,80713.0,80755.0,80799.0,80834.0,80882.0,80924.0,80992.0,81039.0,81089.0,81125.0,81180.0,81242.0,81291.0,81323.0,81377.0,81428.0,81462.0,81511.0,81540.0,81576.0,81610.0,81653.0,81692.0
5092504,47820.0,47942.0,48078.0,48219.0,48333.0,48358.0,48589.0,48664.0,48767.0,48849.0,48942.0,49038.0,49172.0,49202.0,49496.0,49519.0,49535.0,49667.0,49716.0,49766.0,49803.0,49854.0,49900.0,49979.0,50034.0,50092.0,50128.0,50184.0,50248.0,50308.0,50348.0,50414.0,50469.0,50506.0,50559.0,50589.0,50631.0,50671.0,50729.0,50782.0
5092947,66120.0,66237.0,66366.0,66515.0,66635.0,66661.0,66904.0,66995.0,67119.0,67206.0,67302.0,67401.0,67542.0,67579.0,67893.0,67917.0,67935.0,68079.0,68129.0,68184.0,68228.0,68286.0,68347.0,68436.0,68498.0,68563.0,68599.0,68655.0,68719.0,68783.0,68825.0,68896.0,68949.0,68984.0,69035.0,69064.0,69106.0,69146.0,69218.0,69284.0
5092949,75720.0,75781.0,75849.0,75954.0,76039.0,76058.0,76230.0,76296.0,76386.0,76440.0,76512.0,76586.0,76691.0,76720.0,76967.0,76986.0,77000.0,77113.0,77155.0,77199.0,77234.0,77282.0,77324.0,77392.0,77439.0,77489.0,77525.0,77580.0,77642.0,77691.0,77723.0,77777.0,77828.0,77862.0,77911.0,77940.0,77976.0,78010.0,78053.0,78092.0
5093635,82920.0,82981.0,83049.0,83154.0,83239.0,83258.0,83430.0,83496.0,83586.0,83640.0,83712.0,83786.0,83891.0,83920.0,84167.0,84186.0,84200.0,84313.0,84355.0,84399.0,84434.0,84482.0,84524.0,84592.0,84639.0,84689.0,84725.0,84780.0,84842.0,84891.0,84923.0,84977.0,85028.0,85062.0,85111.0,85140.0,85176.0,85210.0,85253.0,85292.0
5095488,56520.0,56637.0,56766.0,56915.0,57035.0,57061.0,57304.0,57395.0,57519.0,57606.0,57702.0,57801.0,57942.0,57979.0,58293.0,58317.0,58335.0,58479.0,58529.0,58584.0,58628.0,58686.0,58747.0,58836.0,58898.0,58963.0,58999.0,59055.0,59119.0,59183.0,59225.0,59296.0,59349.0,59384.0,59435.0,59464.0,59506.0,59546.0,59618.0,59684.0
5095490,64320.0,64437.0,64566.0,64715.0,64835.0,64861.0,65104.0,65195.0,65319.0,65406.0,65502.0,65601.0,65742.0,65779.0,66093.0,66117.0,66135.0,66279.0,66329.0,66384.0,66428.0,66486.0,66547.0,66636.0,66698.0,66763.0,66799.0,66855.0,66919.0,66983.0,67025.0,67096.0,67149.0,67184.0,67235.0,67264.0,67306.0,67346.0,67418.0,67484.0
5095622,44220.0,44342.0,44478.0,44619.0,44733.0,44758.0,44989.0,45064.0,45167.0,45249.0,45342.0,45438.0,45572.0,45602.0,45896.0,45919.0,45935.0,46067.0,46116.0,46166.0,46203.0,46254.0,46300.0,46379.0,46434.0,46492.0,46528.0,46584.0,46648.0,46708.0,46748.0,46814.0,46869.0,46906.0,46959.0,46989.0,47031.0,47071.0,47129.0,47182.0
5096258,59520.0,59637.0,59766.0,59915.0,60035.0,60061.0,60304.0,60395.0,60519.0,60606.0,60702.0,60801.0,60942.0,60979.0,61293.0,61317.0,61335.0,61479.0,61529.0,61584.0,61628.0,61686.0,61747.0,61836.0,61898.0,61963.0,61999.0,62055.0,62119.0,62183.0,62225.0,62296.0,62349.0,62384.0,62435.0,62464.0,62506.0,62546.0,62618.0,62684.0
5096588,33420.0,33581.0,33759.0,33852.0,33927.0,33943.0,34095.0,34155.0,34237.0,34344.0,34432.0,34523.0,34682.0,34726.0,35014.0,35036.0,35052.0,35158.0,35207.0,35261.0,35295.0,35348.0,35402.0,35479.0,35533.0,35590.0,35629.0,35689.0,35755.0,35821.0,35865.0,35938.0,35988.0,36021.0,36069.0,36096.0,36139.0,36180.0,36229.0,36273.0
5096592,49620.0,49742.0,49878.0,50019.0,50133.0,50158.0,50389.0,50464.0,50567.0,50649.0,50742.0,50838.0,50972.0,51002.0,51296.0,51319.0,51335.0,51467.0,51516.0,51566.0,51603.0,51654.0,51700.0,51779.0,51834.0,51892.0,51928.0,51984.0,52048.0,52108.0,52148.0,52214.0,52269.0,52306.0,52359.0,52389.0,52431.0,52471.0,52529.0,52582.0
5096594,57720.0,57837.0,57966.0,58115.0,58235.0,58261.0,58504.0,58595.0,58719.0,58806.0,58902.0,59001.0,59142.0,59179.0,59493.0,59517.0,59535.0,59679.0,59729.0,59784.0,59828.0,59886.0,59947.0,60036.0,60098.0,60163.0,60199.0,60255.0,60319.0,60383.0,60425.0,60496.0,60549.0,60584.0,60635.0,60664.0,60706.0,60746.0,60818.0,60884.0
5096595,65520.0,65637.0,65766.0,65915.0,66035.0,66061.0,66304.0,66395.0,66519.0,66606.0,66702.0,66801.0,66942.0,66979.0,67293.0,67317.0,67335.0,67479.0,67529.0,67584.0,67628.0,67686.0,67747.0,67836.0,67898.0,67963.0,67999.0,68055.0,68119.0,68183.0,68225.0,68296.0,68349.0,68384.0,68435.0,68464.0,68506.0,68546.0,68618.0,68684.0
5096597,73920.0,74001.0,74091.0,74216.0,74317.0,74339.0,74544.0,74614.0,74709.0,74781.0,74864.0,74951.0,75071.0,75112.0,75390.0,75412.0,75427.0,75554.0,75600.0,75650.0,75693.0,75744.0,75794.0,75868.0,75920.0,75975.0,76013.0,76071.0,76136.0,76190.0,76226.0,76286.0,76341.0,76377.0,76430.0,76460.0,76501.0,76541.0,76602.0,76658.0
5096599,81120.0,81181.0,81249.0,81354.0,81439.0,81458.0,81630.0,81696.0,81786.0,81840.0,81912.0,81986.0,82091.0,82120.0,82367.0,82386.0,82400.0,82513.0,82555.0,82599.0,82634.0,82682.0,82724.0,82792.0,82839.0,82889.0,82925.0,82980.0,83042.0,83091.0,83123.0,83177.0,83228.0,83262.0,83311.0,83340.0,83376.0,83410.0,83453.0,83492.0
5098072,54120.0,54198.0,54284.0,54406.0,54504.0,54525.0,54723.0,54808.0,54923.0,54981.0,55072.0,55167.0,55287.0,55311.0,55577.0,55598.0,55612.0,55729.0,55778.0,55827.0,55865.0,55916.0,55949.0,56018.0,56066.0,56117.0,56150.0,56202.0,56260.0,56311.0,56345.0,56401.0,56451.0,56484.0,56532.0,56559.0,56598.0,56635.0,56682.0,56725.0
5098418,64920.0,64998.0,65084.0,65206.0,65304.0,65325.0,65523.0,65608.0,65723.0,65781.0,65872.0,65967.0,66087.0,66111.0,66377.0,66398.0,66412.0,66529.0,66578.0,66627.0,66665.0,66716.0,66749.0,66818.0,66866.0,66917.0,66950.0,67002.0,67060.0,67111.0,67145.0,67201.0,67251.0,67284.0,67332.0,67359.0,67398.0,67435.0,67482.0,67525.0
5098422,79320.0,79385.0,79458.0,79560.0,79642.0,79660.0,79825.0,79891.0,79980.0,80035.0,80103.0,80173.0,80252.0,80279.0,80547.0,80568.0,80583.0,80699.0,80752.0,80803.0,80838.0,80885.0,80930.0,80997.0,81044.0,81093.0,81128.0,81182.0,81242.0,81288.0,81318.0,81369.0,81419.0,81452.0,81500.0,81529.0,81563.0,81596.0,81641.0,81681.0
5099257,46020.0,46142.0,46278.0,46419.0,46533.0,46558.0,46789.0,46864.0,46967.0,47049.0,47142.0,47238.0,47372.0,47402.0,47696.0,47719.0,47735.0,47867.0,47916.0,47966.0,48003.0,48054.0,48100.0,48179.0,48234.0,48292.0,48328.0,48384.0,48448.0,48508.0,48548.0,48614.0,48669.0,48706.0,48759.0,48789.0,48831.0,48871.0,48929.0,48982.0
5099470,40620.0,40720.0,40831.0,40957.0,41059.0,41081.0,41288.0,41360.0,41457.0,41539.0,41638.0,41741.0,41865.0,41892.0,42164.0,42185.0,42200.0,42314.0,42358.0,42403.0,42436.0,42482.0,42522.0,42582.0,42624.0,42668.0,42700.0,42750.0,42806.0,42850.0,42879.0,42929.0,42975.0,43005.0,43049.0,43074.0,43111.0,43146.0,43195.0,43239.0
5099919,52320.0,52395.0,52478.0,52572.0,52648.0,52665.0,52818.0,52870.0,52941.0,53011.0,53091.0,53174.0,53276.0,53308.0,53569.0,53589.0,53604.0,53719.0,53757.0,53798.0,53827.0,53873.0,53913.0,53988.0,54040.0,54096.0,54125.0,54170.0,54220.0,54267.0,54298.0,54349.0,54394.0,54424.0,54467.0,54491.0,54523.0,54553.0,54608.0,54659.0
5100370,29820.0,29981.0,30159.0,30252.0,30327.0,30343.0,30495.0,30555.0,30637.0,30744.0,30832.0,30923.0,31082.0,31126.0,31414.0,31436.0,31452.0,31558.0,31607.0,31661.0,31695.0,31748.0,31802.0,31879.0,31933.0,31990.0,32029.0,32089.0,32155.0,32221.0,32265.0,32338.0,32388.0,32421.0,32469.0,32496.0,32539.0,32580.0,32629.0,32673.0
5100372,38820.0,38920.0,39031.0,39157.0,39259.0,39281.0,39488.0,39560.0,39657.0,39739.0,39838.0,39941.0,40065.0,40092.0,40364.0,40385.0,40400.0,40514.0,40558.0,40603.0,40636.0,40682.0,40722.0,40782.0,40824.0,40868.0,40900.0,40950.0,41006.0,41050.0,41079.0,41129.0,41175.0,41205.0,41249.0,41274.0,41311.0,41346.0,41395.0,41439.0
5100376,55020.0,55137.0,55266.0,55415.0,55535.0,55561.0,55804.0,55895.0,56019.0,56106.0,56202.0,56301.0,56442.0,56479.0,56793.0,56817.0,56835.0,56979.0,57029.0,57084.0,57128.0,57186.0,57247.0,57336.0,57398.0,57463.0,57499.0,57555.0,57619.0,57683.0,57725.0,57796.0,57849.0,57884.0,57935.0,57964.0,58006.0,58046.0,58118.0,58184.0
5100378,63120.0,63237.0,63366.0,63515.0,63635.0,63661.0,63904.0,63995.0,64119.0,64206.0,64302.0,64401.0,64542.0,64579.0,64893.0,64917.0,64935.0,65079.0,65129.0,65184.0,65228.0,65286.0,65347.0,65436.0,65498.0,65563.0,65599.0,65655.0,65719.0,65783.0,65825.0,65896.0,65949.0,65984.0,66035.0,66064.0,66106.0,66146.0,66218.0,66284.0
5103400,56520.0,56637.0,56766.0,56915.0,57035.0,57061.0,57304.0,57395.0,57519.0,57606.0,57702.0,57801.0,57942.0,57979.0,58293.0,58317.0,58335.0,58479.0,58529.0,58584.0,58628.0,58686.0,58747.0,58836.0,58898.0,58963.0,58999.0,59055.0,59119.0,59183.0,59225.0,59296.0,59349.0,59384.0,59435.0,59464.0,59506.0,59546.0,59618.0,59684.0
5103402,64320.0,64437.0,64566.0,64715.0,64835.0,64861.0,65104.0,65195.0,65319.0,65406.0,65502.0,65601.0,65742.0,65779.0,66093.0,66117.0,66135.0,66279.0,66329.0,66384.0,66428.0,66486.0,66547.0,66636.0,66698.0,66763.0,66799.0,66855.0,66919.0,66983.0,67025.0,67096.0,67149.0,67184.0,67235.0,67264.0,67306.0,67346.0,67418.0,67484.0
5104215,29820.0,29981.0,30159.0,30252.0,30327.0,30343.0,30495.0,30555.0,30637.0,30744.0,30832.0,30923.0,31082.0,31126.0,31414.0,31436.0,31452.0,31558.0,31607.0,31661.0,31695.0,31748.0,31802.0,31879.0,31933.0,31990.0,32029.0,32089.0,32155.0,32221.0,32265.0,32338.0,32388.0,32421.0,32469.0,32496.0,32539.0,32580.0,32629.0,32673.0
5104217,38820.0,38920.0,39031.0,39157.0,39259.0,39281.0,39488.0,39560.0,39657.0,39739.0,39838.0,39941.0,40065.0,40092.0,40364.0,40385.0,40400.0,40514.0,40558.0,40603.0,40636.0,40682.0,40722.0,40782.0,40824.0,40868.0,40900.0,40950.0,41006.0,41050.0,41079.0,41129.0,41175.0,41205.0,41249.0,41274.0,41311.0,41346.0,41395.0,41439.0
5104221,55020.0,55137.0,55266.0,55415.0,55535.0,55561.0,55804.0,55895.0,56019.0,56106.0,56202.0,56301.0,56442.0,56479.0,56793.0,56817.0,56835.0,56979.0,57029.0,57084.0,57128.0,57186.0,57247.0,57336.0,57398.0,57463.0,57499.0,57555.0,57619.0,57683.0,57725.0,57796.0,57849.0,57884.0,57935.0,57964.0,58006.0,58046.0,58118.0,58184.0
5105108,49620.0,49742.0,49878.0,50019.0,50133.0,50158.0,50389.0,50464.0,50567.0,50649.0,50742.0,50838.0,50972.0,51002.0,51296.0,51319.0,51335.0,51467.0,51516.0,51566.0,51603.0,51654.0,51700.0,51779.0,51834.0,51892.0,51928.0,51984.0,52048.0,52108.0,52148.0,52214.0,52269.0,52306.0,52359.0,52389.0,52431.0,52471.0,52529.0,52582.0
5105110,57720.0,57837.0,57966.0,58115.0,58235.0,58261.0,58504.0,58595.0,58719.0,58806.0,58902.0,59001.0,59142.0,59179.0,59493.0,59517.0,59535.0,59679.0,59729.0,59784.0,59828.0,59886.0,59947.0,60036.0,60098.0,60163.0,60199.0,60255.0,60319.0,60383.0,60425.0,60496.0,60549.0,60584.0,60635.0,60664.0,60706.0,60746.0,60818.0,60884.0
5105111,65520.0,65637.0,65766.0,65915.0,66035.0,66061.0,66304.0,66395.0,66519.0,66606.0,66702.0,66801.0,66942.0,66979.0,67293.0,67317.0,67335.0,67479.0,67529.0,67584.0,67628.0,67686.0,67747.0,67836.0,67898.0,67963.0,67999.0,68055.0,68119.0,68183.0,68225.0,68296.0,68349.0,68384.0,68435.0,68464.0,68506.0,68546.0,68618.0,68684.0
5105113,73920.0,74001.0,74091.0,74216.0,74317.0,74339.0,74544.0,74614.0,74709.0,74781.0,74864.0,74951.0,75071.0,75112.0,75390.0,75412.0,75427.0,75554.0,75600.0,75650.0,75693.0,75744.0,75794.0,75868.0,75920.0,75975.0,76013.0,76071.0,76136.0,76190.0,76226.0,76286.0,76341.0,76377.0,76430.0,76460.0,76501.0,76541.0,76602.0,76658.0
5105115,81120.0,81181.0,81249.0,81354.0,81439.0,81458.0,81630.0,81696.0,81786.0,81840.0,81912.0,81986.0,82091.0,82120.0,82367.0,82386.0,82400.0,82513.0,82555.0,82599.0,82634.0,82682.0,82724.0,82792.0,82839.0,82889.0,82925.0,82980.0,83042.0,83091.0,83123.0,83177.0,83228.0,83262.0,83311.0,83340.0,83376.0,83410.0,83453.0,83492.0
