tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5008181,54600.0,54686.0,54774.0,54855.0,54874.0,54947.0,55003.0,55040.0,55096.0,55128.0,55207.0,55279.0,55332.0,55380.0,55498.0,55569.0,55635.0,55687.0,55719.0,55793.0,55879.0,55932.0,55978.0,56015.0,56065.0,56162.0,56187.0,56228.0,56275.0,56313.0,56338.0,56372.0,56392.0,56418.0,56492.0,56598.0,56645.0,56671.0,56707.0,56762.0,56951.0,57193.0,57387.0,57462.0,57533.0,57560.0,57604.0,57659.0,57728.0,57838.0,57893.0
5008183,64200.0,64301.0,64380.0,64453.0,64467.0,64522.0,64564.0,64589.0,64626.0,64647.0,64712.0,64771.0,64814.0,64846.0,64923.0,64995.0,65062.0,65087.0,65136.0,65252.0,65304.0,65336.0,65372.0,65401.0,65441.0,65511.0,65529.0,65577.0,65633.0,65684.0,65718.0,65764.0,65786.0,65816.0,65868.0,65947.0,65990.0,66015.0,66050.0,66104.0,66381.0,66651.0,66869.0,66901.0,66972.0,66999.0,67042.0,67096.0,67164.0,67272.0,67327.0
5008533,28200.0,28256.0,28332.0,28401.0,28417.0,28479.0,28526.0,28549.0,28584.0,28604.0,28663.0,28717.0,28757.0,28782.0,28844.0,28901.0,28955.0,28989.0,29014.0,29095.0,29141.0,29169.0,29208.0,29239.0,29281.0,29385.0,29411.0,29459.0,29516.0,29543.0,29561.0,29584.0,29618.0,29663.0,29739.0,29773.0,29802.0,29825.0,29856.0,29905.0,30110.0,30185.0,30246.0,30279.0,30307.0,30331.0,30370.0,30419.0,30480.0,30577.0,30626.0
5008535,35400.0,35456.0,35539.0,35616.0,35632.0,35695.0,35743.0,35770.0,35811.0,35834.0,35896.0,35953.0,35994.0,36027.0,36108.0,36173.0,36233.0,36269.0,36327.0,36394.0,36460.0,36501.0,36542.0,36575.0,36620.0,36715.0,36739.0,36777.0,36822.0,36874.0,36909.0,36955.0,36983.0,37019.0,37074.0,37148.0,37194.0,37223.0,37263.0,37326.0,37516.0,37638.0,37737.0,37779.0,37864.0,37888.0,37927.0,37976.0,38038.0,38137.0,38187.0
5008537,42600.0,42711.0,42794.0,42870.0,42886.0,42949.0,42998.0,43034.0,43089.0,43121.0,43193.0,43258.0,43306.0,43348.0,43452.0,43517.0,43577.0,43617.0,43653.0,43741.0,43800.0,43836.0,43882.0,43919.0,43970.0,44068.0,44093.0,44145.0,44205.0,44265.0,44305.0,44359.0,44397.0,44446.0,44551.0,44637.0,44691.0,44732.0,44788.0,44875.0,45139.0,45322.0,45469.0,45525.0,45599.0,45625.0,45667.0,45720.0,45786.0,45892.0,45945.0
5008539,52200.0,52286.0,52374.0,52455.0,52474.0,52547.0,52603.0,52640.0,52696.0,52728.0,52807.0,52879.0,52932.0,52980.0,53098.0,53169.0,53235.0,53287.0,53319.0,53393.0,53479.0,53532.0,53578.0,53615.0,53665.0,53762.0,53787.0,53828.0,53875.0,53913.0,53938.0,53972.0,53992.0,54018.0,54092.0,54198.0,54245.0,54271.0,54307.0,54362.0,54551.0,54793.0,54987.0,55062.0,55133.0,55160.0,55204.0,55259.0,55328.0,55438.0,55493.0
5008541,61800.0,61901.0,61980.0,62053.0,62067.0,62122.0,62164.0,62189.0,62226.0,62247.0,62312.0,62371.0,62414.0,62446.0,62523.0,62595.0,62662.0,62687.0,62736.0,62852.0,62904.0,62936.0,62972.0,63001.0,63041.0,63111.0,63129.0,63177.0,63233.0,63284.0,63318.0,63364.0,63386.0,63416.0,63468.0,63547.0,63590.0,63615.0,63650.0,63704.0,63981.0,64251.0,64469.0,64501.0,64572.0,64599.0,64642.0,64696.0,64764.0,64872.0,64927.0
5009300,45000.0,45054.0,45136.0,45211.0,45225.0,45282.0,45326.0,45359.0,45408.0,45437.0,45507.0,45571.0,45617.0,45654.0,45744.0,45805.0,45862.0,45887.0,45912.0,45992.0,46044.0,46077.0,46108.0,46133.0,46167.0,46255.0,46277.0,46318.0,46367.0,46412.0,46442.0,46482.0,46515.0,46559.0,46628.0,46703.0,46755.0,46790.0,46838.0,46911.0,47155.0,47328.0,47468.0,47501.0,47576.0,47601.0,47641.0,47692.0,47756.0,47858.0,47909.0
5010961,21600.0,21658.0,21749.0,21833.0,21848.0,21908.0,21954.0,21994.0,22054.0,22088.0,22160.0,22226.0,22274.0,22310.0,22400.0,22468.0,22531.0,22574.0,22619.0,22688.0,22739.0,22770.0,22810.0,22842.0,22887.0,22983.0,23007.0,23054.0,23109.0,23155.0,23185.0,23226.0,23254.0,23291.0,23376.0,23438.0,23486.0,23522.0,23572.0,23649.0,23863.0,23994.0,24099.0,24178.0,24249.0,24277.0,24322.0,24379.0,24450.0,24563.0,24619.0
5010963,31200.0,31294.0,31384.0,31466.0,31488.0,31574.0,31639.0,31679.0,31739.0,31774.0,31876.0,31969.0,32036.0,32076.0,32175.0,32269.0,32357.0,32408.0,32473.0,32602.0,32677.0,32724.0,32770.0,32807.0,32856.0,32965.0,32992.0,33044.0,33105.0,33165.0,33205.0,33259.0,33301.0,33357.0,33445.0,33521.0,33570.0,33633.0,33720.0,33855.0,34411.0,34710.0,34951.0,35023.0,35144.0,35172.0,35217.0,35273.0,35343.0,35456.0,35513.0
5010965,40800.0,40869.0,40952.0,41029.0,41047.0,41117.0,41171.0,41204.0,41253.0,41282.0,41360.0,41431.0,41484.0,41522.0,41617.0,41696.0,41771.0,41821.0,41885.0,41977.0,42041.0,42080.0,42122.0,42156.0,42203.0,42312.0,42340.0,42396.0,42461.0,42519.0,42558.0,42609.0,42642.0,42686.0,42774.0,42856.0,42905.0,42940.0,42988.0,43061.0,43318.0,43516.0,43675.0,43731.0,43812.0,43839.0,43884.0,43940.0,44010.0,44122.0,44180.0
5010967,50400.0,50469.0,50552.0,50629.0,50647.0,50717.0,50771.0,50804.0,50853.0,50882.0,50960.0,51031.0,51084.0,51122.0,51217.0,51296.0,51371.0,51421.0,51485.0,51577.0,51641.0,51680.0,51722.0,51756.0,51803.0,51912.0,51940.0,51996.0,52061.0,52119.0,52158.0,52209.0,52242.0,52286.0,52374.0,52456.0,52505.0,52540.0,52588.0,52661.0,52918.0,53116.0,53275.0,53331.0,53412.0,53439.0,53484.0,53540.0,53610.0,53722.0,53780.0
5010969,61200.0,61308.0,61398.0,61480.0,61523.0,61691.0,61820.0,61852.0,61901.0,61929.0,62003.0,62071.0,62120.0,62167.0,62282.0,62409.0,62528.0,62640.0,62724.0,62804.0,62892.0,62947.0,62992.0,63028.0,63078.0,63187.0,63215.0,63269.0,63332.0,63389.0,63427.0,63478.0,63515.0,63564.0,63660.0,63731.0,63776.0,63823.0,63888.0,63988.0,64292.0,64564.0,64782.0,64856.0,65011.0,65039.0,65084.0,65141.0,65212.0,65325.0,65381.0
5011350,49800.0,49911.0,49994.0,50070.0,50086.0,50149.0,50198.0,50234.0,50289.0,50321.0,50393.0,50458.0,50506.0,50548.0,50652.0,50717.0,50777.0,50817.0,50853.0,50941.0,51000.0,51036.0,51082.0,51119.0,51170.0,51268.0,51293.0,51345.0,51405.0,51465.0,51505.0,51559.0,51597.0,51646.0,51751.0,51837.0,51891.0,51932.0,51988.0,52075.0,52339.0,52522.0,52669.0,52725.0,52799.0,52825.0,52867.0,52920.0,52986.0,53092.0,53145.0
5011679,28800.0,28940.0,29030.0,29112.0,29133.0,29217.0,29281.0,29338.0,29423.0,29472.0,29577.0,29673.0,29742.0,29794.0,29922.0,30035.0,30141.0,30210.0,30291.0,30405.0,30479.0,30525.0,30584.0,30632.0,30697.0,30803.0,30830.0,30892.0,30965.0,31033.0,31079.0,31140.0,31194.0,31265.0,31381.0,31479.0,31540.0,31632.0,31760.0,31957.0,32409.0,32755.0,33033.0,33152.0,33296.0,33324.0,33369.0,33426.0,33497.0,33610.0,33666.0
5011681,39600.0,39669.0,39752.0,39829.0,39847.0,39917.0,39971.0,40004.0,40053.0,40082.0,40160.0,40231.0,40284.0,40322.0,40417.0,40496.0,40571.0,40621.0,40685.0,40777.0,40841.0,40880.0,40922.0,40956.0,41003.0,41112.0,41140.0,41196.0,41261.0,41319.0,41358.0,41409.0,41442.0,41486.0,41574.0,41656.0,41705.0,41740.0,41788.0,41861.0,42118.0,42316.0,42475.0,42531.0,42612.0,42639.0,42684.0,42740.0,42810.0,42922.0,42980.0
5011683,49200.0,49269.0,49352.0,49429.0,49447.0,49517.0,49571.0,49604.0,49653.0,49682.0,49760.0,49831.0,49884.0,49922.0,50017.0,50096.0,50171.0,50221.0,50285.0,50377.0,50441.0,50480.0,50522.0,50556.0,50603.0,50712.0,50740.0,50796.0,50861.0,50919.0,50958.0,51009.0,51042.0,51086.0,51174.0,51256.0,51305.0,51340.0,51388.0,51461.0,51718.0,51916.0,52075.0,52131.0,52212.0,52239.0,52284.0,52340.0,52410.0,52522.0,52580.0
5011685,58800.0,58886.0,58977.0,59061.0,59084.0,59174.0,59242.0,59275.0,59325.0,59354.0,59429.0,59498.0,59548.0,59593.0,59705.0,59795.0,59879.0,59955.0,60014.0,60097.0,60172.0,60218.0,60266.0,60304.0,60357.0,60458.0,60483.0,60536.0,60599.0,60656.0,60694.0,60746.0,60781.0,60828.0,60934.0,61019.0,61065.0,61104.0,61158.0,61243.0,61537.0,61795.0,62002.0,62089.0,62230.0,62258.0,62303.0,62360.0,62431.0,62544.0,62600.0
5014062,27000.0,27140.0,27230.0,27312.0,27333.0,27417.0,27481.0,27538.0,27623.0,27672.0,27777.0,27873.0,27942.0,27994.0,28122.0,28235.0,28341.0,28410.0,28491.0,28605.0,28679.0,28725.0,28784.0,28832.0,28897.0,29003.0,29030.0,29092.0,29165.0,29233.0,29279.0,29340.0,29394.0,29465.0,29581.0,29679.0,29740.0,29832.0,29960.0,30157.0,30609.0,30955.0,31233.0,31352.0,31496.0,31524.0,31569.0,31626.0,31697.0,31810.0,31866.0
5014064,37200.0,37275.0,37358.0,37435.0,37452.0,37518.0,37568.0,37605.0,37661.0,37693.0,37772.0,37844.0,37896.0,37934.0,38027.0,38098.0,38165.0,38211.0,38273.0,38384.0,38460.0,38508.0,38552.0,38587.0,38636.0,38748.0,38776.0,38828.0,38888.0,38945.0,38983.0,39033.0,39068.0,39114.0,39212.0,39299.0,39347.0,39389.0,39446.0,39535.0,39920.0,40148.0,40332.0,40390.0,40475.0,40503.0,40548.0,40605.0,40676.0,40789.0,40845.0
5014066,46800.0,46869.0,46952.0,47029.0,47047.0,47117.0,47171.0,47204.0,47253.0,47282.0,47360.0,47431.0,47484.0,47522.0,47617.0,47696.0,47771.0,47821.0,47885.0,47977.0,48041.0,48080.0,48122.0,48156.0,48203.0,48312.0,48340.0,48396.0,48461.0,48519.0,48558.0,48609.0,48642.0,48686.0,48774.0,48856.0,48905.0,48940.0,48988.0,49061.0,49318.0,49516.0,49675.0,49731.0,49812.0,49839.0,49884.0,49940.0,50010.0,50122.0,50180.0
5014068,56400.0,56486.0,56577.0,56661.0,56684.0,56774.0,56842.0,56875.0,56925.0,56954.0,57029.0,57098.0,57148.0,57193.0,57305.0,57395.0,57479.0,57555.0,57614.0,57697.0,57772.0,57818.0,57866.0,57904.0,57957.0,58058.0,58083.0,58136.0,58199.0,58256.0,58294.0,58346.0,58381.0,58428.0,58534.0,58619.0,58665.0,58704.0,58758.0,58843.0,59137.0,59395.0,59602.0,59689.0,59830.0,59858.0,59903.0,59960.0,60031.0,60144.0,60200.0
5014070,67200.0,67266.0,67348.0,67424.0,67442.0,67511.0,67564.0,67588.0,67624.0,67645.0,67712.0,67774.0,67819.0,67857.0,67951.0,68037.0,68118.0,68161.0,68209.0,68280.0,68337.0,68373.0,68407.0,68434.0,68472.0,68569.0,68593.0,68635.0,68684.0,68728.0,68757.0,68796.0,68828.0,68870.0,68946.0,69024.0,69062.0,69091.0,69131.0,69192.0,69401.0,69541.0,69654.0,69729.0,69797.0,69823.0,69865.0,69918.0,69984.0,70090.0,70144.0
5014435,25200.0,25278.0,25366.0,25447.0,25467.0,25545.0,25604.0,25646.0,25709.0,25746.0,25822.0,25891.0,25942.0,25980.0,26075.0,26156.0,26231.0,26278.0,26337.0,26445.0,26505.0,26543.0,26585.0,26618.0,26664.0,26767.0,26793.0,26856.0,26929.0,26983.0,27019.0,27068.0,27116.0,27178.0,27282.0,27356.0,27402.0,27454.0,27526.0,27638.0,28051.0,28220.0,28356.0,28426.0,28536.0,28564.0,28609.0,28666.0,28737.0,28850.0,28906.0
5014437,60000.0,60108.0,60198.0,60280.0,60323.0,60491.0,60620.0,60652.0,60701.0,60729.0,60803.0,60871.0,60920.0,60967.0,61082.0,61209.0,61328.0,61440.0,61524.0,61604.0,61692.0,61747.0,61792.0,61828.0,61878.0,61987.0,62015.0,62069.0,62132.0,62189.0,62227.0,62278.0,62315.0,62364.0,62460.0,62531.0,62576.0,62623.0,62688.0,62788.0,63092.0,63364.0,63582.0,63656.0,63811.0,63839.0,63884.0,63941.0,64012.0,64125.0,64181.0
5016163,23400.0,23478.0,23566.0,23647.0,23667.0,23745.0,23804.0,23846.0,23909.0,23946.0,24022.0,24091.0,24142.0,24180.0,24275.0,24356.0,24431.0,24478.0,24537.0,24645.0,24705.0,24743.0,24785.0,24818.0,24864.0,24967.0,24993.0,25056.0,25129.0,25183.0,25219.0,25268.0,25316.0,25378.0,25482.0,25556.0,25602.0,25654.0,25726.0,25838.0,26251.0,26420.0,26556.0,26626.0,26736.0,26764.0,26809.0,26866.0,26937.0,27050.0,27106.0
5016165,33600.0,33694.0,33784.0,33866.0,33888.0,33974.0,34039.0,34079.0,34139.0,34174.0,34276.0,34369.0,34436.0,34476.0,34575.0,34669.0,34757.0,34808.0,34873.0,35002.0,35077.0,35124.0,35170.0,35207.0,35256.0,35365.0,35392.0,35444.0,35505.0,35565.0,35605.0,35659.0,35701.0,35757.0,35845.0,35921.0,35970.0,36033.0,36120.0,36255.0,36811.0,37110.0,37351.0,37423.0,37544.0,37572.0,37617.0,37673.0,37743.0,37856.0,37913.0
5016167,43200.0,43269.0,43352.0,43429.0,43447.0,43517.0,43571.0,43604.0,43653.0,43682.0,43760.0,43831.0,43884.0,43922.0,44017.0,44096.0,44171.0,44221.0,44285.0,44377.0,44441.0,44480.0,44522.0,44556.0,44603.0,44712.0,44740.0,44796.0,44861.0,44919.0,44958.0,45009.0,45042.0,45086.0,45174.0,45256.0,45305.0,45340.0,45388.0,45461.0,45718.0,45916.0,46075.0,46131.0,46212.0,46239.0,46284.0,46340.0,46410.0,46522.0,46580.0
5016169,52800.0,52869.0,52952.0,53029.0,53047.0,53117.0,53171.0,53204.0,53253.0,53282.0,53360.0,53431.0,53484.0,53522.0,53617.0,53696.0,53771.0,53821.0,53885.0,53977.0,54041.0,54080.0,54122.0,54156.0,54203.0,54312.0,54340.0,54396.0,54461.0,54519.0,54558.0,54609.0,54642.0,54686.0,54774.0,54856.0,54905.0,54940.0,54988.0,55061.0,55318.0,55516.0,55675.0,55731.0,55812.0,55839.0,55884.0,55940.0,56010.0,56122.0,56180.0
5016171,63600.0,63682.0,63772.0,63854.0,63885.0,64006.0,64099.0,64130.0,64177.0,64204.0,64279.0,64348.0,64398.0,64437.0,64532.0,64620.0,64702.0,64753.0,64815.0,64882.0,64950.0,64992.0,65034.0,65068.0,65114.0,65223.0,65250.0,65303.0,65364.0,65413.0,65446.0,65489.0,65522.0,65565.0,65651.0,65719.0,65758.0,65795.0,65846.0,65924.0,66141.0,66319.0,66462.0,66524.0,66640.0,66667.0,66711.0,66767.0,66837.0,66949.0,67005.0
5017946,22500.0,22558.0,22649.0,22733.0,22748.0,22808.0,22854.0,22894.0,22954.0,22988.0,23060.0,23126.0,23174.0,23210.0,23300.0,23368.0,23431.0,23474.0,23519.0,23588.0,23639.0,23670.0,23710.0,23742.0,23787.0,23883.0,23907.0,23954.0,24009.0,24055.0,24085.0,24126.0,24154.0,24191.0,24276.0,24338.0,24386.0,24422.0,24472.0,24549.0,24763.0,24894.0,24999.0,25078.0,25149.0,25177.0,25222.0,25279.0,25350.0,25463.0,25519.0
5017948,32400.0,32494.0,32584.0,32666.0,32688.0,32774.0,32839.0,32879.0,32939.0,32974.0,33076.0,33169.0,33236.0,33276.0,33375.0,33469.0,33557.0,33608.0,33673.0,33802.0,33877.0,33924.0,33970.0,34007.0,34056.0,34165.0,34192.0,34244.0,34305.0,34365.0,34405.0,34459.0,34501.0,34557.0,34645.0,34721.0,34770.0,34833.0,34920.0,35055.0,35611.0,35910.0,36151.0,36223.0,36344.0,36372.0,36417.0,36473.0,36543.0,36656.0,36713.0
5017950,42000.0,42069.0,42152.0,42229.0,42247.0,42317.0,42371.0,42404.0,42453.0,42482.0,42560.0,42631.0,42684.0,42722.0,42817.0,42896.0,42971.0,43021.0,43085.0,43177.0,43241.0,43280.0,43322.0,43356.0,43403.0,43512.0,43540.0,43596.0,43661.0,43719.0,43758.0,43809.0,43842.0,43886.0,43974.0,44056.0,44105.0,44140.0,44188.0,44261.0,44518.0,44716.0,44875.0,44931.0,45012.0,45039.0,45084.0,45140.0,45210.0,45322.0,45380.0
5017952,51600.0,51669.0,51752.0,51829.0,51847.0,51917.0,51971.0,52004.0,52053.0,52082.0,52160.0,52231.0,52284.0,52322.0,52417.0,52496.0,52571.0,52621.0,52685.0,52777.0,52841.0,52880.0,52922.0,52956.0,53003.0,53112.0,53140.0,53196.0,53261.0,53319.0,53358.0,53409.0,53442.0,53486.0,53574.0,53656.0,53705.0,53740.0,53788.0,53861.0,54118.0,54316.0,54475.0,54531.0,54612.0,54639.0,54684.0,54740.0,54810.0,54922.0,54980.0
5017954,62400.0,62508.0,62598.0,62680.0,62723.0,62891.0,63020.0,63052.0,63101.0,63129.0,63203.0,63271.0,63320.0,63367.0,63482.0,63609.0,63728.0,63840.0,63924.0,64004.0,64092.0,64147.0,64192.0,64228.0,64278.0,64387.0,64415.0,64469.0,64532.0,64589.0,64627.0,64678.0,64715.0,64764.0,64860.0,64931.0,64976.0,65023.0,65088.0,65188.0,65492.0,65764.0,65982.0,66056.0,66211.0,66239.0,66284.0,66341.0,66412.0,66525.0,66581.0
5018446,30000.0,30140.0,30230.0,30312.0,30333.0,30417.0,30481.0,30538.0,30623.0,30672.0,30777.0,30873.0,30942.0,30994.0,31122.0,31235.0,31341.0,31410.0,31491.0,31605.0,31679.0,31725.0,31784.0,31832.0,31897.0,32003.0,32030.0,32092.0,32165.0,32233.0,32279.0,32340.0,32394.0,32465.0,32581.0,32679.0,32740.0,32832.0,32960.0,33157.0,33609.0,33955.0,34233.0,34352.0,34496.0,34524.0,34569.0,34626.0,34697.0,34810.0,34866.0
5018448,70200.0,70266.0,70348.0,70424.0,70442.0,70511.0,70564.0,70588.0,70624.0,70645.0,70712.0,70774.0,70819.0,70857.0,70951.0,71037.0,71118.0,71161.0,71209.0,71280.0,71337.0,71373.0,71407.0,71434.0,71472.0,71569.0,71593.0,71635.0,71684.0,71728.0,71757.0,71796.0,71828.0,71870.0,71946.0,72024.0,72062.0,72091.0,72131.0,72192.0,72401.0,72541.0,72654.0,72729.0,72797.0,72823.0,72865.0,72918.0,72984.0,73090.0,73144.0
5019240,27900.0,28040.0,28130.0,28212.0,28233.0,28317.0,28381.0,28438.0,28523.0,28572.0,28677.0,28773.0,28842.0,28894.0,29022.0,29135.0,29241.0,29310.0,29391.0,29505.0,29579.0,29625.0,29684.0,29732.0,29797.0,29903.0,29930.0,29992.0,30065.0,30133.0,30179.0,30240.0,30294.0,30365.0,30481.0,30579.0,30640.0,30732.0,30860.0,31057.0,31509.0,31855.0,32133.0,32252.0,32396.0,32424.0,32469.0,32526.0,32597.0,32710.0,32766.0
5019242,38400.0,38469.0,38552.0,38629.0,38647.0,38717.0,38771.0,38804.0,38853.0,38882.0,38960.0,39031.0,39084.0,39122.0,39217.0,39296.0,39371.0,39421.0,39485.0,39577.0,39641.0,39680.0,39722.0,39756.0,39803.0,39912.0,39940.0,39996.0,40061.0,40119.0,40158.0,40209.0,40242.0,40286.0,40374.0,40456.0,40505.0,40540.0,40588.0,40661.0,40918.0,41116.0,41275.0,41331.0,41412.0,41439.0,41484.0,41540.0,41610.0,41722.0,41780.0
5019244,48000.0,48069.0,48152.0,48229.0,48247.0,48317.0,48371.0,48404.0,48453.0,48482.0,48560.0,48631.0,48684.0,48722.0,48817.0,48896.0,48971.0,49021.0,49085.0,49177.0,49241.0,49280.0,49322.0,49356.0,49403.0,49512.0,49540.0,49596.0,49661.0,49719.0,49758.0,49809.0,49842.0,49886.0,49974.0,50056.0,50105.0,50140.0,50188.0,50261.0,50518.0,50716.0,50875.0,50931.0,51012.0,51039.0,51084.0,51140.0,51210.0,51322.0,51380.0
5019246,57600.0,57686.0,57777.0,57861.0,57884.0,57974.0,58042.0,58075.0,58125.0,58154.0,58229.0,58298.0,58348.0,58393.0,58505.0,58595.0,58679.0,58755.0,58814.0,58897.0,58972.0,59018.0,59066.0,59104.0,59157.0,59258.0,59283.0,59336.0,59399.0,59456.0,59494.0,59546.0,59581.0,59628.0,59734.0,59819.0,59865.0,59904.0,59958.0,60043.0,60337.0,60595.0,60802.0,60889.0,61030.0,61058.0,61103.0,61160.0,61231.0,61344.0,61400.0
5019248,68400.0,68466.0,68548.0,68624.0,68642.0,68711.0,68764.0,68788.0,68824.0,68845.0,68912.0,68974.0,69019.0,69057.0,69151.0,69237.0,69318.0,69361.0,69409.0,69480.0,69537.0,69573.0,69607.0,69634.0,69672.0,69769.0,69793.0,69835.0,69884.0,69928.0,69957.0,69996.0,70028.0,70070.0,70146.0,70224.0,70262.0,70291.0,70331.0,70392.0,70601.0,70741.0,70854.0,70929.0,70997.0,71023.0,71065.0,71118.0,71184.0,71290.0,71344.0
5083735,27900.0,28035.0,28121.0,28200.0,28220.0,28301.0,28363.0,28418.0,28500.0,28547.0,28648.0,28740.0,28807.0,28857.0,28980.0,29089.0,29191.0,29257.0,29335.0,29445.0,29516.0,29560.0,29617.0,29663.0,29725.0,29827.0,29853.0,29913.0,29983.0,30049.0,30093.0,30151.0,30203.0,30271.0,30383.0,30477.0,30536.0,30625.0,30748.0,30937.0,31372.0,31704.0,31972.0,32086.0,32224.0,32251.0,32294.0,32348.0,32416.0,32525.0,32580.0
5083737,38400.0,38466.0,38546.0,38620.0,38637.0,38705.0,38757.0,38789.0,38837.0,38864.0,38939.0,39008.0,39058.0,39095.0,39186.0,39262.0,39334.0,39382.0,39444.0,39532.0,39593.0,39631.0,39672.0,39705.0,39749.0,39854.0,39881.0,39934.0,39997.0,40052.0,40089.0,40139.0,40171.0,40213.0,40298.0,40377.0,40424.0,40457.0,40503.0,40574.0,40821.0,41011.0,41164.0,41218.0,41296.0,41322.0,41365.0,41419.0,41487.0,41595.0,41650.0
5083739,48000.0,48066.0,48146.0,48220.0,48237.0,48305.0,48357.0,48389.0,48437.0,48464.0,48539.0,48608.0,48658.0,48695.0,48786.0,48862.0,48934.0,48982.0,49044.0,49132.0,49193.0,49231.0,49272.0,49305.0,49349.0,49454.0,49481.0,49534.0,49597.0,49652.0,49689.0,49739.0,49771.0,49813.0,49898.0,49977.0,50024.0,50057.0,50103.0,50174.0,50421.0,50611.0,50764.0,50818.0,50896.0,50922.0,50965.0,51019.0,51087.0,51195.0,51250.0
5083741,57600.0,57683.0,57771.0,57851.0,57873.0,57959.0,58025.0,58057.0,58105.0,58133.0,58205.0,58271.0,58320.0,58364.0,58471.0,58557.0,58638.0,58711.0,58768.0,58848.0,58920.0,58964.0,59010.0,59047.0,59098.0,59195.0,59219.0,59271.0,59331.0,59386.0,59423.0,59472.0,59506.0,59551.0,59653.0,59735.0,59779.0,59817.0,59869.0,59950.0,60233.0,60481.0,60680.0,60764.0,60900.0,60927.0,60970.0,61024.0,61092.0,61201.0,61256.0
5083743,68400.0,68463.0,68542.0,68615.0,68632.0,68699.0,68750.0,68773.0,68808.0,68828.0,68893.0,68952.0,68995.0,69032.0,69122.0,69205.0,69283.0,69324.0,69370.0,69438.0,69493.0,69527.0,69560.0,69586.0,69622.0,69715.0,69738.0,69779.0,69826.0,69868.0,69896.0,69934.0,69965.0,70005.0,70078.0,70153.0,70190.0,70218.0,70256.0,70315.0,70516.0,70651.0,70759.0,70831.0,70896.0,70921.0,70962.0,71013.0,71077.0,71179.0,71230.0
5085199,27000.0,27135.0,27221.0,27300.0,27320.0,27401.0,27463.0,27518.0,27600.0,27647.0,27748.0,27840.0,27907.0,27957.0,28080.0,28189.0,28291.0,28357.0,28435.0,28545.0,28616.0,28660.0,28717.0,28763.0,28825.0,28927.0,28953.0,29013.0,29083.0,29149.0,29193.0,29251.0,29303.0,29371.0,29483.0,29577.0,29636.0,29725.0,29848.0,30037.0,30472.0,30804.0,31072.0,31186.0,31324.0,31351.0,31394.0,31448.0,31516.0,31625.0,31680.0
5085201,37200.0,37272.0,37352.0,37426.0,37442.0,37505.0,37554.0,37590.0,37643.0,37674.0,37750.0,37819.0,37869.0,37905.0,37995.0,38064.0,38128.0,38172.0,38232.0,38339.0,38412.0,38458.0,38500.0,38534.0,38581.0,38689.0,38716.0,38766.0,38824.0,38878.0,38914.0,38963.0,38997.0,39041.0,39135.0,39219.0,39265.0,39305.0,39360.0,39446.0,39816.0,40035.0,40212.0,40268.0,40350.0,40377.0,40420.0,40474.0,40542.0,40651.0,40706.0
5085203,46800.0,46866.0,46946.0,47020.0,47037.0,47105.0,47157.0,47189.0,47237.0,47264.0,47339.0,47408.0,47458.0,47495.0,47586.0,47662.0,47734.0,47782.0,47844.0,47932.0,47993.0,48031.0,48072.0,48105.0,48149.0,48254.0,48281.0,48334.0,48397.0,48452.0,48489.0,48539.0,48571.0,48613.0,48698.0,48777.0,48824.0,48857.0,48903.0,48974.0,49221.0,49411.0,49564.0,49618.0,49696.0,49722.0,49765.0,49819.0,49887.0,49995.0,50050.0
5085205,56400.0,56483.0,56571.0,56651.0,56673.0,56759.0,56825.0,56857.0,56905.0,56933.0,57005.0,57071.0,57120.0,57164.0,57271.0,57357.0,57438.0,57511.0,57568.0,57648.0,57720.0,57764.0,57810.0,57847.0,57898.0,57995.0,58019.0,58071.0,58131.0,58186.0,58223.0,58272.0,58306.0,58351.0,58453.0,58535.0,58579.0,58617.0,58669.0,58750.0,59033.0,59281.0,59480.0,59564.0,59700.0,59727.0,59770.0,59824.0,59892.0,60001.0,60056.0
5085207,67200.0,67263.0,67342.0,67415.0,67432.0,67499.0,67550.0,67573.0,67608.0,67628.0,67693.0,67752.0,67795.0,67832.0,67922.0,68005.0,68083.0,68124.0,68170.0,68238.0,68293.0,68327.0,68360.0,68386.0,68422.0,68515.0,68538.0,68579.0,68626.0,68668.0,68696.0,68734.0,68765.0,68805.0,68878.0,68953.0,68990.0,69018.0,69056.0,69115.0,69316.0,69451.0,69559.0,69631.0,69696.0,69721.0,69762.0,69813.0,69877.0,69979.0,70030.0
5085663,25200.0,25275.0,25360.0,25438.0,25457.0,25532.0,25589.0,25630.0,25691.0,25726.0,25799.0,25866.0,25914.0,25951.0,26042.0,26119.0,26192.0,26237.0,26294.0,26398.0,26456.0,26492.0,26532.0,26564.0,26608.0,26707.0,26732.0,26792.0,26863.0,26915.0,26950.0,26997.0,27043.0,27103.0,27203.0,27274.0,27318.0,27368.0,27437.0,27545.0,27942.0,28104.0,28235.0,28302.0,28408.0,28435.0,28478.0,28532.0,28600.0,28709.0,28764.0
