tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P
5088277,70200.0,70321.0,70400.0,70567.0,70657.0,70678.0,70712.0,70842.0,70930.0,71012.0,71108.0,71149.0,71218.0,71289.0,71327.0,71369.0,71429.0,71467.0,71487.0,71510.0,71547.0,71574.0,71623.0,71678.0,71728.0,71773.0,71801.0,71879.0,71941.0,72016.0,72066.0,72142.0,72207.0,72296.0,72350.0,72402.0,72458.0,72512.0,72537.0,72586.0,72663.0,72708.0,72801.0,72835.0,72907.0
5088278,76200.0,76309.0,76380.0,76530.0,76593.0,76612.0,76643.0,76725.0,76768.0,76829.0,76900.0,76931.0,76981.0,77040.0,77071.0,77104.0,77157.0,77192.0,77211.0,77234.0,77270.0,77292.0,77331.0,77375.0,77415.0,77451.0,77475.0,77553.0,77606.0,77682.0,77730.0,77794.0,77846.0,77918.0,77965.0,78010.0,78059.0,78106.0,78128.0,78169.0,78235.0,78277.0,78364.0,78396.0,78462.0
5088280,84600.0,84709.0,84780.0,84930.0,84993.0,85012.0,85043.0,85125.0,85168.0,85229.0,85300.0,85331.0,85381.0,85440.0,85471.0,85504.0,85557.0,85592.0,85611.0,85634.0,85670.0,85692.0,85731.0,85775.0,85815.0,85851.0,85875.0,85953.0,86006.0,86082.0,86130.0,86194.0,86246.0,86318.0,86365.0,86410.0,86459.0,86506.0,86528.0,86569.0,86635.0,86677.0,86764.0,86796.0,86862.0
5091872,28800.0,28898.0,28962.0,29096.0,29181.0,29207.0,29250.0,29438.0,29565.0,29660.0,29772.0,29820.0,29900.0,29980.0,30023.0,30094.0,30151.0,30188.0,30215.0,30247.0,30300.0,30342.0,30417.0,30501.0,30578.0,30647.0,30689.0,30837.0,30956.0,31093.0,31172.0,31281.0,31389.0,31538.0,31601.0,31662.0,31728.0,31791.0,31818.0,31869.0,31950.0,32013.0,32111.0,32147.0,32222.0
5091874,37800.0,37913.0,37987.0,38141.0,38224.0,38244.0,38276.0,38367.0,38455.0,38524.0,38605.0,38640.0,38698.0,38763.0,38797.0,38837.0,38897.0,38936.0,38956.0,38980.0,39019.0,39047.0,39096.0,39152.0,39203.0,39248.0,39276.0,39359.0,39422.0,39510.0,39563.0,39653.0,39766.0,39923.0,39987.0,40049.0,40116.0,40180.0,40209.0,40258.0,40335.0,40391.0,40488.0,40524.0,40598.0
5091876,46800.0,46922.0,47002.0,47169.0,47268.0,47295.0,47341.0,47483.0,47567.0,47645.0,47736.0,47775.0,47841.0,47917.0,47957.0,47998.0,48056.0,48094.0,48116.0,48143.0,48186.0,48217.0,48273.0,48336.0,48393.0,48444.0,48475.0,48562.0,48633.0,48727.0,48787.0,48875.0,48978.0,49120.0,49189.0,49256.0,49329.0,49398.0,49430.0,49480.0,49559.0,49625.0,49728.0,49766.0,49845.0
5091878,55800.0,55935.0,56023.0,56209.0,56292.0,56316.0,56357.0,56490.0,56569.0,56656.0,56758.0,56802.0,56874.0,56965.0,57014.0,57060.0,57122.0,57162.0,57190.0,57224.0,57278.0,57313.0,57375.0,57445.0,57509.0,57566.0,57603.0,57732.0,57852.0,57970.0,58043.0,58128.0,58223.0,58355.0,58433.0,58508.0,58589.0,58667.0,58702.0,58756.0,58842.0,58909.0,59008.0,59044.0,59121.0
5091880,64800.0,64930.0,65015.0,65194.0,65269.0,65304.0,65362.0,65596.0,65700.0,65788.0,65891.0,65935.0,66009.0,66111.0,66165.0,66220.0,66281.0,66320.0,66347.0,66379.0,66431.0,66463.0,66520.0,66584.0,66642.0,66694.0,66726.0,66806.0,66912.0,66998.0,67052.0,67124.0,67184.0,67266.0,67322.0,67376.0,67434.0,67490.0,67516.0,67569.0,67653.0,67696.0,67783.0,67815.0,67883.0
5092342,36000.0,36086.0,36143.0,36262.0,36344.0,36365.0,36400.0,36495.0,36541.0,36594.0,36657.0,36684.0,36729.0,36787.0,36818.0,36867.0,36936.0,36980.0,37002.0,37028.0,37068.0,37092.0,37135.0,37183.0,37227.0,37266.0,37290.0,37372.0,37429.0,37508.0,37565.0,37653.0,37703.0,37771.0,37825.0,37877.0,37934.0,37988.0,38013.0,38064.0,38145.0,38185.0,38294.0,38334.0,38418.0
5092346,50400.0,50503.0,50571.0,50713.0,50795.0,50812.0,50841.0,50940.0,50981.0,51060.0,51153.0,51193.0,51260.0,51336.0,51377.0,51412.0,51467.0,51502.0,51520.0,51541.0,51576.0,51604.0,51653.0,51709.0,51760.0,51805.0,51833.0,51919.0,51992.0,52079.0,52133.0,52214.0,52289.0,52393.0,52455.0,52515.0,52580.0,52642.0,52671.0,52716.0,52786.0,52859.0,52953.0,52988.0,53061.0
5092348,57600.0,57722.0,57802.0,57971.0,58057.0,58074.0,58102.0,58182.0,58270.0,58339.0,58420.0,58455.0,58512.0,58575.0,58608.0,58644.0,58691.0,58721.0,58738.0,58758.0,58791.0,58820.0,58871.0,58928.0,58980.0,59027.0,59056.0,59135.0,59188.0,59285.0,59326.0,59393.0,59465.0,59564.0,59628.0,59690.0,59757.0,59821.0,59849.0,59896.0,59971.0,60034.0,60123.0,60156.0,60224.0
5092350,64800.0,64945.0,65040.0,65238.0,65341.0,65363.0,65399.0,65468.0,65550.0,65624.0,65711.0,65748.0,65810.0,65865.0,65894.0,65918.0,65971.0,66006.0,66024.0,66045.0,66079.0,66108.0,66159.0,66216.0,66268.0,66315.0,66344.0,66418.0,66489.0,66572.0,66632.0,66705.0,66768.0,66855.0,66911.0,66965.0,67023.0,67079.0,67105.0,67145.0,67209.0,67277.0,67376.0,67412.0,67488.0
5092352,72000.0,72131.0,72217.0,72397.0,72473.0,72490.0,72519.0,72593.0,72664.0,72714.0,72773.0,72798.0,72840.0,72901.0,72933.0,72970.0,73019.0,73050.0,73070.0,73094.0,73132.0,73158.0,73205.0,73257.0,73305.0,73348.0,73374.0,73448.0,73518.0,73596.0,73646.0,73720.0,73772.0,73843.0,73904.0,73963.0,74026.0,74087.0,74114.0,74162.0,74239.0,74277.0,74368.0,74401.0,74471.0
5092354,79200.0,79292.0,79352.0,79479.0,79563.0,79579.0,79605.0,79693.0,79726.0,79771.0,79824.0,79847.0,79884.0,79932.0,79958.0,79978.0,80026.0,80057.0,80077.0,80101.0,80140.0,80166.0,80212.0,80263.0,80310.0,80352.0,80377.0,80448.0,80498.0,80588.0,80638.0,80708.0,80750.0,80809.0,80846.0,80882.0,80921.0,80958.0,80974.0,81015.0,81081.0,81130.0,81221.0,81255.0,81325.0
5095311,30600.0,30698.0,30762.0,30896.0,30981.0,31007.0,31050.0,31238.0,31365.0,31460.0,31572.0,31620.0,31700.0,31780.0,31823.0,31894.0,31951.0,31988.0,32015.0,32047.0,32100.0,32142.0,32217.0,32301.0,32378.0,32447.0,32489.0,32637.0,32756.0,32893.0,32972.0,33081.0,33189.0,33338.0,33401.0,33462.0,33528.0,33591.0,33618.0,33669.0,33750.0,33813.0,33911.0,33947.0,34022.0
5095313,39600.0,39713.0,39787.0,39941.0,40024.0,40044.0,40076.0,40167.0,40255.0,40324.0,40405.0,40440.0,40498.0,40563.0,40597.0,40637.0,40697.0,40736.0,40756.0,40780.0,40819.0,40847.0,40896.0,40952.0,41003.0,41048.0,41076.0,41159.0,41222.0,41310.0,41363.0,41453.0,41566.0,41723.0,41787.0,41849.0,41916.0,41980.0,42009.0,42058.0,42135.0,42191.0,42288.0,42324.0,42398.0
5095315,48600.0,48722.0,48802.0,48969.0,49068.0,49095.0,49141.0,49283.0,49367.0,49445.0,49536.0,49575.0,49641.0,49717.0,49757.0,49798.0,49856.0,49894.0,49916.0,49943.0,49986.0,50017.0,50073.0,50136.0,50193.0,50244.0,50275.0,50362.0,50433.0,50527.0,50587.0,50675.0,50778.0,50920.0,50989.0,51056.0,51129.0,51198.0,51230.0,51280.0,51359.0,51425.0,51528.0,51566.0,51645.0
5095317,57600.0,57735.0,57823.0,58009.0,58092.0,58116.0,58157.0,58290.0,58369.0,58456.0,58558.0,58602.0,58674.0,58765.0,58814.0,58860.0,58922.0,58962.0,58990.0,59024.0,59078.0,59113.0,59175.0,59245.0,59309.0,59366.0,59403.0,59532.0,59652.0,59770.0,59843.0,59928.0,60023.0,60155.0,60233.0,60308.0,60389.0,60467.0,60502.0,60556.0,60642.0,60709.0,60808.0,60844.0,60921.0
5095319,66600.0,66730.0,66815.0,66994.0,67069.0,67104.0,67162.0,67396.0,67500.0,67588.0,67691.0,67735.0,67809.0,67911.0,67965.0,68020.0,68081.0,68120.0,68147.0,68179.0,68231.0,68263.0,68320.0,68384.0,68442.0,68494.0,68526.0,68606.0,68712.0,68798.0,68852.0,68924.0,68984.0,69066.0,69122.0,69176.0,69234.0,69290.0,69316.0,69369.0,69453.0,69496.0,69583.0,69615.0,69683.0
5096716,32400.0,32501.0,32567.0,32705.0,32786.0,32810.0,32850.0,32973.0,33131.0,33202.0,33286.0,33322.0,33382.0,33453.0,33491.0,33523.0,33580.0,33616.0,33634.0,33656.0,33691.0,33720.0,33772.0,33831.0,33885.0,33933.0,33964.0,34046.0,34113.0,34188.0,34243.0,34321.0,34402.0,34514.0,34578.0,34640.0,34707.0,34771.0,34799.0,34850.0,34931.0,34975.0,35066.0,35099.0,35169.0
5096718,41400.0,41513.0,41587.0,41741.0,41824.0,41844.0,41876.0,41967.0,42055.0,42124.0,42205.0,42240.0,42298.0,42363.0,42397.0,42437.0,42497.0,42536.0,42556.0,42580.0,42619.0,42647.0,42696.0,42752.0,42803.0,42848.0,42876.0,42959.0,43022.0,43110.0,43163.0,43253.0,43366.0,43523.0,43587.0,43649.0,43716.0,43780.0,43809.0,43858.0,43935.0,43991.0,44088.0,44124.0,44198.0
5096720,50400.0,50522.0,50602.0,50769.0,50868.0,50895.0,50941.0,51083.0,51167.0,51245.0,51336.0,51375.0,51441.0,51517.0,51557.0,51598.0,51656.0,51694.0,51716.0,51743.0,51786.0,51817.0,51873.0,51936.0,51993.0,52044.0,52075.0,52162.0,52233.0,52327.0,52387.0,52475.0,52578.0,52720.0,52789.0,52856.0,52929.0,52998.0,53030.0,53080.0,53159.0,53225.0,53328.0,53366.0,53445.0
5096722,59400.0,59535.0,59623.0,59809.0,59892.0,59916.0,59957.0,60090.0,60169.0,60256.0,60358.0,60402.0,60474.0,60565.0,60614.0,60660.0,60722.0,60762.0,60790.0,60824.0,60878.0,60913.0,60975.0,61045.0,61109.0,61166.0,61203.0,61332.0,61452.0,61570.0,61643.0,61728.0,61823.0,61955.0,62033.0,62108.0,62189.0,62267.0,62302.0,62356.0,62442.0,62509.0,62608.0,62644.0,62721.0
5096724,68400.0,68521.0,68600.0,68767.0,68857.0,68878.0,68912.0,69042.0,69130.0,69212.0,69308.0,69349.0,69418.0,69489.0,69527.0,69569.0,69629.0,69667.0,69687.0,69710.0,69747.0,69774.0,69823.0,69878.0,69928.0,69973.0,70001.0,70079.0,70141.0,70216.0,70266.0,70342.0,70407.0,70496.0,70550.0,70602.0,70658.0,70712.0,70737.0,70786.0,70863.0,70908.0,71001.0,71035.0,71107.0
5096725,80400.0,80509.0,80580.0,80730.0,80793.0,80812.0,80843.0,80925.0,80968.0,81029.0,81100.0,81131.0,81181.0,81240.0,81271.0,81304.0,81357.0,81392.0,81411.0,81434.0,81470.0,81492.0,81531.0,81575.0,81615.0,81651.0,81675.0,81753.0,81806.0,81882.0,81930.0,81994.0,82046.0,82118.0,82165.0,82210.0,82259.0,82306.0,82328.0,82369.0,82435.0,82477.0,82564.0,82596.0,82662.0
5098226,26400.0,26473.0,26521.0,26622.0,26716.0,26731.0,26755.0,26946.0,27061.0,27149.0,27252.0,27296.0,27370.0,27471.0,27525.0,27573.0,27637.0,27678.0,27700.0,27726.0,27767.0,27803.0,27867.0,27939.0,28005.0,28064.0,28100.0,28179.0,28254.0,28438.0,28504.0,28596.0,28675.0,28785.0,28847.0,28907.0,28972.0,29034.0,29061.0,29118.0,29209.0,29288.0,29376.0,29408.0,29476.0
5098228,36000.0,36113.0,36187.0,36341.0,36424.0,36444.0,36476.0,36567.0,36655.0,36724.0,36805.0,36840.0,36898.0,36963.0,36997.0,37037.0,37097.0,37136.0,37156.0,37180.0,37219.0,37247.0,37296.0,37352.0,37403.0,37448.0,37476.0,37559.0,37622.0,37710.0,37763.0,37853.0,37966.0,38123.0,38187.0,38249.0,38316.0,38380.0,38409.0,38458.0,38535.0,38591.0,38688.0,38724.0,38798.0
5098230,45000.0,45122.0,45202.0,45369.0,45468.0,45495.0,45541.0,45683.0,45767.0,45845.0,45936.0,45975.0,46041.0,46117.0,46157.0,46198.0,46256.0,46294.0,46316.0,46343.0,46386.0,46417.0,46473.0,46536.0,46593.0,46644.0,46675.0,46762.0,46833.0,46927.0,46987.0,47075.0,47178.0,47320.0,47389.0,47456.0,47529.0,47598.0,47630.0,47680.0,47759.0,47825.0,47928.0,47966.0,48045.0
5098232,54000.0,54135.0,54223.0,54409.0,54492.0,54516.0,54557.0,54690.0,54769.0,54856.0,54958.0,55002.0,55074.0,55165.0,55214.0,55260.0,55322.0,55362.0,55390.0,55424.0,55478.0,55513.0,55575.0,55645.0,55709.0,55766.0,55803.0,55932.0,56052.0,56170.0,56243.0,56328.0,56423.0,56555.0,56633.0,56708.0,56789.0,56867.0,56902.0,56956.0,57042.0,57109.0,57208.0,57244.0,57321.0
5098234,63000.0,63140.0,63232.0,63424.0,63515.0,63548.0,63604.0,63847.0,63967.0,64066.0,64183.0,64233.0,64317.0,64428.0,64488.0,64546.0,64618.0,64664.0,64685.0,64710.0,64751.0,64790.0,64859.0,64937.0,65008.0,65072.0,65112.0,65206.0,65319.0,65426.0,65488.0,65570.0,65657.0,65776.0,65845.0,65912.0,65985.0,66054.0,66086.0,66139.0,66222.0,66279.0,66369.0,66402.0,66472.0
5098236,72000.0,72121.0,72200.0,72367.0,72457.0,72478.0,72512.0,72642.0,72730.0,72812.0,72908.0,72949.0,73018.0,73089.0,73127.0,73169.0,73229.0,73267.0,73287.0,73310.0,73347.0,73374.0,73423.0,73478.0,73528.0,73573.0,73601.0,73679.0,73741.0,73816.0,73866.0,73942.0,74007.0,74096.0,74150.0,74202.0,74258.0,74312.0,74337.0,74386.0,74463.0,74508.0,74601.0,74635.0,74707.0
5102474,26400.0,26473.0,26521.0,26622.0,26716.0,26731.0,26755.0,26946.0,27061.0,27149.0,27252.0,27296.0,27370.0,27471.0,27525.0,27573.0,27637.0,27678.0,27700.0,27726.0,27767.0,27803.0,27867.0,27939.0,28005.0,28064.0,28100.0,28179.0,28254.0,28438.0,28504.0,28596.0,28675.0,28785.0,28847.0,28907.0,28972.0,29034.0,29061.0,29118.0,29209.0,29288.0,29376.0,29408.0,29476.0
5102476,36000.0,36113.0,36187.0,36341.0,36424.0,36444.0,36476.0,36567.0,36655.0,36724.0,36805.0,36840.0,36898.0,36963.0,36997.0,37037.0,37097.0,37136.0,37156.0,37180.0,37219.0,37247.0,37296.0,37352.0,37403.0,37448.0,37476.0,37559.0,37622.0,37710.0,37763.0,37853.0,37966.0,38123.0,38187.0,38249.0,38316.0,38380.0,38409.0,38458.0,38535.0,38591.0,38688.0,38724.0,38798.0
5102478,45000.0,45122.0,45202.0,45369.0,45468.0,45495.0,45541.0,45683.0,45767.0,45845.0,45936.0,45975.0,46041.0,46117.0,46157.0,46198.0,46256.0,46294.0,46316.0,46343.0,46386.0,46417.0,46473.0,46536.0,46593.0,46644.0,46675.0,46762.0,46833.0,46927.0,46987.0,47075.0,47178.0,47320.0,47389.0,47456.0,47529.0,47598.0,47630.0,47680.0,47759.0,47825.0,47928.0,47966.0,48045.0
5102480,54000.0,54135.0,54223.0,54409.0,54492.0,54516.0,54557.0,54690.0,54769.0,54856.0,54958.0,55002.0,55074.0,55165.0,55214.0,55260.0,55322.0,55362.0,55390.0,55424.0,55478.0,55513.0,55575.0,55645.0,55709.0,55766.0,55803.0,55932.0,56052.0,56170.0,56243.0,56328.0,56423.0,56555.0,56633.0,56708.0,56789.0,56867.0,56902.0,56956.0,57042.0,57109.0,57208.0,57244.0,57321.0
5102482,63000.0,63140.0,63232.0,63424.0,63515.0,63548.0,63604.0,63847.0,63967.0,64066.0,64183.0,64233.0,64317.0,64428.0,64488.0,64546.0,64618.0,64664.0,64685.0,64710.0,64751.0,64790.0,64859.0,64937.0,65008.0,65072.0,65112.0,65206.0,65319.0,65426.0,65488.0,65570.0,65657.0,65776.0,65845.0,65912.0,65985.0,66054.0,66086.0,66139.0,66222.0,66279.0,66369.0,66402.0,66472.0
5102484,72000.0,72121.0,72200.0,72367.0,72457.0,72478.0,72512.0,72642.0,72730.0,72812.0,72908.0,72949.0,73018.0,73089.0,73127.0,73169.0,73229.0,73267.0,73287.0,73310.0,73347.0,73374.0,73423.0,73478.0,73528.0,73573.0,73601.0,73679.0,73741.0,73816.0,73866.0,73942.0,74007.0,74096.0,74150.0,74202.0,74258.0,74312.0,74337.0,74386.0,74463.0,74508.0,74601.0,74635.0,74707.0
5104940,32400.0,32501.0,32567.0,32705.0,32786.0,32810.0,32850.0,32973.0,33131.0,33202.0,33286.0,33322.0,33382.0,33453.0,33491.0,33523.0,33580.0,33616.0,33634.0,33656.0,33691.0,33720.0,33772.0,33831.0,33885.0,33933.0,33964.0,34046.0,34113.0,34188.0,34243.0,34321.0,34402.0,34514.0,34578.0,34640.0,34707.0,34771.0,34799.0,34850.0,34931.0,34975.0,35066.0,35099.0,35169.0
5104942,41400.0,41513.0,41587.0,41741.0,41824.0,41844.0,41876.0,41967.0,42055.0,42124.0,42205.0,42240.0,42298.0,42363.0,42397.0,42437.0,42497.0,42536.0,42556.0,42580.0,42619.0,42647.0,42696.0,42752.0,42803.0,42848.0,42876.0,42959.0,43022.0,43110.0,43163.0,43253.0,43366.0,43523.0,43587.0,43649.0,43716.0,43780.0,43809.0,43858.0,43935.0,43991.0,44088.0,44124.0,44198.0
5104944,50400.0,50522.0,50602.0,50769.0,50868.0,50895.0,50941.0,51083.0,51167.0,51245.0,51336.0,51375.0,51441.0,51517.0,51557.0,51598.0,51656.0,51694.0,51716.0,51743.0,51786.0,51817.0,51873.0,51936.0,51993.0,52044.0,52075.0,52162.0,52233.0,52327.0,52387.0,52475.0,52578.0,52720.0,52789.0,52856.0,52929.0,52998.0,53030.0,53080.0,53159.0,53225.0,53328.0,53366.0,53445.0
5104946,59400.0,59535.0,59623.0,59809.0,59892.0,59916.0,59957.0,60090.0,60169.0,60256.0,60358.0,60402.0,60474.0,60565.0,60614.0,60660.0,60722.0,60762.0,60790.0,60824.0,60878.0,60913.0,60975.0,61045.0,61109.0,61166.0,61203.0,61332.0,61452.0,61570.0,61643.0,61728.0,61823.0,61955.0,62033.0,62108.0,62189.0,62267.0,62302.0,62356.0,62442.0,62509.0,62608.0,62644.0,62721.0
5104948,68400.0,68521.0,68600.0,68767.0,68857.0,68878.0,68912.0,69042.0,69130.0,69212.0,69308.0,69349.0,69418.0,69489.0,69527.0,69569.0,69629.0,69667.0,69687.0,69710.0,69747.0,69774.0,69823.0,69878.0,69928.0,69973.0,70001.0,70079.0,70141.0,70216.0,70266.0,70342.0,70407.0,70496.0,70550.0,70602.0,70658.0,70712.0,70737.0,70786.0,70863.0,70908.0,71001.0,71035.0,71107.0
5104949,80400.0,80509.0,80580.0,80730.0,80793.0,80812.0,80843.0,80925.0,80968.0,81029.0,81100.0,81131.0,81181.0,81240.0,81271.0,81304.0,81357.0,81392.0,81411.0,81434.0,81470.0,81492.0,81531.0,81575.0,81615.0,81651.0,81675.0,81753.0,81806.0,81882.0,81930.0,81994.0,82046.0,82118.0,82165.0,82210.0,82259.0,82306.0,82328.0,82369.0,82435.0,82477.0,82564.0,82596.0,82662.0
5114462,28800.0,28898.0,28962.0,29096.0,29181.0,29207.0,29250.0,29438.0,29565.0,29660.0,29772.0,29820.0,29900.0,29980.0,30023.0,30094.0,30151.0,30188.0,30215.0,30247.0,30300.0,30342.0,30417.0,30501.0,30578.0,30647.0,30689.0,30837.0,30956.0,31093.0,31172.0,31281.0,31389.0,31538.0,31601.0,31662.0,31728.0,31791.0,31818.0,31869.0,31950.0,32013.0,32111.0,32147.0,32222.0
5114464,37800.0,37913.0,37987.0,38141.0,38224.0,38244.0,38276.0,38367.0,38455.0,38524.0,38605.0,38640.0,38698.0,38763.0,38797.0,38837.0,38897.0,38936.0,38956.0,38980.0,39019.0,39047.0,39096.0,39152.0,39203.0,39248.0,39276.0,39359.0,39422.0,39510.0,39563.0,39653.0,39766.0,39923.0,39987.0,40049.0,40116.0,40180.0,40209.0,40258.0,40335.0,40391.0,40488.0,40524.0,40598.0
5114466,46800.0,46922.0,47002.0,47169.0,47268.0,47295.0,47341.0,47483.0,47567.0,47645.0,47736.0,47775.0,47841.0,47917.0,47957.0,47998.0,48056.0,48094.0,48116.0,48143.0,48186.0,48217.0,48273.0,48336.0,48393.0,48444.0,48475.0,48562.0,48633.0,48727.0,48787.0,48875.0,48978.0,49120.0,49189.0,49256.0,49329.0,49398.0,49430.0,49480.0,49559.0,49625.0,49728.0,49766.0,49845.0
5114468,55800.0,55935.0,56023.0,56209.0,56292.0,56316.0,56357.0,56490.0,56569.0,56656.0,56758.0,56802.0,56874.0,56965.0,57014.0,57060.0,57122.0,57162.0,57190.0,57224.0,57278.0,57313.0,57375.0,57445.0,57509.0,57566.0,57603.0,57732.0,57852.0,57970.0,58043.0,58128.0,58223.0,58355.0,58433.0,58508.0,58589.0,58667.0,58702.0,58756.0,58842.0,58909.0,59008.0,59044.0,59121.0
5114470,64800.0,64930.0,65015.0,65194.0,65269.0,65304.0,65362.0,65596.0,65700.0,65788.0,65891.0,65935.0,66009.0,66111.0,66165.0,66220.0,66281.0,66320.0,66347.0,66379.0,66431.0,66463.0,66520.0,66584.0,66642.0,66694.0,66726.0,66806.0,66912.0,66998.0,67052.0,67124.0,67184.0,67266.0,67322.0,67376.0,67434.0,67490.0,67516.0,67569.0,67653.0,67696.0,67783.0,67815.0,67883.0
5114855,24000.0,24091.0,24151.0,24277.0,24341.0,24364.0,24401.0,24533.0,24663.0,24731.0,24810.0,24844.0,24901.0,24958.0,24989.0,25015.0,25078.0,25119.0,25136.0,25157.0,25190.0,25212.0,25252.0,25297.0,25338.0,25375.0,25398.0,25474.0,25547.0,25620.0,25674.0,25747.0,25805.0,25886.0,25944.0,26000.0,26060.0,26118.0,26143.0,26186.0,26254.0,26326.0,26415.0,26448.0,26516.0
5114857,34200.0,34301.0,34367.0,34505.0,34586.0,34610.0,34650.0,34773.0,34931.0,35002.0,35086.0,35122.0,35182.0,35253.0,35291.0,35323.0,35380.0,35416.0,35434.0,35456.0,35491.0,35520.0,35572.0,35631.0,35685.0,35733.0,35764.0,35846.0,35913.0,35988.0,36043.0,36121.0,36202.0,36314.0,36378.0,36440.0,36507.0,36571.0,36599.0,36650.0,36731.0,36775.0,36866.0,36899.0,36969.0
5114859,43200.0,43322.0,43402.0,43569.0,43668.0,43695.0,43741.0,43883.0,43967.0,44045.0,44136.0,44175.0,44241.0,44317.0,44357.0,44398.0,44456.0,44494.0,44516.0,44543.0,44586.0,44617.0,44673.0,44736.0,44793.0,44844.0,44875.0,44962.0,45033.0,45127.0,45187.0,45275.0,45378.0,45520.0,45589.0,45656.0,45729.0,45798.0,45830.0,45880.0,45959.0,46025.0,46128.0,46166.0,46245.0
5114861,52200.0,52322.0,52402.0,52569.0,52668.0,52695.0,52741.0,52883.0,52967.0,53045.0,53136.0,53175.0,53241.0,53317.0,53357.0,53398.0,53456.0,53494.0,53516.0,53543.0,53586.0,53617.0,53673.0,53736.0,53793.0,53844.0,53875.0,53962.0,54033.0,54127.0,54187.0,54275.0,54378.0,54520.0,54589.0,54656.0,54729.0,54798.0,54830.0,54880.0,54959.0,55025.0,55128.0,55166.0,55245.0
5114863,61200.0,61340.0,61432.0,61624.0,61715.0,61748.0,61804.0,62047.0,62167.0,62266.0,62383.0,62433.0,62517.0,62628.0,62688.0,62746.0,62818.0,62864.0,62885.0,62910.0,62951.0,62990.0,63059.0,63137.0,63208.0,63272.0,63312.0,63406.0,63519.0,63626.0,63688.0,63770.0,63857.0,63976.0,64045.0,64112.0,64185.0,64254.0,64286.0,64339.0,64422.0,64479.0,64569.0,64602.0,64672.0
5114865,70200.0,70321.0,70400.0,70567.0,70657.0,70678.0,70712.0,70842.0,70930.0,71012.0,71108.0,71149.0,71218.0,71289.0,71327.0,71369.0,71429.0,71467.0,71487.0,71510.0,71547.0,71574.0,71623.0,71678.0,71728.0,71773.0,71801.0,71879.0,71941.0,72016.0,72066.0,72142.0,72207.0,72296.0,72350.0,72402.0,72458.0,72512.0,72537.0,72586.0,72663.0,72708.0,72801.0,72835.0,72907.0
5114866,76200.0,76309.0,76380.0,76530.0,76593.0,76612.0,76643.0,76725.0,76768.0,76829.0,76900.0,76931.0,76981.0,77040.0,77071.0,77104.0,77157.0,77192.0,77211.0,77234.0,77270.0,77292.0,77331.0,77375.0,77415.0,77451.0,77475.0,77553.0,77606.0,77682.0,77730.0,77794.0,77846.0,77918.0,77965.0,78010.0,78059.0,78106.0,78128.0,78169.0,78235.0,78277.0,78364.0,78396.0,78462.0
5114868,84600.0,84709.0,84780.0,84930.0,84993.0,85012.0,85043.0,85125.0,85168.0,85229.0,85300.0,85331.0,85381.0,85440.0,85471.0,85504.0,85557.0,85592.0,85611.0,85634.0,85670.0,85692.0,85731.0,85775.0,85815.0,85851.0,85875.0,85953.0,86006.0,86082.0,86130.0,86194.0,86246.0,86318.0,86365.0,86410.0,86459.0,86506.0,86528.0,86569.0,86635.0,86677.0,86764.0,86796.0,86862.0
5115654,30600.0,30698.0,30762.0,30896.0,30981.0,31007.0,31050.0,31238.0,31365.0,31460.0,31572.0,31620.0,31700.0,31780.0,31823.0,31894.0,31951.0,31988.0,32015.0,32047.0,32100.0,32142.0,32217.0,32301.0,32378.0,32447.0,32489.0,32637.0,32756.0,32893.0,32972.0,33081.0,33189.0,33338.0,33401.0,33462.0,33528.0,33591.0,33618.0,33669.0,33750.0,33813.0,33911.0,33947.0,34022.0
5115656,39600.0,39713.0,39787.0,39941.0,40024.0,40044.0,40076.0,40167.0,40255.0,40324.0,40405.0,40440.0,40498.0,40563.0,40597.0,40637.0,40697.0,40736.0,40756.0,40780.0,40819.0,40847.0,40896.0,40952.0,41003.0,41048.0,41076.0,41159.0,41222.0,41310.0,41363.0,41453.0,41566.0,41723.0,41787.0,41849.0,41916.0,41980.0,42009.0,42058.0,42135.0,42191.0,42288.0,42324.0,42398.0
5115660,57600.0,57735.0,57823.0,58009.0,58092.0,58116.0,58157.0,58290.0,58369.0,58456.0,58558.0,58602.0,58674.0,58765.0,58814.0,58860.0,58922.0,58962.0,58990.0,59024.0,59078.0,59113.0,59175.0,59245.0,59309.0,59366.0,59403.0,59532.0,59652.0,59770.0,59843.0,59928.0,60023.0,60155.0,60233.0,60308.0,60389.0,60467.0,60502.0,60556.0,60642.0,60709.0,60808.0,60844.0,60921.0
5115662,66600.0,66730.0,66815.0,66994.0,67069.0,67104.0,67162.0,67396.0,67500.0,67588.0,67691.0,67735.0,67809.0,67911.0,67965.0,68020.0,68081.0,68120.0,68147.0,68179.0,68231.0,68263.0,68320.0,68384.0,68442.0,68494.0,68526.0,68606.0,68712.0,68798.0,68852.0,68924.0,68984.0,69066.0,69122.0,69176.0,69234.0,69290.0,69316.0,69369.0,69453.0,69496.0,69583.0,69615.0,69683.0
