tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P
5010458,36900.0,36980.0,37030.0,37094.0,37145.0,37170.0,37220.0,37247.0,37294.0,37358.0,37394.0,37445.0,37517.0,37562.0,37618.0,37694.0,37735.0,37785.0,37814.0,37879.0,37905.0,37952.0,38008.0,38049.0,38118.0,38206.0,38276.0,38354.0,38404.0,38489.0,38574.0,38698.0,38833.0,39037.0,39181.0,39337.0,39423.0,39489.0,39620.0,39739.0,39800.0,39851.0,39960.0,40053.0,40121.0,40201.0,40235.0,40292.0,40364.0,40402.0,40461.0,40502.0,40582.0,40627.0,40694.0,40739.0,40774.0,40802.0,40856.0,40889.0,40948.0,41018.0,41060.0,41100.0,41137.0,41178.0
5010460,47700.0,47786.0,47839.0,47908.0,47957.0,47980.0,48028.0,48054.0,48098.0,48159.0,48193.0,48242.0,48310.0,48353.0,48407.0,48480.0,48525.0,48580.0,48613.0,48682.0,48709.0,48759.0,48821.0,48862.0,48931.0,49012.0,49082.0,49160.0,49212.0,49300.0,49389.0,49514.0,49660.0,49874.0,50025.0,50188.0,50287.0,50356.0,50494.0,50628.0,50697.0,50754.0,50865.0,50960.0,51041.0,51136.0,51177.0,51246.0,51329.0,51374.0,51439.0,51486.0,51575.0,51625.0,51699.0,51747.0,51783.0,51813.0,51876.0,51915.0,51984.0,52056.0,52100.0,52141.0,52180.0,52222.0
5010462,59400.0,59494.0,59552.0,59628.0,59677.0,59701.0,59749.0,59775.0,59820.0,59881.0,59915.0,59964.0,60033.0,60076.0,60130.0,60204.0,60254.0,60315.0,60351.0,60416.0,60442.0,60489.0,60545.0,60583.0,60647.0,60727.0,60783.0,60847.0,60903.0,60999.0,61096.0,61222.0,61379.0,61623.0,61796.0,61983.0,62079.0,62148.0,62285.0,62455.0,62542.0,62616.0,62762.0,62886.0,62979.0,63088.0,63135.0,63213.0,63326.0,63387.0,63466.0,63521.0,63612.0,63663.0,63739.0,63796.0,63839.0,63874.0,63938.0,63977.0,64047.0,64122.0,64168.0,64211.0,64251.0,64295.0
5010464,70800.0,70870.0,70913.0,70970.0,71015.0,71036.0,71080.0,71104.0,71145.0,71201.0,71232.0,71277.0,71340.0,71379.0,71428.0,71494.0,71539.0,71594.0,71626.0,71688.0,71712.0,71757.0,71812.0,71844.0,71899.0,71967.0,72022.0,72085.0,72130.0,72206.0,72283.0,72421.0,72560.0,72763.0,72907.0,73062.0,73152.0,73208.0,73320.0,73442.0,73504.0,73556.0,73654.0,73738.0,73817.0,73909.0,73949.0,74015.0,74089.0,74129.0,74190.0,74243.0,74303.0,74337.0,74387.0,74432.0,74466.0,74494.0,74539.0,74566.0,74615.0,74686.0,74729.0,74769.0,74807.0,74848.0
5010466,80400.0,80458.0,80494.0,80539.0,80576.0,80594.0,80631.0,80651.0,80685.0,80732.0,80758.0,80796.0,80848.0,80881.0,80922.0,80977.0,81012.0,81055.0,81080.0,81127.0,81146.0,81180.0,81221.0,81248.0,81293.0,81342.0,81384.0,81432.0,81469.0,81532.0,81596.0,81691.0,81825.0,82015.0,82149.0,82294.0,82368.0,82420.0,82524.0,82627.0,82680.0,82725.0,82794.0,82852.0,82912.0,82983.0,83013.0,83064.0,83129.0,83163.0,83208.0,83247.0,83297.0,83325.0,83366.0,83403.0,83431.0,83454.0,83494.0,83518.0,83562.0,83618.0,83652.0,83684.0,83714.0,83745.0
5011834,26700.0,26782.0,26833.0,26899.0,26960.0,26989.0,27049.0,27081.0,27136.0,27212.0,27255.0,27316.0,27401.0,27454.0,27521.0,27612.0,27664.0,27728.0,27765.0,27912.0,27970.0,28077.0,28207.0,28276.0,28394.0,28480.0,28558.0,28647.0,28706.0,28807.0,28909.0,29029.0,29171.0,29396.0,29556.0,29728.0,29809.0,29872.0,29997.0,30114.0,30174.0,30224.0,30348.0,30454.0,30546.0,30654.0,30700.0,30777.0,30853.0,30894.0,30971.0,31018.0,31102.0,31149.0,31221.0,31264.0,31296.0,31322.0,31383.0,31420.0,31487.0,31556.0,31598.0,31637.0,31674.0,31714.0
5011836,37800.0,37880.0,37930.0,37994.0,38045.0,38070.0,38120.0,38147.0,38194.0,38258.0,38294.0,38345.0,38417.0,38462.0,38518.0,38594.0,38635.0,38685.0,38714.0,38779.0,38805.0,38852.0,38908.0,38949.0,39018.0,39106.0,39176.0,39254.0,39304.0,39389.0,39474.0,39598.0,39733.0,39937.0,40081.0,40237.0,40323.0,40389.0,40520.0,40639.0,40700.0,40751.0,40860.0,40953.0,41021.0,41101.0,41135.0,41192.0,41264.0,41302.0,41361.0,41402.0,41482.0,41527.0,41594.0,41639.0,41674.0,41702.0,41756.0,41789.0,41848.0,41918.0,41960.0,42000.0,42037.0,42078.0
5011838,48600.0,48686.0,48739.0,48808.0,48857.0,48880.0,48928.0,48954.0,48998.0,49059.0,49093.0,49142.0,49210.0,49253.0,49307.0,49380.0,49425.0,49480.0,49513.0,49582.0,49609.0,49659.0,49721.0,49762.0,49831.0,49912.0,49982.0,50060.0,50112.0,50200.0,50289.0,50414.0,50560.0,50774.0,50925.0,51088.0,51187.0,51256.0,51394.0,51528.0,51597.0,51654.0,51765.0,51860.0,51941.0,52036.0,52077.0,52146.0,52229.0,52274.0,52339.0,52386.0,52475.0,52525.0,52599.0,52647.0,52683.0,52713.0,52776.0,52815.0,52884.0,52956.0,53000.0,53041.0,53080.0,53122.0
5011842,72000.0,72070.0,72113.0,72170.0,72215.0,72236.0,72280.0,72304.0,72345.0,72401.0,72432.0,72477.0,72540.0,72579.0,72628.0,72694.0,72739.0,72794.0,72826.0,72888.0,72912.0,72957.0,73012.0,73044.0,73099.0,73167.0,73222.0,73285.0,73330.0,73406.0,73483.0,73621.0,73760.0,73963.0,74107.0,74262.0,74352.0,74408.0,74520.0,74642.0,74704.0,74756.0,74854.0,74938.0,75017.0,75109.0,75149.0,75215.0,75289.0,75329.0,75390.0,75443.0,75503.0,75537.0,75587.0,75632.0,75666.0,75694.0,75739.0,75766.0,75815.0,75886.0,75929.0,75969.0,76007.0,76048.0
5011844,81600.0,81658.0,81694.0,81739.0,81776.0,81794.0,81831.0,81851.0,81885.0,81932.0,81958.0,81996.0,82048.0,82081.0,82122.0,82177.0,82212.0,82255.0,82280.0,82327.0,82346.0,82380.0,82421.0,82448.0,82493.0,82542.0,82584.0,82632.0,82669.0,82732.0,82796.0,82891.0,83025.0,83215.0,83349.0,83494.0,83568.0,83620.0,83724.0,83827.0,83880.0,83925.0,83994.0,84052.0,84112.0,84183.0,84213.0,84264.0,84329.0,84363.0,84408.0,84447.0,84497.0,84525.0,84566.0,84603.0,84631.0,84654.0,84694.0,84718.0,84762.0,84818.0,84852.0,84884.0,84914.0,84945.0
5011858,36000.0,36080.0,36130.0,36194.0,36245.0,36270.0,36320.0,36347.0,36394.0,36458.0,36494.0,36545.0,36617.0,36662.0,36718.0,36794.0,36835.0,36885.0,36914.0,36979.0,37005.0,37052.0,37108.0,37149.0,37218.0,37306.0,37376.0,37454.0,37504.0,37589.0,37674.0,37798.0,37933.0,38137.0,38281.0,38437.0,38523.0,38589.0,38720.0,38839.0,38900.0,38951.0,39060.0,39153.0,39221.0,39301.0,39335.0,39392.0,39464.0,39502.0,39561.0,39602.0,39682.0,39727.0,39794.0,39839.0,39874.0,39902.0,39956.0,39989.0,40048.0,40118.0,40160.0,40200.0,40237.0,40278.0
5011860,46800.0,46886.0,46939.0,47008.0,47057.0,47080.0,47128.0,47154.0,47198.0,47259.0,47293.0,47342.0,47410.0,47453.0,47507.0,47580.0,47625.0,47680.0,47713.0,47782.0,47809.0,47859.0,47921.0,47962.0,48031.0,48112.0,48182.0,48260.0,48312.0,48400.0,48489.0,48614.0,48760.0,48974.0,49125.0,49288.0,49387.0,49456.0,49594.0,49728.0,49797.0,49854.0,49965.0,50060.0,50141.0,50236.0,50277.0,50346.0,50429.0,50474.0,50539.0,50586.0,50675.0,50725.0,50799.0,50847.0,50883.0,50913.0,50976.0,51015.0,51084.0,51156.0,51200.0,51241.0,51280.0,51322.0
5011862,57600.0,57694.0,57752.0,57828.0,57877.0,57901.0,57949.0,57975.0,58020.0,58081.0,58115.0,58164.0,58233.0,58276.0,58330.0,58404.0,58454.0,58515.0,58551.0,58616.0,58642.0,58689.0,58745.0,58783.0,58847.0,58927.0,58983.0,59047.0,59103.0,59199.0,59296.0,59422.0,59579.0,59823.0,59996.0,60183.0,60279.0,60348.0,60485.0,60655.0,60742.0,60816.0,60962.0,61086.0,61179.0,61288.0,61335.0,61413.0,61526.0,61587.0,61666.0,61721.0,61812.0,61863.0,61939.0,61996.0,62039.0,62074.0,62138.0,62177.0,62247.0,62322.0,62368.0,62411.0,62451.0,62495.0
5011864,69600.0,69670.0,69713.0,69770.0,69815.0,69836.0,69880.0,69904.0,69945.0,70001.0,70032.0,70077.0,70140.0,70179.0,70228.0,70294.0,70339.0,70394.0,70426.0,70488.0,70512.0,70557.0,70612.0,70644.0,70699.0,70767.0,70822.0,70885.0,70930.0,71006.0,71083.0,71221.0,71360.0,71563.0,71707.0,71862.0,71952.0,72008.0,72120.0,72242.0,72304.0,72356.0,72454.0,72538.0,72617.0,72709.0,72749.0,72815.0,72889.0,72929.0,72990.0,73043.0,73103.0,73137.0,73187.0,73232.0,73266.0,73294.0,73339.0,73366.0,73415.0,73486.0,73529.0,73569.0,73607.0,73648.0
5011866,79200.0,79258.0,79294.0,79339.0,79376.0,79394.0,79431.0,79451.0,79485.0,79532.0,79558.0,79596.0,79648.0,79681.0,79722.0,79777.0,79812.0,79855.0,79880.0,79927.0,79946.0,79980.0,80021.0,80048.0,80093.0,80142.0,80184.0,80232.0,80269.0,80332.0,80396.0,80491.0,80625.0,80815.0,80949.0,81094.0,81168.0,81220.0,81324.0,81427.0,81480.0,81525.0,81594.0,81652.0,81712.0,81783.0,81813.0,81864.0,81929.0,81963.0,82008.0,82047.0,82097.0,82125.0,82166.0,82203.0,82231.0,82254.0,82294.0,82318.0,82362.0,82418.0,82452.0,82484.0,82514.0,82545.0
5012412,23100.0,23170.0,23213.0,23268.0,23315.0,23338.0,23385.0,23410.0,23453.0,23512.0,23545.0,23593.0,23659.0,23700.0,23752.0,23823.0,23861.0,23908.0,23936.0,24010.0,24039.0,24092.0,24157.0,24202.0,24280.0,24362.0,24424.0,24495.0,24536.0,24606.0,24678.0,24801.0,24911.0,25060.0,25165.0,25279.0,25336.0,25383.0,25476.0,25589.0,25647.0,25696.0,25791.0,25873.0,25942.0,26023.0,26058.0,26115.0,26168.0,26197.0,26271.0,26316.0,26381.0,26417.0,26472.0,26516.0,26550.0,26577.0,26635.0,26670.0,26733.0,26803.0,26845.0,26885.0,26922.0,26962.0
5012414,33300.0,33388.0,33442.0,33512.0,33569.0,33596.0,33652.0,33682.0,33734.0,33805.0,33845.0,33903.0,33983.0,34033.0,34096.0,34183.0,34229.0,34285.0,34318.0,34408.0,34443.0,34508.0,34587.0,34652.0,34762.0,34866.0,34932.0,35006.0,35064.0,35163.0,35262.0,35369.0,35497.0,35732.0,35898.0,36077.0,36149.0,36212.0,36339.0,36443.0,36496.0,36541.0,36634.0,36713.0,36789.0,36878.0,36916.0,36980.0,37038.0,37069.0,37111.0,37147.0,37210.0,37245.0,37299.0,37343.0,37377.0,37404.0,37449.0,37477.0,37527.0,37575.0,37604.0,37631.0,37656.0,37684.0
5012416,44100.0,44186.0,44239.0,44308.0,44357.0,44380.0,44428.0,44454.0,44498.0,44559.0,44593.0,44642.0,44710.0,44753.0,44807.0,44880.0,44925.0,44980.0,45013.0,45082.0,45109.0,45159.0,45221.0,45262.0,45331.0,45412.0,45482.0,45560.0,45612.0,45700.0,45789.0,45914.0,46060.0,46274.0,46425.0,46588.0,46687.0,46756.0,46894.0,47028.0,47097.0,47154.0,47265.0,47360.0,47441.0,47536.0,47577.0,47646.0,47729.0,47774.0,47839.0,47886.0,47975.0,48025.0,48099.0,48147.0,48183.0,48213.0,48276.0,48315.0,48384.0,48456.0,48500.0,48541.0,48580.0,48622.0
5012418,54900.0,54994.0,55052.0,55128.0,55177.0,55201.0,55249.0,55275.0,55320.0,55381.0,55415.0,55464.0,55533.0,55576.0,55630.0,55704.0,55754.0,55815.0,55851.0,55916.0,55942.0,55989.0,56045.0,56083.0,56147.0,56227.0,56283.0,56347.0,56403.0,56499.0,56596.0,56722.0,56879.0,57123.0,57296.0,57483.0,57579.0,57648.0,57785.0,57955.0,58042.0,58116.0,58262.0,58386.0,58479.0,58588.0,58635.0,58713.0,58826.0,58887.0,58966.0,59021.0,59112.0,59163.0,59239.0,59296.0,59339.0,59374.0,59438.0,59477.0,59547.0,59622.0,59668.0,59711.0,59751.0,59795.0
5012665,27300.0,27382.0,27433.0,27499.0,27560.0,27589.0,27649.0,27681.0,27736.0,27812.0,27855.0,27916.0,28001.0,28054.0,28121.0,28212.0,28264.0,28328.0,28365.0,28512.0,28570.0,28677.0,28807.0,28876.0,28994.0,29080.0,29158.0,29247.0,29306.0,29407.0,29509.0,29629.0,29771.0,29996.0,30156.0,30328.0,30409.0,30472.0,30597.0,30714.0,30774.0,30824.0,30948.0,31054.0,31146.0,31254.0,31300.0,31377.0,31453.0,31494.0,31571.0,31618.0,31702.0,31749.0,31821.0,31864.0,31896.0,31922.0,31983.0,32020.0,32087.0,32156.0,32198.0,32237.0,32274.0,32314.0
5012667,38700.0,38780.0,38830.0,38894.0,38945.0,38970.0,39020.0,39047.0,39094.0,39158.0,39194.0,39245.0,39317.0,39362.0,39418.0,39494.0,39535.0,39585.0,39614.0,39679.0,39705.0,39752.0,39808.0,39849.0,39918.0,40006.0,40076.0,40154.0,40204.0,40289.0,40374.0,40498.0,40633.0,40837.0,40981.0,41137.0,41223.0,41289.0,41420.0,41539.0,41600.0,41651.0,41760.0,41853.0,41921.0,42001.0,42035.0,42092.0,42164.0,42202.0,42261.0,42302.0,42382.0,42427.0,42494.0,42539.0,42574.0,42602.0,42656.0,42689.0,42748.0,42818.0,42860.0,42900.0,42937.0,42978.0
5012669,58500.0,58594.0,58652.0,58728.0,58777.0,58801.0,58849.0,58875.0,58920.0,58981.0,59015.0,59064.0,59133.0,59176.0,59230.0,59304.0,59354.0,59415.0,59451.0,59516.0,59542.0,59589.0,59645.0,59683.0,59747.0,59827.0,59883.0,59947.0,60003.0,60099.0,60196.0,60322.0,60479.0,60723.0,60896.0,61083.0,61179.0,61248.0,61385.0,61555.0,61642.0,61716.0,61862.0,61986.0,62079.0,62188.0,62235.0,62313.0,62426.0,62487.0,62566.0,62621.0,62712.0,62763.0,62839.0,62896.0,62939.0,62974.0,63038.0,63077.0,63147.0,63222.0,63268.0,63311.0,63351.0,63395.0
5013425,31500.0,31626.0,31704.0,31804.0,31865.0,31894.0,31954.0,31986.0,32042.0,32119.0,32162.0,32224.0,32310.0,32364.0,32432.0,32524.0,32569.0,32624.0,32657.0,32770.0,32815.0,32897.0,32996.0,33054.0,33153.0,33232.0,33295.0,33366.0,33427.0,33531.0,33636.0,33765.0,33913.0,34181.0,34371.0,34575.0,34652.0,34720.0,34856.0,34958.0,35010.0,35055.0,35168.0,35265.0,35332.0,35411.0,35445.0,35502.0,35570.0,35607.0,35667.0,35709.0,35776.0,35814.0,35871.0,35907.0,35935.0,35957.0,35998.0,36023.0,36067.0,36124.0,36158.0,36190.0,36220.0,36254.0
5013426,43200.0,43286.0,43339.0,43408.0,43457.0,43480.0,43528.0,43554.0,43598.0,43659.0,43693.0,43742.0,43810.0,43853.0,43907.0,43980.0,44025.0,44080.0,44113.0,44182.0,44209.0,44259.0,44321.0,44362.0,44431.0,44512.0,44582.0,44660.0,44712.0,44800.0,44889.0,45014.0,45160.0,45374.0,45525.0,45688.0,45787.0,45856.0,45994.0,46128.0,46197.0,46254.0,46365.0,46460.0,46541.0,46636.0,46677.0,46746.0,46829.0,46874.0,46939.0,46986.0,47075.0,47125.0,47199.0,47247.0,47283.0,47313.0,47376.0,47415.0,47484.0,47556.0,47600.0,47641.0,47680.0,47722.0
5014115,54000.0,54094.0,54152.0,54228.0,54277.0,54301.0,54349.0,54375.0,54420.0,54481.0,54515.0,54564.0,54633.0,54676.0,54730.0,54804.0,54854.0,54915.0,54951.0,55016.0,55042.0,55089.0,55145.0,55183.0,55247.0,55327.0,55383.0,55447.0,55503.0,55599.0,55696.0,55822.0,55979.0,56223.0,56396.0,56583.0,56679.0,56748.0,56885.0,57055.0,57142.0,57216.0,57362.0,57486.0,57579.0,57688.0,57735.0,57813.0,57926.0,57987.0,58066.0,58121.0,58212.0,58263.0,58339.0,58396.0,58439.0,58474.0,58538.0,58577.0,58647.0,58722.0,58768.0,58811.0,58851.0,58895.0
5014117,65700.0,65790.0,65846.0,65918.0,65961.0,65982.0,66025.0,66048.0,66087.0,66141.0,66171.0,66215.0,66276.0,66314.0,66362.0,66427.0,66470.0,66522.0,66553.0,66609.0,66631.0,66671.0,66720.0,66753.0,66810.0,66884.0,66946.0,67015.0,67060.0,67137.0,67214.0,67330.0,67458.0,67698.0,67868.0,68051.0,68144.0,68205.0,68327.0,68449.0,68511.0,68563.0,68683.0,68785.0,68872.0,68974.0,69018.0,69092.0,69175.0,69220.0,69290.0,69338.0,69407.0,69446.0,69505.0,69548.0,69581.0,69608.0,69651.0,69677.0,69725.0,69788.0,69826.0,69862.0,69895.0,69931.0
5014119,75600.0,75658.0,75694.0,75739.0,75776.0,75794.0,75831.0,75851.0,75885.0,75932.0,75958.0,75996.0,76048.0,76081.0,76122.0,76177.0,76212.0,76255.0,76280.0,76327.0,76346.0,76380.0,76421.0,76448.0,76493.0,76542.0,76584.0,76632.0,76669.0,76732.0,76796.0,76891.0,77025.0,77215.0,77349.0,77494.0,77568.0,77620.0,77724.0,77827.0,77880.0,77925.0,77994.0,78052.0,78112.0,78183.0,78213.0,78264.0,78329.0,78363.0,78408.0,78447.0,78497.0,78525.0,78566.0,78603.0,78631.0,78654.0,78694.0,78718.0,78762.0,78818.0,78852.0,78884.0,78914.0,78945.0
5014632,29400.0,29526.0,29604.0,29704.0,29765.0,29794.0,29854.0,29886.0,29942.0,30019.0,30062.0,30124.0,30210.0,30264.0,30332.0,30424.0,30469.0,30524.0,30557.0,30670.0,30715.0,30797.0,30896.0,30954.0,31053.0,31132.0,31195.0,31266.0,31327.0,31431.0,31536.0,31665.0,31813.0,32081.0,32271.0,32475.0,32552.0,32620.0,32756.0,32858.0,32910.0,32955.0,33068.0,33165.0,33232.0,33311.0,33345.0,33402.0,33470.0,33507.0,33567.0,33609.0,33676.0,33714.0,33771.0,33807.0,33835.0,33857.0,33898.0,33923.0,33967.0,34024.0,34058.0,34090.0,34120.0,34154.0
5014634,62700.0,62801.0,62863.0,62944.0,62995.0,63020.0,63070.0,63097.0,63144.0,63208.0,63244.0,63295.0,63367.0,63412.0,63468.0,63544.0,63590.0,63647.0,63680.0,63742.0,63767.0,63812.0,63867.0,63901.0,63959.0,64027.0,64080.0,64140.0,64186.0,64264.0,64343.0,64440.0,64575.0,64839.0,65026.0,65227.0,65316.0,65391.0,65540.0,65710.0,65797.0,65870.0,66034.0,66174.0,66274.0,66391.0,66441.0,66525.0,66639.0,66700.0,66774.0,66833.0,66902.0,66941.0,67000.0,67043.0,67076.0,67102.0,67150.0,67179.0,67232.0,67286.0,67319.0,67350.0,67379.0,67410.0
5015378,29700.0,29826.0,29904.0,30004.0,30065.0,30094.0,30154.0,30186.0,30242.0,30319.0,30362.0,30424.0,30510.0,30564.0,30632.0,30724.0,30769.0,30824.0,30857.0,30970.0,31015.0,31097.0,31196.0,31254.0,31353.0,31432.0,31495.0,31566.0,31627.0,31731.0,31836.0,31965.0,32113.0,32381.0,32571.0,32775.0,32852.0,32920.0,33056.0,33158.0,33210.0,33255.0,33368.0,33465.0,33532.0,33611.0,33645.0,33702.0,33770.0,33807.0,33867.0,33909.0,33976.0,34014.0,34071.0,34107.0,34135.0,34157.0,34198.0,34223.0,34267.0,34324.0,34358.0,34390.0,34420.0,34454.0
5015380,49500.0,49586.0,49639.0,49708.0,49757.0,49780.0,49828.0,49854.0,49898.0,49959.0,49993.0,50042.0,50110.0,50153.0,50207.0,50280.0,50325.0,50380.0,50413.0,50482.0,50509.0,50559.0,50621.0,50662.0,50731.0,50812.0,50882.0,50960.0,51012.0,51100.0,51189.0,51314.0,51460.0,51674.0,51825.0,51988.0,52087.0,52156.0,52294.0,52428.0,52497.0,52554.0,52665.0,52760.0,52841.0,52936.0,52977.0,53046.0,53129.0,53174.0,53239.0,53286.0,53375.0,53425.0,53499.0,53547.0,53583.0,53613.0,53676.0,53715.0,53784.0,53856.0,53900.0,53941.0,53980.0,54022.0
5015382,60600.0,60694.0,60752.0,60828.0,60877.0,60901.0,60949.0,60975.0,61020.0,61081.0,61115.0,61164.0,61233.0,61276.0,61330.0,61404.0,61454.0,61515.0,61551.0,61616.0,61642.0,61689.0,61745.0,61783.0,61847.0,61927.0,61983.0,62047.0,62103.0,62199.0,62296.0,62422.0,62579.0,62823.0,62996.0,63183.0,63279.0,63348.0,63485.0,63655.0,63742.0,63816.0,63962.0,64086.0,64179.0,64288.0,64335.0,64413.0,64526.0,64587.0,64666.0,64721.0,64812.0,64863.0,64939.0,64996.0,65039.0,65074.0,65138.0,65177.0,65247.0,65322.0,65368.0,65411.0,65451.0,65495.0
5015384,73200.0,73270.0,73313.0,73370.0,73415.0,73436.0,73480.0,73504.0,73545.0,73601.0,73632.0,73677.0,73740.0,73779.0,73828.0,73894.0,73939.0,73994.0,74026.0,74088.0,74112.0,74157.0,74212.0,74244.0,74299.0,74367.0,74422.0,74485.0,74530.0,74606.0,74683.0,74821.0,74960.0,75163.0,75307.0,75462.0,75552.0,75608.0,75720.0,75842.0,75904.0,75956.0,76054.0,76138.0,76217.0,76309.0,76349.0,76415.0,76489.0,76529.0,76590.0,76643.0,76703.0,76737.0,76787.0,76832.0,76866.0,76894.0,76939.0,76966.0,77015.0,77086.0,77129.0,77169.0,77207.0,77248.0
5015386,82800.0,82858.0,82894.0,82939.0,82976.0,82994.0,83031.0,83051.0,83085.0,83132.0,83158.0,83196.0,83248.0,83281.0,83322.0,83377.0,83412.0,83455.0,83480.0,83527.0,83546.0,83580.0,83621.0,83648.0,83693.0,83742.0,83784.0,83832.0,83869.0,83932.0,83996.0,84091.0,84225.0,84415.0,84549.0,84694.0,84768.0,84820.0,84924.0,85027.0,85080.0,85125.0,85194.0,85252.0,85312.0,85383.0,85413.0,85464.0,85529.0,85563.0,85608.0,85647.0,85697.0,85725.0,85766.0,85803.0,85831.0,85854.0,85894.0,85918.0,85962.0,86018.0,86052.0,86084.0,86114.0,86145.0
5015752,32400.0,32488.0,32542.0,32612.0,32669.0,32696.0,32752.0,32782.0,32834.0,32905.0,32945.0,33003.0,33083.0,33133.0,33196.0,33283.0,33329.0,33385.0,33418.0,33508.0,33543.0,33608.0,33687.0,33752.0,33862.0,33966.0,34032.0,34106.0,34164.0,34263.0,34362.0,34469.0,34597.0,34832.0,34998.0,35177.0,35249.0,35312.0,35439.0,35543.0,35596.0,35641.0,35734.0,35813.0,35889.0,35978.0,36016.0,36080.0,36138.0,36169.0,36211.0,36247.0,36310.0,36345.0,36399.0,36443.0,36477.0,36504.0,36549.0,36577.0,36627.0,36675.0,36704.0,36731.0,36756.0,36784.0
5015755,64800.0,64890.0,64946.0,65018.0,65061.0,65082.0,65125.0,65148.0,65187.0,65241.0,65271.0,65315.0,65376.0,65414.0,65462.0,65527.0,65570.0,65622.0,65653.0,65709.0,65731.0,65771.0,65820.0,65853.0,65910.0,65984.0,66046.0,66115.0,66160.0,66237.0,66314.0,66430.0,66558.0,66798.0,66968.0,67151.0,67244.0,67305.0,67427.0,67549.0,67611.0,67663.0,67783.0,67885.0,67972.0,68074.0,68118.0,68192.0,68275.0,68320.0,68390.0,68438.0,68507.0,68546.0,68605.0,68648.0,68681.0,68708.0,68751.0,68777.0,68825.0,68888.0,68926.0,68962.0,68995.0,69031.0
5016453,29100.0,29226.0,29304.0,29404.0,29465.0,29494.0,29554.0,29586.0,29642.0,29719.0,29762.0,29824.0,29910.0,29964.0,30032.0,30124.0,30169.0,30224.0,30257.0,30370.0,30415.0,30497.0,30596.0,30654.0,30753.0,30832.0,30895.0,30966.0,31027.0,31131.0,31236.0,31365.0,31513.0,31781.0,31971.0,32175.0,32252.0,32320.0,32456.0,32558.0,32610.0,32655.0,32768.0,32865.0,32932.0,33011.0,33045.0,33102.0,33170.0,33207.0,33267.0,33309.0,33376.0,33414.0,33471.0,33507.0,33535.0,33557.0,33598.0,33623.0,33667.0,33724.0,33758.0,33790.0,33820.0,33854.0
5016456,55800.0,55894.0,55952.0,56028.0,56077.0,56101.0,56149.0,56175.0,56220.0,56281.0,56315.0,56364.0,56433.0,56476.0,56530.0,56604.0,56654.0,56715.0,56751.0,56816.0,56842.0,56889.0,56945.0,56983.0,57047.0,57127.0,57183.0,57247.0,57303.0,57399.0,57496.0,57622.0,57779.0,58023.0,58196.0,58383.0,58479.0,58548.0,58685.0,58855.0,58942.0,59016.0,59162.0,59286.0,59379.0,59488.0,59535.0,59613.0,59726.0,59787.0,59866.0,59921.0,60012.0,60063.0,60139.0,60196.0,60239.0,60274.0,60338.0,60377.0,60447.0,60522.0,60568.0,60611.0,60651.0,60695.0
5016458,67500.0,67590.0,67646.0,67718.0,67761.0,67782.0,67825.0,67848.0,67887.0,67941.0,67971.0,68015.0,68076.0,68114.0,68162.0,68227.0,68270.0,68322.0,68353.0,68409.0,68431.0,68471.0,68520.0,68553.0,68610.0,68684.0,68746.0,68815.0,68860.0,68937.0,69014.0,69130.0,69258.0,69498.0,69668.0,69851.0,69944.0,70005.0,70127.0,70249.0,70311.0,70363.0,70483.0,70585.0,70672.0,70774.0,70818.0,70892.0,70975.0,71020.0,71090.0,71138.0,71207.0,71246.0,71305.0,71348.0,71381.0,71408.0,71451.0,71477.0,71525.0,71588.0,71626.0,71662.0,71695.0,71731.0
5083410,36000.0,36061.0,36099.0,36147.0,36190.0,36211.0,36253.0,36276.0,36315.0,36369.0,36399.0,36442.0,36502.0,36540.0,36587.0,36650.0,36687.0,36732.0,36758.0,36816.0,36839.0,36881.0,36933.0,36959.0,37004.0,37067.0,37120.0,37180.0,37212.0,37267.0,37322.0,37420.0,37532.0,37678.0,37781.0,37893.0,37962.0,38005.0,38092.0,38184.0,38231.0,38271.0,38344.0,38406.0,38469.0,38543.0,38575.0,38628.0,38680.0,38708.0,38743.0,38776.0,38844.0,38882.0,38940.0,38967.0,38988.0,39005.0,39042.0,39065.0,39105.0,39172.0,39212.0,39250.0,39286.0,39325.0
5083416,72000.0,72067.0,72109.0,72163.0,72204.0,72224.0,72265.0,72287.0,72325.0,72377.0,72406.0,72448.0,72506.0,72542.0,72588.0,72651.0,72688.0,72734.0,72761.0,72813.0,72834.0,72872.0,72917.0,72944.0,72990.0,73050.0,73105.0,73168.0,73213.0,73290.0,73369.0,73544.0,73663.0,73853.0,73987.0,74132.0,74202.0,74249.0,74343.0,74451.0,74506.0,74552.0,74633.0,74702.0,74757.0,74821.0,74849.0,74894.0,74959.0,74993.0,75040.0,75080.0,75131.0,75160.0,75203.0,75235.0,75260.0,75280.0,75323.0,75349.0,75396.0,75450.0,75483.0,75514.0,75543.0,75575.0
