tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5090181,28200.0,28368.0,28392.0,28472.0,28533.0,28584.0,28646.0,28676.0,28718.0,28743.0,28762.0,28820.0,28876.0,28904.0,28948.0,28970.0,29045.0,29081.0,29152.0,29213.0,29250.0,29299.0,29370.0,29425.0,29494.0,29556.0,29607.0,29628.0,29766.0,29795.0,29837.0,29856.0,29871.0,29940.0,29982.0,30044.0,30112.0,30171.0,30202.0,30265.0,30295.0,30367.0,30422.0,30472.0,30542.0,30575.0,30738.0,30776.0,30821.0,30922.0,30972.0
5090183,36480.0,36617.0,36636.0,36697.0,36744.0,36780.0,36823.0,36855.0,36901.0,36928.0,36945.0,36997.0,37048.0,37075.0,37118.0,37140.0,37195.0,37222.0,37282.0,37327.0,37354.0,37389.0,37440.0,37479.0,37540.0,37594.0,37644.0,37659.0,37757.0,37782.0,37818.0,37836.0,37850.0,37906.0,37942.0,37994.0,38050.0,38099.0,38125.0,38177.0,38202.0,38268.0,38319.0,38365.0,38429.0,38458.0,38649.0,38699.0,38771.0,38932.0,39012.0
5090185,47280.0,47415.0,47440.0,47521.0,47583.0,47632.0,47691.0,47719.0,47759.0,47783.0,47801.0,47855.0,47908.0,47940.0,47991.0,48016.0,48092.0,48129.0,48201.0,48261.0,48297.0,48346.0,48418.0,48473.0,48544.0,48611.0,48659.0,48677.0,48797.0,48822.0,48858.0,48880.0,48896.0,48966.0,49002.0,49057.0,49117.0,49169.0,49197.0,49253.0,49280.0,49350.0,49404.0,49453.0,49521.0,49552.0,49781.0,49833.0,49874.0,49966.0,50013.0
5090187,54480.0,54605.0,54627.0,54701.0,54758.0,54798.0,54846.0,54866.0,54894.0,54910.0,54933.0,55003.0,55071.0,55109.0,55169.0,55199.0,55293.0,55338.0,55426.0,55504.0,55550.0,55600.0,55673.0,55729.0,55805.0,55868.0,55921.0,55939.0,56056.0,56084.0,56124.0,56140.0,56152.0,56204.0,56241.0,56295.0,56353.0,56404.0,56431.0,56485.0,56510.0,56576.0,56627.0,56673.0,56737.0,56769.0,57026.0,57086.0,57135.0,57244.0,57298.0
5090189,62400.0,62596.0,62637.0,62771.0,62874.0,62930.0,62999.0,63038.0,63093.0,63126.0,63167.0,63291.0,63412.0,63442.0,63490.0,63515.0,63606.0,63650.0,63722.0,63793.0,63835.0,63876.0,63935.0,63980.0,64049.0,64116.0,64167.0,64188.0,64329.0,64356.0,64394.0,64413.0,64427.0,64475.0,64513.0,64572.0,64636.0,64692.0,64721.0,64780.0,64808.0,64871.0,64920.0,64964.0,65025.0,65054.0,65268.0,65302.0,65355.0,65473.0,65533.0
5090847,26400.0,26568.0,26592.0,26672.0,26733.0,26784.0,26846.0,26876.0,26918.0,26943.0,26962.0,27020.0,27076.0,27104.0,27148.0,27170.0,27245.0,27281.0,27352.0,27413.0,27450.0,27499.0,27570.0,27625.0,27694.0,27756.0,27807.0,27828.0,27966.0,27995.0,28037.0,28056.0,28071.0,28140.0,28182.0,28244.0,28312.0,28371.0,28402.0,28465.0,28495.0,28567.0,28622.0,28672.0,28742.0,28775.0,28938.0,28976.0,29021.0,29122.0,29172.0
5090850,63300.0,63496.0,63537.0,63671.0,63774.0,63830.0,63899.0,63938.0,63993.0,64026.0,64067.0,64191.0,64312.0,64342.0,64390.0,64415.0,64506.0,64550.0,64622.0,64693.0,64735.0,64776.0,64835.0,64880.0,64949.0,65016.0,65067.0,65088.0,65229.0,65256.0,65294.0,65313.0,65327.0,65375.0,65413.0,65472.0,65536.0,65592.0,65621.0,65680.0,65708.0,65771.0,65820.0,65864.0,65925.0,65954.0,66168.0,66202.0,66255.0,66373.0,66433.0
5091145,27300.0,27468.0,27492.0,27572.0,27633.0,27684.0,27746.0,27776.0,27818.0,27843.0,27862.0,27920.0,27976.0,28004.0,28048.0,28070.0,28145.0,28181.0,28252.0,28313.0,28350.0,28399.0,28470.0,28525.0,28594.0,28656.0,28707.0,28728.0,28866.0,28895.0,28937.0,28956.0,28971.0,29040.0,29082.0,29144.0,29212.0,29271.0,29302.0,29365.0,29395.0,29467.0,29522.0,29572.0,29642.0,29675.0,29838.0,29876.0,29921.0,30022.0,30072.0
5091147,43680.0,43815.0,43840.0,43921.0,43983.0,44032.0,44091.0,44119.0,44159.0,44183.0,44201.0,44255.0,44308.0,44340.0,44391.0,44416.0,44492.0,44529.0,44601.0,44661.0,44697.0,44746.0,44818.0,44873.0,44944.0,45011.0,45059.0,45077.0,45197.0,45222.0,45258.0,45280.0,45296.0,45366.0,45402.0,45457.0,45517.0,45569.0,45597.0,45653.0,45680.0,45750.0,45804.0,45853.0,45921.0,45952.0,46181.0,46233.0,46274.0,46366.0,46413.0
5091149,50880.0,51015.0,51040.0,51121.0,51183.0,51232.0,51291.0,51319.0,51359.0,51383.0,51401.0,51455.0,51508.0,51540.0,51591.0,51616.0,51692.0,51729.0,51801.0,51861.0,51897.0,51946.0,52018.0,52073.0,52144.0,52211.0,52259.0,52277.0,52397.0,52422.0,52458.0,52480.0,52496.0,52566.0,52602.0,52657.0,52717.0,52769.0,52797.0,52853.0,52880.0,52950.0,53004.0,53053.0,53121.0,53152.0,53381.0,53433.0,53474.0,53566.0,53613.0
5091151,57900.0,58018.0,58050.0,58156.0,58237.0,58286.0,58346.0,58387.0,58445.0,58479.0,58514.0,58620.0,58724.0,58765.0,58830.0,58862.0,58955.0,59000.0,59087.0,59165.0,59211.0,59260.0,59332.0,59387.0,59491.0,59568.0,59621.0,59643.0,59786.0,59810.0,59844.0,59861.0,59874.0,59934.0,59969.0,60025.0,60086.0,60139.0,60167.0,60223.0,60250.0,60322.0,60377.0,60427.0,60496.0,60529.0,60768.0,60819.0,60868.0,60978.0,61033.0
5092806,29400.0,29568.0,29592.0,29672.0,29733.0,29784.0,29846.0,29876.0,29918.0,29943.0,29962.0,30020.0,30076.0,30104.0,30148.0,30170.0,30245.0,30281.0,30352.0,30413.0,30450.0,30499.0,30570.0,30625.0,30694.0,30756.0,30807.0,30828.0,30966.0,30995.0,31037.0,31056.0,31071.0,31140.0,31182.0,31244.0,31312.0,31371.0,31402.0,31465.0,31495.0,31567.0,31622.0,31672.0,31742.0,31775.0,31938.0,31976.0,32021.0,32122.0,32172.0
5092808,58800.0,58969.0,59011.0,59150.0,59257.0,59311.0,59376.0,59412.0,59463.0,59494.0,59532.0,59647.0,59759.0,59791.0,59841.0,59866.0,59952.0,59993.0,60073.0,60138.0,60177.0,60220.0,60283.0,60332.0,60432.0,60507.0,60569.0,60590.0,60729.0,60753.0,60788.0,60809.0,60825.0,60896.0,60936.0,60994.0,61057.0,61112.0,61141.0,61199.0,61226.0,61305.0,61366.0,61421.0,61497.0,61533.0,61748.0,61799.0,61848.0,61958.0,62013.0
5096391,30900.0,31059.0,31084.0,31165.0,31227.0,31271.0,31325.0,31354.0,31395.0,31420.0,31437.0,31489.0,31541.0,31567.0,31608.0,31629.0,31703.0,31739.0,31807.0,31867.0,31903.0,31949.0,32016.0,32068.0,32135.0,32199.0,32245.0,32263.0,32383.0,32408.0,32444.0,32467.0,32484.0,32538.0,32574.0,32624.0,32678.0,32725.0,32750.0,32801.0,32826.0,32891.0,32941.0,32986.0,33049.0,33078.0,33222.0,33274.0,33311.0,33394.0,33436.0
5096392,60000.0,60169.0,60211.0,60350.0,60457.0,60511.0,60576.0,60612.0,60663.0,60694.0,60732.0,60847.0,60959.0,60991.0,61041.0,61066.0,61152.0,61193.0,61273.0,61338.0,61377.0,61420.0,61483.0,61532.0,61632.0,61707.0,61769.0,61790.0,61929.0,61953.0,61988.0,62009.0,62025.0,62096.0,62136.0,62194.0,62257.0,62312.0,62341.0,62399.0,62426.0,62505.0,62566.0,62621.0,62697.0,62733.0,62948.0,62999.0,63048.0,63158.0,63213.0
5096394,68400.0,68534.0,68560.0,68644.0,68708.0,68754.0,68811.0,68838.0,68876.0,68899.0,68917.0,68971.0,69024.0,69054.0,69101.0,69125.0,69201.0,69238.0,69307.0,69361.0,69394.0,69434.0,69493.0,69538.0,69602.0,69665.0,69725.0,69741.0,69847.0,69868.0,69899.0,69916.0,69928.0,69972.0,70004.0,70052.0,70104.0,70150.0,70174.0,70223.0,70246.0,70303.0,70347.0,70387.0,70442.0,70469.0,70620.0,70655.0,70701.0,70805.0,70857.0
5096396,75600.0,75693.0,75716.0,75793.0,75852.0,75885.0,75926.0,75951.0,75987.0,76009.0,76025.0,76074.0,76122.0,76144.0,76179.0,76197.0,76265.0,76297.0,76354.0,76400.0,76427.0,76461.0,76511.0,76550.0,76611.0,76666.0,76703.0,76717.0,76813.0,76836.0,76868.0,76888.0,76903.0,76946.0,76978.0,77025.0,77076.0,77121.0,77145.0,77193.0,77215.0,77271.0,77314.0,77353.0,77407.0,77434.0,77542.0,77574.0,77608.0,77685.0,77724.0
5096398,82800.0,82893.0,82916.0,82993.0,83052.0,83085.0,83126.0,83151.0,83187.0,83209.0,83225.0,83274.0,83322.0,83344.0,83379.0,83397.0,83465.0,83497.0,83554.0,83600.0,83627.0,83661.0,83711.0,83750.0,83811.0,83866.0,83903.0,83917.0,84013.0,84036.0,84068.0,84088.0,84103.0,84146.0,84178.0,84225.0,84276.0,84321.0,84345.0,84393.0,84415.0,84471.0,84514.0,84553.0,84607.0,84634.0,84742.0,84774.0,84808.0,84885.0,84924.0
5096400,25200.0,25326.0,25350.0,25429.0,25489.0,25539.0,25601.0,25621.0,25649.0,25666.0,25687.0,25749.0,25809.0,25830.0,25863.0,25880.0,25937.0,25964.0,26031.0,26072.0,26097.0,26133.0,26185.0,26225.0,26285.0,26342.0,26396.0,26421.0,26586.0,26611.0,26646.0,26664.0,26677.0,26729.0,26766.0,26807.0,26852.0,26891.0,26912.0,26954.0,26974.0,27036.0,27084.0,27127.0,27187.0,27215.0,27337.0,27380.0,27420.0,27510.0,27556.0
5096402,32880.0,33039.0,33064.0,33145.0,33207.0,33251.0,33305.0,33334.0,33375.0,33400.0,33417.0,33469.0,33521.0,33547.0,33588.0,33609.0,33683.0,33719.0,33787.0,33847.0,33883.0,33929.0,33996.0,34048.0,34115.0,34179.0,34225.0,34243.0,34363.0,34388.0,34424.0,34447.0,34464.0,34518.0,34554.0,34604.0,34658.0,34705.0,34730.0,34781.0,34806.0,34871.0,34921.0,34966.0,35029.0,35058.0,35202.0,35254.0,35291.0,35374.0,35416.0
5096404,40080.0,40215.0,40240.0,40321.0,40383.0,40432.0,40491.0,40519.0,40559.0,40583.0,40601.0,40655.0,40708.0,40740.0,40791.0,40816.0,40892.0,40929.0,41001.0,41061.0,41097.0,41146.0,41218.0,41273.0,41344.0,41411.0,41459.0,41477.0,41597.0,41622.0,41658.0,41680.0,41696.0,41766.0,41802.0,41857.0,41917.0,41969.0,41997.0,42053.0,42080.0,42150.0,42204.0,42253.0,42321.0,42352.0,42581.0,42633.0,42674.0,42766.0,42813.0
5096406,56400.0,56518.0,56550.0,56656.0,56737.0,56786.0,56846.0,56887.0,56945.0,56979.0,57014.0,57120.0,57224.0,57265.0,57330.0,57362.0,57455.0,57500.0,57587.0,57665.0,57711.0,57760.0,57832.0,57887.0,57991.0,58068.0,58121.0,58143.0,58286.0,58310.0,58344.0,58361.0,58374.0,58434.0,58469.0,58525.0,58586.0,58639.0,58667.0,58723.0,58750.0,58822.0,58877.0,58927.0,58996.0,59029.0,59268.0,59319.0,59368.0,59478.0,59533.0
5096408,64800.0,64996.0,65037.0,65171.0,65274.0,65330.0,65399.0,65438.0,65493.0,65526.0,65567.0,65691.0,65812.0,65842.0,65890.0,65915.0,66006.0,66050.0,66122.0,66193.0,66235.0,66276.0,66335.0,66380.0,66449.0,66516.0,66567.0,66588.0,66729.0,66756.0,66794.0,66813.0,66827.0,66875.0,66913.0,66972.0,67036.0,67092.0,67121.0,67180.0,67208.0,67271.0,67320.0,67364.0,67425.0,67454.0,67668.0,67702.0,67755.0,67873.0,67933.0
5096410,72000.0,72134.0,72160.0,72244.0,72308.0,72354.0,72411.0,72438.0,72476.0,72499.0,72517.0,72571.0,72624.0,72654.0,72701.0,72725.0,72801.0,72838.0,72907.0,72961.0,72994.0,73034.0,73093.0,73138.0,73202.0,73265.0,73325.0,73341.0,73447.0,73468.0,73499.0,73516.0,73528.0,73572.0,73604.0,73652.0,73704.0,73750.0,73774.0,73823.0,73846.0,73903.0,73947.0,73987.0,74042.0,74069.0,74220.0,74255.0,74301.0,74405.0,74457.0
5096412,79200.0,79293.0,79316.0,79393.0,79452.0,79485.0,79526.0,79551.0,79587.0,79609.0,79625.0,79674.0,79722.0,79744.0,79779.0,79797.0,79865.0,79897.0,79954.0,80000.0,80027.0,80061.0,80111.0,80150.0,80211.0,80266.0,80303.0,80317.0,80413.0,80436.0,80468.0,80488.0,80503.0,80546.0,80578.0,80625.0,80676.0,80721.0,80745.0,80793.0,80815.0,80871.0,80914.0,80953.0,81007.0,81034.0,81142.0,81174.0,81208.0,81285.0,81324.0
5096606,34800.0,34944.0,34966.0,35038.0,35094.0,35117.0,35145.0,35161.0,35184.0,35199.0,35212.0,35251.0,35290.0,35311.0,35344.0,35361.0,35422.0,35452.0,35497.0,35554.0,35588.0,35620.0,35666.0,35701.0,35759.0,35813.0,35868.0,35885.0,35997.0,36016.0,36043.0,36059.0,36071.0,36112.0,36153.0,36203.0,36258.0,36306.0,36331.0,36382.0,36406.0,36457.0,36496.0,36532.0,36581.0,36605.0,36732.0,36770.0,36804.0,36880.0,36919.0
5096608,42000.0,42139.0,42161.0,42233.0,42288.0,42330.0,42382.0,42405.0,42437.0,42456.0,42472.0,42520.0,42566.0,42593.0,42635.0,42656.0,42713.0,42741.0,42800.0,42847.0,42875.0,42920.0,42986.0,43036.0,43092.0,43149.0,43195.0,43217.0,43362.0,43388.0,43424.0,43445.0,43460.0,43507.0,43540.0,43586.0,43636.0,43679.0,43702.0,43748.0,43770.0,43839.0,43893.0,43941.0,44008.0,44041.0,44208.0,44251.0,44285.0,44361.0,44400.0
5101604,30900.0,31059.0,31084.0,31165.0,31227.0,31271.0,31325.0,31354.0,31395.0,31420.0,31437.0,31489.0,31541.0,31567.0,31608.0,31629.0,31703.0,31739.0,31807.0,31867.0,31903.0,31949.0,32016.0,32068.0,32135.0,32199.0,32245.0,32263.0,32383.0,32408.0,32444.0,32467.0,32484.0,32538.0,32574.0,32624.0,32678.0,32725.0,32750.0,32801.0,32826.0,32891.0,32941.0,32986.0,33049.0,33078.0,33222.0,33274.0,33311.0,33394.0,33436.0
5101605,60000.0,60169.0,60211.0,60350.0,60457.0,60511.0,60576.0,60612.0,60663.0,60694.0,60732.0,60847.0,60959.0,60991.0,61041.0,61066.0,61152.0,61193.0,61273.0,61338.0,61377.0,61420.0,61483.0,61532.0,61632.0,61707.0,61769.0,61790.0,61929.0,61953.0,61988.0,62009.0,62025.0,62096.0,62136.0,62194.0,62257.0,62312.0,62341.0,62399.0,62426.0,62505.0,62566.0,62621.0,62697.0,62733.0,62948.0,62999.0,63048.0,63158.0,63213.0
5101607,68400.0,68534.0,68560.0,68644.0,68708.0,68754.0,68811.0,68838.0,68876.0,68899.0,68917.0,68971.0,69024.0,69054.0,69101.0,69125.0,69201.0,69238.0,69307.0,69361.0,69394.0,69434.0,69493.0,69538.0,69602.0,69665.0,69725.0,69741.0,69847.0,69868.0,69899.0,69916.0,69928.0,69972.0,70004.0,70052.0,70104.0,70150.0,70174.0,70223.0,70246.0,70303.0,70347.0,70387.0,70442.0,70469.0,70620.0,70655.0,70701.0,70805.0,70857.0
5101609,75600.0,75693.0,75716.0,75793.0,75852.0,75885.0,75926.0,75951.0,75987.0,76009.0,76025.0,76074.0,76122.0,76144.0,76179.0,76197.0,76265.0,76297.0,76354.0,76400.0,76427.0,76461.0,76511.0,76550.0,76611.0,76666.0,76703.0,76717.0,76813.0,76836.0,76868.0,76888.0,76903.0,76946.0,76978.0,77025.0,77076.0,77121.0,77145.0,77193.0,77215.0,77271.0,77314.0,77353.0,77407.0,77434.0,77542.0,77574.0,77608.0,77685.0,77724.0
5101611,82800.0,82893.0,82916.0,82993.0,83052.0,83085.0,83126.0,83151.0,83187.0,83209.0,83225.0,83274.0,83322.0,83344.0,83379.0,83397.0,83465.0,83497.0,83554.0,83600.0,83627.0,83661.0,83711.0,83750.0,83811.0,83866.0,83903.0,83917.0,84013.0,84036.0,84068.0,84088.0,84103.0,84146.0,84178.0,84225.0,84276.0,84321.0,84345.0,84393.0,84415.0,84471.0,84514.0,84553.0,84607.0,84634.0,84742.0,84774.0,84808.0,84885.0,84924.0
5104998,28200.0,28368.0,28392.0,28472.0,28533.0,28584.0,28646.0,28676.0,28718.0,28743.0,28762.0,28820.0,28876.0,28904.0,28948.0,28970.0,29045.0,29081.0,29152.0,29213.0,29250.0,29299.0,29370.0,29425.0,29494.0,29556.0,29607.0,29628.0,29766.0,29795.0,29837.0,29856.0,29871.0,29940.0,29982.0,30044.0,30112.0,30171.0,30202.0,30265.0,30295.0,30367.0,30422.0,30472.0,30542.0,30575.0,30738.0,30776.0,30821.0,30922.0,30972.0
5105000,36480.0,36617.0,36636.0,36697.0,36744.0,36780.0,36823.0,36855.0,36901.0,36928.0,36945.0,36997.0,37048.0,37075.0,37118.0,37140.0,37195.0,37222.0,37282.0,37327.0,37354.0,37389.0,37440.0,37479.0,37540.0,37594.0,37644.0,37659.0,37757.0,37782.0,37818.0,37836.0,37850.0,37906.0,37942.0,37994.0,38050.0,38099.0,38125.0,38177.0,38202.0,38268.0,38319.0,38365.0,38429.0,38458.0,38649.0,38699.0,38771.0,38932.0,39012.0
5105002,47280.0,47415.0,47440.0,47521.0,47583.0,47632.0,47691.0,47719.0,47759.0,47783.0,47801.0,47855.0,47908.0,47940.0,47991.0,48016.0,48092.0,48129.0,48201.0,48261.0,48297.0,48346.0,48418.0,48473.0,48544.0,48611.0,48659.0,48677.0,48797.0,48822.0,48858.0,48880.0,48896.0,48966.0,49002.0,49057.0,49117.0,49169.0,49197.0,49253.0,49280.0,49350.0,49404.0,49453.0,49521.0,49552.0,49781.0,49833.0,49874.0,49966.0,50013.0
5105004,54480.0,54605.0,54627.0,54701.0,54758.0,54798.0,54846.0,54866.0,54894.0,54910.0,54933.0,55003.0,55071.0,55109.0,55169.0,55199.0,55293.0,55338.0,55426.0,55504.0,55550.0,55600.0,55673.0,55729.0,55805.0,55868.0,55921.0,55939.0,56056.0,56084.0,56124.0,56140.0,56152.0,56204.0,56241.0,56295.0,56353.0,56404.0,56431.0,56485.0,56510.0,56576.0,56627.0,56673.0,56737.0,56769.0,57026.0,57086.0,57135.0,57244.0,57298.0
5105006,62400.0,62596.0,62637.0,62771.0,62874.0,62930.0,62999.0,63038.0,63093.0,63126.0,63167.0,63291.0,63412.0,63442.0,63490.0,63515.0,63606.0,63650.0,63722.0,63793.0,63835.0,63876.0,63935.0,63980.0,64049.0,64116.0,64167.0,64188.0,64329.0,64356.0,64394.0,64413.0,64427.0,64475.0,64513.0,64572.0,64636.0,64692.0,64721.0,64780.0,64808.0,64871.0,64920.0,64964.0,65025.0,65054.0,65268.0,65302.0,65355.0,65473.0,65533.0
5108732,25200.0,25326.0,25350.0,25429.0,25489.0,25539.0,25601.0,25621.0,25649.0,25666.0,25687.0,25749.0,25809.0,25830.0,25863.0,25880.0,25937.0,25964.0,26031.0,26072.0,26097.0,26133.0,26185.0,26225.0,26285.0,26342.0,26396.0,26421.0,26586.0,26611.0,26646.0,26664.0,26677.0,26729.0,26766.0,26807.0,26852.0,26891.0,26912.0,26954.0,26974.0,27036.0,27084.0,27127.0,27187.0,27215.0,27337.0,27380.0,27420.0,27510.0,27556.0
5108734,32880.0,33039.0,33064.0,33145.0,33207.0,33251.0,33305.0,33334.0,33375.0,33400.0,33417.0,33469.0,33521.0,33547.0,33588.0,33609.0,33683.0,33719.0,33787.0,33847.0,33883.0,33929.0,33996.0,34048.0,34115.0,34179.0,34225.0,34243.0,34363.0,34388.0,34424.0,34447.0,34464.0,34518.0,34554.0,34604.0,34658.0,34705.0,34730.0,34781.0,34806.0,34871.0,34921.0,34966.0,35029.0,35058.0,35202.0,35254.0,35291.0,35374.0,35416.0
5108738,56400.0,56518.0,56550.0,56656.0,56737.0,56786.0,56846.0,56887.0,56945.0,56979.0,57014.0,57120.0,57224.0,57265.0,57330.0,57362.0,57455.0,57500.0,57587.0,57665.0,57711.0,57760.0,57832.0,57887.0,57991.0,58068.0,58121.0,58143.0,58286.0,58310.0,58344.0,58361.0,58374.0,58434.0,58469.0,58525.0,58586.0,58639.0,58667.0,58723.0,58750.0,58822.0,58877.0,58927.0,58996.0,59029.0,59268.0,59319.0,59368.0,59478.0,59533.0
5108740,64800.0,64996.0,65037.0,65171.0,65274.0,65330.0,65399.0,65438.0,65493.0,65526.0,65567.0,65691.0,65812.0,65842.0,65890.0,65915.0,66006.0,66050.0,66122.0,66193.0,66235.0,66276.0,66335.0,66380.0,66449.0,66516.0,66567.0,66588.0,66729.0,66756.0,66794.0,66813.0,66827.0,66875.0,66913.0,66972.0,67036.0,67092.0,67121.0,67180.0,67208.0,67271.0,67320.0,67364.0,67425.0,67454.0,67668.0,67702.0,67755.0,67873.0,67933.0
5108742,72000.0,72134.0,72160.0,72244.0,72308.0,72354.0,72411.0,72438.0,72476.0,72499.0,72517.0,72571.0,72624.0,72654.0,72701.0,72725.0,72801.0,72838.0,72907.0,72961.0,72994.0,73034.0,73093.0,73138.0,73202.0,73265.0,73325.0,73341.0,73447.0,73468.0,73499.0,73516.0,73528.0,73572.0,73604.0,73652.0,73704.0,73750.0,73774.0,73823.0,73846.0,73903.0,73947.0,73987.0,74042.0,74069.0,74220.0,74255.0,74301.0,74405.0,74457.0
