tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5088272,47700.0,47781.0,47913.0,47991.0,48057.0,48133.0,48229.0,48274.0,48443.0,48571.0,48625.0,48707.0,48767.0,48861.0,48904.0,48940.0,48999.0,49033.0,49071.0,49154.0,49209.0,49287.0,49348.0,49369.0,49398.0,49427.0,49487.0,49547.0,49579.0,49654.0,49725.0,49784.0,49819.0,49878.0,49932.0,49992.0,50079.0,50129.0,50168.0,50225.0,50289.0,50437.0,50507.0,50752.0
5088274,56700.0,56776.0,56901.0,56998.0,57063.0,57138.0,57230.0,57273.0,57434.0,57555.0,57611.0,57697.0,57756.0,57861.0,57911.0,57952.0,58015.0,58050.0,58089.0,58175.0,58232.0,58313.0,58367.0,58386.0,58412.0,58438.0,58496.0,58553.0,58587.0,58656.0,58721.0,58775.0,58807.0,58861.0,58911.0,58961.0,59033.0,59076.0,59109.0,59170.0,59240.0,59421.0,59494.0,59751.0
5088276,65700.0,65771.0,65886.0,65963.0,66021.0,66087.0,66163.0,66199.0,66332.0,66431.0,66481.0,66552.0,66600.0,66692.0,66733.0,66768.0,66821.0,66849.0,66880.0,66947.0,66992.0,67054.0,67105.0,67123.0,67147.0,67172.0,67235.0,67297.0,67321.0,67409.0,67492.0,67545.0,67576.0,67629.0,67677.0,67733.0,67814.0,67856.0,67888.0,67930.0,67977.0,68115.0,68188.0,68446.0
5088279,80400.0,80467.0,80577.0,80632.0,80685.0,80745.0,80806.0,80835.0,80941.0,81021.0,81061.0,81114.0,81159.0,81238.0,81273.0,81302.0,81351.0,81375.0,81402.0,81460.0,81499.0,81552.0,81600.0,81616.0,81639.0,81662.0,81698.0,81734.0,81756.0,81798.0,81837.0,81876.0,81899.0,81938.0,81975.0,81999.0,82034.0,82065.0,82089.0,82132.0,82180.0,82309.0,82377.0,82617.0
5091871,24300.0,24371.0,24488.0,24559.0,24617.0,24684.0,24756.0,24790.0,24916.0,25011.0,25061.0,25124.0,25196.0,25291.0,25325.0,25354.0,25409.0,25439.0,25473.0,25546.0,25595.0,25663.0,25727.0,25749.0,25779.0,25810.0,25880.0,25950.0,25995.0,26078.0,26155.0,26233.0,26279.0,26358.0,26430.0,26496.0,26592.0,26618.0,26638.0,26704.0,26780.0,26957.0,27024.0,27261.0
5091873,33300.0,33391.0,33539.0,33610.0,33677.0,33754.0,33840.0,33881.0,34032.0,34146.0,34203.0,34279.0,34342.0,34449.0,34490.0,34524.0,34586.0,34615.0,34647.0,34718.0,34765.0,34831.0,34889.0,34909.0,34937.0,34966.0,35019.0,35072.0,35109.0,35203.0,35290.0,35362.0,35404.0,35476.0,35541.0,35615.0,35722.0,35779.0,35822.0,35927.0,36046.0,36287.0,36356.0,36597.0
5091875,42300.0,42379.0,42507.0,42577.0,42641.0,42713.0,42810.0,42855.0,43024.0,43152.0,43205.0,43279.0,43335.0,43427.0,43467.0,43501.0,43559.0,43588.0,43620.0,43691.0,43738.0,43804.0,43862.0,43882.0,43910.0,43937.0,43997.0,44056.0,44085.0,44152.0,44214.0,44268.0,44299.0,44353.0,44402.0,44468.0,44564.0,44612.0,44649.0,44715.0,44790.0,44953.0,45024.0,45275.0
5091877,51300.0,51381.0,51513.0,51591.0,51657.0,51733.0,51829.0,51874.0,52043.0,52171.0,52225.0,52307.0,52367.0,52461.0,52504.0,52540.0,52599.0,52633.0,52671.0,52754.0,52809.0,52887.0,52948.0,52969.0,52998.0,53027.0,53087.0,53147.0,53179.0,53254.0,53325.0,53384.0,53419.0,53478.0,53532.0,53592.0,53679.0,53729.0,53768.0,53825.0,53889.0,54037.0,54107.0,54352.0
5091879,60300.0,60376.0,60501.0,60598.0,60663.0,60738.0,60830.0,60873.0,61034.0,61155.0,61211.0,61297.0,61356.0,61461.0,61511.0,61552.0,61615.0,61650.0,61689.0,61775.0,61832.0,61913.0,61967.0,61986.0,62012.0,62038.0,62096.0,62153.0,62187.0,62256.0,62321.0,62375.0,62407.0,62461.0,62511.0,62561.0,62633.0,62676.0,62709.0,62770.0,62840.0,63021.0,63094.0,63351.0
5091881,69300.0,69371.0,69488.0,69549.0,69611.0,69681.0,69759.0,69796.0,69932.0,70034.0,70086.0,70156.0,70212.0,70306.0,70351.0,70388.0,70445.0,70471.0,70500.0,70562.0,70604.0,70661.0,70712.0,70730.0,70754.0,70779.0,70843.0,70906.0,70939.0,71021.0,71098.0,71153.0,71185.0,71240.0,71290.0,71337.0,71404.0,71443.0,71472.0,71521.0,71577.0,71720.0,71792.0,72045.0
5092341,32400.0,32458.0,32552.0,32584.0,32630.0,32682.0,32746.0,32776.0,32888.0,32973.0,33028.0,33083.0,33144.0,33233.0,33267.0,33295.0,33350.0,33377.0,33407.0,33472.0,33516.0,33576.0,33628.0,33646.0,33671.0,33697.0,33737.0,33777.0,33806.0,33843.0,33877.0,33931.0,33963.0,34017.0,34066.0,34088.0,34120.0,34169.0,34206.0,34273.0,34350.0,34492.0,34541.0,34714.0
5092343,39600.0,39672.0,39791.0,39838.0,39916.0,40004.0,40080.0,40116.0,40250.0,40351.0,40404.0,40471.0,40526.0,40620.0,40653.0,40681.0,40736.0,40764.0,40796.0,40865.0,40911.0,40976.0,41033.0,41053.0,41080.0,41107.0,41172.0,41237.0,41257.0,41321.0,41381.0,41434.0,41465.0,41518.0,41565.0,41610.0,41675.0,41719.0,41752.0,41803.0,41860.0,42012.0,42067.0,42258.0
5092345,46800.0,46877.0,47003.0,47090.0,47157.0,47233.0,47300.0,47332.0,47450.0,47538.0,47593.0,47665.0,47714.0,47792.0,47832.0,47865.0,47930.0,47970.0,48015.0,48113.0,48178.0,48268.0,48332.0,48354.0,48384.0,48415.0,48479.0,48543.0,48567.0,48620.0,48669.0,48753.0,48802.0,48886.0,48964.0,49032.0,49129.0,49156.0,49177.0,49243.0,49317.0,49482.0,49551.0,49795.0
5092347,54000.0,54072.0,54189.0,54306.0,54377.0,54458.0,54536.0,54573.0,54710.0,54812.0,54876.0,54954.0,55011.0,55112.0,55146.0,55174.0,55231.0,55260.0,55292.0,55362.0,55409.0,55474.0,55529.0,55548.0,55574.0,55601.0,55659.0,55717.0,55752.0,55829.0,55901.0,55959.0,55993.0,56051.0,56103.0,56165.0,56255.0,56296.0,56327.0,56381.0,56442.0,56574.0,56639.0,56869.0
5092349,61200.0,61268.0,61378.0,61434.0,61506.0,61588.0,61651.0,61681.0,61792.0,61875.0,61929.0,61991.0,62044.0,62158.0,62196.0,62228.0,62302.0,62325.0,62351.0,62408.0,62446.0,62499.0,62546.0,62562.0,62585.0,62608.0,62675.0,62742.0,62775.0,62841.0,62902.0,62952.0,62981.0,63031.0,63076.0,63106.0,63148.0,63194.0,63229.0,63274.0,63325.0,63456.0,63509.0,63693.0
5092351,68400.0,68464.0,68568.0,68627.0,68697.0,68776.0,68845.0,68878.0,68999.0,69090.0,69151.0,69209.0,69264.0,69354.0,69407.0,69451.0,69517.0,69547.0,69580.0,69652.0,69700.0,69766.0,69823.0,69843.0,69870.0,69897.0,69954.0,70011.0,70050.0,70138.0,70221.0,70280.0,70314.0,70373.0,70427.0,70466.0,70523.0,70581.0,70626.0,70690.0,70762.0,70864.0,70925.0,71139.0
5092353,75600.0,75663.0,75767.0,75818.0,75869.0,75926.0,75993.0,76025.0,76143.0,76231.0,76275.0,76324.0,76369.0,76454.0,76489.0,76518.0,76572.0,76593.0,76616.0,76666.0,76700.0,76746.0,76794.0,76810.0,76833.0,76856.0,76899.0,76941.0,76961.0,77000.0,77037.0,77076.0,77099.0,77138.0,77174.0,77200.0,77238.0,77271.0,77296.0,77350.0,77411.0,77531.0,77594.0,77816.0
5095310,25800.0,25871.0,25987.0,26057.0,26123.0,26198.0,26282.0,26322.0,26470.0,26581.0,26638.0,26709.0,26773.0,26891.0,26941.0,26983.0,27054.0,27110.0,27173.0,27309.0,27400.0,27527.0,27610.0,27639.0,27679.0,27718.0,27818.0,27916.0,27970.0,28062.0,28148.0,28246.0,28303.0,28401.0,28490.0,28570.0,28685.0,28737.0,28776.0,28888.0,29016.0,29225.0,29302.0,29571.0
5095312,35100.0,35191.0,35339.0,35410.0,35477.0,35554.0,35640.0,35681.0,35832.0,35946.0,36003.0,36079.0,36142.0,36249.0,36290.0,36324.0,36386.0,36415.0,36447.0,36518.0,36565.0,36631.0,36689.0,36709.0,36737.0,36766.0,36819.0,36872.0,36909.0,37003.0,37090.0,37162.0,37204.0,37276.0,37341.0,37415.0,37522.0,37579.0,37622.0,37727.0,37846.0,38087.0,38156.0,38397.0
5095314,44100.0,44181.0,44313.0,44391.0,44457.0,44533.0,44629.0,44674.0,44843.0,44971.0,45025.0,45107.0,45167.0,45261.0,45304.0,45340.0,45399.0,45433.0,45471.0,45554.0,45609.0,45687.0,45748.0,45769.0,45798.0,45827.0,45887.0,45947.0,45979.0,46054.0,46125.0,46184.0,46219.0,46278.0,46332.0,46392.0,46479.0,46529.0,46568.0,46625.0,46689.0,46837.0,46907.0,47152.0
5095316,53100.0,53181.0,53313.0,53391.0,53457.0,53533.0,53629.0,53674.0,53843.0,53971.0,54025.0,54107.0,54167.0,54261.0,54304.0,54340.0,54399.0,54433.0,54471.0,54554.0,54609.0,54687.0,54748.0,54769.0,54798.0,54827.0,54887.0,54947.0,54979.0,55054.0,55125.0,55184.0,55219.0,55278.0,55332.0,55392.0,55479.0,55529.0,55568.0,55625.0,55689.0,55837.0,55907.0,56152.0
5095318,62100.0,62178.0,62306.0,62439.0,62504.0,62578.0,62683.0,62732.0,62916.0,63054.0,63110.0,63186.0,63244.0,63354.0,63408.0,63452.0,63513.0,63545.0,63581.0,63659.0,63711.0,63784.0,63842.0,63862.0,63890.0,63917.0,63981.0,64044.0,64080.0,64152.0,64220.0,64275.0,64307.0,64362.0,64411.0,64459.0,64528.0,64581.0,64621.0,64684.0,64756.0,64923.0,64998.0,65261.0
5095320,72000.0,72071.0,72188.0,72249.0,72311.0,72381.0,72459.0,72496.0,72632.0,72734.0,72786.0,72856.0,72912.0,73006.0,73051.0,73088.0,73145.0,73171.0,73200.0,73262.0,73304.0,73361.0,73412.0,73430.0,73454.0,73479.0,73543.0,73606.0,73639.0,73721.0,73798.0,73853.0,73885.0,73940.0,73990.0,74037.0,74104.0,74143.0,74172.0,74221.0,74277.0,74420.0,74492.0,74745.0
5096715,27600.0,27671.0,27787.0,27857.0,27923.0,27998.0,28082.0,28122.0,28270.0,28381.0,28438.0,28509.0,28573.0,28691.0,28741.0,28783.0,28854.0,28910.0,28973.0,29109.0,29200.0,29327.0,29410.0,29439.0,29479.0,29518.0,29618.0,29716.0,29770.0,29862.0,29948.0,30046.0,30103.0,30201.0,30290.0,30370.0,30485.0,30537.0,30576.0,30688.0,30816.0,31025.0,31102.0,31371.0
5096717,36900.0,36979.0,37107.0,37177.0,37241.0,37313.0,37410.0,37455.0,37624.0,37752.0,37805.0,37879.0,37935.0,38027.0,38067.0,38101.0,38159.0,38188.0,38220.0,38291.0,38338.0,38404.0,38462.0,38482.0,38510.0,38537.0,38597.0,38656.0,38685.0,38752.0,38814.0,38868.0,38899.0,38953.0,39002.0,39068.0,39164.0,39212.0,39249.0,39315.0,39390.0,39553.0,39624.0,39875.0
5096719,45900.0,45981.0,46113.0,46191.0,46257.0,46333.0,46429.0,46474.0,46643.0,46771.0,46825.0,46907.0,46967.0,47061.0,47104.0,47140.0,47199.0,47233.0,47271.0,47354.0,47409.0,47487.0,47548.0,47569.0,47598.0,47627.0,47687.0,47747.0,47779.0,47854.0,47925.0,47984.0,48019.0,48078.0,48132.0,48192.0,48279.0,48329.0,48368.0,48425.0,48489.0,48637.0,48707.0,48952.0
5096721,54900.0,54976.0,55101.0,55198.0,55263.0,55338.0,55430.0,55473.0,55634.0,55755.0,55811.0,55897.0,55956.0,56061.0,56111.0,56152.0,56215.0,56250.0,56289.0,56375.0,56432.0,56513.0,56567.0,56586.0,56612.0,56638.0,56696.0,56753.0,56787.0,56856.0,56921.0,56975.0,57007.0,57061.0,57111.0,57161.0,57233.0,57276.0,57309.0,57370.0,57440.0,57621.0,57694.0,57951.0
5096723,63900.0,63978.0,64106.0,64239.0,64304.0,64378.0,64483.0,64532.0,64716.0,64854.0,64910.0,64986.0,65044.0,65154.0,65208.0,65252.0,65313.0,65345.0,65381.0,65459.0,65511.0,65584.0,65642.0,65662.0,65690.0,65717.0,65781.0,65844.0,65880.0,65952.0,66020.0,66075.0,66107.0,66162.0,66211.0,66259.0,66328.0,66381.0,66421.0,66484.0,66556.0,66723.0,66798.0,67061.0
5096726,84600.0,84667.0,84777.0,84832.0,84885.0,84945.0,85006.0,85035.0,85141.0,85221.0,85261.0,85314.0,85359.0,85438.0,85473.0,85502.0,85551.0,85575.0,85602.0,85660.0,85699.0,85752.0,85800.0,85816.0,85839.0,85862.0,85898.0,85934.0,85956.0,85998.0,86037.0,86076.0,86099.0,86138.0,86175.0,86199.0,86234.0,86265.0,86289.0,86332.0,86380.0,86509.0,86577.0,86817.0
5098227,31200.0,31307.0,31482.0,31580.0,31651.0,31731.0,31816.0,31856.0,32006.0,32119.0,32182.0,32285.0,32350.0,32459.0,32517.0,32566.0,32644.0,32707.0,32778.0,32932.0,33035.0,33178.0,33252.0,33278.0,33314.0,33350.0,33452.0,33552.0,33594.0,33678.0,33757.0,33837.0,33884.0,33965.0,34039.0,34111.0,34215.0,34268.0,34309.0,34393.0,34488.0,34663.0,34740.0,35011.0
5098229,40500.0,40579.0,40707.0,40777.0,40841.0,40913.0,41010.0,41055.0,41224.0,41352.0,41405.0,41479.0,41535.0,41627.0,41667.0,41701.0,41759.0,41788.0,41820.0,41891.0,41938.0,42004.0,42062.0,42082.0,42110.0,42137.0,42197.0,42256.0,42285.0,42352.0,42414.0,42468.0,42499.0,42553.0,42602.0,42668.0,42764.0,42812.0,42849.0,42915.0,42990.0,43153.0,43224.0,43475.0
5098231,49500.0,49581.0,49713.0,49791.0,49857.0,49933.0,50029.0,50074.0,50243.0,50371.0,50425.0,50507.0,50567.0,50661.0,50704.0,50740.0,50799.0,50833.0,50871.0,50954.0,51009.0,51087.0,51148.0,51169.0,51198.0,51227.0,51287.0,51347.0,51379.0,51454.0,51525.0,51584.0,51619.0,51678.0,51732.0,51792.0,51879.0,51929.0,51968.0,52025.0,52089.0,52237.0,52307.0,52552.0
5098233,58500.0,58576.0,58701.0,58798.0,58863.0,58938.0,59030.0,59073.0,59234.0,59355.0,59411.0,59497.0,59556.0,59661.0,59711.0,59752.0,59815.0,59850.0,59889.0,59975.0,60032.0,60113.0,60167.0,60186.0,60212.0,60238.0,60296.0,60353.0,60387.0,60456.0,60521.0,60575.0,60607.0,60661.0,60711.0,60761.0,60833.0,60876.0,60909.0,60970.0,61040.0,61221.0,61294.0,61551.0
5098235,67500.0,67571.0,67686.0,67763.0,67821.0,67887.0,67963.0,67999.0,68132.0,68231.0,68281.0,68352.0,68400.0,68492.0,68533.0,68568.0,68621.0,68649.0,68680.0,68747.0,68792.0,68854.0,68905.0,68923.0,68947.0,68972.0,69035.0,69097.0,69121.0,69209.0,69292.0,69345.0,69376.0,69429.0,69477.0,69533.0,69614.0,69656.0,69688.0,69730.0,69777.0,69915.0,69988.0,70246.0
5098237,76200.0,76267.0,76377.0,76432.0,76485.0,76545.0,76606.0,76635.0,76741.0,76821.0,76861.0,76914.0,76959.0,77038.0,77073.0,77102.0,77151.0,77175.0,77202.0,77260.0,77299.0,77352.0,77400.0,77416.0,77439.0,77462.0,77498.0,77534.0,77556.0,77598.0,77637.0,77676.0,77699.0,77738.0,77775.0,77799.0,77834.0,77865.0,77889.0,77932.0,77980.0,78109.0,78177.0,78417.0
5102475,31200.0,31307.0,31482.0,31580.0,31651.0,31731.0,31816.0,31856.0,32006.0,32119.0,32182.0,32285.0,32350.0,32459.0,32517.0,32566.0,32644.0,32707.0,32778.0,32932.0,33035.0,33178.0,33252.0,33278.0,33314.0,33350.0,33452.0,33552.0,33594.0,33678.0,33757.0,33837.0,33884.0,33965.0,34039.0,34111.0,34215.0,34268.0,34309.0,34393.0,34488.0,34663.0,34740.0,35011.0
5102477,40500.0,40579.0,40707.0,40777.0,40841.0,40913.0,41010.0,41055.0,41224.0,41352.0,41405.0,41479.0,41535.0,41627.0,41667.0,41701.0,41759.0,41788.0,41820.0,41891.0,41938.0,42004.0,42062.0,42082.0,42110.0,42137.0,42197.0,42256.0,42285.0,42352.0,42414.0,42468.0,42499.0,42553.0,42602.0,42668.0,42764.0,42812.0,42849.0,42915.0,42990.0,43153.0,43224.0,43475.0
5102479,49500.0,49581.0,49713.0,49791.0,49857.0,49933.0,50029.0,50074.0,50243.0,50371.0,50425.0,50507.0,50567.0,50661.0,50704.0,50740.0,50799.0,50833.0,50871.0,50954.0,51009.0,51087.0,51148.0,51169.0,51198.0,51227.0,51287.0,51347.0,51379.0,51454.0,51525.0,51584.0,51619.0,51678.0,51732.0,51792.0,51879.0,51929.0,51968.0,52025.0,52089.0,52237.0,52307.0,52552.0
5102481,58500.0,58576.0,58701.0,58798.0,58863.0,58938.0,59030.0,59073.0,59234.0,59355.0,59411.0,59497.0,59556.0,59661.0,59711.0,59752.0,59815.0,59850.0,59889.0,59975.0,60032.0,60113.0,60167.0,60186.0,60212.0,60238.0,60296.0,60353.0,60387.0,60456.0,60521.0,60575.0,60607.0,60661.0,60711.0,60761.0,60833.0,60876.0,60909.0,60970.0,61040.0,61221.0,61294.0,61551.0
5102483,67500.0,67571.0,67686.0,67763.0,67821.0,67887.0,67963.0,67999.0,68132.0,68231.0,68281.0,68352.0,68400.0,68492.0,68533.0,68568.0,68621.0,68649.0,68680.0,68747.0,68792.0,68854.0,68905.0,68923.0,68947.0,68972.0,69035.0,69097.0,69121.0,69209.0,69292.0,69345.0,69376.0,69429.0,69477.0,69533.0,69614.0,69656.0,69688.0,69730.0,69777.0,69915.0,69988.0,70246.0
5102485,76200.0,76267.0,76377.0,76432.0,76485.0,76545.0,76606.0,76635.0,76741.0,76821.0,76861.0,76914.0,76959.0,77038.0,77073.0,77102.0,77151.0,77175.0,77202.0,77260.0,77299.0,77352.0,77400.0,77416.0,77439.0,77462.0,77498.0,77534.0,77556.0,77598.0,77637.0,77676.0,77699.0,77738.0,77775.0,77799.0,77834.0,77865.0,77889.0,77932.0,77980.0,78109.0,78177.0,78417.0
5104939,27600.0,27671.0,27787.0,27857.0,27923.0,27998.0,28082.0,28122.0,28270.0,28381.0,28438.0,28509.0,28573.0,28691.0,28741.0,28783.0,28854.0,28910.0,28973.0,29109.0,29200.0,29327.0,29410.0,29439.0,29479.0,29518.0,29618.0,29716.0,29770.0,29862.0,29948.0,30046.0,30103.0,30201.0,30290.0,30370.0,30485.0,30537.0,30576.0,30688.0,30816.0,31025.0,31102.0,31371.0
5104941,36900.0,36979.0,37107.0,37177.0,37241.0,37313.0,37410.0,37455.0,37624.0,37752.0,37805.0,37879.0,37935.0,38027.0,38067.0,38101.0,38159.0,38188.0,38220.0,38291.0,38338.0,38404.0,38462.0,38482.0,38510.0,38537.0,38597.0,38656.0,38685.0,38752.0,38814.0,38868.0,38899.0,38953.0,39002.0,39068.0,39164.0,39212.0,39249.0,39315.0,39390.0,39553.0,39624.0,39875.0
5104943,45900.0,45981.0,46113.0,46191.0,46257.0,46333.0,46429.0,46474.0,46643.0,46771.0,46825.0,46907.0,46967.0,47061.0,47104.0,47140.0,47199.0,47233.0,47271.0,47354.0,47409.0,47487.0,47548.0,47569.0,47598.0,47627.0,47687.0,47747.0,47779.0,47854.0,47925.0,47984.0,48019.0,48078.0,48132.0,48192.0,48279.0,48329.0,48368.0,48425.0,48489.0,48637.0,48707.0,48952.0
5104945,54900.0,54976.0,55101.0,55198.0,55263.0,55338.0,55430.0,55473.0,55634.0,55755.0,55811.0,55897.0,55956.0,56061.0,56111.0,56152.0,56215.0,56250.0,56289.0,56375.0,56432.0,56513.0,56567.0,56586.0,56612.0,56638.0,56696.0,56753.0,56787.0,56856.0,56921.0,56975.0,57007.0,57061.0,57111.0,57161.0,57233.0,57276.0,57309.0,57370.0,57440.0,57621.0,57694.0,57951.0
5104947,63900.0,63978.0,64106.0,64239.0,64304.0,64378.0,64483.0,64532.0,64716.0,64854.0,64910.0,64986.0,65044.0,65154.0,65208.0,65252.0,65313.0,65345.0,65381.0,65459.0,65511.0,65584.0,65642.0,65662.0,65690.0,65717.0,65781.0,65844.0,65880.0,65952.0,66020.0,66075.0,66107.0,66162.0,66211.0,66259.0,66328.0,66381.0,66421.0,66484.0,66556.0,66723.0,66798.0,67061.0
5114461,24300.0,24371.0,24488.0,24559.0,24617.0,24684.0,24756.0,24790.0,24916.0,25011.0,25061.0,25124.0,25196.0,25291.0,25325.0,25354.0,25409.0,25439.0,25473.0,25546.0,25595.0,25663.0,25727.0,25749.0,25779.0,25810.0,25880.0,25950.0,25995.0,26078.0,26155.0,26233.0,26279.0,26358.0,26430.0,26496.0,26592.0,26618.0,26638.0,26704.0,26780.0,26957.0,27024.0,27261.0
5114463,33300.0,33391.0,33539.0,33610.0,33677.0,33754.0,33840.0,33881.0,34032.0,34146.0,34203.0,34279.0,34342.0,34449.0,34490.0,34524.0,34586.0,34615.0,34647.0,34718.0,34765.0,34831.0,34889.0,34909.0,34937.0,34966.0,35019.0,35072.0,35109.0,35203.0,35290.0,35362.0,35404.0,35476.0,35541.0,35615.0,35722.0,35779.0,35822.0,35927.0,36046.0,36287.0,36356.0,36597.0
5114465,42300.0,42379.0,42507.0,42577.0,42641.0,42713.0,42810.0,42855.0,43024.0,43152.0,43205.0,43279.0,43335.0,43427.0,43467.0,43501.0,43559.0,43588.0,43620.0,43691.0,43738.0,43804.0,43862.0,43882.0,43910.0,43937.0,43997.0,44056.0,44085.0,44152.0,44214.0,44268.0,44299.0,44353.0,44402.0,44468.0,44564.0,44612.0,44649.0,44715.0,44790.0,44953.0,45024.0,45275.0
5114467,51300.0,51381.0,51513.0,51591.0,51657.0,51733.0,51829.0,51874.0,52043.0,52171.0,52225.0,52307.0,52367.0,52461.0,52504.0,52540.0,52599.0,52633.0,52671.0,52754.0,52809.0,52887.0,52948.0,52969.0,52998.0,53027.0,53087.0,53147.0,53179.0,53254.0,53325.0,53384.0,53419.0,53478.0,53532.0,53592.0,53679.0,53729.0,53768.0,53825.0,53889.0,54037.0,54107.0,54352.0
5114469,60300.0,60376.0,60501.0,60598.0,60663.0,60738.0,60830.0,60873.0,61034.0,61155.0,61211.0,61297.0,61356.0,61461.0,61511.0,61552.0,61615.0,61650.0,61689.0,61775.0,61832.0,61913.0,61967.0,61986.0,62012.0,62038.0,62096.0,62153.0,62187.0,62256.0,62321.0,62375.0,62407.0,62461.0,62511.0,62561.0,62633.0,62676.0,62709.0,62770.0,62840.0,63021.0,63094.0,63351.0
5114856,29400.0,29507.0,29682.0,29780.0,29851.0,29931.0,30016.0,30056.0,30206.0,30319.0,30382.0,30485.0,30550.0,30659.0,30717.0,30766.0,30844.0,30907.0,30978.0,31132.0,31235.0,31378.0,31452.0,31478.0,31514.0,31550.0,31652.0,31752.0,31794.0,31878.0,31957.0,32037.0,32084.0,32165.0,32239.0,32311.0,32415.0,32468.0,32509.0,32593.0,32688.0,32863.0,32940.0,33211.0
5114858,38700.0,38779.0,38907.0,38977.0,39041.0,39113.0,39210.0,39255.0,39424.0,39552.0,39605.0,39679.0,39735.0,39827.0,39867.0,39901.0,39959.0,39988.0,40020.0,40091.0,40138.0,40204.0,40262.0,40282.0,40310.0,40337.0,40397.0,40456.0,40485.0,40552.0,40614.0,40668.0,40699.0,40753.0,40802.0,40868.0,40964.0,41012.0,41049.0,41115.0,41190.0,41353.0,41424.0,41675.0
5114860,47700.0,47781.0,47913.0,47991.0,48057.0,48133.0,48229.0,48274.0,48443.0,48571.0,48625.0,48707.0,48767.0,48861.0,48904.0,48940.0,48999.0,49033.0,49071.0,49154.0,49209.0,49287.0,49348.0,49369.0,49398.0,49427.0,49487.0,49547.0,49579.0,49654.0,49725.0,49784.0,49819.0,49878.0,49932.0,49992.0,50079.0,50129.0,50168.0,50225.0,50289.0,50437.0,50507.0,50752.0
5114862,56700.0,56776.0,56901.0,56998.0,57063.0,57138.0,57230.0,57273.0,57434.0,57555.0,57611.0,57697.0,57756.0,57861.0,57911.0,57952.0,58015.0,58050.0,58089.0,58175.0,58232.0,58313.0,58367.0,58386.0,58412.0,58438.0,58496.0,58553.0,58587.0,58656.0,58721.0,58775.0,58807.0,58861.0,58911.0,58961.0,59033.0,59076.0,59109.0,59170.0,59240.0,59421.0,59494.0,59751.0
5114864,65700.0,65771.0,65886.0,65963.0,66021.0,66087.0,66163.0,66199.0,66332.0,66431.0,66481.0,66552.0,66600.0,66692.0,66733.0,66768.0,66821.0,66849.0,66880.0,66947.0,66992.0,67054.0,67105.0,67123.0,67147.0,67172.0,67235.0,67297.0,67321.0,67409.0,67492.0,67545.0,67576.0,67629.0,67677.0,67733.0,67814.0,67856.0,67888.0,67930.0,67977.0,68115.0,68188.0,68446.0
5114867,80400.0,80467.0,80577.0,80632.0,80685.0,80745.0,80806.0,80835.0,80941.0,81021.0,81061.0,81114.0,81159.0,81238.0,81273.0,81302.0,81351.0,81375.0,81402.0,81460.0,81499.0,81552.0,81600.0,81616.0,81639.0,81662.0,81698.0,81734.0,81756.0,81798.0,81837.0,81876.0,81899.0,81938.0,81975.0,81999.0,82034.0,82065.0,82089.0,82132.0,82180.0,82309.0,82377.0,82617.0
5115653,25800.0,25871.0,25987.0,26057.0,26123.0,26198.0,26282.0,26322.0,26470.0,26581.0,26638.0,26709.0,26773.0,26891.0,26941.0,26983.0,27054.0,27110.0,27173.0,27309.0,27400.0,27527.0,27610.0,27639.0,27679.0,27718.0,27818.0,27916.0,27970.0,28062.0,28148.0,28246.0,28303.0,28401.0,28490.0,28570.0,28685.0,28737.0,28776.0,28888.0,29016.0,29225.0,29302.0,29571.0
5115655,35100.0,35191.0,35339.0,35410.0,35477.0,35554.0,35640.0,35681.0,35832.0,35946.0,36003.0,36079.0,36142.0,36249.0,36290.0,36324.0,36386.0,36415.0,36447.0,36518.0,36565.0,36631.0,36689.0,36709.0,36737.0,36766.0,36819.0,36872.0,36909.0,37003.0,37090.0,37162.0,37204.0,37276.0,37341.0,37415.0,37522.0,37579.0,37622.0,37727.0,37846.0,38087.0,38156.0,38397.0
5115657,44100.0,44181.0,44313.0,44391.0,44457.0,44533.0,44629.0,44674.0,44843.0,44971.0,45025.0,45107.0,45167.0,45261.0,45304.0,45340.0,45399.0,45433.0,45471.0,45554.0,45609.0,45687.0,45748.0,45769.0,45798.0,45827.0,45887.0,45947.0,45979.0,46054.0,46125.0,46184.0,46219.0,46278.0,46332.0,46392.0,46479.0,46529.0,46568.0,46625.0,46689.0,46837.0,46907.0,47152.0
5115659,53100.0,53181.0,53313.0,53391.0,53457.0,53533.0,53629.0,53674.0,53843.0,53971.0,54025.0,54107.0,54167.0,54261.0,54304.0,54340.0,54399.0,54433.0,54471.0,54554.0,54609.0,54687.0,54748.0,54769.0,54798.0,54827.0,54887.0,54947.0,54979.0,55054.0,55125.0,55184.0,55219.0,55278.0,55332.0,55392.0,55479.0,55529.0,55568.0,55625.0,55689.0,55837.0,55907.0,56152.0
