tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5087899,61200.0,61472.0,61666.0,61728.0,61786.0,61901.0,62004.0,62024.0,62045.0,62084.0,62132.0,62199.0,62261.0,62293.0,62329.0,62356.0,62394.0,62420.0,62444.0,62483.0,62504.0,62528.0,62544.0,62557.0,62586.0,62645.0,62706.0,62759.0,62855.0,62873.0,62893.0,62965.0,63001.0,63038.0,63083.0,63134.0,63170.0,63198.0,63243.0,63299.0,63362.0,63420.0,63467.0,63491.0,63531.0,63571.0,63599.0,63629.0,63654.0,63672.0,63721.0,63781.0,63801.0,63852.0,63891.0,63909.0,63958.0,63982.0,64003.0
5087901,75600.0,75779.0,75907.0,75962.0,76013.0,76115.0,76206.0,76240.0,76275.0,76304.0,76340.0,76390.0,76438.0,76475.0,76518.0,76538.0,76566.0,76585.0,76603.0,76632.0,76656.0,76683.0,76699.0,76713.0,76767.0,76812.0,76860.0,76902.0,76980.0,77009.0,77039.0,77108.0,77143.0,77206.0,77283.0,77328.0,77363.0,77387.0,77438.0,77487.0,77543.0,77595.0,77637.0,77659.0,77693.0,77740.0,77773.0,77808.0,77838.0,77859.0,77915.0,77977.0,77998.0,78051.0,78096.0,78116.0,78172.0,78199.0,78223.0
5087903,84600.0,84779.0,84907.0,84962.0,85013.0,85115.0,85206.0,85240.0,85275.0,85304.0,85340.0,85390.0,85438.0,85475.0,85518.0,85538.0,85566.0,85585.0,85603.0,85632.0,85656.0,85683.0,85699.0,85713.0,85767.0,85812.0,85860.0,85902.0,85980.0,86009.0,86039.0,86108.0,86143.0,86206.0,86283.0,86328.0,86363.0,86387.0,86438.0,86487.0,86543.0,86595.0,86637.0,86659.0,86693.0,86740.0,86773.0,86808.0,86838.0,86859.0,86915.0,86977.0,86998.0,87051.0,87096.0,87116.0,87172.0,87199.0,87223.0
5088024,36000.0,36202.0,36345.0,36397.0,36445.0,36542.0,36629.0,36665.0,36701.0,36730.0,36766.0,36816.0,36864.0,36903.0,36949.0,36978.0,37019.0,37047.0,37073.0,37117.0,37155.0,37198.0,37221.0,37240.0,37294.0,37356.0,37421.0,37473.0,37569.0,37592.0,37617.0,37675.0,37704.0,37754.0,37817.0,37859.0,37889.0,37909.0,37973.0,38034.0,38102.0,38165.0,38217.0,38244.0,38286.0,38333.0,38366.0,38401.0,38431.0,38452.0,38508.0,38574.0,38596.0,38651.0,38707.0,38732.0,38801.0,38835.0,38864.0
5088026,46800.0,47029.0,47191.0,47264.0,47332.0,47469.0,47593.0,47624.0,47655.0,47690.0,47734.0,47795.0,47852.0,47895.0,47944.0,47992.0,48060.0,48106.0,48149.0,48221.0,48254.0,48292.0,48314.0,48332.0,48392.0,48474.0,48559.0,48619.0,48728.0,48754.0,48781.0,48862.0,48903.0,48957.0,49024.0,49068.0,49098.0,49126.0,49198.0,49265.0,49340.0,49410.0,49467.0,49496.0,49543.0,49590.0,49623.0,49658.0,49688.0,49709.0,49767.0,49837.0,49860.0,49920.0,49977.0,50002.0,50072.0,50106.0,50137.0
5088028,57600.0,57844.0,58017.0,58089.0,58156.0,58291.0,58412.0,58477.0,58543.0,58585.0,58638.0,58711.0,58778.0,58822.0,58872.0,58933.0,59021.0,59080.0,59135.0,59227.0,59281.0,59343.0,59399.0,59447.0,59551.0,59672.0,59798.0,59879.0,60027.0,60055.0,60084.0,60163.0,60202.0,60290.0,60399.0,60458.0,60490.0,60520.0,60581.0,60648.0,60723.0,60793.0,60850.0,60879.0,60925.0,60982.0,61023.0,61066.0,61102.0,61128.0,61196.0,61280.0,61308.0,61379.0,61465.0,61504.0,61611.0,61663.0,61710.0
5088030,68400.0,68667.0,68856.0,68924.0,68987.0,69114.0,69227.0,69265.0,69304.0,69337.0,69378.0,69435.0,69488.0,69524.0,69565.0,69600.0,69651.0,69685.0,69717.0,69771.0,69814.0,69862.0,69886.0,69906.0,69966.0,70038.0,70114.0,70168.0,70268.0,70303.0,70340.0,70415.0,70452.0,70514.0,70591.0,70647.0,70682.0,70712.0,70777.0,70837.0,70904.0,70967.0,71018.0,71044.0,71086.0,71131.0,71163.0,71197.0,71226.0,71246.0,71300.0,71373.0,71397.0,71458.0,71502.0,71522.0,71577.0,71604.0,71628.0
5088476,54000.0,54294.0,54503.0,54560.0,54613.0,54719.0,54815.0,54848.0,54881.0,54907.0,54940.0,54985.0,55027.0,55059.0,55096.0,55124.0,55164.0,55191.0,55216.0,55258.0,55305.0,55359.0,55376.0,55391.0,55454.0,55515.0,55578.0,55637.0,55746.0,55779.0,55815.0,55886.0,55921.0,55975.0,56041.0,56075.0,56099.0,56124.0,56175.0,56232.0,56296.0,56355.0,56403.0,56428.0,56467.0,56515.0,56549.0,56585.0,56616.0,56638.0,56696.0,56766.0,56789.0,56848.0,56902.0,56926.0,56992.0,57024.0,57053.0
5088478,64800.0,64992.0,65129.0,65186.0,65239.0,65345.0,65441.0,65479.0,65517.0,65555.0,65602.0,65667.0,65727.0,65759.0,65795.0,65824.0,65866.0,65894.0,65920.0,65964.0,66013.0,66068.0,66086.0,66101.0,66142.0,66202.0,66264.0,66339.0,66477.0,66502.0,66529.0,66594.0,66626.0,66689.0,66767.0,66815.0,66850.0,66884.0,66945.0,67010.0,67083.0,67151.0,67206.0,67234.0,67280.0,67321.0,67350.0,67381.0,67407.0,67425.0,67474.0,67541.0,67564.0,67621.0,67667.0,67688.0,67745.0,67773.0,67797.0
5090733,24600.0,24754.0,24863.0,24904.0,24942.0,25018.0,25087.0,25122.0,25158.0,25175.0,25196.0,25225.0,25253.0,25293.0,25340.0,25359.0,25387.0,25406.0,25423.0,25452.0,25487.0,25527.0,25543.0,25557.0,25599.0,25651.0,25706.0,25758.0,25854.0,25871.0,25890.0,25945.0,25973.0,26046.0,26136.0,26176.0,26202.0,26217.0,26267.0,26317.0,26374.0,26426.0,26469.0,26491.0,26526.0,26566.0,26595.0,26625.0,26651.0,26669.0,26717.0,26787.0,26810.0,26869.0,26921.0,26944.0,27008.0,27039.0,27068.0
5092988,46800.0,47007.0,47154.0,47199.0,47241.0,47325.0,47400.0,47421.0,47442.0,47468.0,47501.0,47546.0,47589.0,47627.0,47670.0,47699.0,47740.0,47768.0,47794.0,47836.0,47866.0,47899.0,47923.0,47943.0,47998.0,48055.0,48114.0,48161.0,48247.0,48265.0,48285.0,48360.0,48398.0,48465.0,48549.0,48584.0,48611.0,48637.0,48667.0,48724.0,48789.0,48849.0,48898.0,48923.0,48963.0,49009.0,49042.0,49077.0,49107.0,49128.0,49184.0,49260.0,49285.0,49349.0,49418.0,49449.0,49534.0,49576.0,49613.0
5092990,57600.0,57845.0,58020.0,58097.0,58169.0,58312.0,58440.0,58499.0,58560.0,58603.0,58657.0,58731.0,58800.0,58856.0,58920.0,58951.0,58995.0,59025.0,59053.0,59100.0,59156.0,59220.0,59252.0,59280.0,59340.0,59428.0,59520.0,59583.0,59700.0,59729.0,59760.0,59840.0,59880.0,59934.0,60000.0,60060.0,60120.0,60180.0,60240.0,60310.0,60389.0,60462.0,60521.0,60552.0,60600.0,60663.0,60708.0,60755.0,60795.0,60823.0,60900.0,60983.0,61011.0,61080.0,61127.0,61148.0,61206.0,61234.0,61260.0
5092992,68400.0,68672.0,68865.0,68918.0,68968.0,69067.0,69156.0,69183.0,69211.0,69236.0,69267.0,69310.0,69351.0,69405.0,69468.0,69489.0,69519.0,69539.0,69558.0,69591.0,69625.0,69663.0,69690.0,69714.0,69766.0,69825.0,69886.0,69935.0,70025.0,70048.0,70073.0,70140.0,70173.0,70220.0,70278.0,70334.0,70370.0,70387.0,70469.0,70531.0,70600.0,70664.0,70716.0,70743.0,70787.0,70836.0,70871.0,70908.0,70939.0,70961.0,71020.0,71085.0,71107.0,71162.0,71207.0,71227.0,71283.0,71310.0,71336.0
5093887,32400.0,32564.0,32680.0,32717.0,32751.0,32819.0,32880.0,32908.0,32937.0,32956.0,32980.0,33013.0,33043.0,33070.0,33101.0,33123.0,33155.0,33177.0,33197.0,33231.0,33258.0,33289.0,33305.0,33319.0,33385.0,33448.0,33514.0,33558.0,33639.0,33657.0,33677.0,33720.0,33742.0,33797.0,33864.0,33904.0,33931.0,33947.0,34005.0,34052.0,34105.0,34154.0,34194.0,34215.0,34248.0,34289.0,34318.0,34349.0,34375.0,34393.0,34442.0,34498.0,34517.0,34563.0,34614.0,34637.0,34700.0,34731.0,34759.0
5094735,39600.0,39802.0,39945.0,39997.0,40045.0,40142.0,40229.0,40265.0,40301.0,40330.0,40366.0,40416.0,40464.0,40503.0,40549.0,40578.0,40619.0,40647.0,40673.0,40717.0,40755.0,40798.0,40821.0,40840.0,40894.0,40956.0,41021.0,41073.0,41169.0,41192.0,41217.0,41275.0,41304.0,41354.0,41417.0,41459.0,41489.0,41509.0,41573.0,41634.0,41702.0,41765.0,41817.0,41844.0,41886.0,41933.0,41966.0,42001.0,42031.0,42052.0,42108.0,42174.0,42196.0,42251.0,42307.0,42332.0,42401.0,42435.0,42464.0
5094737,50400.0,50629.0,50791.0,50864.0,50932.0,51069.0,51193.0,51224.0,51255.0,51290.0,51334.0,51395.0,51452.0,51495.0,51544.0,51592.0,51660.0,51706.0,51749.0,51821.0,51854.0,51892.0,51914.0,51932.0,51992.0,52074.0,52159.0,52219.0,52328.0,52354.0,52381.0,52462.0,52503.0,52557.0,52624.0,52668.0,52698.0,52726.0,52798.0,52865.0,52940.0,53010.0,53067.0,53096.0,53143.0,53190.0,53223.0,53258.0,53288.0,53309.0,53367.0,53437.0,53460.0,53520.0,53577.0,53602.0,53672.0,53706.0,53737.0
5094739,60600.0,60865.0,61053.0,61136.0,61214.0,61370.0,61510.0,61616.0,61725.0,61771.0,61828.0,61907.0,61980.0,62032.0,62093.0,62149.0,62229.0,62283.0,62333.0,62418.0,62468.0,62524.0,62555.0,62581.0,62657.0,62741.0,62828.0,62900.0,63031.0,63062.0,63095.0,63191.0,63239.0,63332.0,63447.0,63501.0,63535.0,63566.0,63648.0,63717.0,63795.0,63867.0,63926.0,63956.0,64006.0,64063.0,64103.0,64146.0,64182.0,64208.0,64276.0,64349.0,64374.0,64436.0,64486.0,64508.0,64569.0,64599.0,64626.0
5094741,72000.0,72267.0,72456.0,72524.0,72587.0,72714.0,72827.0,72865.0,72904.0,72937.0,72978.0,73035.0,73088.0,73124.0,73165.0,73200.0,73251.0,73285.0,73317.0,73371.0,73414.0,73462.0,73486.0,73506.0,73566.0,73638.0,73714.0,73768.0,73868.0,73903.0,73940.0,74015.0,74052.0,74114.0,74191.0,74247.0,74282.0,74312.0,74377.0,74437.0,74504.0,74567.0,74618.0,74644.0,74686.0,74731.0,74763.0,74797.0,74826.0,74846.0,74900.0,74973.0,74997.0,75058.0,75102.0,75122.0,75177.0,75204.0,75228.0
5094743,81000.0,81239.0,81409.0,81462.0,81512.0,81612.0,81701.0,81736.0,81772.0,81796.0,81826.0,81868.0,81908.0,81939.0,81974.0,81998.0,82032.0,82055.0,82076.0,82111.0,82141.0,82174.0,82193.0,82209.0,82250.0,82302.0,82357.0,82401.0,82483.0,82508.0,82535.0,82603.0,82637.0,82692.0,82760.0,82806.0,82838.0,82860.0,82898.0,82950.0,83009.0,83063.0,83107.0,83130.0,83167.0,83206.0,83234.0,83264.0,83289.0,83307.0,83355.0,83422.0,83445.0,83502.0,83541.0,83559.0,83608.0,83632.0,83653.0
5095163,39600.0,39930.0,40164.0,40198.0,40230.0,40293.0,40350.0,40379.0,40408.0,40426.0,40449.0,40481.0,40510.0,40535.0,40564.0,40588.0,40622.0,40645.0,40666.0,40703.0,40733.0,40768.0,40785.0,40800.0,40836.0,40886.0,40938.0,40981.0,41059.0,41082.0,41107.0,41157.0,41182.0,41229.0,41287.0,41322.0,41348.0,41372.0,41443.0,41495.0,41554.0,41609.0,41654.0,41677.0,41713.0,41751.0,41778.0,41806.0,41830.0,41847.0,41892.0,41958.0,41980.0,42036.0,42082.0,42102.0,42159.0,42187.0,42211.0
5095165,72000.0,72272.0,72465.0,72518.0,72568.0,72667.0,72756.0,72783.0,72811.0,72836.0,72867.0,72910.0,72951.0,73005.0,73068.0,73089.0,73119.0,73139.0,73158.0,73191.0,73225.0,73263.0,73290.0,73314.0,73366.0,73425.0,73486.0,73535.0,73625.0,73648.0,73673.0,73740.0,73773.0,73820.0,73878.0,73934.0,73970.0,73987.0,74069.0,74131.0,74200.0,74264.0,74316.0,74343.0,74387.0,74436.0,74471.0,74508.0,74539.0,74561.0,74620.0,74685.0,74707.0,74762.0,74807.0,74827.0,74883.0,74910.0,74936.0
5095167,81000.0,81179.0,81307.0,81362.0,81413.0,81515.0,81606.0,81640.0,81675.0,81704.0,81740.0,81790.0,81838.0,81875.0,81918.0,81938.0,81966.0,81985.0,82003.0,82032.0,82056.0,82083.0,82099.0,82113.0,82167.0,82212.0,82260.0,82302.0,82380.0,82409.0,82439.0,82508.0,82543.0,82606.0,82683.0,82728.0,82763.0,82787.0,82838.0,82887.0,82943.0,82995.0,83037.0,83059.0,83093.0,83140.0,83173.0,83208.0,83238.0,83259.0,83315.0,83377.0,83398.0,83451.0,83496.0,83516.0,83572.0,83599.0,83623.0
5098852,21000.0,21120.0,21205.0,21232.0,21257.0,21308.0,21354.0,21378.0,21403.0,21415.0,21430.0,21450.0,21468.0,21491.0,21518.0,21533.0,21555.0,21570.0,21584.0,21606.0,21624.0,21644.0,21659.0,21671.0,21698.0,21735.0,21774.0,21816.0,21894.0,21911.0,21929.0,21971.0,21992.0,22026.0,22068.0,22094.0,22116.0,22129.0,22153.0,22199.0,22251.0,22299.0,22338.0,22358.0,22390.0,22426.0,22452.0,22479.0,22502.0,22518.0,22562.0,22616.0,22634.0,22679.0,22722.0,22741.0,22794.0,22820.0,22842.0
5098854,30600.0,30890.0,31096.0,31167.0,31233.0,31366.0,31485.0,31530.0,31576.0,31603.0,31636.0,31682.0,31724.0,31761.0,31804.0,31835.0,31880.0,31910.0,31938.0,31985.0,32021.0,32062.0,32082.0,32100.0,32160.0,32224.0,32291.0,32349.0,32456.0,32475.0,32495.0,32566.0,32602.0,32660.0,32732.0,32772.0,32804.0,32821.0,32891.0,32956.0,33029.0,33097.0,33152.0,33180.0,33226.0,33269.0,33300.0,33333.0,33361.0,33381.0,33433.0,33503.0,33526.0,33585.0,33632.0,33653.0,33712.0,33740.0,33766.0
5098856,61800.0,62065.0,62253.0,62336.0,62414.0,62570.0,62710.0,62816.0,62925.0,62971.0,63028.0,63107.0,63180.0,63232.0,63293.0,63349.0,63429.0,63483.0,63533.0,63618.0,63668.0,63724.0,63755.0,63781.0,63857.0,63941.0,64028.0,64100.0,64231.0,64262.0,64295.0,64391.0,64439.0,64532.0,64647.0,64701.0,64735.0,64766.0,64848.0,64917.0,64995.0,65067.0,65126.0,65156.0,65206.0,65263.0,65303.0,65346.0,65382.0,65408.0,65476.0,65549.0,65574.0,65636.0,65686.0,65708.0,65769.0,65799.0,65826.0
5100544,21000.0,21120.0,21205.0,21232.0,21257.0,21308.0,21354.0,21378.0,21403.0,21415.0,21430.0,21450.0,21468.0,21491.0,21518.0,21533.0,21555.0,21570.0,21584.0,21606.0,21624.0,21644.0,21659.0,21671.0,21698.0,21735.0,21774.0,21816.0,21894.0,21911.0,21929.0,21971.0,21992.0,22026.0,22068.0,22094.0,22116.0,22129.0,22153.0,22199.0,22251.0,22299.0,22338.0,22358.0,22390.0,22426.0,22452.0,22479.0,22502.0,22518.0,22562.0,22616.0,22634.0,22679.0,22722.0,22741.0,22794.0,22820.0,22842.0
5100546,30600.0,30890.0,31096.0,31167.0,31233.0,31366.0,31485.0,31530.0,31576.0,31603.0,31636.0,31682.0,31724.0,31761.0,31804.0,31835.0,31880.0,31910.0,31938.0,31985.0,32021.0,32062.0,32082.0,32100.0,32160.0,32224.0,32291.0,32349.0,32456.0,32475.0,32495.0,32566.0,32602.0,32660.0,32732.0,32772.0,32804.0,32821.0,32891.0,32956.0,33029.0,33097.0,33152.0,33180.0,33226.0,33269.0,33300.0,33333.0,33361.0,33381.0,33433.0,33503.0,33526.0,33585.0,33632.0,33653.0,33712.0,33740.0,33766.0
5100548,61800.0,62065.0,62253.0,62336.0,62414.0,62570.0,62710.0,62816.0,62925.0,62971.0,63028.0,63107.0,63180.0,63232.0,63293.0,63349.0,63429.0,63483.0,63533.0,63618.0,63668.0,63724.0,63755.0,63781.0,63857.0,63941.0,64028.0,64100.0,64231.0,64262.0,64295.0,64391.0,64439.0,64532.0,64647.0,64701.0,64735.0,64766.0,64848.0,64917.0,64995.0,65067.0,65126.0,65156.0,65206.0,65263.0,65303.0,65346.0,65382.0,65408.0,65476.0,65549.0,65574.0,65636.0,65686.0,65708.0,65769.0,65799.0,65826.0
5102247,23400.0,23554.0,23663.0,23704.0,23742.0,23818.0,23887.0,23922.0,23958.0,23975.0,23996.0,24025.0,24053.0,24093.0,24140.0,24159.0,24187.0,24206.0,24223.0,24252.0,24287.0,24327.0,24343.0,24357.0,24399.0,24451.0,24506.0,24558.0,24654.0,24671.0,24690.0,24745.0,24773.0,24846.0,24936.0,24976.0,25002.0,25017.0,25067.0,25117.0,25174.0,25226.0,25269.0,25291.0,25326.0,25366.0,25395.0,25425.0,25451.0,25469.0,25517.0,25587.0,25610.0,25669.0,25721.0,25744.0,25808.0,25839.0,25868.0
5102249,32400.0,32690.0,32896.0,32967.0,33033.0,33166.0,33285.0,33330.0,33376.0,33403.0,33436.0,33482.0,33524.0,33561.0,33604.0,33635.0,33680.0,33710.0,33738.0,33785.0,33821.0,33862.0,33882.0,33900.0,33960.0,34024.0,34091.0,34149.0,34256.0,34275.0,34295.0,34366.0,34402.0,34460.0,34532.0,34572.0,34604.0,34621.0,34691.0,34756.0,34829.0,34897.0,34952.0,34980.0,35026.0,35069.0,35100.0,35133.0,35161.0,35181.0,35233.0,35303.0,35326.0,35385.0,35432.0,35453.0,35512.0,35540.0,35566.0
5102251,43200.0,43429.0,43591.0,43664.0,43732.0,43869.0,43993.0,44024.0,44055.0,44090.0,44134.0,44195.0,44252.0,44295.0,44344.0,44392.0,44460.0,44506.0,44549.0,44621.0,44654.0,44692.0,44714.0,44732.0,44792.0,44874.0,44959.0,45019.0,45128.0,45154.0,45181.0,45262.0,45303.0,45357.0,45424.0,45468.0,45498.0,45526.0,45598.0,45665.0,45740.0,45810.0,45867.0,45896.0,45943.0,45990.0,46023.0,46058.0,46088.0,46109.0,46167.0,46237.0,46260.0,46320.0,46377.0,46402.0,46472.0,46506.0,46537.0
5102253,54000.0,54202.0,54346.0,54408.0,54466.0,54583.0,54688.0,54736.0,54784.0,54823.0,54871.0,54938.0,55000.0,55039.0,55084.0,55133.0,55204.0,55251.0,55295.0,55370.0,55424.0,55485.0,55523.0,55556.0,55664.0,55744.0,55828.0,55900.0,56032.0,56060.0,56090.0,56181.0,56226.0,56286.0,56361.0,56427.0,56462.0,56493.0,56574.0,56643.0,56720.0,56792.0,56850.0,56880.0,56928.0,56977.0,57012.0,57049.0,57080.0,57102.0,57160.0,57237.0,57263.0,57328.0,57381.0,57405.0,57471.0,57503.0,57531.0
5102255,64800.0,65082.0,65283.0,65369.0,65449.0,65610.0,65755.0,65847.0,65940.0,65987.0,66045.0,66125.0,66200.0,66253.0,66314.0,66363.0,66433.0,66480.0,66524.0,66596.0,66635.0,66679.0,66713.0,66742.0,66824.0,66915.0,67010.0,67081.0,67210.0,67244.0,67281.0,67367.0,67410.0,67502.0,67616.0,67676.0,67712.0,67740.0,67814.0,67875.0,67944.0,68008.0,68060.0,68087.0,68129.0,68188.0,68230.0,68274.0,68312.0,68339.0,68410.0,68487.0,68513.0,68577.0,68627.0,68649.0,68711.0,68741.0,68768.0
5102257,76500.0,76739.0,76909.0,76962.0,77012.0,77112.0,77201.0,77236.0,77272.0,77296.0,77326.0,77368.0,77408.0,77439.0,77474.0,77498.0,77532.0,77555.0,77576.0,77611.0,77641.0,77674.0,77693.0,77709.0,77750.0,77802.0,77857.0,77901.0,77983.0,78008.0,78035.0,78103.0,78137.0,78192.0,78260.0,78306.0,78338.0,78360.0,78398.0,78450.0,78509.0,78563.0,78607.0,78630.0,78667.0,78706.0,78734.0,78764.0,78789.0,78807.0,78855.0,78922.0,78945.0,79002.0,79041.0,79059.0,79108.0,79132.0,79153.0
5102259,84600.0,84839.0,85009.0,85062.0,85112.0,85212.0,85301.0,85336.0,85372.0,85396.0,85426.0,85468.0,85508.0,85539.0,85574.0,85598.0,85632.0,85655.0,85676.0,85711.0,85741.0,85774.0,85793.0,85809.0,85850.0,85902.0,85957.0,86001.0,86083.0,86108.0,86135.0,86203.0,86237.0,86292.0,86360.0,86406.0,86438.0,86460.0,86498.0,86550.0,86609.0,86663.0,86707.0,86730.0,86767.0,86806.0,86834.0,86864.0,86889.0,86907.0,86955.0,87022.0,87045.0,87102.0,87141.0,87159.0,87208.0,87232.0,87253.0
5103215,36000.0,36202.0,36345.0,36397.0,36445.0,36542.0,36629.0,36665.0,36701.0,36730.0,36766.0,36816.0,36864.0,36903.0,36949.0,36978.0,37019.0,37047.0,37073.0,37117.0,37155.0,37198.0,37221.0,37240.0,37294.0,37356.0,37421.0,37473.0,37569.0,37592.0,37617.0,37675.0,37704.0,37754.0,37817.0,37859.0,37889.0,37909.0,37973.0,38034.0,38102.0,38165.0,38217.0,38244.0,38286.0,38333.0,38366.0,38401.0,38431.0,38452.0,38508.0,38574.0,38596.0,38651.0,38707.0,38732.0,38801.0,38835.0,38864.0
5103217,46800.0,47029.0,47191.0,47264.0,47332.0,47469.0,47593.0,47624.0,47655.0,47690.0,47734.0,47795.0,47852.0,47895.0,47944.0,47992.0,48060.0,48106.0,48149.0,48221.0,48254.0,48292.0,48314.0,48332.0,48392.0,48474.0,48559.0,48619.0,48728.0,48754.0,48781.0,48862.0,48903.0,48957.0,49024.0,49068.0,49098.0,49126.0,49198.0,49265.0,49340.0,49410.0,49467.0,49496.0,49543.0,49590.0,49623.0,49658.0,49688.0,49709.0,49767.0,49837.0,49860.0,49920.0,49977.0,50002.0,50072.0,50106.0,50137.0
5103219,57600.0,57844.0,58017.0,58089.0,58156.0,58291.0,58412.0,58477.0,58543.0,58585.0,58638.0,58711.0,58778.0,58822.0,58872.0,58933.0,59021.0,59080.0,59135.0,59227.0,59281.0,59343.0,59399.0,59447.0,59551.0,59672.0,59798.0,59879.0,60027.0,60055.0,60084.0,60163.0,60202.0,60290.0,60399.0,60458.0,60490.0,60520.0,60581.0,60648.0,60723.0,60793.0,60850.0,60879.0,60925.0,60982.0,61023.0,61066.0,61102.0,61128.0,61196.0,61280.0,61308.0,61379.0,61465.0,61504.0,61611.0,61663.0,61710.0
5103221,68400.0,68667.0,68856.0,68924.0,68987.0,69114.0,69227.0,69265.0,69304.0,69337.0,69378.0,69435.0,69488.0,69524.0,69565.0,69600.0,69651.0,69685.0,69717.0,69771.0,69814.0,69862.0,69886.0,69906.0,69966.0,70038.0,70114.0,70168.0,70268.0,70303.0,70340.0,70415.0,70452.0,70514.0,70591.0,70647.0,70682.0,70712.0,70777.0,70837.0,70904.0,70967.0,71018.0,71044.0,71086.0,71131.0,71163.0,71197.0,71226.0,71246.0,71300.0,71373.0,71397.0,71458.0,71502.0,71522.0,71577.0,71604.0,71628.0
5105097,24600.0,24754.0,24863.0,24904.0,24942.0,25018.0,25087.0,25122.0,25158.0,25175.0,25196.0,25225.0,25253.0,25293.0,25340.0,25359.0,25387.0,25406.0,25423.0,25452.0,25487.0,25527.0,25543.0,25557.0,25599.0,25651.0,25706.0,25758.0,25854.0,25871.0,25890.0,25945.0,25973.0,26046.0,26136.0,26176.0,26202.0,26217.0,26267.0,26317.0,26374.0,26426.0,26469.0,26491.0,26526.0,26566.0,26595.0,26625.0,26651.0,26669.0,26717.0,26787.0,26810.0,26869.0,26921.0,26944.0,27008.0,27039.0,27068.0
5113776,50400.0,50629.0,50791.0,50864.0,50932.0,51069.0,51193.0,51224.0,51255.0,51290.0,51334.0,51395.0,51452.0,51495.0,51544.0,51592.0,51660.0,51706.0,51749.0,51821.0,51854.0,51892.0,51914.0,51932.0,51992.0,52074.0,52159.0,52219.0,52328.0,52354.0,52381.0,52462.0,52503.0,52557.0,52624.0,52668.0,52698.0,52726.0,52798.0,52865.0,52940.0,53010.0,53067.0,53096.0,53143.0,53190.0,53223.0,53258.0,53288.0,53309.0,53367.0,53437.0,53460.0,53520.0,53577.0,53602.0,53672.0,53706.0,53737.0
5113778,60600.0,60865.0,61053.0,61136.0,61214.0,61370.0,61510.0,61616.0,61725.0,61771.0,61828.0,61907.0,61980.0,62032.0,62093.0,62149.0,62229.0,62283.0,62333.0,62418.0,62468.0,62524.0,62555.0,62581.0,62657.0,62741.0,62828.0,62900.0,63031.0,63062.0,63095.0,63191.0,63239.0,63332.0,63447.0,63501.0,63535.0,63566.0,63648.0,63717.0,63795.0,63867.0,63926.0,63956.0,64006.0,64063.0,64103.0,64146.0,64182.0,64208.0,64276.0,64349.0,64374.0,64436.0,64486.0,64508.0,64569.0,64599.0,64626.0
5113780,72000.0,72267.0,72456.0,72524.0,72587.0,72714.0,72827.0,72865.0,72904.0,72937.0,72978.0,73035.0,73088.0,73124.0,73165.0,73200.0,73251.0,73285.0,73317.0,73371.0,73414.0,73462.0,73486.0,73506.0,73566.0,73638.0,73714.0,73768.0,73868.0,73903.0,73940.0,74015.0,74052.0,74114.0,74191.0,74247.0,74282.0,74312.0,74377.0,74437.0,74504.0,74567.0,74618.0,74644.0,74686.0,74731.0,74763.0,74797.0,74826.0,74846.0,74900.0,74973.0,74997.0,75058.0,75102.0,75122.0,75177.0,75204.0,75228.0
5113782,81000.0,81239.0,81409.0,81462.0,81512.0,81612.0,81701.0,81736.0,81772.0,81796.0,81826.0,81868.0,81908.0,81939.0,81974.0,81998.0,82032.0,82055.0,82076.0,82111.0,82141.0,82174.0,82193.0,82209.0,82250.0,82302.0,82357.0,82401.0,82483.0,82508.0,82535.0,82603.0,82637.0,82692.0,82760.0,82806.0,82838.0,82860.0,82898.0,82950.0,83009.0,83063.0,83107.0,83130.0,83167.0,83206.0,83234.0,83264.0,83289.0,83307.0,83355.0,83422.0,83445.0,83502.0,83541.0,83559.0,83608.0,83632.0,83653.0
