tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5009589,53100.0,53176.0,53214.0,53258.0,53304.0,53343.0,53378.0,53457.0,53513.0,53566.0,53618.0,53668.0,53690.0,53750.0,53796.0,53832.0,53921.0,54004.0,54083.0,54129.0,54208.0,54281.0,54363.0,54481.0,54570.0,54613.0,54661.0,54741.0,54778.0,54892.0,54916.0,55028.0,55182.0,55298.0,55580.0,55747.0,55834.0,55908.0,55953.0,56011.0,56089.0,56140.0,56258.0,56290.0,56335.0,56384.0,56428.0,56503.0,56540.0,56574.0,56601.0,56627.0,56663.0,56752.0,56783.0,56829.0,56890.0,56928.0,56958.0,57013.0,57080.0,57106.0,57154.0,57176.0,57231.0,57287.0,57344.0,57394.0
5009591,63900.0,63961.0,63992.0,64028.0,64065.0,64098.0,64127.0,64192.0,64234.0,64273.0,64312.0,64363.0,64386.0,64448.0,64492.0,64533.0,64604.0,64670.0,64736.0,64775.0,64841.0,64901.0,64990.0,65118.0,65215.0,65257.0,65304.0,65383.0,65419.0,65510.0,65535.0,65650.0,65825.0,65957.0,66266.0,66436.0,66534.0,66601.0,66642.0,66687.0,66747.0,66784.0,66870.0,66903.0,66948.0,66996.0,67039.0,67113.0,67150.0,67178.0,67200.0,67221.0,67250.0,67332.0,67360.0,67403.0,67459.0,67494.0,67521.0,67572.0,67633.0,67657.0,67701.0,67721.0,67773.0,67833.0,67893.0,67947.0
5009593,74700.0,74778.0,74818.0,74864.0,74911.0,74942.0,74970.0,75031.0,75082.0,75130.0,75176.0,75225.0,75247.0,75306.0,75354.0,75398.0,75461.0,75520.0,75583.0,75620.0,75683.0,75741.0,75811.0,75912.0,75989.0,76036.0,76089.0,76177.0,76218.0,76319.0,76347.0,76478.0,76680.0,76832.0,77101.0,77209.0,77289.0,77358.0,77401.0,77445.0,77504.0,77544.0,77636.0,77670.0,77708.0,77749.0,77786.0,77849.0,77882.0,77916.0,77943.0,77969.0,78005.0,78089.0,78118.0,78162.0,78219.0,78255.0,78283.0,78335.0,78398.0,78422.0,78467.0,78488.0,78542.0,78590.0,78638.0,78681.0
5009651,30600.0,30673.0,30710.0,30753.0,30798.0,30830.0,30859.0,30923.0,30959.0,30993.0,31026.0,31066.0,31084.0,31132.0,31162.0,31191.0,31243.0,31291.0,31361.0,31402.0,31472.0,31537.0,31576.0,31633.0,31676.0,31708.0,31743.0,31802.0,31830.0,31899.0,31914.0,31987.0,32123.0,32225.0,32448.0,32554.0,32614.0,32683.0,32726.0,32754.0,32792.0,32831.0,32922.0,32945.0,32981.0,33020.0,33055.0,33114.0,33144.0,33189.0,33224.0,33257.0,33305.0,33368.0,33390.0,33423.0,33466.0,33493.0,33514.0,33553.0,33600.0,33618.0,33652.0,33668.0,33708.0,33754.0,33801.0,33842.0
5009743,23100.0,23169.0,23204.0,23244.0,23286.0,23321.0,23353.0,23424.0,23473.0,23519.0,23563.0,23616.0,23640.0,23705.0,23768.0,23815.0,23888.0,23956.0,24023.0,24063.0,24131.0,24192.0,24250.0,24334.0,24397.0,24438.0,24484.0,24561.0,24597.0,24678.0,24691.0,24755.0,24883.0,24979.0,25168.0,25274.0,25402.0,25478.0,25525.0,25568.0,25625.0,25667.0,25762.0,25792.0,25834.0,25879.0,25919.0,25988.0,26023.0,26054.0,26078.0,26101.0,26134.0,26211.0,26238.0,26278.0,26331.0,26364.0,26390.0,26438.0,26496.0,26518.0,26560.0,26579.0,26629.0,26686.0,26744.0,26795.0
5009746,45900.0,45970.0,46005.0,46046.0,46088.0,46133.0,46174.0,46264.0,46322.0,46376.0,46430.0,46482.0,46505.0,46569.0,46624.0,46661.0,46741.0,46815.0,46877.0,46913.0,46975.0,47033.0,47105.0,47209.0,47287.0,47333.0,47384.0,47470.0,47510.0,47632.0,47655.0,47763.0,47929.0,48053.0,48351.0,48501.0,48616.0,48705.0,48759.0,48816.0,48891.0,48939.0,49049.0,49085.0,49139.0,49197.0,49249.0,49338.0,49382.0,49424.0,49457.0,49488.0,49532.0,49640.0,49677.0,49734.0,49808.0,49854.0,49890.0,49958.0,50039.0,50070.0,50128.0,50155.0,50226.0,50291.0,50357.0,50415.0
5009748,57600.0,57666.0,57700.0,57739.0,57779.0,57819.0,57855.0,57936.0,57989.0,58039.0,58087.0,58144.0,58170.0,58239.0,58282.0,58313.0,58381.0,58444.0,58510.0,58549.0,58615.0,58674.0,58735.0,58823.0,58889.0,58939.0,58994.0,59086.0,59129.0,59263.0,59290.0,59415.0,59585.0,59712.0,60036.0,60190.0,60299.0,60388.0,60442.0,60524.0,60634.0,60683.0,60796.0,60838.0,60900.0,60966.0,61025.0,61127.0,61178.0,61221.0,61254.0,61286.0,61331.0,61438.0,61475.0,61531.0,61604.0,61650.0,61686.0,61753.0,61834.0,61865.0,61923.0,61950.0,62018.0,62091.0,62164.0,62229.0
5009750,69000.0,69058.0,69087.0,69121.0,69155.0,69187.0,69216.0,69280.0,69322.0,69362.0,69401.0,69447.0,69468.0,69524.0,69566.0,69593.0,69668.0,69739.0,69800.0,69836.0,69897.0,69952.0,70012.0,70099.0,70165.0,70205.0,70250.0,70325.0,70360.0,70465.0,70488.0,70594.0,70748.0,70863.0,71091.0,71213.0,71303.0,71390.0,71444.0,71495.0,71563.0,71607.0,71709.0,71742.0,71783.0,71828.0,71868.0,71936.0,71970.0,72004.0,72031.0,72056.0,72092.0,72173.0,72201.0,72244.0,72300.0,72335.0,72362.0,72413.0,72474.0,72498.0,72542.0,72562.0,72614.0,72668.0,72722.0,72770.0
5009752,79200.0,79256.0,79285.0,79318.0,79352.0,79382.0,79409.0,79469.0,79505.0,79539.0,79573.0,79611.0,79628.0,79674.0,79712.0,79737.0,79785.0,79830.0,79878.0,79906.0,79954.0,79999.0,80047.0,80115.0,80167.0,80204.0,80245.0,80313.0,80344.0,80443.0,80462.0,80553.0,80721.0,80847.0,81175.0,81282.0,81356.0,81427.0,81471.0,81516.0,81575.0,81611.0,81695.0,81727.0,81767.0,81810.0,81849.0,81915.0,81948.0,81980.0,82005.0,82029.0,82062.0,82136.0,82162.0,82201.0,82252.0,82284.0,82309.0,82356.0,82412.0,82434.0,82474.0,82493.0,82539.0,82591.0,82644.0,82691.0
5009774,31500.0,31583.0,31625.0,31674.0,31724.0,31802.0,31872.0,32029.0,32094.0,32155.0,32214.0,32276.0,32304.0,32379.0,32446.0,32499.0,32606.0,32706.0,32779.0,32822.0,32896.0,32963.0,33035.0,33139.0,33218.0,33300.0,33391.0,33544.0,33615.0,33751.0,33772.0,33871.0,34067.0,34214.0,34504.0,34656.0,34754.0,34840.0,34892.0,34930.0,34980.0,35028.0,35137.0,35169.0,35210.0,35255.0,35295.0,35363.0,35397.0,35431.0,35458.0,35483.0,35519.0,35601.0,35629.0,35672.0,35728.0,35763.0,35791.0,35842.0,35904.0,35928.0,35972.0,35992.0,36044.0,36095.0,36146.0,36191.0
5009837,24600.0,24643.0,24665.0,24690.0,24717.0,24743.0,24767.0,24820.0,24846.0,24870.0,24893.0,24927.0,24942.0,24983.0,25024.0,25050.0,25093.0,25134.0,25171.0,25192.0,25229.0,25262.0,25287.0,25323.0,25351.0,25379.0,25410.0,25461.0,25484.0,25534.0,25544.0,25591.0,25701.0,25783.0,25951.0,26051.0,26091.0,26178.0,26232.0,26250.0,26274.0,26318.0,26418.0,26443.0,26470.0,26499.0,26525.0,26569.0,26591.0,26612.0,26628.0,26644.0,26666.0,26719.0,26737.0,26765.0,26801.0,26824.0,26842.0,26875.0,26915.0,26930.0,26959.0,26972.0,27008.0,27044.0,27080.0,27112.0
5009839,35400.0,35486.0,35530.0,35581.0,35633.0,35668.0,35700.0,35771.0,35821.0,35868.0,35915.0,35962.0,35983.0,36039.0,36095.0,36125.0,36195.0,36261.0,36326.0,36364.0,36429.0,36487.0,36553.0,36648.0,36720.0,36766.0,36817.0,36903.0,36944.0,37043.0,37059.0,37132.0,37252.0,37342.0,37563.0,37686.0,37759.0,37833.0,37879.0,37927.0,37990.0,38027.0,38113.0,38138.0,38184.0,38233.0,38277.0,38353.0,38391.0,38421.0,38445.0,38467.0,38499.0,38584.0,38613.0,38658.0,38716.0,38752.0,38781.0,38834.0,38898.0,38923.0,38969.0,38990.0,39045.0,39099.0,39154.0,39203.0
5009841,45900.0,45976.0,46014.0,46058.0,46104.0,46143.0,46178.0,46257.0,46313.0,46366.0,46418.0,46468.0,46490.0,46550.0,46596.0,46632.0,46721.0,46804.0,46883.0,46929.0,47008.0,47081.0,47163.0,47281.0,47370.0,47413.0,47461.0,47541.0,47578.0,47692.0,47716.0,47828.0,47982.0,48098.0,48380.0,48547.0,48634.0,48708.0,48753.0,48811.0,48889.0,48940.0,49058.0,49090.0,49135.0,49184.0,49228.0,49303.0,49340.0,49374.0,49401.0,49427.0,49463.0,49552.0,49583.0,49629.0,49690.0,49728.0,49758.0,49813.0,49880.0,49906.0,49954.0,49976.0,50031.0,50087.0,50144.0,50194.0
5010434,59400.0,59461.0,59492.0,59528.0,59565.0,59603.0,59637.0,59713.0,59765.0,59814.0,59861.0,59918.0,59944.0,60013.0,60067.0,60099.0,60157.0,60212.0,60274.0,60310.0,60372.0,60428.0,60485.0,60567.0,60629.0,60670.0,60716.0,60793.0,60829.0,60987.0,61016.0,61150.0,61325.0,61457.0,61780.0,61968.0,62066.0,62142.0,62188.0,62244.0,62319.0,62366.0,62475.0,62502.0,62549.0,62599.0,62644.0,62721.0,62760.0,62800.0,62831.0,62861.0,62902.0,62991.0,63022.0,63069.0,63130.0,63168.0,63198.0,63254.0,63321.0,63347.0,63395.0,63417.0,63473.0,63531.0,63590.0,63643.0
5010436,70800.0,70878.0,70918.0,70964.0,71011.0,71042.0,71070.0,71131.0,71182.0,71230.0,71276.0,71325.0,71347.0,71406.0,71454.0,71498.0,71561.0,71620.0,71683.0,71720.0,71783.0,71841.0,71911.0,72012.0,72089.0,72136.0,72189.0,72277.0,72318.0,72419.0,72447.0,72578.0,72780.0,72932.0,73201.0,73309.0,73389.0,73458.0,73501.0,73545.0,73604.0,73644.0,73736.0,73770.0,73808.0,73849.0,73886.0,73949.0,73982.0,74016.0,74043.0,74069.0,74105.0,74189.0,74218.0,74262.0,74319.0,74355.0,74383.0,74435.0,74498.0,74522.0,74567.0,74588.0,74642.0,74690.0,74738.0,74781.0
5010459,42300.0,42381.0,42422.0,42469.0,42517.0,42557.0,42593.0,42674.0,42735.0,42792.0,42848.0,42901.0,42925.0,42988.0,43035.0,43073.0,43148.0,43219.0,43281.0,43317.0,43379.0,43436.0,43509.0,43614.0,43694.0,43738.0,43787.0,43870.0,43909.0,44035.0,44057.0,44160.0,44309.0,44420.0,44695.0,44853.0,44966.0,45057.0,45112.0,45167.0,45240.0,45285.0,45390.0,45420.0,45468.0,45520.0,45566.0,45645.0,45686.0,45719.0,45745.0,45770.0,45804.0,45894.0,45925.0,45972.0,46034.0,46073.0,46103.0,46160.0,46228.0,46254.0,46303.0,46325.0,46383.0,46442.0,46501.0,46554.0
5010461,53100.0,53170.0,53205.0,53246.0,53288.0,53333.0,53374.0,53464.0,53522.0,53576.0,53630.0,53682.0,53705.0,53769.0,53824.0,53861.0,53941.0,54015.0,54077.0,54113.0,54175.0,54233.0,54305.0,54409.0,54487.0,54533.0,54584.0,54670.0,54710.0,54832.0,54855.0,54963.0,55129.0,55253.0,55551.0,55701.0,55816.0,55905.0,55959.0,56016.0,56091.0,56139.0,56249.0,56285.0,56339.0,56397.0,56449.0,56538.0,56582.0,56624.0,56657.0,56688.0,56732.0,56840.0,56877.0,56934.0,57008.0,57054.0,57090.0,57158.0,57239.0,57270.0,57328.0,57355.0,57426.0,57491.0,57557.0,57615.0
5010463,65400.0,65463.0,65495.0,65532.0,65570.0,65607.0,65640.0,65713.0,65767.0,65818.0,65868.0,65920.0,65943.0,66006.0,66052.0,66087.0,66164.0,66236.0,66299.0,66336.0,66399.0,66456.0,66521.0,66614.0,66685.0,66732.0,66784.0,66871.0,66911.0,67045.0,67070.0,67185.0,67351.0,67476.0,67740.0,67868.0,67982.0,68069.0,68123.0,68185.0,68268.0,68316.0,68425.0,68461.0,68508.0,68559.0,68604.0,68681.0,68720.0,68758.0,68788.0,68816.0,68857.0,68953.0,68986.0,69036.0,69102.0,69143.0,69175.0,69235.0,69307.0,69335.0,69387.0,69411.0,69472.0,69532.0,69593.0,69647.0
5010465,75600.0,75656.0,75685.0,75718.0,75752.0,75782.0,75809.0,75869.0,75905.0,75939.0,75973.0,76011.0,76028.0,76074.0,76112.0,76137.0,76185.0,76230.0,76278.0,76306.0,76354.0,76399.0,76447.0,76515.0,76567.0,76604.0,76645.0,76713.0,76744.0,76843.0,76862.0,76953.0,77121.0,77247.0,77575.0,77682.0,77756.0,77827.0,77871.0,77916.0,77975.0,78011.0,78095.0,78127.0,78167.0,78210.0,78249.0,78315.0,78348.0,78380.0,78405.0,78429.0,78462.0,78536.0,78562.0,78601.0,78652.0,78684.0,78709.0,78756.0,78812.0,78834.0,78874.0,78893.0,78939.0,78991.0,79044.0,79091.0
5011835,32400.0,32479.0,32519.0,32565.0,32614.0,32661.0,32703.0,32797.0,32854.0,32908.0,32961.0,33015.0,33039.0,33106.0,33161.0,33216.0,33320.0,33418.0,33492.0,33535.0,33609.0,33677.0,33753.0,33863.0,33946.0,33995.0,34050.0,34142.0,34184.0,34313.0,34335.0,34437.0,34597.0,34717.0,34998.0,35132.0,35237.0,35318.0,35368.0,35415.0,35478.0,35525.0,35634.0,35660.0,35702.0,35747.0,35787.0,35856.0,35891.0,35922.0,35946.0,35969.0,36001.0,36087.0,36117.0,36162.0,36221.0,36258.0,36287.0,36341.0,36406.0,36431.0,36477.0,36498.0,36551.0,36608.0,36666.0,36717.0
5011837,43200.0,43270.0,43305.0,43346.0,43388.0,43433.0,43474.0,43564.0,43622.0,43676.0,43730.0,43782.0,43805.0,43869.0,43924.0,43961.0,44041.0,44115.0,44177.0,44213.0,44275.0,44333.0,44405.0,44509.0,44587.0,44633.0,44684.0,44770.0,44810.0,44932.0,44955.0,45063.0,45229.0,45353.0,45651.0,45801.0,45916.0,46005.0,46059.0,46116.0,46191.0,46239.0,46349.0,46385.0,46439.0,46497.0,46549.0,46638.0,46682.0,46724.0,46757.0,46788.0,46832.0,46940.0,46977.0,47034.0,47108.0,47154.0,47190.0,47258.0,47339.0,47370.0,47428.0,47455.0,47526.0,47591.0,47657.0,47715.0
5011839,54000.0,54066.0,54100.0,54139.0,54179.0,54219.0,54255.0,54336.0,54389.0,54439.0,54487.0,54544.0,54570.0,54639.0,54682.0,54713.0,54781.0,54844.0,54910.0,54949.0,55015.0,55074.0,55135.0,55223.0,55289.0,55339.0,55394.0,55486.0,55529.0,55663.0,55690.0,55815.0,55985.0,56112.0,56436.0,56590.0,56699.0,56788.0,56842.0,56924.0,57034.0,57083.0,57196.0,57238.0,57300.0,57366.0,57425.0,57527.0,57578.0,57621.0,57654.0,57686.0,57731.0,57838.0,57875.0,57931.0,58004.0,58050.0,58086.0,58153.0,58234.0,58265.0,58323.0,58350.0,58418.0,58491.0,58564.0,58629.0
5011841,66300.0,66363.0,66395.0,66432.0,66470.0,66507.0,66540.0,66613.0,66667.0,66718.0,66768.0,66820.0,66843.0,66906.0,66952.0,66987.0,67064.0,67136.0,67199.0,67236.0,67299.0,67356.0,67421.0,67514.0,67585.0,67632.0,67684.0,67771.0,67811.0,67945.0,67970.0,68085.0,68251.0,68376.0,68640.0,68768.0,68882.0,68969.0,69023.0,69085.0,69168.0,69216.0,69325.0,69361.0,69408.0,69459.0,69504.0,69581.0,69620.0,69658.0,69688.0,69716.0,69757.0,69853.0,69886.0,69936.0,70002.0,70043.0,70075.0,70135.0,70207.0,70235.0,70287.0,70311.0,70372.0,70432.0,70493.0,70547.0
5011843,76800.0,76856.0,76885.0,76918.0,76952.0,76982.0,77009.0,77069.0,77105.0,77139.0,77173.0,77211.0,77228.0,77274.0,77312.0,77337.0,77385.0,77430.0,77478.0,77506.0,77554.0,77599.0,77647.0,77715.0,77767.0,77804.0,77845.0,77913.0,77944.0,78043.0,78062.0,78153.0,78321.0,78447.0,78775.0,78882.0,78956.0,79027.0,79071.0,79116.0,79175.0,79211.0,79295.0,79327.0,79367.0,79410.0,79449.0,79515.0,79548.0,79580.0,79605.0,79629.0,79662.0,79736.0,79762.0,79801.0,79852.0,79884.0,79909.0,79956.0,80012.0,80034.0,80074.0,80093.0,80139.0,80191.0,80244.0,80291.0
5011857,29700.0,29783.0,29825.0,29874.0,29924.0,30002.0,30072.0,30229.0,30294.0,30355.0,30414.0,30476.0,30504.0,30579.0,30646.0,30699.0,30806.0,30906.0,30979.0,31022.0,31096.0,31163.0,31235.0,31339.0,31418.0,31500.0,31591.0,31744.0,31815.0,31951.0,31972.0,32071.0,32267.0,32414.0,32704.0,32856.0,32954.0,33040.0,33092.0,33130.0,33180.0,33228.0,33337.0,33369.0,33410.0,33455.0,33495.0,33563.0,33597.0,33631.0,33658.0,33683.0,33719.0,33801.0,33829.0,33872.0,33928.0,33963.0,33991.0,34042.0,34104.0,34128.0,34172.0,34192.0,34244.0,34295.0,34346.0,34391.0
5011859,41400.0,41481.0,41522.0,41569.0,41617.0,41657.0,41693.0,41774.0,41835.0,41892.0,41948.0,42001.0,42025.0,42088.0,42135.0,42173.0,42248.0,42319.0,42381.0,42417.0,42479.0,42536.0,42609.0,42714.0,42794.0,42838.0,42887.0,42970.0,43009.0,43135.0,43157.0,43260.0,43409.0,43520.0,43795.0,43953.0,44066.0,44157.0,44212.0,44267.0,44340.0,44385.0,44490.0,44520.0,44568.0,44620.0,44666.0,44745.0,44786.0,44819.0,44845.0,44870.0,44904.0,44994.0,45025.0,45072.0,45134.0,45173.0,45203.0,45260.0,45328.0,45354.0,45403.0,45425.0,45483.0,45542.0,45601.0,45654.0
5011861,52200.0,52270.0,52305.0,52346.0,52388.0,52433.0,52474.0,52564.0,52622.0,52676.0,52730.0,52782.0,52805.0,52869.0,52924.0,52961.0,53041.0,53115.0,53177.0,53213.0,53275.0,53333.0,53405.0,53509.0,53587.0,53633.0,53684.0,53770.0,53810.0,53932.0,53955.0,54063.0,54229.0,54353.0,54651.0,54801.0,54916.0,55005.0,55059.0,55116.0,55191.0,55239.0,55349.0,55385.0,55439.0,55497.0,55549.0,55638.0,55682.0,55724.0,55757.0,55788.0,55832.0,55940.0,55977.0,56034.0,56108.0,56154.0,56190.0,56258.0,56339.0,56370.0,56428.0,56455.0,56526.0,56591.0,56657.0,56715.0
5011863,63600.0,63661.0,63692.0,63728.0,63765.0,63806.0,63843.0,63924.0,63984.0,64040.0,64094.0,64151.0,64177.0,64246.0,64294.0,64328.0,64407.0,64480.0,64548.0,64588.0,64657.0,64720.0,64786.0,64880.0,64951.0,65002.0,65059.0,65155.0,65199.0,65318.0,65344.0,65465.0,65668.0,65821.0,66168.0,66323.0,66439.0,66530.0,66586.0,66665.0,66769.0,66813.0,66915.0,66958.0,67016.0,67079.0,67135.0,67231.0,67280.0,67322.0,67355.0,67386.0,67430.0,67527.0,67561.0,67612.0,67679.0,67721.0,67754.0,67815.0,67888.0,67916.0,67969.0,67993.0,68055.0,68118.0,68181.0,68237.0
5011865,74400.0,74458.0,74487.0,74521.0,74555.0,74587.0,74616.0,74680.0,74722.0,74762.0,74801.0,74847.0,74868.0,74924.0,74966.0,74993.0,75068.0,75139.0,75200.0,75236.0,75297.0,75352.0,75412.0,75499.0,75565.0,75605.0,75650.0,75725.0,75760.0,75865.0,75888.0,75994.0,76148.0,76263.0,76491.0,76613.0,76703.0,76790.0,76844.0,76895.0,76963.0,77007.0,77109.0,77142.0,77183.0,77228.0,77268.0,77336.0,77370.0,77404.0,77431.0,77456.0,77492.0,77573.0,77601.0,77644.0,77700.0,77735.0,77762.0,77813.0,77874.0,77898.0,77942.0,77962.0,78014.0,78068.0,78122.0,78170.0
5012413,27300.0,27371.0,27407.0,27448.0,27490.0,27535.0,27576.0,27667.0,27719.0,27768.0,27816.0,27884.0,27914.0,27997.0,28071.0,28113.0,28219.0,28319.0,28418.0,28476.0,28576.0,28667.0,28745.0,28857.0,28942.0,29015.0,29096.0,29232.0,29296.0,29411.0,29431.0,29524.0,29663.0,29767.0,30013.0,30132.0,30248.0,30325.0,30372.0,30425.0,30496.0,30549.0,30671.0,30698.0,30755.0,30817.0,30872.0,30966.0,31013.0,31055.0,31088.0,31119.0,31163.0,31269.0,31306.0,31362.0,31435.0,31480.0,31516.0,31583.0,31663.0,31694.0,31751.0,31777.0,31844.0,31905.0,31967.0,32022.0
5012415,38700.0,38781.0,38822.0,38869.0,38917.0,38957.0,38993.0,39074.0,39135.0,39192.0,39248.0,39301.0,39325.0,39388.0,39435.0,39473.0,39548.0,39619.0,39681.0,39717.0,39779.0,39836.0,39909.0,40014.0,40094.0,40138.0,40187.0,40270.0,40309.0,40435.0,40457.0,40560.0,40709.0,40820.0,41095.0,41253.0,41366.0,41457.0,41512.0,41567.0,41640.0,41685.0,41790.0,41820.0,41868.0,41920.0,41966.0,42045.0,42086.0,42119.0,42145.0,42170.0,42204.0,42294.0,42325.0,42372.0,42434.0,42473.0,42503.0,42560.0,42628.0,42654.0,42703.0,42725.0,42783.0,42842.0,42901.0,42954.0
5012417,49500.0,49570.0,49605.0,49646.0,49688.0,49733.0,49774.0,49864.0,49922.0,49976.0,50030.0,50082.0,50105.0,50169.0,50224.0,50261.0,50341.0,50415.0,50477.0,50513.0,50575.0,50633.0,50705.0,50809.0,50887.0,50933.0,50984.0,51070.0,51110.0,51232.0,51255.0,51363.0,51529.0,51653.0,51951.0,52101.0,52216.0,52305.0,52359.0,52416.0,52491.0,52539.0,52649.0,52685.0,52739.0,52797.0,52849.0,52938.0,52982.0,53024.0,53057.0,53088.0,53132.0,53240.0,53277.0,53334.0,53408.0,53454.0,53490.0,53558.0,53639.0,53670.0,53728.0,53755.0,53826.0,53891.0,53957.0,54015.0
5012419,61200.0,61261.0,61292.0,61328.0,61365.0,61406.0,61443.0,61524.0,61584.0,61640.0,61694.0,61751.0,61777.0,61846.0,61894.0,61928.0,62007.0,62080.0,62148.0,62188.0,62257.0,62320.0,62386.0,62480.0,62551.0,62602.0,62659.0,62755.0,62799.0,62918.0,62944.0,63065.0,63268.0,63421.0,63768.0,63923.0,64039.0,64130.0,64186.0,64265.0,64369.0,64413.0,64515.0,64558.0,64616.0,64679.0,64735.0,64831.0,64880.0,64922.0,64955.0,64986.0,65030.0,65127.0,65161.0,65212.0,65279.0,65321.0,65354.0,65415.0,65488.0,65516.0,65569.0,65593.0,65655.0,65718.0,65781.0,65837.0
5012666,33300.0,33379.0,33419.0,33465.0,33514.0,33561.0,33603.0,33697.0,33754.0,33808.0,33861.0,33915.0,33939.0,34006.0,34061.0,34116.0,34220.0,34318.0,34392.0,34435.0,34509.0,34577.0,34653.0,34763.0,34846.0,34895.0,34950.0,35042.0,35084.0,35213.0,35235.0,35337.0,35497.0,35617.0,35898.0,36032.0,36137.0,36218.0,36268.0,36315.0,36378.0,36425.0,36534.0,36560.0,36602.0,36647.0,36687.0,36756.0,36791.0,36822.0,36846.0,36869.0,36901.0,36987.0,37017.0,37062.0,37121.0,37158.0,37187.0,37241.0,37306.0,37331.0,37377.0,37398.0,37451.0,37508.0,37566.0,37617.0
5012668,44100.0,44170.0,44205.0,44246.0,44288.0,44333.0,44374.0,44464.0,44522.0,44576.0,44630.0,44682.0,44705.0,44769.0,44824.0,44861.0,44941.0,45015.0,45077.0,45113.0,45175.0,45233.0,45305.0,45409.0,45487.0,45533.0,45584.0,45670.0,45710.0,45832.0,45855.0,45963.0,46129.0,46253.0,46551.0,46701.0,46816.0,46905.0,46959.0,47016.0,47091.0,47139.0,47249.0,47285.0,47339.0,47397.0,47449.0,47538.0,47582.0,47624.0,47657.0,47688.0,47732.0,47840.0,47877.0,47934.0,48008.0,48054.0,48090.0,48158.0,48239.0,48270.0,48328.0,48355.0,48426.0,48491.0,48557.0,48615.0
5012670,64500.0,64561.0,64592.0,64628.0,64665.0,64706.0,64743.0,64824.0,64884.0,64940.0,64994.0,65051.0,65077.0,65146.0,65194.0,65228.0,65307.0,65380.0,65448.0,65488.0,65557.0,65620.0,65686.0,65780.0,65851.0,65902.0,65959.0,66055.0,66099.0,66218.0,66244.0,66365.0,66568.0,66721.0,67068.0,67223.0,67339.0,67430.0,67486.0,67565.0,67669.0,67713.0,67815.0,67858.0,67916.0,67979.0,68035.0,68131.0,68180.0,68222.0,68255.0,68286.0,68330.0,68427.0,68461.0,68512.0,68579.0,68621.0,68654.0,68715.0,68788.0,68816.0,68869.0,68893.0,68955.0,69018.0,69081.0,69137.0
5013424,26100.0,26171.0,26207.0,26248.0,26290.0,26335.0,26376.0,26467.0,26519.0,26568.0,26616.0,26684.0,26714.0,26797.0,26871.0,26913.0,27019.0,27119.0,27218.0,27276.0,27376.0,27467.0,27545.0,27657.0,27742.0,27815.0,27896.0,28032.0,28096.0,28211.0,28231.0,28324.0,28463.0,28567.0,28813.0,28932.0,29048.0,29125.0,29172.0,29225.0,29296.0,29349.0,29471.0,29498.0,29555.0,29617.0,29672.0,29766.0,29813.0,29855.0,29888.0,29919.0,29963.0,30069.0,30106.0,30162.0,30235.0,30280.0,30316.0,30383.0,30463.0,30494.0,30551.0,30577.0,30644.0,30705.0,30767.0,30822.0
5013855,62100.0,62161.0,62192.0,62228.0,62265.0,62298.0,62327.0,62392.0,62434.0,62473.0,62512.0,62563.0,62586.0,62648.0,62692.0,62733.0,62804.0,62870.0,62936.0,62975.0,63041.0,63101.0,63190.0,63318.0,63415.0,63457.0,63504.0,63583.0,63619.0,63710.0,63735.0,63850.0,64025.0,64157.0,64466.0,64636.0,64734.0,64801.0,64842.0,64887.0,64947.0,64984.0,65070.0,65103.0,65148.0,65196.0,65239.0,65313.0,65350.0,65378.0,65400.0,65421.0,65450.0,65532.0,65560.0,65603.0,65659.0,65694.0,65721.0,65772.0,65833.0,65857.0,65901.0,65921.0,65973.0,66033.0,66093.0,66147.0
5013857,73200.0,73278.0,73318.0,73364.0,73411.0,73442.0,73470.0,73531.0,73582.0,73630.0,73676.0,73725.0,73747.0,73806.0,73854.0,73898.0,73961.0,74020.0,74083.0,74120.0,74183.0,74241.0,74311.0,74412.0,74489.0,74536.0,74589.0,74677.0,74718.0,74819.0,74847.0,74978.0,75180.0,75332.0,75601.0,75709.0,75789.0,75858.0,75901.0,75945.0,76004.0,76044.0,76136.0,76170.0,76208.0,76249.0,76286.0,76349.0,76382.0,76416.0,76443.0,76469.0,76505.0,76589.0,76618.0,76662.0,76719.0,76755.0,76783.0,76835.0,76898.0,76922.0,76967.0,76988.0,77042.0,77090.0,77138.0,77181.0
