tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5010918,58200.0,58230.0,58301.0,58377.0,58489.0,58531.0,58583.0,58638.0,58686.0,58732.0,58770.0,58802.0,58838.0,58893.0,58920.0,58948.0,58989.0,59106.0,59152.0,59236.0,59308.0,59392.0,59489.0,59548.0,59659.0,59752.0,59820.0,59952.0,60184.0,60520.0,60753.0,60893.0,60995.0,61062.0,61110.0,61157.0,61287.0,61329.0,61438.0,61519.0,61580.0,61619.0,61671.0,61735.0
5011231,28800.0,28823.0,28877.0,28935.0,29028.0,29063.0,29106.0,29165.0,29222.0,29271.0,29312.0,29347.0,29386.0,29445.0,29474.0,29504.0,29547.0,29696.0,29752.0,29852.0,29918.0,29995.0,30084.0,30139.0,30252.0,30347.0,30415.0,30542.0,30723.0,30987.0,31183.0,31241.0,31334.0,31394.0,31437.0,31480.0,31588.0,31623.0,31714.0,31781.0,31846.0,31887.0,31941.0,32009.0
5011233,37200.0,37225.0,37286.0,37352.0,37455.0,37493.0,37541.0,37601.0,37654.0,37699.0,37737.0,37769.0,37805.0,37860.0,37887.0,37915.0,37955.0,38037.0,38092.0,38192.0,38256.0,38330.0,38416.0,38467.0,38585.0,38684.0,38755.0,38917.0,39132.0,39443.0,39660.0,39746.0,39837.0,39896.0,39935.0,39974.0,40069.0,40100.0,40180.0,40239.0,40282.0,40309.0,40345.0,40391.0
5011235,45600.0,45631.0,45705.0,45783.0,45890.0,45930.0,45980.0,46039.0,46089.0,46135.0,46173.0,46205.0,46241.0,46296.0,46323.0,46351.0,46392.0,46491.0,46539.0,46626.0,46691.0,46766.0,46854.0,46907.0,47008.0,47093.0,47154.0,47275.0,47497.0,47819.0,48044.0,48125.0,48226.0,48292.0,48336.0,48380.0,48490.0,48526.0,48619.0,48687.0,48741.0,48775.0,48820.0,48876.0
5011237,54000.0,54033.0,54112.0,54196.0,54307.0,54348.0,54400.0,54459.0,54511.0,54559.0,54599.0,54633.0,54671.0,54729.0,54758.0,54787.0,54829.0,54938.0,54989.0,55082.0,55143.0,55214.0,55297.0,55347.0,55448.0,55533.0,55594.0,55703.0,55910.0,56210.0,56431.0,56546.0,56639.0,56699.0,56739.0,56779.0,56890.0,56926.0,57019.0,57088.0,57154.0,57196.0,57252.0,57322.0
5011239,63600.0,63625.0,63685.0,63749.0,63836.0,63869.0,63909.0,63952.0,63991.0,64029.0,64061.0,64088.0,64119.0,64165.0,64188.0,64211.0,64245.0,64369.0,64406.0,64474.0,64527.0,64589.0,64661.0,64704.0,64803.0,64886.0,64946.0,65062.0,65310.0,65670.0,65878.0,65945.0,66047.0,66114.0,66159.0,66204.0,66311.0,66346.0,66436.0,66503.0,66560.0,66596.0,66644.0,66703.0
5012059,39600.0,39637.0,39726.0,39821.0,39919.0,39956.0,40001.0,40054.0,40105.0,40149.0,40186.0,40217.0,40252.0,40305.0,40331.0,40358.0,40398.0,40506.0,40542.0,40608.0,40659.0,40718.0,40787.0,40829.0,40920.0,40997.0,41052.0,41165.0,41335.0,41582.0,41776.0,41942.0,42026.0,42080.0,42119.0,42158.0,42255.0,42287.0,42368.0,42428.0,42468.0,42493.0,42526.0,42568.0
5012061,47700.0,47722.0,47775.0,47831.0,47933.0,47971.0,48019.0,48076.0,48129.0,48177.0,48217.0,48251.0,48289.0,48347.0,48376.0,48405.0,48447.0,48540.0,48581.0,48654.0,48711.0,48777.0,48854.0,48901.0,49006.0,49094.0,49158.0,49293.0,49508.0,49819.0,50006.0,50071.0,50164.0,50225.0,50274.0,50323.0,50437.0,50474.0,50570.0,50641.0,50690.0,50721.0,50762.0,50812.0
5012237,30600.0,30621.0,30670.0,30723.0,30793.0,30819.0,30851.0,30906.0,30947.0,30986.0,31019.0,31047.0,31078.0,31125.0,31148.0,31172.0,31207.0,31278.0,31312.0,31373.0,31420.0,31474.0,31537.0,31576.0,31638.0,31690.0,31727.0,31805.0,31964.0,32195.0,32389.0,32482.0,32557.0,32605.0,32638.0,32671.0,32767.0,32798.0,32878.0,32937.0,32972.0,32994.0,33023.0,33059.0
5012239,37800.0,37837.0,37926.0,38021.0,38119.0,38156.0,38201.0,38254.0,38305.0,38349.0,38386.0,38417.0,38452.0,38505.0,38531.0,38558.0,38598.0,38706.0,38742.0,38808.0,38859.0,38918.0,38987.0,39029.0,39120.0,39197.0,39252.0,39365.0,39535.0,39782.0,39976.0,40142.0,40226.0,40280.0,40319.0,40358.0,40455.0,40487.0,40568.0,40628.0,40668.0,40693.0,40726.0,40768.0
5012241,45900.0,45922.0,45975.0,46031.0,46133.0,46171.0,46219.0,46276.0,46329.0,46377.0,46417.0,46451.0,46489.0,46547.0,46576.0,46605.0,46647.0,46740.0,46781.0,46854.0,46911.0,46977.0,47054.0,47101.0,47206.0,47294.0,47358.0,47493.0,47708.0,48019.0,48206.0,48271.0,48364.0,48425.0,48474.0,48523.0,48637.0,48674.0,48770.0,48841.0,48890.0,48921.0,48962.0,49012.0
5012243,54000.0,54024.0,54082.0,54144.0,54233.0,54266.0,54307.0,54360.0,54423.0,54464.0,54498.0,54527.0,54560.0,54609.0,54633.0,54658.0,54693.0,54768.0,54807.0,54877.0,54930.0,54991.0,55062.0,55105.0,55223.0,55322.0,55393.0,55510.0,55773.0,56154.0,56389.0,56424.0,56545.0,56624.0,56661.0,56698.0,56807.0,56842.0,56933.0,57001.0,57035.0,57056.0,57084.0,57120.0
5012245,62100.0,62132.0,62210.0,62293.0,62370.0,62399.0,62434.0,62479.0,62521.0,62560.0,62593.0,62621.0,62653.0,62701.0,62725.0,62749.0,62783.0,62859.0,62902.0,62981.0,63020.0,63065.0,63117.0,63149.0,63220.0,63279.0,63322.0,63432.0,63667.0,64007.0,64228.0,64297.0,64399.0,64465.0,64513.0,64560.0,64666.0,64701.0,64790.0,64856.0,64891.0,64913.0,64943.0,64980.0
5012455,27000.0,27023.0,27077.0,27135.0,27228.0,27263.0,27306.0,27365.0,27422.0,27471.0,27512.0,27547.0,27586.0,27645.0,27674.0,27704.0,27747.0,27896.0,27952.0,28052.0,28118.0,28195.0,28284.0,28339.0,28452.0,28547.0,28615.0,28742.0,28923.0,29187.0,29383.0,29441.0,29534.0,29594.0,29637.0,29680.0,29788.0,29823.0,29914.0,29981.0,30046.0,30087.0,30141.0,30209.0
5012457,35400.0,35425.0,35486.0,35552.0,35655.0,35693.0,35741.0,35801.0,35854.0,35899.0,35937.0,35969.0,36005.0,36060.0,36087.0,36115.0,36155.0,36237.0,36292.0,36392.0,36456.0,36530.0,36616.0,36667.0,36785.0,36884.0,36955.0,37117.0,37332.0,37643.0,37860.0,37946.0,38037.0,38096.0,38135.0,38174.0,38269.0,38300.0,38380.0,38439.0,38482.0,38509.0,38545.0,38591.0
5012459,43800.0,43831.0,43905.0,43983.0,44090.0,44130.0,44180.0,44239.0,44289.0,44335.0,44373.0,44405.0,44441.0,44496.0,44523.0,44551.0,44592.0,44691.0,44739.0,44826.0,44891.0,44966.0,45054.0,45107.0,45208.0,45293.0,45354.0,45475.0,45697.0,46019.0,46244.0,46325.0,46426.0,46492.0,46536.0,46580.0,46690.0,46726.0,46819.0,46887.0,46941.0,46975.0,47020.0,47076.0
5012461,52200.0,52233.0,52312.0,52396.0,52507.0,52548.0,52600.0,52659.0,52711.0,52759.0,52799.0,52833.0,52871.0,52929.0,52958.0,52987.0,53029.0,53138.0,53189.0,53282.0,53343.0,53414.0,53497.0,53547.0,53648.0,53733.0,53794.0,53903.0,54110.0,54410.0,54631.0,54746.0,54839.0,54899.0,54939.0,54979.0,55090.0,55126.0,55219.0,55288.0,55354.0,55396.0,55452.0,55522.0
5012463,61200.0,61231.0,61306.0,61387.0,61489.0,61527.0,61574.0,61624.0,61668.0,61711.0,61747.0,61777.0,61811.0,61862.0,61887.0,61913.0,61950.0,62071.0,62110.0,62180.0,62246.0,62323.0,62412.0,62467.0,62578.0,62671.0,62739.0,62877.0,63110.0,63449.0,63674.0,63746.0,63856.0,63927.0,63980.0,64033.0,64154.0,64193.0,64294.0,64369.0,64419.0,64450.0,64492.0,64544.0
5012465,70200.0,70225.0,70284.0,70347.0,70436.0,70469.0,70510.0,70557.0,70602.0,70641.0,70674.0,70702.0,70734.0,70782.0,70806.0,70830.0,70864.0,70953.0,70994.0,71067.0,71120.0,71182.0,71254.0,71298.0,71383.0,71454.0,71506.0,71607.0,71811.0,72108.0,72308.0,72381.0,72474.0,72534.0,72578.0,72621.0,72720.0,72752.0,72835.0,72896.0,72943.0,72973.0,73013.0,73062.0
5012467,78000.0,78020.0,78068.0,78120.0,78188.0,78213.0,78244.0,78288.0,78324.0,78358.0,78386.0,78410.0,78437.0,78478.0,78498.0,78519.0,78547.0,78602.0,78635.0,78695.0,78734.0,78779.0,78831.0,78862.0,78926.0,78980.0,79019.0,79108.0,79322.0,79633.0,79817.0,79872.0,79967.0,80028.0,80068.0,80108.0,80187.0,80213.0,80280.0,80329.0,80367.0,80391.0,80423.0,80462.0
5012747,55800.0,55822.0,55874.0,55930.0,56017.0,56049.0,56089.0,56134.0,56181.0,56222.0,56256.0,56285.0,56318.0,56367.0,56391.0,56416.0,56451.0,56516.0,56555.0,56625.0,56692.0,56769.0,56859.0,56913.0,57017.0,57105.0,57169.0,57299.0,57524.0,57850.0,58024.0,58160.0,58240.0,58292.0,58339.0,58386.0,58493.0,58528.0,58618.0,58683.0,58725.0,58752.0,58787.0,58831.0
5012749,63900.0,63924.0,63982.0,64043.0,64114.0,64141.0,64174.0,64223.0,64266.0,64311.0,64349.0,64381.0,64417.0,64471.0,64498.0,64526.0,64565.0,64636.0,64672.0,64736.0,64786.0,64844.0,64912.0,64953.0,65035.0,65104.0,65153.0,65284.0,65539.0,65910.0,66132.0,66246.0,66352.0,66421.0,66469.0,66516.0,66612.0,66643.0,66724.0,66784.0,66838.0,66872.0,66917.0,66973.0
5012753,80400.0,80426.0,80490.0,80558.0,80630.0,80657.0,80690.0,80740.0,80784.0,80821.0,80852.0,80878.0,80907.0,80951.0,80973.0,80996.0,81028.0,81096.0,81131.0,81195.0,81232.0,81275.0,81325.0,81356.0,81418.0,81470.0,81508.0,81611.0,81846.0,82188.0,82404.0,82469.0,82556.0,82613.0,82653.0,82692.0,82766.0,82790.0,82852.0,82897.0,82934.0,82958.0,82989.0,83028.0
5014931,59400.0,59432.0,59510.0,59593.0,59670.0,59699.0,59734.0,59779.0,59821.0,59860.0,59893.0,59921.0,59953.0,60001.0,60025.0,60049.0,60083.0,60159.0,60202.0,60281.0,60320.0,60365.0,60417.0,60449.0,60520.0,60579.0,60622.0,60732.0,60967.0,61307.0,61528.0,61597.0,61699.0,61765.0,61813.0,61860.0,61966.0,62001.0,62090.0,62156.0,62191.0,62213.0,62243.0,62280.0
5014935,75600.0,75626.0,75690.0,75758.0,75830.0,75857.0,75890.0,75940.0,75984.0,76021.0,76052.0,76078.0,76107.0,76151.0,76173.0,76196.0,76228.0,76296.0,76331.0,76395.0,76432.0,76475.0,76525.0,76556.0,76618.0,76670.0,76708.0,76811.0,77046.0,77388.0,77604.0,77669.0,77756.0,77813.0,77853.0,77892.0,77966.0,77990.0,78052.0,78097.0,78134.0,78158.0,78189.0,78228.0
5015859,27900.0,27912.0,27941.0,27973.0,28037.0,28061.0,28091.0,28134.0,28169.0,28199.0,28224.0,28245.0,28269.0,28306.0,28324.0,28343.0,28370.0,28434.0,28467.0,28526.0,28564.0,28609.0,28661.0,28692.0,28742.0,28784.0,28815.0,28899.0,29034.0,29229.0,29387.0,29415.0,29499.0,29553.0,29584.0,29615.0,29677.0,29697.0,29749.0,29787.0,29822.0,29844.0,29873.0,29910.0
5015865,51300.0,51322.0,51375.0,51431.0,51533.0,51571.0,51619.0,51676.0,51729.0,51777.0,51817.0,51851.0,51889.0,51947.0,51976.0,52005.0,52047.0,52140.0,52181.0,52254.0,52311.0,52377.0,52454.0,52501.0,52606.0,52694.0,52758.0,52893.0,53108.0,53419.0,53606.0,53671.0,53764.0,53825.0,53874.0,53923.0,54037.0,54074.0,54170.0,54241.0,54290.0,54321.0,54362.0,54412.0
5016605,25200.0,25212.0,25242.0,25274.0,25338.0,25362.0,25391.0,25425.0,25455.0,25486.0,25512.0,25534.0,25559.0,25596.0,25615.0,25634.0,25661.0,25725.0,25758.0,25819.0,25849.0,25884.0,25925.0,25949.0,25991.0,26026.0,26051.0,26154.0,26241.0,26368.0,26534.0,26552.0,26638.0,26694.0,26722.0,26749.0,26800.0,26817.0,26860.0,26891.0,26925.0,26946.0,26974.0,27009.0
5016607,32400.0,32421.0,32470.0,32523.0,32593.0,32619.0,32651.0,32706.0,32747.0,32786.0,32819.0,32847.0,32878.0,32925.0,32948.0,32972.0,33007.0,33078.0,33112.0,33173.0,33220.0,33274.0,33337.0,33376.0,33438.0,33490.0,33527.0,33605.0,33764.0,33995.0,34189.0,34282.0,34357.0,34405.0,34438.0,34471.0,34567.0,34598.0,34678.0,34737.0,34772.0,34794.0,34823.0,34859.0
5016610,48600.0,48622.0,48675.0,48731.0,48833.0,48871.0,48919.0,48976.0,49029.0,49077.0,49117.0,49151.0,49189.0,49247.0,49276.0,49305.0,49347.0,49440.0,49481.0,49554.0,49611.0,49677.0,49754.0,49801.0,49906.0,49994.0,50058.0,50193.0,50408.0,50719.0,50906.0,50971.0,51064.0,51125.0,51174.0,51223.0,51337.0,51374.0,51470.0,51541.0,51590.0,51621.0,51662.0,51712.0
5016612,56700.0,56722.0,56774.0,56830.0,56917.0,56949.0,56989.0,57034.0,57081.0,57122.0,57156.0,57185.0,57218.0,57267.0,57291.0,57316.0,57351.0,57416.0,57455.0,57525.0,57592.0,57669.0,57759.0,57813.0,57917.0,58005.0,58069.0,58199.0,58424.0,58750.0,58924.0,59060.0,59140.0,59192.0,59239.0,59286.0,59393.0,59428.0,59518.0,59583.0,59625.0,59652.0,59687.0,59731.0
5016614,64800.0,64824.0,64882.0,64943.0,65014.0,65041.0,65074.0,65123.0,65166.0,65211.0,65249.0,65281.0,65317.0,65371.0,65398.0,65426.0,65465.0,65536.0,65572.0,65636.0,65686.0,65744.0,65812.0,65853.0,65935.0,66004.0,66053.0,66184.0,66439.0,66810.0,67032.0,67146.0,67252.0,67321.0,67369.0,67416.0,67512.0,67543.0,67624.0,67684.0,67738.0,67772.0,67817.0,67873.0
5016616,73200.0,73226.0,73290.0,73358.0,73430.0,73457.0,73490.0,73540.0,73584.0,73621.0,73652.0,73678.0,73707.0,73751.0,73773.0,73796.0,73828.0,73896.0,73931.0,73995.0,74032.0,74075.0,74125.0,74156.0,74218.0,74270.0,74308.0,74411.0,74646.0,74988.0,75204.0,75269.0,75356.0,75413.0,75453.0,75492.0,75566.0,75590.0,75652.0,75697.0,75734.0,75758.0,75789.0,75828.0
5016618,81600.0,81626.0,81690.0,81758.0,81830.0,81857.0,81890.0,81940.0,81984.0,82021.0,82052.0,82078.0,82107.0,82151.0,82173.0,82196.0,82228.0,82296.0,82331.0,82395.0,82432.0,82475.0,82525.0,82556.0,82618.0,82670.0,82708.0,82811.0,83046.0,83388.0,83604.0,83669.0,83756.0,83813.0,83853.0,83892.0,83966.0,83990.0,84052.0,84097.0,84134.0,84158.0,84189.0,84228.0
5016796,40500.0,40537.0,40626.0,40721.0,40819.0,40856.0,40901.0,40954.0,41005.0,41049.0,41086.0,41117.0,41152.0,41205.0,41231.0,41258.0,41298.0,41406.0,41442.0,41508.0,41559.0,41618.0,41687.0,41729.0,41820.0,41897.0,41952.0,42065.0,42235.0,42482.0,42676.0,42842.0,42926.0,42980.0,43019.0,43058.0,43155.0,43187.0,43268.0,43328.0,43368.0,43393.0,43426.0,43468.0
5017058,30600.0,30634.0,30715.0,30801.0,30905.0,30944.0,30992.0,31058.0,31119.0,31169.0,31211.0,31247.0,31287.0,31348.0,31378.0,31409.0,31454.0,31568.0,31623.0,31722.0,31790.0,31868.0,31959.0,32014.0,32113.0,32196.0,32257.0,32391.0,32631.0,32980.0,33192.0,33260.0,33347.0,33404.0,33444.0,33484.0,33578.0,33608.0,33687.0,33745.0,33795.0,33827.0,33869.0,33922.0
5017060,39000.0,39025.0,39086.0,39152.0,39255.0,39293.0,39341.0,39401.0,39454.0,39499.0,39537.0,39569.0,39605.0,39660.0,39687.0,39715.0,39755.0,39837.0,39892.0,39992.0,40056.0,40130.0,40216.0,40267.0,40385.0,40484.0,40555.0,40717.0,40932.0,41243.0,41460.0,41546.0,41637.0,41696.0,41735.0,41774.0,41869.0,41900.0,41980.0,42039.0,42082.0,42109.0,42145.0,42191.0
5017062,47400.0,47431.0,47505.0,47583.0,47690.0,47730.0,47780.0,47839.0,47889.0,47935.0,47973.0,48005.0,48041.0,48096.0,48123.0,48151.0,48192.0,48291.0,48339.0,48426.0,48491.0,48566.0,48654.0,48707.0,48808.0,48893.0,48954.0,49075.0,49297.0,49619.0,49844.0,49925.0,50026.0,50092.0,50136.0,50180.0,50290.0,50326.0,50419.0,50487.0,50541.0,50575.0,50620.0,50676.0
5017063,55800.0,55830.0,55901.0,55977.0,56089.0,56131.0,56183.0,56238.0,56286.0,56332.0,56370.0,56402.0,56438.0,56493.0,56520.0,56548.0,56589.0,56706.0,56752.0,56836.0,56908.0,56992.0,57089.0,57148.0,57259.0,57352.0,57420.0,57552.0,57784.0,58120.0,58353.0,58493.0,58595.0,58662.0,58710.0,58757.0,58887.0,58929.0,59038.0,59119.0,59180.0,59219.0,59271.0,59335.0
5017065,65400.0,65425.0,65485.0,65549.0,65636.0,65669.0,65709.0,65752.0,65791.0,65829.0,65861.0,65888.0,65919.0,65965.0,65988.0,66011.0,66045.0,66169.0,66206.0,66274.0,66327.0,66389.0,66461.0,66504.0,66603.0,66686.0,66746.0,66862.0,67110.0,67470.0,67678.0,67745.0,67847.0,67914.0,67959.0,68004.0,68111.0,68146.0,68236.0,68303.0,68360.0,68396.0,68444.0,68503.0
5017072,26400.0,26423.0,26477.0,26535.0,26628.0,26663.0,26706.0,26765.0,26822.0,26871.0,26912.0,26947.0,26986.0,27045.0,27074.0,27104.0,27147.0,27296.0,27352.0,27452.0,27518.0,27595.0,27684.0,27739.0,27852.0,27947.0,28015.0,28142.0,28323.0,28587.0,28783.0,28841.0,28934.0,28994.0,29037.0,29080.0,29188.0,29223.0,29314.0,29381.0,29446.0,29487.0,29541.0,29609.0
5017076,43200.0,43231.0,43305.0,43383.0,43490.0,43530.0,43580.0,43639.0,43689.0,43735.0,43773.0,43805.0,43841.0,43896.0,43923.0,43951.0,43992.0,44091.0,44139.0,44226.0,44291.0,44366.0,44454.0,44507.0,44608.0,44693.0,44754.0,44875.0,45097.0,45419.0,45644.0,45725.0,45826.0,45892.0,45936.0,45980.0,46090.0,46126.0,46219.0,46287.0,46341.0,46375.0,46420.0,46476.0
5017078,51600.0,51633.0,51712.0,51796.0,51907.0,51948.0,52000.0,52059.0,52111.0,52159.0,52199.0,52233.0,52271.0,52329.0,52358.0,52387.0,52429.0,52538.0,52589.0,52682.0,52743.0,52814.0,52897.0,52947.0,53048.0,53133.0,53194.0,53303.0,53510.0,53810.0,54031.0,54146.0,54239.0,54299.0,54339.0,54379.0,54490.0,54526.0,54619.0,54688.0,54754.0,54796.0,54852.0,54922.0
5017080,60600.0,60631.0,60706.0,60787.0,60889.0,60927.0,60974.0,61024.0,61068.0,61111.0,61147.0,61177.0,61211.0,61262.0,61287.0,61313.0,61350.0,61471.0,61510.0,61580.0,61646.0,61723.0,61812.0,61867.0,61978.0,62071.0,62139.0,62277.0,62510.0,62849.0,63074.0,63146.0,63256.0,63327.0,63380.0,63433.0,63554.0,63593.0,63694.0,63769.0,63819.0,63850.0,63892.0,63944.0
5017914,27600.0,27623.0,27677.0,27735.0,27828.0,27863.0,27906.0,27965.0,28022.0,28071.0,28112.0,28147.0,28186.0,28245.0,28274.0,28304.0,28347.0,28496.0,28552.0,28652.0,28718.0,28795.0,28884.0,28939.0,29052.0,29147.0,29215.0,29342.0,29523.0,29787.0,29983.0,30041.0,30134.0,30194.0,30237.0,30280.0,30388.0,30423.0,30514.0,30581.0,30646.0,30687.0,30741.0,30809.0
5017916,36000.0,36025.0,36086.0,36152.0,36255.0,36293.0,36341.0,36401.0,36454.0,36499.0,36537.0,36569.0,36605.0,36660.0,36687.0,36715.0,36755.0,36837.0,36892.0,36992.0,37056.0,37130.0,37216.0,37267.0,37385.0,37484.0,37555.0,37717.0,37932.0,38243.0,38460.0,38546.0,38637.0,38696.0,38735.0,38774.0,38869.0,38900.0,38980.0,39039.0,39082.0,39109.0,39145.0,39191.0
5017918,44400.0,44431.0,44505.0,44583.0,44690.0,44730.0,44780.0,44839.0,44889.0,44935.0,44973.0,45005.0,45041.0,45096.0,45123.0,45151.0,45192.0,45291.0,45339.0,45426.0,45491.0,45566.0,45654.0,45707.0,45808.0,45893.0,45954.0,46075.0,46297.0,46619.0,46844.0,46925.0,47026.0,47092.0,47136.0,47180.0,47290.0,47326.0,47419.0,47487.0,47541.0,47575.0,47620.0,47676.0
5017920,52800.0,52833.0,52912.0,52996.0,53107.0,53148.0,53200.0,53259.0,53311.0,53359.0,53399.0,53433.0,53471.0,53529.0,53558.0,53587.0,53629.0,53738.0,53789.0,53882.0,53943.0,54014.0,54097.0,54147.0,54248.0,54333.0,54394.0,54503.0,54710.0,55010.0,55231.0,55346.0,55439.0,55499.0,55539.0,55579.0,55690.0,55726.0,55819.0,55888.0,55954.0,55996.0,56052.0,56122.0
5017922,61800.0,61831.0,61906.0,61987.0,62089.0,62127.0,62174.0,62224.0,62268.0,62311.0,62347.0,62377.0,62411.0,62462.0,62487.0,62513.0,62550.0,62671.0,62710.0,62780.0,62846.0,62923.0,63012.0,63067.0,63178.0,63271.0,63339.0,63477.0,63710.0,64049.0,64274.0,64346.0,64456.0,64527.0,64580.0,64633.0,64754.0,64793.0,64894.0,64969.0,65019.0,65050.0,65092.0,65144.0
5017924,71100.0,71125.0,71184.0,71247.0,71336.0,71369.0,71410.0,71457.0,71502.0,71541.0,71574.0,71602.0,71634.0,71682.0,71706.0,71730.0,71764.0,71853.0,71894.0,71967.0,72020.0,72082.0,72154.0,72198.0,72283.0,72354.0,72406.0,72507.0,72711.0,73008.0,73208.0,73281.0,73374.0,73434.0,73478.0,73521.0,73620.0,73652.0,73735.0,73796.0,73843.0,73873.0,73913.0,73962.0
5017926,79200.0,79220.0,79268.0,79320.0,79388.0,79413.0,79444.0,79488.0,79524.0,79558.0,79586.0,79610.0,79637.0,79678.0,79698.0,79719.0,79747.0,79802.0,79835.0,79895.0,79934.0,79979.0,80031.0,80062.0,80126.0,80180.0,80219.0,80308.0,80522.0,80833.0,81017.0,81072.0,81167.0,81228.0,81268.0,81308.0,81387.0,81413.0,81480.0,81529.0,81567.0,81591.0,81623.0,81662.0
5018070,34200.0,34237.0,34326.0,34421.0,34519.0,34556.0,34601.0,34654.0,34705.0,34749.0,34786.0,34817.0,34852.0,34905.0,34931.0,34958.0,34998.0,35106.0,35142.0,35208.0,35259.0,35318.0,35387.0,35429.0,35520.0,35597.0,35652.0,35765.0,35935.0,36182.0,36376.0,36542.0,36626.0,36680.0,36719.0,36758.0,36855.0,36887.0,36968.0,37028.0,37068.0,37093.0,37126.0,37168.0
5018074,50400.0,50422.0,50475.0,50531.0,50633.0,50671.0,50719.0,50776.0,50829.0,50877.0,50917.0,50951.0,50989.0,51047.0,51076.0,51105.0,51147.0,51240.0,51281.0,51354.0,51411.0,51477.0,51554.0,51601.0,51706.0,51794.0,51858.0,51993.0,52208.0,52519.0,52706.0,52771.0,52864.0,52925.0,52974.0,53023.0,53137.0,53174.0,53270.0,53341.0,53390.0,53421.0,53462.0,53512.0
5018076,58500.0,58522.0,58574.0,58630.0,58717.0,58749.0,58789.0,58834.0,58881.0,58922.0,58956.0,58985.0,59018.0,59067.0,59091.0,59116.0,59151.0,59216.0,59255.0,59325.0,59392.0,59469.0,59559.0,59613.0,59717.0,59805.0,59869.0,59999.0,60224.0,60550.0,60724.0,60860.0,60940.0,60992.0,61039.0,61086.0,61193.0,61228.0,61318.0,61383.0,61425.0,61452.0,61487.0,61531.0
5018078,66600.0,66640.0,66736.0,66838.0,66929.0,66963.0,67005.0,67060.0,67112.0,67157.0,67195.0,67227.0,67263.0,67318.0,67345.0,67373.0,67413.0,67508.0,67554.0,67638.0,67695.0,67761.0,67838.0,67885.0,67990.0,68078.0,68142.0,68355.0,68667.0,69121.0,69314.0,69451.0,69537.0,69593.0,69640.0,69686.0,69791.0,69825.0,69913.0,69978.0,70019.0,70045.0,70079.0,70121.0
5018080,74400.0,74426.0,74490.0,74558.0,74630.0,74657.0,74690.0,74740.0,74784.0,74821.0,74852.0,74878.0,74907.0,74951.0,74973.0,74996.0,75028.0,75096.0,75131.0,75195.0,75232.0,75275.0,75325.0,75356.0,75418.0,75470.0,75508.0,75611.0,75846.0,76188.0,76404.0,76469.0,76556.0,76613.0,76653.0,76692.0,76766.0,76790.0,76852.0,76897.0,76934.0,76958.0,76989.0,77028.0
5018082,82800.0,82826.0,82890.0,82958.0,83030.0,83057.0,83090.0,83140.0,83184.0,83221.0,83252.0,83278.0,83307.0,83351.0,83373.0,83396.0,83428.0,83496.0,83531.0,83595.0,83632.0,83675.0,83725.0,83756.0,83818.0,83870.0,83908.0,84011.0,84246.0,84588.0,84804.0,84869.0,84956.0,85013.0,85053.0,85092.0,85166.0,85190.0,85252.0,85297.0,85334.0,85358.0,85389.0,85428.0
5018365,25800.0,25823.0,25879.0,25938.0,26020.0,26051.0,26088.0,26142.0,26194.0,26236.0,26271.0,26301.0,26334.0,26384.0,26409.0,26435.0,26471.0,26547.0,26588.0,26663.0,26718.0,26782.0,26856.0,26901.0,26983.0,27052.0,27103.0,27207.0,27355.0,27570.0,27754.0,27792.0,27876.0,27930.0,27970.0,28009.0,28099.0,28128.0,28203.0,28259.0,28308.0,28339.0,28380.0,28431.0
5018367,34200.0,34225.0,34286.0,34352.0,34455.0,34493.0,34541.0,34601.0,34654.0,34699.0,34737.0,34769.0,34805.0,34860.0,34887.0,34915.0,34955.0,35037.0,35092.0,35192.0,35256.0,35330.0,35416.0,35467.0,35585.0,35684.0,35755.0,35917.0,36132.0,36443.0,36660.0,36746.0,36837.0,36896.0,36935.0,36974.0,37069.0,37100.0,37180.0,37239.0,37282.0,37309.0,37345.0,37391.0
5018369,42600.0,42631.0,42705.0,42783.0,42890.0,42930.0,42980.0,43039.0,43089.0,43135.0,43173.0,43205.0,43241.0,43296.0,43323.0,43351.0,43392.0,43491.0,43539.0,43626.0,43691.0,43766.0,43854.0,43907.0,44008.0,44093.0,44154.0,44275.0,44497.0,44819.0,45044.0,45125.0,45226.0,45292.0,45336.0,45380.0,45490.0,45526.0,45619.0,45687.0,45741.0,45775.0,45820.0,45876.0
5018371,51000.0,51031.0,51105.0,51183.0,51290.0,51330.0,51380.0,51439.0,51489.0,51535.0,51573.0,51605.0,51641.0,51696.0,51723.0,51751.0,51792.0,51891.0,51939.0,52026.0,52091.0,52166.0,52254.0,52307.0,52408.0,52493.0,52554.0,52675.0,52897.0,53219.0,53444.0,53525.0,53626.0,53692.0,53736.0,53780.0,53890.0,53926.0,54019.0,54087.0,54141.0,54175.0,54220.0,54276.0
