tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
0,4168.0,4170.0,4153.0,4154.0,4416.0,4201.0,4202.0,4203.0,4204.0,4205.0,4206.0,3140.0,3141.0,3142.0,3143.0,3144.0,5047.0,3146.0,3147.0,3148.0,3149.0,3150.0,3151.0,3153.0,3152.0,2995.0,3154.0,3155.0,3156.0,3158.0,3159.0,3160.0,3161.0,3162.0,3163.0,3164.0,7653.0,3079.0,3080.0,3082.0,3084.0,469.0,470.0,471.0,472.0,473.0,4705.0,475.0,476.0,477.0,478.0
5016969,27300.0,27417.0,27500.0,27577.0,27641.0,27799.0,27856.0,27883.0,27915.0,27925.0,27985.0,28031.0,28120.0,28172.0,28248.0,28328.0,28502.0,28626.0,28674.0,28709.0,28794.0,28855.0,28942.0,28971.0,29000.0,29049.0,29105.0,29171.0,29239.0,29311.0,29344.0,29391.0,29458.0,29528.0,29599.0,29704.0,29753.0,29782.0,29862.0,29930.0,29987.0,30031.0,30108.0,30142.0,30188.0,30248.0,30316.0,30358.0,30429.0,30463.0,30519.0
5019547,37800.0,37910.0,37988.0,38060.0,38120.0,38201.0,38253.0,38278.0,38316.0,38328.0,38369.0,38400.0,38473.0,38518.0,38584.0,38644.0,38776.0,38870.0,38901.0,38923.0,38994.0,39045.0,39118.0,39142.0,39172.0,39222.0,39255.0,39295.0,39336.0,39380.0,39415.0,39445.0,39487.0,39531.0,39576.0,39629.0,39653.0,39681.0,39757.0,39822.0,39875.0,39903.0,39953.0,39975.0,39996.0,40023.0,40053.0,40079.0,40121.0,40141.0,40175.0
5095609,37800.0,37906.0,37981.0,38050.0,38108.0,38186.0,38236.0,38260.0,38296.0,38308.0,38347.0,38377.0,38447.0,38491.0,38554.0,38612.0,38739.0,38829.0,38859.0,38880.0,38949.0,38998.0,39068.0,39091.0,39120.0,39168.0,39200.0,39239.0,39278.0,39320.0,39354.0,39383.0,39423.0,39466.0,39509.0,39559.0,39583.0,39610.0,39683.0,39745.0,39796.0,39823.0,39871.0,39892.0,39912.0,39938.0,39967.0,39991.0,40032.0,40052.0,40084.0
5099403,27300.0,27413.0,27493.0,27567.0,27628.0,27780.0,27835.0,27861.0,27891.0,27901.0,27959.0,28003.0,28089.0,28139.0,28212.0,28289.0,28456.0,28575.0,28622.0,28655.0,28737.0,28795.0,28879.0,28907.0,28935.0,28982.0,29035.0,29099.0,29164.0,29234.0,29266.0,29312.0,29376.0,29444.0,29511.0,29612.0,29659.0,29687.0,29764.0,29829.0,29884.0,29926.0,30000.0,30033.0,30077.0,30135.0,30200.0,30241.0,30309.0,30342.0,30396.0
5107603,37800.0,37906.0,37981.0,38050.0,38108.0,38186.0,38236.0,38260.0,38296.0,38308.0,38347.0,38377.0,38447.0,38491.0,38554.0,38612.0,38739.0,38829.0,38859.0,38880.0,38949.0,38998.0,39068.0,39091.0,39120.0,39168.0,39200.0,39239.0,39278.0,39320.0,39354.0,39383.0,39423.0,39466.0,39509.0,39559.0,39583.0,39610.0,39683.0,39745.0,39796.0,39823.0,39871.0,39892.0,39912.0,39938.0,39967.0,39991.0,40032.0,40052.0,40084.0
5116438,27300.0,27413.0,27493.0,27567.0,27628.0,27780.0,27835.0,27861.0,27891.0,27901.0,27959.0,28003.0,28089.0,28139.0,28212.0,28289.0,28456.0,28575.0,28622.0,28655.0,28737.0,28795.0,28879.0,28907.0,28935.0,28982.0,29035.0,29099.0,29164.0,29234.0,29266.0,29312.0,29376.0,29444.0,29511.0,29612.0,29659.0,29687.0,29764.0,29829.0,29884.0,29926.0,30000.0,30033.0,30077.0,30135.0,30200.0,30241.0,30309.0,30342.0,30396.0
