tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5014065,42000.0,42045.0,42186.0,42333.0,42465.0,42663.0,42669.0,42742.0,42785.0,42932.0,43065.0,43239.0,43372.0,43457.0,43503.0,43534.0,43597.0,43681.0,43757.0,43814.0,43865.0,43944.0,44008.0,44049.0,44149.0,44173.0,44280.0,44328.0,44355.0,44405.0,44461.0,44527.0,44605.0,44655.0,44703.0,44785.0,44875.0,44968.0,45005.0,45066.0,45121.0,45165.0,45184.0,45228.0,45264.0,45280.0,45370.0,45431.0,45449.0,45528.0,45668.0
5014067,51600.0,51648.0,51802.0,51953.0,52089.0,52293.0,52299.0,52364.0,52410.0,52567.0,52709.0,52896.0,53039.0,53137.0,53191.0,53219.0,53275.0,53372.0,53449.0,53521.0,53586.0,53671.0,53741.0,53796.0,53906.0,53933.0,54050.0,54116.0,54153.0,54208.0,54269.0,54340.0,54439.0,54493.0,54544.0,54635.0,54735.0,54849.0,54895.0,54969.0,55035.0,55089.0,55114.0,55171.0,55218.0,55236.0,55339.0,55406.0,55425.0,55511.0,55676.0
5014069,61200.0,61245.0,61387.0,61555.0,61705.0,61931.0,61938.0,62037.0,62087.0,62259.0,62414.0,62617.0,62781.0,62865.0,62911.0,62940.0,62999.0,63091.0,63171.0,63231.0,63285.0,63364.0,63429.0,63475.0,63574.0,63598.0,63703.0,63750.0,63777.0,63842.0,63915.0,63999.0,64093.0,64151.0,64206.0,64308.0,64419.0,64530.0,64575.0,64645.0,64709.0,64762.0,64789.0,64851.0,64901.0,64918.0,65018.0,65083.0,65101.0,65184.0,65359.0
5014071,72000.0,72042.0,72174.0,72322.0,72455.0,72656.0,72662.0,72776.0,72824.0,72986.0,73133.0,73325.0,73439.0,73517.0,73559.0,73584.0,73634.0,73722.0,73803.0,73852.0,73896.0,73958.0,74009.0,74044.0,74136.0,74158.0,74257.0,74295.0,74316.0,74358.0,74404.0,74458.0,74532.0,74561.0,74588.0,74658.0,74735.0,74830.0,74868.0,74927.0,74981.0,75031.0,75055.0,75110.0,75156.0,75166.0,75225.0,75294.0,75314.0,75402.0,75526.0
5014273,35400.0,35436.0,35549.0,35645.0,35731.0,35861.0,35866.0,35929.0,35962.0,36075.0,36177.0,36311.0,36425.0,36497.0,36537.0,36560.0,36607.0,36680.0,36723.0,36762.0,36797.0,36858.0,36908.0,36944.0,37013.0,37030.0,37103.0,37125.0,37138.0,37189.0,37246.0,37311.0,37376.0,37411.0,37445.0,37517.0,37596.0,37691.0,37729.0,37788.0,37841.0,37866.0,37883.0,37921.0,37952.0,37967.0,38053.0,38104.0,38119.0,38185.0,38345.0
5014277,52200.0,52246.0,52391.0,52518.0,52632.0,52803.0,52808.0,52877.0,52930.0,53111.0,53274.0,53487.0,53606.0,53690.0,53736.0,53773.0,53848.0,53926.0,54013.0,54063.0,54107.0,54181.0,54241.0,54300.0,54383.0,54403.0,54492.0,54563.0,54603.0,54657.0,54718.0,54788.0,54893.0,54935.0,54976.0,55046.0,55122.0,55222.0,55262.0,55325.0,55381.0,55419.0,55439.0,55485.0,55522.0,55536.0,55619.0,55679.0,55696.0,55772.0,55902.0
5014436,30000.0,30084.0,30352.0,30544.0,30716.0,30975.0,30983.0,31082.0,31130.0,31293.0,31440.0,31633.0,31819.0,31920.0,31975.0,32005.0,32066.0,32141.0,32222.0,32288.0,32347.0,32414.0,32468.0,32509.0,32604.0,32627.0,32729.0,32785.0,32817.0,32870.0,32930.0,32999.0,33088.0,33138.0,33186.0,33278.0,33378.0,33466.0,33502.0,33557.0,33606.0,33643.0,33659.0,33696.0,33727.0,33743.0,33834.0,33900.0,33919.0,34003.0,34129.0
5014438,66000.0,66050.0,66211.0,66378.0,66527.0,66752.0,66759.0,66838.0,66889.0,67063.0,67220.0,67426.0,67575.0,67662.0,67709.0,67741.0,67806.0,67903.0,67977.0,68032.0,68081.0,68150.0,68206.0,68245.0,68340.0,68363.0,68463.0,68510.0,68536.0,68581.0,68631.0,68690.0,68765.0,68804.0,68842.0,68924.0,69014.0,69104.0,69140.0,69204.0,69261.0,69312.0,69337.0,69395.0,69442.0,69459.0,69556.0,69617.0,69635.0,69714.0,69854.0
5016164,28200.0,28284.0,28552.0,28744.0,28916.0,29175.0,29183.0,29282.0,29330.0,29493.0,29640.0,29833.0,30019.0,30120.0,30175.0,30205.0,30266.0,30341.0,30422.0,30488.0,30547.0,30614.0,30668.0,30709.0,30804.0,30827.0,30929.0,30985.0,31017.0,31070.0,31130.0,31199.0,31288.0,31338.0,31386.0,31478.0,31578.0,31666.0,31702.0,31757.0,31806.0,31843.0,31859.0,31896.0,31927.0,31943.0,32034.0,32100.0,32119.0,32203.0,32329.0
5016166,38400.0,38445.0,38586.0,38733.0,38865.0,39063.0,39069.0,39142.0,39185.0,39332.0,39465.0,39639.0,39772.0,39857.0,39903.0,39934.0,39997.0,40081.0,40157.0,40214.0,40265.0,40344.0,40408.0,40449.0,40549.0,40573.0,40680.0,40728.0,40755.0,40805.0,40861.0,40927.0,41005.0,41055.0,41103.0,41185.0,41275.0,41368.0,41405.0,41466.0,41521.0,41565.0,41584.0,41628.0,41664.0,41680.0,41770.0,41831.0,41849.0,41928.0,42068.0
5016168,48000.0,48045.0,48186.0,48333.0,48465.0,48663.0,48669.0,48742.0,48785.0,48932.0,49065.0,49239.0,49372.0,49457.0,49503.0,49534.0,49597.0,49681.0,49757.0,49814.0,49865.0,49944.0,50008.0,50049.0,50149.0,50173.0,50280.0,50328.0,50355.0,50405.0,50461.0,50527.0,50605.0,50655.0,50703.0,50785.0,50875.0,50968.0,51005.0,51066.0,51121.0,51165.0,51184.0,51228.0,51264.0,51280.0,51370.0,51431.0,51449.0,51528.0,51668.0
5016170,57600.0,57648.0,57802.0,57953.0,58089.0,58293.0,58299.0,58364.0,58410.0,58567.0,58709.0,58896.0,59039.0,59137.0,59191.0,59219.0,59275.0,59372.0,59449.0,59521.0,59586.0,59671.0,59741.0,59796.0,59906.0,59933.0,60050.0,60116.0,60153.0,60208.0,60269.0,60340.0,60439.0,60493.0,60544.0,60635.0,60735.0,60849.0,60895.0,60969.0,61035.0,61089.0,61114.0,61171.0,61218.0,61236.0,61339.0,61406.0,61425.0,61511.0,61676.0
5016172,68400.0,68442.0,68574.0,68722.0,68855.0,69056.0,69062.0,69176.0,69224.0,69386.0,69533.0,69725.0,69839.0,69917.0,69959.0,69984.0,70034.0,70122.0,70203.0,70252.0,70296.0,70358.0,70409.0,70444.0,70536.0,70558.0,70657.0,70695.0,70716.0,70758.0,70804.0,70858.0,70932.0,70961.0,70988.0,71058.0,71135.0,71230.0,71268.0,71327.0,71381.0,71431.0,71455.0,71510.0,71556.0,71566.0,71625.0,71694.0,71714.0,71802.0,71926.0
5017947,27000.0,27086.0,27359.0,27510.0,27645.0,27849.0,27855.0,27941.0,27974.0,28086.0,28187.0,28319.0,28482.0,28576.0,28628.0,28660.0,28726.0,28801.0,28887.0,28952.0,29011.0,29086.0,29148.0,29194.0,29292.0,29316.0,29419.0,29472.0,29501.0,29564.0,29634.0,29715.0,29807.0,29859.0,29909.0,30023.0,30148.0,30254.0,30297.0,30377.0,30449.0,30496.0,30520.0,30575.0,30620.0,30639.0,30751.0,30828.0,30850.0,30949.0,31162.0
5017949,37200.0,37245.0,37386.0,37533.0,37665.0,37863.0,37869.0,37942.0,37985.0,38132.0,38265.0,38439.0,38572.0,38657.0,38703.0,38734.0,38797.0,38881.0,38957.0,39014.0,39065.0,39144.0,39208.0,39249.0,39349.0,39373.0,39480.0,39528.0,39555.0,39605.0,39661.0,39727.0,39805.0,39855.0,39903.0,39985.0,40075.0,40168.0,40205.0,40266.0,40321.0,40365.0,40384.0,40428.0,40464.0,40480.0,40570.0,40631.0,40649.0,40728.0,40868.0
5017951,46800.0,46845.0,46986.0,47133.0,47265.0,47463.0,47469.0,47542.0,47585.0,47732.0,47865.0,48039.0,48172.0,48257.0,48303.0,48334.0,48397.0,48481.0,48557.0,48614.0,48665.0,48744.0,48808.0,48849.0,48949.0,48973.0,49080.0,49128.0,49155.0,49205.0,49261.0,49327.0,49405.0,49455.0,49503.0,49585.0,49675.0,49768.0,49805.0,49866.0,49921.0,49965.0,49984.0,50028.0,50064.0,50080.0,50170.0,50231.0,50249.0,50328.0,50468.0
5017953,56400.0,56448.0,56602.0,56753.0,56889.0,57093.0,57099.0,57164.0,57210.0,57367.0,57509.0,57696.0,57839.0,57937.0,57991.0,58019.0,58075.0,58172.0,58249.0,58321.0,58386.0,58471.0,58541.0,58596.0,58706.0,58733.0,58850.0,58916.0,58953.0,59008.0,59069.0,59140.0,59239.0,59293.0,59344.0,59435.0,59535.0,59649.0,59695.0,59769.0,59835.0,59889.0,59914.0,59971.0,60018.0,60036.0,60139.0,60206.0,60225.0,60311.0,60476.0
5018447,64800.0,64850.0,65011.0,65178.0,65327.0,65552.0,65559.0,65638.0,65689.0,65863.0,66020.0,66226.0,66375.0,66462.0,66509.0,66541.0,66606.0,66703.0,66777.0,66832.0,66881.0,66950.0,67006.0,67045.0,67140.0,67163.0,67263.0,67310.0,67336.0,67381.0,67431.0,67490.0,67565.0,67604.0,67642.0,67724.0,67814.0,67904.0,67940.0,68004.0,68061.0,68112.0,68137.0,68195.0,68242.0,68259.0,68356.0,68417.0,68435.0,68514.0,68654.0
5018449,73800.0,73844.0,73983.0,74091.0,74188.0,74333.0,74337.0,74411.0,74443.0,74552.0,74651.0,74780.0,74873.0,74930.0,74961.0,74981.0,75022.0,75068.0,75120.0,75152.0,75181.0,75228.0,75267.0,75293.0,75352.0,75366.0,75428.0,75451.0,75464.0,75491.0,75521.0,75557.0,75614.0,75635.0,75655.0,75700.0,75749.0,75810.0,75834.0,75883.0,75928.0,75970.0,75984.0,76015.0,76041.0,76052.0,76118.0,76195.0,76217.0,76316.0,76420.0
5019241,33600.0,33653.0,33821.0,33992.0,34146.0,34377.0,34384.0,34457.0,34502.0,34656.0,34795.0,34978.0,35111.0,35192.0,35236.0,35259.0,35307.0,35378.0,35441.0,35481.0,35516.0,35576.0,35625.0,35656.0,35737.0,35757.0,35843.0,35874.0,35892.0,35927.0,35967.0,36013.0,36098.0,36144.0,36187.0,36264.0,36349.0,36428.0,36460.0,36511.0,36557.0,36596.0,36611.0,36644.0,36671.0,36685.0,36765.0,36822.0,36838.0,36911.0,37087.0
5019243,43200.0,43245.0,43386.0,43533.0,43665.0,43863.0,43869.0,43942.0,43985.0,44132.0,44265.0,44439.0,44572.0,44657.0,44703.0,44734.0,44797.0,44881.0,44957.0,45014.0,45065.0,45144.0,45208.0,45249.0,45349.0,45373.0,45480.0,45528.0,45555.0,45605.0,45661.0,45727.0,45805.0,45855.0,45903.0,45985.0,46075.0,46168.0,46205.0,46266.0,46321.0,46365.0,46384.0,46428.0,46464.0,46480.0,46570.0,46631.0,46649.0,46728.0,46868.0
5019245,52800.0,52848.0,53002.0,53153.0,53289.0,53493.0,53499.0,53564.0,53610.0,53767.0,53909.0,54096.0,54239.0,54337.0,54391.0,54419.0,54475.0,54572.0,54649.0,54721.0,54786.0,54871.0,54941.0,54996.0,55106.0,55133.0,55250.0,55316.0,55353.0,55408.0,55469.0,55540.0,55639.0,55693.0,55744.0,55835.0,55935.0,56049.0,56095.0,56169.0,56235.0,56289.0,56314.0,56371.0,56418.0,56436.0,56539.0,56606.0,56625.0,56711.0,56876.0
5019247,62400.0,62450.0,62611.0,62778.0,62927.0,63152.0,63159.0,63238.0,63289.0,63463.0,63620.0,63826.0,63975.0,64062.0,64109.0,64141.0,64206.0,64303.0,64377.0,64432.0,64481.0,64550.0,64606.0,64645.0,64740.0,64763.0,64863.0,64910.0,64936.0,64981.0,65031.0,65090.0,65165.0,65204.0,65242.0,65324.0,65414.0,65504.0,65540.0,65604.0,65661.0,65712.0,65737.0,65795.0,65842.0,65859.0,65956.0,66017.0,66035.0,66114.0,66254.0
