tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P
5016269,73800.0,73886.0,73911.0,73994.0,74057.0,74098.0,74149.0,74178.0,74219.0,74244.0,74264.0,74324.0,74382.0,74410.0,74455.0,74477.0,74547.0,74580.0,74639.0,74677.0,74703.0,74737.0,74781.0,74831.0,74887.0,74929.0,74962.0,75083.0,75196.0,75226.0,75266.0,75292.0,75312.0,75332.0,75369.0,75419.0,75444.0,75501.0,75554.0,75689.0,75729.0,75779.0,75814.0,75839.0,76039.0,76049.0
5016271,80400.0,80480.0,80502.0,80574.0,80629.0,80668.0,80716.0,80743.0,80781.0,80804.0,80820.0,80868.0,80914.0,80938.0,80976.0,80996.0,81062.0,81093.0,81157.0,81191.0,81214.0,81243.0,81288.0,81340.0,81395.0,81436.0,81468.0,81585.0,81685.0,81712.0,81754.0,81782.0,81803.0,81821.0,81855.0,81901.0,81924.0,81976.0,82025.0,82148.0,82182.0,82225.0,82261.0,82286.0,82487.0,82497.0
5084399,42600.0,42690.0,42714.0,42793.0,42853.0,42885.0,42925.0,42953.0,42993.0,43017.0,43031.0,43072.0,43112.0,43133.0,43167.0,43184.0,43245.0,43275.0,43339.0,43373.0,43396.0,43425.0,43464.0,43509.0,43554.0,43587.0,43613.0,43710.0,43807.0,43833.0,43868.0,43891.0,43909.0,43926.0,43957.0,43998.0,44019.0,44066.0,44110.0,44222.0,44266.0,44320.0,44358.0,44391.0,44573.0,44582.0
5084401,48900.0,48990.0,49014.0,49093.0,49153.0,49185.0,49225.0,49253.0,49293.0,49317.0,49331.0,49372.0,49412.0,49433.0,49467.0,49484.0,49545.0,49575.0,49639.0,49673.0,49696.0,49725.0,49764.0,49809.0,49854.0,49887.0,49913.0,50010.0,50107.0,50133.0,50168.0,50191.0,50209.0,50226.0,50257.0,50298.0,50319.0,50366.0,50410.0,50522.0,50566.0,50620.0,50658.0,50691.0,50873.0,50882.0
5084403,57000.0,57109.0,57131.0,57204.0,57261.0,57303.0,57355.0,57379.0,57412.0,57432.0,57447.0,57491.0,57534.0,57559.0,57599.0,57620.0,57700.0,57738.0,57800.0,57834.0,57857.0,57886.0,57928.0,57975.0,58023.0,58059.0,58087.0,58191.0,58311.0,58343.0,58384.0,58411.0,58431.0,58449.0,58482.0,58527.0,58549.0,58601.0,58649.0,58772.0,58816.0,58870.0,58905.0,58933.0,59139.0,59149.0
5084715,33000.0,33240.0,33265.0,33348.0,33411.0,33452.0,33503.0,33526.0,33559.0,33579.0,33594.0,33641.0,33687.0,33712.0,33751.0,33771.0,33833.0,33863.0,33926.0,33959.0,33981.0,34010.0,34050.0,34095.0,34157.0,34203.0,34239.0,34372.0,34514.0,34552.0,34585.0,34607.0,34623.0,34644.0,34683.0,34735.0,34761.0,34821.0,34877.0,35017.0,35073.0,35143.0,35183.0,35213.0,35426.0,35436.0
5084717,40500.0,40608.0,40630.0,40702.0,40758.0,40797.0,40844.0,40871.0,40910.0,40933.0,40949.0,40997.0,41044.0,41069.0,41108.0,41128.0,41193.0,41224.0,41292.0,41325.0,41347.0,41377.0,41418.0,41464.0,41526.0,41572.0,41608.0,41740.0,41877.0,41914.0,41949.0,41972.0,41990.0,42009.0,42045.0,42093.0,42117.0,42172.0,42223.0,42352.0,42397.0,42454.0,42492.0,42527.0,42736.0,42746.0
5084719,47400.0,47507.0,47533.0,47618.0,47683.0,47730.0,47788.0,47816.0,47856.0,47881.0,47901.0,47961.0,48019.0,48051.0,48101.0,48126.0,48206.0,48244.0,48329.0,48373.0,48402.0,48441.0,48497.0,48562.0,48633.0,48686.0,48727.0,48881.0,49022.0,49060.0,49102.0,49130.0,49151.0,49176.0,49222.0,49285.0,49316.0,49388.0,49455.0,49625.0,49678.0,49745.0,49786.0,49822.0,50048.0,50059.0
5084721,54600.0,54738.0,54774.0,54892.0,54982.0,55032.0,55093.0,55127.0,55176.0,55205.0,55238.0,55339.0,55438.0,55472.0,55526.0,55553.0,55635.0,55675.0,55751.0,55798.0,55830.0,55872.0,55925.0,55986.0,56051.0,56099.0,56137.0,56276.0,56411.0,56447.0,56490.0,56518.0,56539.0,56566.0,56616.0,56683.0,56717.0,56794.0,56866.0,57050.0,57105.0,57174.0,57212.0,57246.0,57461.0,57471.0
5084723,61800.0,61938.0,61974.0,62092.0,62182.0,62232.0,62293.0,62327.0,62376.0,62405.0,62438.0,62539.0,62638.0,62672.0,62726.0,62753.0,62835.0,62875.0,62951.0,62998.0,63030.0,63072.0,63125.0,63186.0,63251.0,63299.0,63337.0,63476.0,63611.0,63647.0,63690.0,63718.0,63739.0,63766.0,63816.0,63883.0,63917.0,63994.0,64066.0,64250.0,64305.0,64374.0,64412.0,64446.0,64661.0,64671.0
5086402,35100.0,35208.0,35230.0,35302.0,35358.0,35397.0,35444.0,35471.0,35510.0,35533.0,35549.0,35597.0,35644.0,35669.0,35708.0,35728.0,35793.0,35824.0,35892.0,35925.0,35947.0,35977.0,36018.0,36064.0,36126.0,36172.0,36208.0,36340.0,36477.0,36514.0,36549.0,36572.0,36590.0,36609.0,36645.0,36693.0,36717.0,36772.0,36823.0,36952.0,36997.0,37054.0,37092.0,37127.0,37336.0,37346.0
5086404,49800.0,49907.0,49933.0,50018.0,50083.0,50130.0,50188.0,50216.0,50256.0,50281.0,50301.0,50361.0,50419.0,50451.0,50501.0,50526.0,50606.0,50644.0,50729.0,50773.0,50802.0,50841.0,50897.0,50962.0,51033.0,51086.0,51127.0,51281.0,51422.0,51460.0,51502.0,51530.0,51551.0,51576.0,51622.0,51685.0,51716.0,51788.0,51855.0,52025.0,52078.0,52145.0,52186.0,52222.0,52448.0,52459.0
5086406,57000.0,57138.0,57174.0,57292.0,57382.0,57432.0,57493.0,57527.0,57576.0,57605.0,57638.0,57739.0,57838.0,57872.0,57926.0,57953.0,58035.0,58075.0,58151.0,58198.0,58230.0,58272.0,58325.0,58386.0,58451.0,58499.0,58537.0,58676.0,58811.0,58847.0,58890.0,58918.0,58939.0,58966.0,59016.0,59083.0,59117.0,59194.0,59266.0,59450.0,59505.0,59574.0,59612.0,59646.0,59861.0,59871.0
5086408,63900.0,64038.0,64074.0,64192.0,64282.0,64332.0,64393.0,64427.0,64476.0,64505.0,64538.0,64639.0,64738.0,64772.0,64826.0,64853.0,64935.0,64975.0,65051.0,65098.0,65130.0,65172.0,65225.0,65286.0,65351.0,65399.0,65437.0,65576.0,65711.0,65747.0,65790.0,65818.0,65839.0,65866.0,65916.0,65983.0,66017.0,66094.0,66166.0,66350.0,66405.0,66474.0,66512.0,66546.0,66761.0,66771.0
5086410,75600.0,75677.0,75698.0,75767.0,75820.0,75858.0,75904.0,75930.0,75967.0,75989.0,76004.0,76050.0,76095.0,76118.0,76155.0,76174.0,76237.0,76267.0,76329.0,76362.0,76384.0,76412.0,76455.0,76505.0,76558.0,76597.0,76628.0,76741.0,76837.0,76863.0,76904.0,76931.0,76951.0,76969.0,77002.0,77046.0,77068.0,77118.0,77165.0,77283.0,77316.0,77357.0,77392.0,77416.0,77610.0,77619.0
5087428,24900.0,24989.0,25007.0,25067.0,25113.0,25151.0,25198.0,25220.0,25252.0,25271.0,25285.0,25328.0,25369.0,25393.0,25431.0,25450.0,25511.0,25541.0,25603.0,25643.0,25670.0,25706.0,25743.0,25786.0,25846.0,25891.0,25926.0,26055.0,26185.0,26220.0,26255.0,26278.0,26296.0,26318.0,26358.0,26412.0,26439.0,26501.0,26559.0,26705.0,26758.0,26823.0,26873.0,26902.0,27116.0,27126.0
5087431,63300.0,63438.0,63474.0,63592.0,63682.0,63732.0,63793.0,63827.0,63876.0,63905.0,63938.0,64039.0,64138.0,64172.0,64226.0,64253.0,64335.0,64375.0,64451.0,64498.0,64530.0,64572.0,64625.0,64686.0,64751.0,64799.0,64837.0,64976.0,65111.0,65147.0,65190.0,65218.0,65239.0,65266.0,65316.0,65383.0,65417.0,65494.0,65566.0,65750.0,65805.0,65874.0,65912.0,65946.0,66161.0,66171.0
5087433,71100.0,71183.0,71207.0,71286.0,71347.0,71387.0,71435.0,71463.0,71502.0,71526.0,71545.0,71603.0,71659.0,71686.0,71729.0,71750.0,71817.0,71849.0,71906.0,71943.0,71968.0,72000.0,72042.0,72090.0,72144.0,72184.0,72215.0,72332.0,72441.0,72470.0,72509.0,72534.0,72553.0,72572.0,72608.0,72656.0,72680.0,72735.0,72786.0,72916.0,72955.0,73003.0,73037.0,73061.0,73254.0,73263.0
5090232,34500.0,34596.0,34611.0,34660.0,34697.0,34724.0,34756.0,34778.0,34809.0,34827.0,34841.0,34884.0,34925.0,34953.0,34998.0,35020.0,35108.0,35150.0,35224.0,35258.0,35281.0,35312.0,35353.0,35400.0,35444.0,35477.0,35503.0,35597.0,35673.0,35694.0,35729.0,35752.0,35768.0,35786.0,35819.0,35864.0,35886.0,35937.0,35985.0,36106.0,36156.0,36218.0,36255.0,36274.0,36454.0,36463.0
5090238,51900.0,51990.0,52014.0,52093.0,52153.0,52185.0,52225.0,52253.0,52293.0,52317.0,52331.0,52372.0,52412.0,52433.0,52467.0,52484.0,52545.0,52575.0,52639.0,52673.0,52696.0,52725.0,52764.0,52809.0,52854.0,52887.0,52913.0,53010.0,53107.0,53133.0,53168.0,53191.0,53209.0,53226.0,53257.0,53298.0,53319.0,53366.0,53410.0,53522.0,53566.0,53620.0,53658.0,53691.0,53873.0,53882.0
5090240,57900.0,58009.0,58031.0,58104.0,58161.0,58203.0,58255.0,58279.0,58312.0,58332.0,58347.0,58391.0,58434.0,58459.0,58499.0,58520.0,58600.0,58638.0,58700.0,58734.0,58757.0,58786.0,58828.0,58875.0,58923.0,58959.0,58987.0,59091.0,59211.0,59243.0,59284.0,59311.0,59331.0,59349.0,59382.0,59427.0,59449.0,59501.0,59549.0,59672.0,59716.0,59770.0,59805.0,59833.0,60039.0,60049.0
5090242,63900.0,64009.0,64031.0,64104.0,64161.0,64203.0,64255.0,64279.0,64312.0,64332.0,64347.0,64391.0,64434.0,64459.0,64499.0,64520.0,64600.0,64638.0,64700.0,64734.0,64757.0,64786.0,64828.0,64875.0,64923.0,64959.0,64987.0,65091.0,65211.0,65243.0,65284.0,65311.0,65331.0,65349.0,65382.0,65427.0,65449.0,65501.0,65549.0,65672.0,65716.0,65770.0,65805.0,65833.0,66039.0,66049.0
5090244,70200.0,70281.0,70302.0,70371.0,70423.0,70453.0,70490.0,70512.0,70543.0,70561.0,70573.0,70610.0,70647.0,70664.0,70690.0,70703.0,70763.0,70792.0,70841.0,70882.0,70910.0,70946.0,70975.0,71008.0,71055.0,71090.0,71118.0,71221.0,71326.0,71355.0,71397.0,71425.0,71445.0,71462.0,71494.0,71537.0,71558.0,71607.0,71653.0,71770.0,71796.0,71829.0,71859.0,71883.0,72086.0,72096.0
5091264,38400.0,38508.0,38530.0,38602.0,38658.0,38697.0,38744.0,38771.0,38810.0,38833.0,38849.0,38897.0,38944.0,38969.0,39008.0,39028.0,39093.0,39124.0,39192.0,39225.0,39247.0,39277.0,39318.0,39364.0,39426.0,39472.0,39508.0,39640.0,39777.0,39814.0,39849.0,39872.0,39890.0,39909.0,39945.0,39993.0,40017.0,40072.0,40123.0,40252.0,40297.0,40354.0,40392.0,40427.0,40636.0,40646.0
5091266,46200.0,46307.0,46333.0,46418.0,46483.0,46530.0,46588.0,46616.0,46656.0,46681.0,46701.0,46761.0,46819.0,46851.0,46901.0,46926.0,47006.0,47044.0,47129.0,47173.0,47202.0,47241.0,47297.0,47362.0,47433.0,47486.0,47527.0,47681.0,47822.0,47860.0,47902.0,47930.0,47951.0,47976.0,48022.0,48085.0,48116.0,48188.0,48255.0,48425.0,48478.0,48545.0,48586.0,48622.0,48848.0,48859.0
5091268,53400.0,53538.0,53574.0,53692.0,53782.0,53832.0,53893.0,53927.0,53976.0,54005.0,54038.0,54139.0,54238.0,54272.0,54326.0,54353.0,54435.0,54475.0,54551.0,54598.0,54630.0,54672.0,54725.0,54786.0,54851.0,54899.0,54937.0,55076.0,55211.0,55247.0,55290.0,55318.0,55339.0,55366.0,55416.0,55483.0,55517.0,55594.0,55666.0,55850.0,55905.0,55974.0,56012.0,56046.0,56261.0,56271.0
5091272,68100.0,68183.0,68207.0,68286.0,68347.0,68387.0,68435.0,68463.0,68502.0,68526.0,68545.0,68603.0,68659.0,68686.0,68729.0,68750.0,68817.0,68849.0,68906.0,68943.0,68968.0,69000.0,69042.0,69090.0,69144.0,69184.0,69215.0,69332.0,69441.0,69470.0,69509.0,69534.0,69553.0,69572.0,69608.0,69656.0,69680.0,69735.0,69786.0,69916.0,69955.0,70003.0,70037.0,70061.0,70254.0,70263.0
5091903,47400.0,47490.0,47514.0,47593.0,47653.0,47685.0,47725.0,47753.0,47793.0,47817.0,47831.0,47872.0,47912.0,47933.0,47967.0,47984.0,48045.0,48075.0,48139.0,48173.0,48196.0,48225.0,48264.0,48309.0,48354.0,48387.0,48413.0,48510.0,48607.0,48633.0,48668.0,48691.0,48709.0,48726.0,48757.0,48798.0,48819.0,48866.0,48910.0,49022.0,49066.0,49120.0,49158.0,49191.0,49373.0,49382.0
5091907,60600.0,60709.0,60731.0,60804.0,60861.0,60903.0,60955.0,60979.0,61012.0,61032.0,61047.0,61091.0,61134.0,61159.0,61199.0,61220.0,61300.0,61338.0,61400.0,61434.0,61457.0,61486.0,61528.0,61575.0,61623.0,61659.0,61687.0,61791.0,61911.0,61943.0,61984.0,62011.0,62031.0,62049.0,62082.0,62127.0,62149.0,62201.0,62249.0,62372.0,62416.0,62470.0,62505.0,62533.0,62739.0,62749.0
5094359,34200.0,34440.0,34465.0,34548.0,34611.0,34652.0,34703.0,34726.0,34759.0,34779.0,34794.0,34841.0,34887.0,34912.0,34951.0,34971.0,35033.0,35063.0,35126.0,35159.0,35181.0,35210.0,35250.0,35295.0,35357.0,35403.0,35439.0,35572.0,35714.0,35752.0,35785.0,35807.0,35823.0,35844.0,35883.0,35935.0,35961.0,36021.0,36077.0,36217.0,36273.0,36343.0,36383.0,36413.0,36626.0,36636.0
5094361,41700.0,41808.0,41830.0,41902.0,41958.0,41997.0,42044.0,42071.0,42110.0,42133.0,42149.0,42197.0,42244.0,42269.0,42308.0,42328.0,42393.0,42424.0,42492.0,42525.0,42547.0,42577.0,42618.0,42664.0,42726.0,42772.0,42808.0,42940.0,43077.0,43114.0,43149.0,43172.0,43190.0,43209.0,43245.0,43293.0,43317.0,43372.0,43423.0,43552.0,43597.0,43654.0,43692.0,43727.0,43936.0,43946.0
5094363,48600.0,48707.0,48733.0,48818.0,48883.0,48930.0,48988.0,49016.0,49056.0,49081.0,49101.0,49161.0,49219.0,49251.0,49301.0,49326.0,49406.0,49444.0,49529.0,49573.0,49602.0,49641.0,49697.0,49762.0,49833.0,49886.0,49927.0,50081.0,50222.0,50260.0,50302.0,50330.0,50351.0,50376.0,50422.0,50485.0,50516.0,50588.0,50655.0,50825.0,50878.0,50945.0,50986.0,51022.0,51248.0,51259.0
5094365,56100.0,56238.0,56274.0,56392.0,56482.0,56532.0,56593.0,56627.0,56676.0,56705.0,56738.0,56839.0,56938.0,56972.0,57026.0,57053.0,57135.0,57175.0,57251.0,57298.0,57330.0,57372.0,57425.0,57486.0,57551.0,57599.0,57637.0,57776.0,57911.0,57947.0,57990.0,58018.0,58039.0,58066.0,58116.0,58183.0,58217.0,58294.0,58366.0,58550.0,58605.0,58674.0,58712.0,58746.0,58961.0,58971.0
5095712,36000.0,36108.0,36130.0,36202.0,36258.0,36297.0,36344.0,36371.0,36410.0,36433.0,36449.0,36497.0,36544.0,36569.0,36608.0,36628.0,36693.0,36724.0,36792.0,36825.0,36847.0,36877.0,36918.0,36964.0,37026.0,37072.0,37108.0,37240.0,37377.0,37414.0,37449.0,37472.0,37490.0,37509.0,37545.0,37593.0,37617.0,37672.0,37723.0,37852.0,37897.0,37954.0,37992.0,38027.0,38236.0,38246.0
5095714,64800.0,64938.0,64974.0,65092.0,65182.0,65232.0,65293.0,65327.0,65376.0,65405.0,65438.0,65539.0,65638.0,65672.0,65726.0,65753.0,65835.0,65875.0,65951.0,65998.0,66030.0,66072.0,66125.0,66186.0,66251.0,66299.0,66337.0,66476.0,66611.0,66647.0,66690.0,66718.0,66739.0,66766.0,66816.0,66883.0,66917.0,66994.0,67066.0,67250.0,67305.0,67374.0,67412.0,67446.0,67661.0,67671.0
5095716,72000.0,72083.0,72107.0,72186.0,72247.0,72287.0,72335.0,72363.0,72402.0,72426.0,72445.0,72503.0,72559.0,72586.0,72629.0,72650.0,72717.0,72749.0,72806.0,72843.0,72868.0,72900.0,72942.0,72990.0,73044.0,73084.0,73115.0,73232.0,73341.0,73370.0,73409.0,73434.0,73453.0,73472.0,73508.0,73556.0,73580.0,73635.0,73686.0,73816.0,73855.0,73903.0,73937.0,73961.0,74154.0,74163.0
5095718,78600.0,78677.0,78698.0,78767.0,78820.0,78858.0,78904.0,78930.0,78967.0,78989.0,79004.0,79050.0,79095.0,79118.0,79155.0,79174.0,79237.0,79267.0,79329.0,79362.0,79384.0,79412.0,79455.0,79505.0,79558.0,79597.0,79628.0,79741.0,79837.0,79863.0,79904.0,79931.0,79951.0,79969.0,80002.0,80046.0,80068.0,80118.0,80165.0,80283.0,80316.0,80357.0,80392.0,80416.0,80610.0,80619.0
5096023,65100.0,65209.0,65231.0,65304.0,65361.0,65403.0,65455.0,65479.0,65512.0,65532.0,65547.0,65591.0,65634.0,65659.0,65699.0,65720.0,65800.0,65838.0,65900.0,65934.0,65957.0,65986.0,66028.0,66075.0,66123.0,66159.0,66187.0,66291.0,66411.0,66443.0,66484.0,66511.0,66531.0,66549.0,66582.0,66627.0,66649.0,66701.0,66749.0,66872.0,66916.0,66970.0,67005.0,67033.0,67239.0,67249.0
5096027,76500.0,76586.0,76611.0,76693.0,76755.0,76797.0,76849.0,76871.0,76902.0,76921.0,76935.0,76977.0,77017.0,77039.0,77074.0,77092.0,77170.0,77208.0,77264.0,77309.0,77339.0,77378.0,77423.0,77474.0,77527.0,77567.0,77598.0,77712.0,77816.0,77844.0,77884.0,77910.0,77929.0,77948.0,77982.0,78028.0,78051.0,78103.0,78152.0,78276.0,78310.0,78352.0,78387.0,78409.0,78602.0,78611.0
5097847,32400.0,32640.0,32665.0,32748.0,32811.0,32852.0,32903.0,32926.0,32959.0,32979.0,32994.0,33041.0,33087.0,33112.0,33151.0,33171.0,33233.0,33263.0,33326.0,33359.0,33381.0,33410.0,33450.0,33495.0,33557.0,33603.0,33639.0,33772.0,33914.0,33952.0,33985.0,34007.0,34023.0,34044.0,34083.0,34135.0,34161.0,34221.0,34277.0,34417.0,34473.0,34543.0,34583.0,34613.0,34826.0,34836.0
5097849,39900.0,40008.0,40030.0,40102.0,40158.0,40197.0,40244.0,40271.0,40310.0,40333.0,40349.0,40397.0,40444.0,40469.0,40508.0,40528.0,40593.0,40624.0,40692.0,40725.0,40747.0,40777.0,40818.0,40864.0,40926.0,40972.0,41008.0,41140.0,41277.0,41314.0,41349.0,41372.0,41390.0,41409.0,41445.0,41493.0,41517.0,41572.0,41623.0,41752.0,41797.0,41854.0,41892.0,41927.0,42136.0,42146.0
5097851,62700.0,62838.0,62874.0,62992.0,63082.0,63132.0,63193.0,63227.0,63276.0,63305.0,63338.0,63439.0,63538.0,63572.0,63626.0,63653.0,63735.0,63775.0,63851.0,63898.0,63930.0,63972.0,64025.0,64086.0,64151.0,64199.0,64237.0,64376.0,64511.0,64547.0,64590.0,64618.0,64639.0,64666.0,64716.0,64783.0,64817.0,64894.0,64966.0,65150.0,65205.0,65274.0,65312.0,65346.0,65561.0,65571.0
5097853,69600.0,69683.0,69707.0,69786.0,69847.0,69887.0,69935.0,69963.0,70002.0,70026.0,70045.0,70103.0,70159.0,70186.0,70229.0,70250.0,70317.0,70349.0,70406.0,70443.0,70468.0,70500.0,70542.0,70590.0,70644.0,70684.0,70715.0,70832.0,70941.0,70970.0,71009.0,71034.0,71053.0,71072.0,71108.0,71156.0,71180.0,71235.0,71286.0,71416.0,71455.0,71503.0,71537.0,71561.0,71754.0,71763.0
5097855,77400.0,77477.0,77498.0,77567.0,77620.0,77658.0,77704.0,77730.0,77767.0,77789.0,77804.0,77850.0,77895.0,77918.0,77955.0,77974.0,78037.0,78067.0,78129.0,78162.0,78184.0,78212.0,78255.0,78305.0,78358.0,78397.0,78428.0,78541.0,78637.0,78663.0,78704.0,78731.0,78751.0,78769.0,78802.0,78846.0,78868.0,78918.0,78965.0,79083.0,79116.0,79157.0,79192.0,79216.0,79410.0,79419.0
5099578,36600.0,36708.0,36730.0,36802.0,36858.0,36897.0,36944.0,36971.0,37010.0,37033.0,37049.0,37097.0,37144.0,37169.0,37208.0,37228.0,37293.0,37324.0,37392.0,37425.0,37447.0,37477.0,37518.0,37564.0,37626.0,37672.0,37708.0,37840.0,37977.0,38014.0,38049.0,38072.0,38090.0,38109.0,38145.0,38193.0,38217.0,38272.0,38323.0,38452.0,38497.0,38554.0,38592.0,38627.0,38836.0,38846.0
5099580,43200.0,43307.0,43333.0,43418.0,43483.0,43530.0,43588.0,43616.0,43656.0,43681.0,43701.0,43761.0,43819.0,43851.0,43901.0,43926.0,44006.0,44044.0,44129.0,44173.0,44202.0,44241.0,44297.0,44362.0,44433.0,44486.0,44527.0,44681.0,44822.0,44860.0,44902.0,44930.0,44951.0,44976.0,45022.0,45085.0,45116.0,45188.0,45255.0,45425.0,45478.0,45545.0,45586.0,45622.0,45848.0,45859.0
5099582,51000.0,51107.0,51133.0,51218.0,51283.0,51330.0,51388.0,51416.0,51456.0,51481.0,51501.0,51561.0,51619.0,51651.0,51701.0,51726.0,51806.0,51844.0,51929.0,51973.0,52002.0,52041.0,52097.0,52162.0,52233.0,52286.0,52327.0,52481.0,52622.0,52660.0,52702.0,52730.0,52751.0,52776.0,52822.0,52885.0,52916.0,52988.0,53055.0,53225.0,53278.0,53345.0,53386.0,53422.0,53648.0,53659.0
5099584,58500.0,58638.0,58674.0,58792.0,58882.0,58932.0,58993.0,59027.0,59076.0,59105.0,59138.0,59239.0,59338.0,59372.0,59426.0,59453.0,59535.0,59575.0,59651.0,59698.0,59730.0,59772.0,59825.0,59886.0,59951.0,59999.0,60037.0,60176.0,60311.0,60347.0,60390.0,60418.0,60439.0,60466.0,60516.0,60583.0,60617.0,60694.0,60766.0,60950.0,61005.0,61074.0,61112.0,61146.0,61361.0,61371.0
5099586,65700.0,65838.0,65874.0,65992.0,66082.0,66132.0,66193.0,66227.0,66276.0,66305.0,66338.0,66439.0,66538.0,66572.0,66626.0,66653.0,66735.0,66775.0,66851.0,66898.0,66930.0,66972.0,67025.0,67086.0,67151.0,67199.0,67237.0,67376.0,67511.0,67547.0,67590.0,67618.0,67639.0,67666.0,67716.0,67783.0,67817.0,67894.0,67966.0,68150.0,68205.0,68274.0,68312.0,68346.0,68561.0,68571.0
5099588,73800.0,73883.0,73907.0,73986.0,74047.0,74087.0,74135.0,74163.0,74202.0,74226.0,74245.0,74303.0,74359.0,74386.0,74429.0,74450.0,74517.0,74549.0,74606.0,74643.0,74668.0,74700.0,74742.0,74790.0,74844.0,74884.0,74915.0,75032.0,75141.0,75170.0,75209.0,75234.0,75253.0,75272.0,75308.0,75356.0,75380.0,75435.0,75486.0,75616.0,75655.0,75703.0,75737.0,75761.0,75954.0,75963.0
5099590,80400.0,80477.0,80498.0,80567.0,80620.0,80658.0,80704.0,80730.0,80767.0,80789.0,80804.0,80850.0,80895.0,80918.0,80955.0,80974.0,81037.0,81067.0,81129.0,81162.0,81184.0,81212.0,81255.0,81305.0,81358.0,81397.0,81428.0,81541.0,81637.0,81663.0,81704.0,81731.0,81751.0,81769.0,81802.0,81846.0,81868.0,81918.0,81965.0,82083.0,82116.0,82157.0,82192.0,82216.0,82410.0,82419.0
5099818,37800.0,37908.0,37930.0,38002.0,38058.0,38097.0,38144.0,38171.0,38210.0,38233.0,38249.0,38297.0,38344.0,38369.0,38408.0,38428.0,38493.0,38524.0,38592.0,38625.0,38647.0,38677.0,38718.0,38764.0,38826.0,38872.0,38908.0,39040.0,39177.0,39214.0,39249.0,39272.0,39290.0,39309.0,39345.0,39393.0,39417.0,39472.0,39523.0,39652.0,39697.0,39754.0,39792.0,39827.0,40036.0,40046.0
5099820,44700.0,44807.0,44833.0,44918.0,44983.0,45030.0,45088.0,45116.0,45156.0,45181.0,45201.0,45261.0,45319.0,45351.0,45401.0,45426.0,45506.0,45544.0,45629.0,45673.0,45702.0,45741.0,45797.0,45862.0,45933.0,45986.0,46027.0,46181.0,46322.0,46360.0,46402.0,46430.0,46451.0,46476.0,46522.0,46585.0,46616.0,46688.0,46755.0,46925.0,46978.0,47045.0,47086.0,47122.0,47348.0,47359.0
5099822,52200.0,52307.0,52333.0,52418.0,52483.0,52530.0,52588.0,52616.0,52656.0,52681.0,52701.0,52761.0,52819.0,52851.0,52901.0,52926.0,53006.0,53044.0,53129.0,53173.0,53202.0,53241.0,53297.0,53362.0,53433.0,53486.0,53527.0,53681.0,53822.0,53860.0,53902.0,53930.0,53951.0,53976.0,54022.0,54085.0,54116.0,54188.0,54255.0,54425.0,54478.0,54545.0,54586.0,54622.0,54848.0,54859.0
5099826,66900.0,66983.0,67007.0,67086.0,67147.0,67187.0,67235.0,67263.0,67302.0,67326.0,67345.0,67403.0,67459.0,67486.0,67529.0,67550.0,67617.0,67649.0,67706.0,67743.0,67768.0,67800.0,67842.0,67890.0,67944.0,67984.0,68015.0,68132.0,68241.0,68270.0,68309.0,68334.0,68353.0,68372.0,68408.0,68456.0,68480.0,68535.0,68586.0,68716.0,68755.0,68803.0,68837.0,68861.0,69054.0,69063.0
5100894,46200.0,46307.0,46333.0,46418.0,46483.0,46530.0,46588.0,46616.0,46656.0,46681.0,46701.0,46761.0,46819.0,46851.0,46901.0,46926.0,47006.0,47044.0,47129.0,47173.0,47202.0,47241.0,47297.0,47362.0,47433.0,47486.0,47527.0,47681.0,47822.0,47860.0,47902.0,47930.0,47951.0,47976.0,48022.0,48085.0,48116.0,48188.0,48255.0,48425.0,48478.0,48545.0,48586.0,48622.0,48848.0,48859.0
5101108,47400.0,47507.0,47533.0,47618.0,47683.0,47730.0,47788.0,47816.0,47856.0,47881.0,47901.0,47961.0,48019.0,48051.0,48101.0,48126.0,48206.0,48244.0,48329.0,48373.0,48402.0,48441.0,48497.0,48562.0,48633.0,48686.0,48727.0,48881.0,49022.0,49060.0,49102.0,49130.0,49151.0,49176.0,49222.0,49285.0,49316.0,49388.0,49455.0,49625.0,49678.0,49745.0,49786.0,49822.0,50048.0,50059.0
5101110,54600.0,54738.0,54774.0,54892.0,54982.0,55032.0,55093.0,55127.0,55176.0,55205.0,55238.0,55339.0,55438.0,55472.0,55526.0,55553.0,55635.0,55675.0,55751.0,55798.0,55830.0,55872.0,55925.0,55986.0,56051.0,56099.0,56137.0,56276.0,56411.0,56447.0,56490.0,56518.0,56539.0,56566.0,56616.0,56683.0,56717.0,56794.0,56866.0,57050.0,57105.0,57174.0,57212.0,57246.0,57461.0,57471.0
5102297,24900.0,24989.0,25007.0,25067.0,25113.0,25151.0,25198.0,25220.0,25252.0,25271.0,25285.0,25328.0,25369.0,25393.0,25431.0,25450.0,25511.0,25541.0,25603.0,25643.0,25670.0,25706.0,25743.0,25786.0,25846.0,25891.0,25926.0,26055.0,26185.0,26220.0,26255.0,26278.0,26296.0,26318.0,26358.0,26412.0,26439.0,26501.0,26559.0,26705.0,26758.0,26823.0,26873.0,26902.0,27116.0,27126.0
