tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5008032,28200.0,28254.0,28305.0,28351.0,28384.0,28413.0,28492.0,28529.0,28599.0,28719.0,28759.0,28823.0,28870.0,28905.0,28934.0,28951.0,29520.0,29562.0,29635.0,29696.0,29718.0,29757.0,29785.0,29829.0,29871.0,29900.0,29937.0,29992.0,30075.0,30113.0,30170.0,30242.0,30386.0,30436.0,30532.0,30643.0,30810.0,30924.0,31157.0,31210.0,31445.0,31539.0,31644.0,31709.0,31788.0,31842.0,31896.0,31963.0,32037.0,32143.0,32195.0
5008392,27000.0,27054.0,27105.0,27151.0,27184.0,27213.0,27292.0,27329.0,27399.0,27519.0,27559.0,27623.0,27670.0,27705.0,27734.0,27751.0,28320.0,28362.0,28435.0,28496.0,28518.0,28557.0,28585.0,28629.0,28671.0,28700.0,28737.0,28792.0,28875.0,28913.0,28970.0,29042.0,29186.0,29236.0,29332.0,29443.0,29610.0,29724.0,29957.0,30010.0,30245.0,30339.0,30444.0,30509.0,30588.0,30642.0,30696.0,30763.0,30837.0,30943.0,30995.0
5010011,21600.0,21654.0,21705.0,21751.0,21784.0,21813.0,21892.0,21929.0,21999.0,22119.0,22159.0,22223.0,22270.0,22305.0,22334.0,22351.0,22920.0,22962.0,23035.0,23096.0,23118.0,23157.0,23185.0,23229.0,23271.0,23300.0,23337.0,23392.0,23475.0,23513.0,23570.0,23642.0,23786.0,23836.0,23932.0,24043.0,24210.0,24324.0,24557.0,24610.0,24845.0,24939.0,25044.0,25109.0,25188.0,25242.0,25296.0,25363.0,25437.0,25543.0,25595.0
5010381,23400.0,23454.0,23505.0,23551.0,23584.0,23613.0,23692.0,23729.0,23799.0,23919.0,23959.0,24023.0,24070.0,24105.0,24134.0,24151.0,24720.0,24762.0,24835.0,24896.0,24918.0,24957.0,24985.0,25029.0,25071.0,25100.0,25137.0,25192.0,25275.0,25313.0,25370.0,25442.0,25586.0,25636.0,25732.0,25843.0,26010.0,26124.0,26357.0,26410.0,26645.0,26739.0,26844.0,26909.0,26988.0,27042.0,27096.0,27163.0,27237.0,27343.0,27395.0
5010923,48000.0,48057.0,48111.0,48157.0,48193.0,48219.0,48290.0,48328.0,48386.0,48499.0,48537.0,48597.0,48642.0,48674.0,48701.0,48717.0,49242.0,49280.0,49337.0,49384.0,49405.0,49442.0,49468.0,49507.0,49541.0,49564.0,49603.0,49661.0,49767.0,49793.0,49845.0,49911.0,50024.0,50060.0,50129.0,50207.0,50338.0,50428.0,50611.0,50653.0,50856.0,50952.0,51058.0,51117.0,51188.0,51238.0,51288.0,51350.0,51414.0,51506.0,51551.0
5010925,58800.0,58850.0,58897.0,58939.0,58972.0,59015.0,59132.0,59170.0,59259.0,59366.0,59402.0,59459.0,59500.0,59533.0,59560.0,59576.0,60113.0,60153.0,60214.0,60269.0,60291.0,60329.0,60360.0,60407.0,60442.0,60466.0,60501.0,60555.0,60667.0,60695.0,60740.0,60796.0,60889.0,60924.0,60991.0,61069.0,61213.0,61311.0,61512.0,61558.0,61791.0,61871.0,61961.0,62012.0,62073.0,62113.0,62153.0,62203.0,62255.0,62330.0,62366.0
5010927,69600.0,69637.0,69672.0,69710.0,69741.0,69766.0,69832.0,69857.0,69934.0,70007.0,70032.0,70071.0,70100.0,70131.0,70156.0,70171.0,70673.0,70710.0,70762.0,70802.0,70817.0,70845.0,70867.0,70900.0,70927.0,70945.0,70971.0,71011.0,71107.0,71132.0,71159.0,71192.0,71266.0,71299.0,71362.0,71434.0,71532.0,71599.0,71736.0,71768.0,71933.0,72000.0,72074.0,72117.0,72169.0,72204.0,72239.0,72281.0,72314.0,72362.0,72385.0
5010929,77100.0,77128.0,77155.0,77199.0,77234.0,77256.0,77314.0,77335.0,77397.0,77477.0,77504.0,77546.0,77578.0,77606.0,77630.0,77644.0,78109.0,78143.0,78194.0,78231.0,78243.0,78265.0,78282.0,78307.0,78331.0,78347.0,78369.0,78402.0,78466.0,78487.0,78515.0,78550.0,78617.0,78644.0,78696.0,78757.0,78826.0,78873.0,78969.0,78992.0,79167.0,79223.0,79286.0,79324.0,79370.0,79394.0,79417.0,79446.0,79503.0,79585.0,79625.0
5011830,24600.0,24654.0,24705.0,24751.0,24784.0,24813.0,24892.0,24929.0,24999.0,25119.0,25159.0,25223.0,25270.0,25305.0,25334.0,25351.0,25920.0,25962.0,26035.0,26096.0,26118.0,26157.0,26185.0,26229.0,26271.0,26300.0,26337.0,26392.0,26475.0,26513.0,26570.0,26642.0,26786.0,26836.0,26932.0,27043.0,27210.0,27324.0,27557.0,27610.0,27845.0,27939.0,28044.0,28109.0,28188.0,28242.0,28296.0,28363.0,28437.0,28543.0,28595.0
5011832,33900.0,33973.0,34041.0,34094.0,34131.0,34164.0,34254.0,34287.0,34409.0,34556.0,34605.0,34683.0,34740.0,34782.0,34817.0,34837.0,35519.0,35569.0,35640.0,35702.0,35726.0,35770.0,35804.0,35855.0,35901.0,35933.0,35971.0,36028.0,36113.0,36147.0,36202.0,36270.0,36434.0,36497.0,36618.0,36756.0,37009.0,37182.0,37534.0,37614.0,37987.0,38082.0,38187.0,38266.0,38362.0,38413.0,38464.0,38526.0,38571.0,38636.0,38668.0
5014591,51600.0,51657.0,51711.0,51757.0,51793.0,51819.0,51890.0,51928.0,51986.0,52099.0,52137.0,52197.0,52242.0,52274.0,52301.0,52317.0,52842.0,52880.0,52937.0,52984.0,53005.0,53042.0,53068.0,53107.0,53141.0,53164.0,53203.0,53261.0,53367.0,53393.0,53445.0,53511.0,53624.0,53660.0,53729.0,53807.0,53938.0,54028.0,54211.0,54253.0,54456.0,54552.0,54658.0,54717.0,54788.0,54838.0,54888.0,54950.0,55014.0,55106.0,55151.0
5014593,62400.0,62450.0,62497.0,62539.0,62572.0,62615.0,62732.0,62770.0,62859.0,62966.0,63002.0,63059.0,63100.0,63133.0,63160.0,63176.0,63713.0,63753.0,63814.0,63869.0,63891.0,63929.0,63960.0,64007.0,64042.0,64066.0,64101.0,64155.0,64267.0,64295.0,64340.0,64396.0,64489.0,64524.0,64591.0,64669.0,64813.0,64911.0,65112.0,65158.0,65391.0,65471.0,65561.0,65612.0,65673.0,65713.0,65753.0,65803.0,65855.0,65930.0,65966.0
5014596,80400.0,80428.0,80455.0,80499.0,80534.0,80556.0,80614.0,80635.0,80697.0,80777.0,80804.0,80846.0,80878.0,80906.0,80930.0,80944.0,81409.0,81443.0,81494.0,81531.0,81543.0,81565.0,81582.0,81607.0,81631.0,81647.0,81669.0,81702.0,81766.0,81787.0,81815.0,81850.0,81917.0,81944.0,81996.0,82057.0,82126.0,82173.0,82269.0,82292.0,82467.0,82523.0,82586.0,82624.0,82670.0,82694.0,82717.0,82746.0,82803.0,82885.0,82925.0
5014728,26400.0,26454.0,26505.0,26551.0,26584.0,26613.0,26692.0,26729.0,26799.0,26919.0,26959.0,27023.0,27070.0,27105.0,27134.0,27151.0,27720.0,27762.0,27835.0,27896.0,27918.0,27957.0,27985.0,28029.0,28071.0,28100.0,28137.0,28192.0,28275.0,28313.0,28370.0,28442.0,28586.0,28636.0,28732.0,28843.0,29010.0,29124.0,29357.0,29410.0,29645.0,29739.0,29844.0,29909.0,29988.0,30042.0,30096.0,30163.0,30237.0,30343.0,30395.0
5014730,37200.0,37252.0,37301.0,37349.0,37384.0,37411.0,37485.0,37515.0,37570.0,37667.0,37700.0,37752.0,37790.0,37821.0,37847.0,37862.0,38367.0,38404.0,38464.0,38504.0,38523.0,38557.0,38578.0,38610.0,38641.0,38662.0,38692.0,38737.0,38859.0,38890.0,38934.0,38988.0,39091.0,39132.0,39210.0,39300.0,39441.0,39537.0,39733.0,39778.0,39985.0,40081.0,40187.0,40252.0,40330.0,40369.0,40408.0,40457.0,40503.0,40569.0,40600.0
5015359,55200.0,55250.0,55297.0,55339.0,55372.0,55415.0,55532.0,55570.0,55659.0,55766.0,55802.0,55859.0,55900.0,55933.0,55960.0,55976.0,56513.0,56553.0,56614.0,56669.0,56691.0,56729.0,56760.0,56807.0,56842.0,56866.0,56901.0,56955.0,57067.0,57095.0,57140.0,57196.0,57289.0,57324.0,57391.0,57469.0,57613.0,57711.0,57912.0,57958.0,58191.0,58271.0,58361.0,58412.0,58473.0,58513.0,58553.0,58603.0,58655.0,58730.0,58766.0
5015361,66000.0,66050.0,66097.0,66139.0,66172.0,66215.0,66332.0,66370.0,66459.0,66566.0,66602.0,66659.0,66700.0,66733.0,66760.0,66776.0,67313.0,67353.0,67414.0,67469.0,67491.0,67529.0,67560.0,67607.0,67642.0,67666.0,67701.0,67755.0,67867.0,67895.0,67940.0,67996.0,68089.0,68124.0,68191.0,68269.0,68413.0,68511.0,68712.0,68758.0,68991.0,69071.0,69161.0,69212.0,69273.0,69313.0,69353.0,69403.0,69455.0,69530.0,69566.0
5017209,40800.0,40852.0,40901.0,40949.0,40984.0,41011.0,41085.0,41115.0,41170.0,41267.0,41300.0,41352.0,41390.0,41421.0,41447.0,41462.0,41967.0,42004.0,42064.0,42104.0,42123.0,42157.0,42178.0,42210.0,42241.0,42262.0,42292.0,42337.0,42459.0,42490.0,42534.0,42588.0,42691.0,42732.0,42810.0,42900.0,43041.0,43137.0,43333.0,43378.0,43585.0,43681.0,43787.0,43852.0,43930.0,43969.0,44008.0,44057.0,44103.0,44169.0,44200.0
5017884,27600.0,27654.0,27705.0,27751.0,27784.0,27813.0,27892.0,27929.0,27999.0,28119.0,28159.0,28223.0,28270.0,28305.0,28334.0,28351.0,28920.0,28962.0,29035.0,29096.0,29118.0,29157.0,29185.0,29229.0,29271.0,29300.0,29337.0,29392.0,29475.0,29513.0,29570.0,29642.0,29786.0,29836.0,29932.0,30043.0,30210.0,30324.0,30557.0,30610.0,30845.0,30939.0,31044.0,31109.0,31188.0,31242.0,31296.0,31363.0,31437.0,31543.0,31595.0
5085370,21600.0,21652.0,21701.0,21745.0,21777.0,21806.0,21881.0,21917.0,21984.0,22100.0,22139.0,22200.0,22245.0,22278.0,22306.0,22322.0,22869.0,22910.0,22980.0,23039.0,23060.0,23098.0,23125.0,23167.0,23207.0,23235.0,23270.0,23323.0,23403.0,23440.0,23495.0,23564.0,23702.0,23750.0,23843.0,23949.0,24110.0,24220.0,24444.0,24494.0,24720.0,24810.0,24911.0,24973.0,25049.0,25101.0,25153.0,25217.0,25288.0,25390.0,25440.0
5086369,26400.0,26452.0,26501.0,26545.0,26577.0,26606.0,26681.0,26717.0,26784.0,26900.0,26939.0,27000.0,27045.0,27078.0,27106.0,27122.0,27669.0,27710.0,27780.0,27839.0,27860.0,27898.0,27925.0,27967.0,28007.0,28035.0,28070.0,28123.0,28203.0,28240.0,28295.0,28364.0,28502.0,28550.0,28643.0,28749.0,28910.0,29020.0,29244.0,29294.0,29520.0,29610.0,29711.0,29773.0,29849.0,29901.0,29953.0,30017.0,30088.0,30190.0,30240.0
5086371,37200.0,37250.0,37297.0,37343.0,37377.0,37404.0,37474.0,37503.0,37556.0,37650.0,37682.0,37732.0,37768.0,37798.0,37823.0,37838.0,38323.0,38358.0,38416.0,38454.0,38472.0,38505.0,38525.0,38556.0,38586.0,38606.0,38635.0,38678.0,38795.0,38825.0,38867.0,38919.0,39018.0,39057.0,39132.0,39219.0,39355.0,39448.0,39637.0,39679.0,39878.0,39970.0,40072.0,40134.0,40210.0,40248.0,40286.0,40332.0,40376.0,40439.0,40470.0
5087035,24600.0,24652.0,24701.0,24745.0,24777.0,24806.0,24881.0,24917.0,24984.0,25100.0,25139.0,25200.0,25245.0,25278.0,25306.0,25322.0,25869.0,25910.0,25980.0,26039.0,26060.0,26098.0,26125.0,26167.0,26207.0,26235.0,26270.0,26323.0,26403.0,26440.0,26495.0,26564.0,26702.0,26750.0,26843.0,26949.0,27110.0,27220.0,27444.0,27494.0,27720.0,27810.0,27911.0,27973.0,28049.0,28101.0,28153.0,28217.0,28288.0,28390.0,28440.0
5088404,55200.0,55248.0,55293.0,55333.0,55365.0,55407.0,55519.0,55556.0,55642.0,55745.0,55779.0,55833.0,55874.0,55906.0,55932.0,55947.0,56464.0,56502.0,56561.0,56614.0,56635.0,56672.0,56702.0,56747.0,56781.0,56804.0,56838.0,56890.0,56998.0,57025.0,57068.0,57122.0,57211.0,57245.0,57310.0,57384.0,57523.0,57618.0,57811.0,57854.0,58078.0,58155.0,58241.0,58290.0,58349.0,58388.0,58427.0,58474.0,58524.0,58596.0,58631.0
5088406,66000.0,66048.0,66093.0,66133.0,66165.0,66207.0,66319.0,66356.0,66442.0,66545.0,66579.0,66633.0,66674.0,66706.0,66732.0,66747.0,67264.0,67302.0,67361.0,67414.0,67435.0,67472.0,67502.0,67547.0,67581.0,67604.0,67638.0,67690.0,67798.0,67825.0,67868.0,67922.0,68011.0,68045.0,68110.0,68184.0,68323.0,68418.0,68611.0,68654.0,68878.0,68955.0,69041.0,69090.0,69149.0,69188.0,69227.0,69274.0,69324.0,69396.0,69431.0
5089626,28800.0,28852.0,28901.0,28945.0,28977.0,29006.0,29081.0,29117.0,29184.0,29300.0,29339.0,29400.0,29445.0,29478.0,29506.0,29522.0,30069.0,30110.0,30180.0,30239.0,30260.0,30298.0,30325.0,30367.0,30407.0,30435.0,30470.0,30523.0,30603.0,30640.0,30695.0,30764.0,30902.0,30950.0,31043.0,31149.0,31310.0,31420.0,31644.0,31694.0,31920.0,32010.0,32111.0,32173.0,32249.0,32301.0,32353.0,32417.0,32488.0,32590.0,32640.0
5089850,29700.0,29770.0,29836.0,29887.0,29923.0,29955.0,30041.0,30073.0,30190.0,30331.0,30378.0,30453.0,30508.0,30548.0,30581.0,30601.0,31256.0,31305.0,31373.0,31433.0,31456.0,31498.0,31530.0,31580.0,31624.0,31655.0,31691.0,31746.0,31828.0,31861.0,31913.0,31979.0,32137.0,32197.0,32313.0,32447.0,32690.0,32856.0,33195.0,33272.0,33631.0,33722.0,33823.0,33899.0,33991.0,34040.0,34089.0,34149.0,34193.0,34256.0,34286.0
5089852,44400.0,44455.0,44507.0,44551.0,44586.0,44612.0,44679.0,44716.0,44772.0,44881.0,44918.0,44976.0,45018.0,45049.0,45075.0,45090.0,45594.0,45631.0,45686.0,45731.0,45751.0,45787.0,45812.0,45850.0,45883.0,45905.0,45942.0,45998.0,46100.0,46125.0,46175.0,46238.0,46347.0,46381.0,46447.0,46523.0,46649.0,46735.0,46911.0,46952.0,47147.0,47239.0,47341.0,47398.0,47466.0,47514.0,47562.0,47622.0,47683.0,47771.0,47815.0
5089854,64200.0,64248.0,64293.0,64333.0,64365.0,64407.0,64519.0,64556.0,64642.0,64745.0,64779.0,64833.0,64874.0,64906.0,64932.0,64947.0,65464.0,65502.0,65561.0,65614.0,65635.0,65672.0,65702.0,65747.0,65781.0,65804.0,65838.0,65890.0,65998.0,66025.0,66068.0,66122.0,66211.0,66245.0,66310.0,66384.0,66523.0,66618.0,66811.0,66854.0,67078.0,67155.0,67241.0,67290.0,67349.0,67388.0,67427.0,67474.0,67524.0,67596.0,67631.0
5089856,73500.0,73536.0,73569.0,73606.0,73636.0,73660.0,73724.0,73748.0,73822.0,73893.0,73917.0,73955.0,73982.0,74012.0,74036.0,74050.0,74533.0,74569.0,74619.0,74657.0,74672.0,74698.0,74719.0,74751.0,74776.0,74794.0,74819.0,74857.0,74949.0,74973.0,74999.0,75031.0,75102.0,75133.0,75194.0,75264.0,75359.0,75424.0,75556.0,75585.0,75744.0,75808.0,75880.0,75921.0,75971.0,76004.0,76037.0,76079.0,76111.0,76157.0,76179.0
5090662,40800.0,40850.0,40897.0,40943.0,40977.0,41004.0,41074.0,41103.0,41156.0,41250.0,41282.0,41332.0,41368.0,41398.0,41423.0,41438.0,41923.0,41958.0,42016.0,42054.0,42072.0,42105.0,42125.0,42156.0,42186.0,42206.0,42235.0,42278.0,42395.0,42425.0,42467.0,42519.0,42618.0,42657.0,42732.0,42819.0,42955.0,43048.0,43237.0,43279.0,43478.0,43570.0,43672.0,43734.0,43810.0,43848.0,43886.0,43932.0,43976.0,44039.0,44070.0
5092889,28200.0,28252.0,28301.0,28345.0,28377.0,28406.0,28481.0,28517.0,28584.0,28700.0,28739.0,28800.0,28845.0,28878.0,28906.0,28922.0,29469.0,29510.0,29580.0,29639.0,29660.0,29698.0,29725.0,29767.0,29807.0,29835.0,29870.0,29923.0,30003.0,30040.0,30095.0,30164.0,30302.0,30350.0,30443.0,30549.0,30710.0,30820.0,31044.0,31094.0,31320.0,31410.0,31511.0,31573.0,31649.0,31701.0,31753.0,31817.0,31888.0,31990.0,32040.0
5092933,51600.0,51655.0,51707.0,51751.0,51786.0,51812.0,51879.0,51916.0,51972.0,52081.0,52118.0,52176.0,52218.0,52249.0,52275.0,52290.0,52794.0,52831.0,52886.0,52931.0,52951.0,52987.0,53012.0,53050.0,53083.0,53105.0,53142.0,53198.0,53300.0,53325.0,53375.0,53438.0,53547.0,53581.0,53647.0,53723.0,53849.0,53935.0,54111.0,54152.0,54347.0,54439.0,54541.0,54598.0,54666.0,54714.0,54762.0,54822.0,54883.0,54971.0,55015.0
5092935,62400.0,62448.0,62493.0,62533.0,62565.0,62607.0,62719.0,62756.0,62842.0,62945.0,62979.0,63033.0,63074.0,63106.0,63132.0,63147.0,63664.0,63702.0,63761.0,63814.0,63835.0,63872.0,63902.0,63947.0,63981.0,64004.0,64038.0,64090.0,64198.0,64225.0,64268.0,64322.0,64411.0,64445.0,64510.0,64584.0,64723.0,64818.0,65011.0,65054.0,65278.0,65355.0,65441.0,65490.0,65549.0,65588.0,65627.0,65674.0,65724.0,65796.0,65831.0
5092938,80400.0,80427.0,80453.0,80495.0,80529.0,80550.0,80606.0,80626.0,80686.0,80763.0,80789.0,80830.0,80860.0,80887.0,80910.0,80923.0,81370.0,81403.0,81452.0,81488.0,81500.0,81521.0,81537.0,81561.0,81584.0,81599.0,81620.0,81652.0,81714.0,81734.0,81761.0,81795.0,81859.0,81885.0,81936.0,81994.0,82061.0,82106.0,82199.0,82220.0,82388.0,82442.0,82502.0,82539.0,82583.0,82606.0,82628.0,82656.0,82711.0,82790.0,82828.0
5093487,23400.0,23452.0,23501.0,23545.0,23577.0,23606.0,23681.0,23717.0,23784.0,23900.0,23939.0,24000.0,24045.0,24078.0,24106.0,24122.0,24669.0,24710.0,24780.0,24839.0,24860.0,24898.0,24925.0,24967.0,25007.0,25035.0,25070.0,25123.0,25203.0,25240.0,25295.0,25364.0,25502.0,25550.0,25643.0,25749.0,25910.0,26020.0,26244.0,26294.0,26520.0,26610.0,26711.0,26773.0,26849.0,26901.0,26953.0,27017.0,27088.0,27190.0,27240.0
5093727,48000.0,48055.0,48107.0,48151.0,48186.0,48212.0,48279.0,48316.0,48372.0,48481.0,48518.0,48576.0,48618.0,48649.0,48675.0,48690.0,49194.0,49231.0,49286.0,49331.0,49351.0,49387.0,49412.0,49450.0,49483.0,49505.0,49542.0,49598.0,49700.0,49725.0,49775.0,49838.0,49947.0,49981.0,50047.0,50123.0,50249.0,50335.0,50511.0,50552.0,50747.0,50839.0,50941.0,50998.0,51066.0,51114.0,51162.0,51222.0,51283.0,51371.0,51415.0
5093729,58800.0,58848.0,58893.0,58933.0,58965.0,59007.0,59119.0,59156.0,59242.0,59345.0,59379.0,59433.0,59474.0,59506.0,59532.0,59547.0,60064.0,60102.0,60161.0,60214.0,60235.0,60272.0,60302.0,60347.0,60381.0,60404.0,60438.0,60490.0,60598.0,60625.0,60668.0,60722.0,60811.0,60845.0,60910.0,60984.0,61123.0,61218.0,61411.0,61454.0,61678.0,61755.0,61841.0,61890.0,61949.0,61988.0,62027.0,62074.0,62124.0,62196.0,62231.0
5093731,69600.0,69636.0,69669.0,69706.0,69736.0,69760.0,69824.0,69848.0,69922.0,69993.0,70017.0,70055.0,70082.0,70112.0,70136.0,70150.0,70633.0,70669.0,70719.0,70757.0,70772.0,70798.0,70819.0,70851.0,70876.0,70894.0,70919.0,70957.0,71049.0,71073.0,71099.0,71131.0,71202.0,71233.0,71294.0,71364.0,71459.0,71524.0,71656.0,71685.0,71844.0,71908.0,71980.0,72021.0,72071.0,72104.0,72137.0,72179.0,72211.0,72257.0,72279.0
5093733,77100.0,77127.0,77153.0,77195.0,77229.0,77250.0,77306.0,77326.0,77386.0,77463.0,77489.0,77530.0,77560.0,77587.0,77610.0,77623.0,78070.0,78103.0,78152.0,78188.0,78200.0,78221.0,78237.0,78261.0,78284.0,78299.0,78320.0,78352.0,78414.0,78434.0,78461.0,78495.0,78559.0,78585.0,78636.0,78694.0,78761.0,78806.0,78899.0,78920.0,79088.0,79142.0,79202.0,79239.0,79283.0,79306.0,79328.0,79356.0,79411.0,79490.0,79528.0
5094871,25200.0,25252.0,25301.0,25345.0,25377.0,25406.0,25481.0,25517.0,25584.0,25700.0,25739.0,25800.0,25845.0,25878.0,25906.0,25922.0,26469.0,26510.0,26580.0,26639.0,26660.0,26698.0,26725.0,26767.0,26807.0,26835.0,26870.0,26923.0,27003.0,27040.0,27095.0,27164.0,27302.0,27350.0,27443.0,27549.0,27710.0,27820.0,28044.0,28094.0,28320.0,28410.0,28511.0,28573.0,28649.0,28701.0,28753.0,28817.0,28888.0,28990.0,29040.0
5095976,30900.0,30970.0,31036.0,31087.0,31123.0,31155.0,31241.0,31273.0,31390.0,31531.0,31578.0,31653.0,31708.0,31748.0,31781.0,31801.0,32456.0,32505.0,32573.0,32633.0,32656.0,32698.0,32730.0,32780.0,32824.0,32855.0,32891.0,32946.0,33028.0,33061.0,33113.0,33179.0,33337.0,33397.0,33513.0,33647.0,33890.0,34056.0,34395.0,34472.0,34831.0,34922.0,35023.0,35099.0,35191.0,35240.0,35289.0,35349.0,35393.0,35456.0,35486.0
