tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P
0,4381.0,935.0,936.0,913.0,914.0,938.0,940.0,941.0,942.0,943.0,4503.0,3599.0,3610.0,3611.0,6135.0,3612.0,3613.0,3615.0,3616.0,3618.0,3619.0,3620.0,3622.0,3623.0,4387.0,3634.0,3635.0,3636.0,905.0,4331.0,3641.0,4339.0,6010.0,3656.0,3653.0,1039.0,1040.0,6054.0,4330.0,3691.0,3572.0,3701.0,3702.0,3088.0,3704.0,3705.0,733.0,6015.0,788.0,815.0,816.0,3663.0,7348.0
5011345,79500.0,79549.0,79574.0,79640.0,79674.0,79701.0,79765.0,79789.0,79839.0,79885.0,79899.0,79947.0,80001.0,80037.0,80068.0,80095.0,80126.0,80155.0,80244.0,80282.0,80336.0,80367.0,80402.0,80421.0,80485.0,80513.0,80571.0,80580.0,80653.0,80744.0,80803.0,80804.0,80913.0,80995.0,81013.0,81070.0,81104.0,81140.0,81167.0,81209.0,81244.0,81280.0,81327.0,81369.0,81385.0,81423.0,81480.0,81502.0,81554.0,81616.0,81734.0,82066.0,82193.0
