tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P
0,4620.0,7563.0,3368.0,4626.0,4627.0,4624.0,4625.0,4628.0,4623.0,4619.0,4561.0,4629.0,4630.0,4631.0,4632.0,5164.0,4633.0,2234.0,2235.0,2236.0,2237.0,2238.0,5056.0,2239.0,2241.0,2242.0,7435.0,2722.0,4413.0,1476.0,7453.0,1478.0,1479.0,315.0,347.0,406.0,4530.0,748.0,7390.0
5099471,44700.0,44738.0,44778.0,44858.0,44900.0,44946.0,45005.0,45046.0,45113.0,45162.0,45221.0,45263.0,45326.0,45391.0,45435.0,45502.0,45611.0,45729.0,45749.0,45800.0,45809.0,45824.0,45843.0,45940.0,46059.0,46079.0,46332.0,46349.0,46508.0,46613.0,46714.0,46799.0,46858.0,47039.0,47205.0,47395.0,47510.0,47582.0,47653.0
