tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P,077_P,078_P,079_P,080_P,081_P,082_P,083_P,084_P,085_P,086_P,087_P,088_P,089_P,090_P
0,4260.0,4261.0,7271.0,5136.0,4262.0,4263.0,4264.0,7296.0,4265.0,4266.0,4307.0,4308.0,4267.0,4268.0,4269.0,4270.0,4271.0,4273.0,4274.0,4275.0,4276.0,4277.0,4278.0,4279.0,4280.0,4281.0,4282.0,4283.0,4284.0,4285.0,4286.0,4287.0,4288.0,4295.0,4296.0,4297.0,4299.0,4300.0,4301.0,4302.0,5135.0,4303.0,4304.0,4148.0,4149.0,3045.0,4150.0,4151.0,4156.0,4168.0,4170.0,4153.0,4154.0,4416.0,4201.0,4202.0,4203.0,4204.0,4205.0,4206.0,3140.0,3141.0,3142.0,3143.0,3144.0,5047.0,3146.0,3147.0,3148.0,3149.0,3150.0,3151.0,3153.0,3152.0,2995.0,3154.0,3155.0,3156.0,3158.0,3159.0,3160.0,3161.0,3162.0,3163.0,3164.0,7653.0,3079.0,3080.0,3081.0,7188.0
5006072,61800.0,61814.0,61883.0,61900.0,61980.0,62028.0,62063.0,62098.0,62124.0,62160.0,62243.0,62283.0,62318.0,62340.0,62393.0,62460.0,62478.0,62493.0,62516.0,62537.0,62549.0,62580.0,62604.0,62644.0,62662.0,62684.0,62703.0,62760.0,63060.0,63156.0,63236.0,63300.0,63480.0,63572.0,63660.0,63780.0,63840.0,63960.0,64080.0,64098.0,64115.0,64200.0,64266.0,64331.0,64380.0,64409.0,64429.0,64442.0,64485.0,64500.0,64541.0,64570.0,64597.0,64620.0,64740.0,64800.0,65100.0,65281.0,65340.0,65408.0,65460.0,65580.0,65629.0,65700.0,65725.0,65780.0,65820.0,65890.0,65940.0,65979.0,66007.0,66047.0,66060.0,66128.0,66240.0,66291.0,66352.0,66414.0,66480.0,66720.0,66742.0,66773.0,66806.0,66840.0,66922.0,66960.0,66986.0,67057.0,67112.0,67200.0
5016909,43800.0,43814.0,43883.0,43900.0,43980.0,44012.0,44035.0,44058.0,44076.0,44100.0,44183.0,44223.0,44258.0,44280.0,44333.0,44400.0,44409.0,44416.0,44428.0,44438.0,44444.0,44460.0,44468.0,44481.0,44487.0,44494.0,44500.0,44520.0,44760.0,44856.0,44936.0,45000.0,45120.0,45212.0,45300.0,45420.0,45540.0,45660.0,45780.0,45798.0,45815.0,45900.0,45944.0,45987.0,46020.0,46049.0,46069.0,46082.0,46125.0,46140.0,46161.0,46176.0,46190.0,46200.0,46380.0,46440.0,46740.0,46921.0,46980.0,47048.0,47100.0,47220.0,47294.0,47400.0,47425.0,47480.0,47520.0,47590.0,47640.0,47660.0,47674.0,47694.0,47700.0,47768.0,47880.0,47931.0,47992.0,48054.0,48120.0,48360.0,48382.0,48413.0,48446.0,48480.0,48562.0,48600.0,48626.0,48697.0,48752.0,48840.0
5086569,80400.0,80414.0,80483.0,80500.0,80580.0,80612.0,80635.0,80658.0,80676.0,80700.0,80755.0,80782.0,80805.0,80820.0,80873.0,80940.0,80949.0,80956.0,80968.0,80978.0,80984.0,81000.0,81008.0,81021.0,81027.0,81034.0,81040.0,81060.0,81240.0,81312.0,81372.0,81420.0,81480.0,81541.0,81600.0,81720.0,81780.0,81900.0,82020.0,82038.0,82055.0,82140.0,82184.0,82227.0,82260.0,82289.0,82309.0,82322.0,82365.0,82380.0,82421.0,82450.0,82477.0,82500.0,82680.0,82740.0,83040.0,83221.0,83280.0,83348.0,83400.0,83460.0,83509.0,83580.0,83605.0,83660.0,83700.0,83770.0,83820.0,83859.0,83887.0,83927.0,83940.0,84008.0,84120.0,84158.0,84204.0,84251.0,84300.0,84480.0,84502.0,84533.0,84566.0,84600.0,84682.0,84720.0,84739.0,84792.0,84833.0,84900.0
