tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P
5016260,39900.0,40216.0,40228.0,40281.0,40356.0,40408.0,40501.0,40601.0,40636.0,40704.0,40731.0,40771.0,40799.0,40819.0,40845.0,40892.0,40946.0,41010.0,41154.0,41182.0,41348.0,41375.0,41442.0,41481.0,41532.0,41567.0,41608.0,41656.0,41727.0,41757.0,41811.0,41867.0,41923.0,41959.0,41995.0,42032.0,42111.0,42168.0,42223.0,42269.0,42310.0,42351.0,42405.0,42434.0,42557.0,42799.0
5016262,47400.0,47727.0,47738.0,47779.0,47854.0,47901.0,47984.0,48073.0,48105.0,48166.0,48190.0,48226.0,48251.0,48270.0,48295.0,48340.0,48393.0,48461.0,48614.0,48643.0,48809.0,48836.0,48903.0,48943.0,48995.0,49031.0,49065.0,49105.0,49167.0,49199.0,49255.0,49312.0,49370.0,49405.0,49440.0,49475.0,49550.0,49604.0,49658.0,49703.0,49744.0,49784.0,49837.0,49865.0,49987.0,50227.0
5016264,54600.0,54916.0,54928.0,54981.0,55056.0,55108.0,55201.0,55301.0,55336.0,55404.0,55431.0,55471.0,55499.0,55519.0,55545.0,55592.0,55646.0,55710.0,55854.0,55882.0,56048.0,56075.0,56142.0,56181.0,56232.0,56267.0,56308.0,56356.0,56427.0,56457.0,56511.0,56567.0,56623.0,56659.0,56695.0,56732.0,56811.0,56868.0,56923.0,56969.0,57010.0,57051.0,57105.0,57134.0,57257.0,57499.0
5016266,62100.0,62416.0,62428.0,62481.0,62556.0,62608.0,62701.0,62801.0,62836.0,62904.0,62931.0,62971.0,62999.0,63019.0,63045.0,63092.0,63146.0,63210.0,63354.0,63382.0,63548.0,63575.0,63642.0,63681.0,63732.0,63767.0,63808.0,63856.0,63927.0,63957.0,64011.0,64067.0,64123.0,64159.0,64195.0,64232.0,64311.0,64368.0,64423.0,64469.0,64510.0,64551.0,64605.0,64634.0,64757.0,64999.0
5016268,70200.0,70469.0,70480.0,70526.0,70589.0,70630.0,70703.0,70782.0,70810.0,70863.0,70884.0,70916.0,70938.0,70955.0,70978.0,71019.0,71067.0,71116.0,71228.0,71250.0,71379.0,71400.0,71453.0,71485.0,71527.0,71555.0,71582.0,71614.0,71661.0,71688.0,71736.0,71789.0,71842.0,71872.0,71902.0,71932.0,72003.0,72055.0,72105.0,72146.0,72181.0,72215.0,72255.0,72277.0,72396.0,72630.0
5016270,77400.0,77650.0,77659.0,77696.0,77751.0,77787.0,77851.0,77920.0,77944.0,77991.0,78010.0,78038.0,78058.0,78073.0,78093.0,78129.0,78171.0,78212.0,78304.0,78322.0,78434.0,78452.0,78498.0,78525.0,78561.0,78585.0,78605.0,78629.0,78665.0,78688.0,78730.0,78774.0,78819.0,78845.0,78871.0,78897.0,78959.0,79004.0,79045.0,79079.0,79110.0,79140.0,79179.0,79200.0,79311.0,79529.0
5017742,42900.0,43170.0,43177.0,43210.0,43268.0,43306.0,43374.0,43447.0,43473.0,43523.0,43543.0,43573.0,43594.0,43609.0,43634.0,43679.0,43732.0,43782.0,43895.0,43916.0,44056.0,44078.0,44135.0,44173.0,44222.0,44255.0,44286.0,44323.0,44378.0,44414.0,44477.0,44543.0,44610.0,44645.0,44680.0,44716.0,44800.0,44861.0,44919.0,44968.0,45029.0,45089.0,45132.0,45155.0,45268.0,45490.0
5084400,45600.0,45860.0,45867.0,45899.0,45955.0,45992.0,46058.0,46129.0,46154.0,46202.0,46221.0,46250.0,46270.0,46283.0,46307.0,46351.0,46401.0,46449.0,46557.0,46578.0,46713.0,46735.0,46789.0,46825.0,46872.0,46904.0,46934.0,46969.0,47022.0,47056.0,47117.0,47181.0,47245.0,47279.0,47313.0,47347.0,47428.0,47486.0,47542.0,47589.0,47647.0,47705.0,47746.0,47768.0,47877.0,48090.0
5084402,54000.0,54251.0,54258.0,54299.0,54350.0,54388.0,54456.0,54529.0,54555.0,54604.0,54623.0,54653.0,54674.0,54688.0,54712.0,54756.0,54806.0,54852.0,54955.0,54975.0,55090.0,55108.0,55156.0,55193.0,55241.0,55274.0,55297.0,55324.0,55366.0,55392.0,55437.0,55496.0,55556.0,55585.0,55615.0,55645.0,55713.0,55763.0,55802.0,55835.0,55878.0,55920.0,55963.0,55986.0,56092.0,56301.0
5084716,36600.0,36872.0,36883.0,36929.0,36983.0,37024.0,37097.0,37175.0,37203.0,37256.0,37277.0,37309.0,37331.0,37346.0,37372.0,37420.0,37475.0,37537.0,37677.0,37703.0,37859.0,37884.0,37947.0,37987.0,38039.0,38075.0,38105.0,38140.0,38193.0,38223.0,38275.0,38350.0,38425.0,38461.0,38497.0,38534.0,38602.0,38651.0,38700.0,38741.0,38779.0,38816.0,38868.0,38896.0,39003.0,39212.0
5084718,43800.0,44114.0,44125.0,44164.0,44236.0,44281.0,44361.0,44447.0,44477.0,44535.0,44558.0,44593.0,44617.0,44636.0,44660.0,44704.0,44754.0,44819.0,44966.0,44994.0,45153.0,45179.0,45244.0,45283.0,45333.0,45367.0,45400.0,45439.0,45498.0,45529.0,45583.0,45638.0,45694.0,45727.0,45761.0,45795.0,45867.0,45919.0,45971.0,46014.0,46053.0,46092.0,46143.0,46170.0,46287.0,46518.0
5084720,51000.0,51314.0,51325.0,51364.0,51436.0,51481.0,51561.0,51647.0,51677.0,51735.0,51758.0,51793.0,51817.0,51836.0,51860.0,51904.0,51954.0,52019.0,52166.0,52194.0,52353.0,52379.0,52444.0,52483.0,52533.0,52567.0,52600.0,52639.0,52698.0,52729.0,52783.0,52838.0,52894.0,52927.0,52961.0,52995.0,53067.0,53119.0,53171.0,53214.0,53253.0,53292.0,53343.0,53370.0,53487.0,53718.0
5084722,58200.0,58504.0,58516.0,58567.0,58639.0,58689.0,58778.0,58874.0,58908.0,58973.0,58999.0,59038.0,59065.0,59084.0,59109.0,59154.0,59206.0,59267.0,59406.0,59433.0,59592.0,59618.0,59683.0,59721.0,59770.0,59803.0,59842.0,59888.0,59957.0,59986.0,60038.0,60092.0,60146.0,60181.0,60216.0,60251.0,60327.0,60382.0,60435.0,60479.0,60519.0,60558.0,60610.0,60638.0,60756.0,60989.0
5086403,46200.0,46514.0,46525.0,46564.0,46636.0,46681.0,46761.0,46847.0,46877.0,46935.0,46958.0,46993.0,47017.0,47036.0,47060.0,47104.0,47154.0,47219.0,47366.0,47394.0,47553.0,47579.0,47644.0,47683.0,47733.0,47767.0,47800.0,47839.0,47898.0,47929.0,47983.0,48038.0,48094.0,48127.0,48161.0,48195.0,48267.0,48319.0,48371.0,48414.0,48453.0,48492.0,48543.0,48570.0,48687.0,48918.0
5086405,53400.0,53704.0,53716.0,53767.0,53839.0,53889.0,53978.0,54074.0,54108.0,54173.0,54199.0,54238.0,54265.0,54284.0,54309.0,54354.0,54406.0,54467.0,54606.0,54633.0,54792.0,54818.0,54883.0,54921.0,54970.0,55003.0,55042.0,55088.0,55157.0,55186.0,55238.0,55292.0,55346.0,55381.0,55416.0,55451.0,55527.0,55582.0,55635.0,55679.0,55719.0,55758.0,55810.0,55838.0,55956.0,56189.0
5086409,72000.0,72259.0,72270.0,72314.0,72375.0,72415.0,72485.0,72561.0,72588.0,72639.0,72659.0,72690.0,72711.0,72727.0,72749.0,72789.0,72835.0,72883.0,72991.0,73011.0,73135.0,73155.0,73206.0,73237.0,73277.0,73304.0,73330.0,73360.0,73406.0,73432.0,73478.0,73529.0,73580.0,73609.0,73638.0,73667.0,73735.0,73785.0,73833.0,73873.0,73906.0,73939.0,73978.0,73999.0,74113.0,74338.0
5086411,78900.0,79140.0,79149.0,79185.0,79238.0,79273.0,79335.0,79402.0,79426.0,79471.0,79489.0,79516.0,79535.0,79548.0,79567.0,79602.0,79642.0,79681.0,79770.0,79787.0,79895.0,79912.0,79956.0,79982.0,80016.0,80040.0,80060.0,80083.0,80117.0,80140.0,80180.0,80223.0,80266.0,80291.0,80316.0,80341.0,80401.0,80444.0,80483.0,80516.0,80546.0,80575.0,80613.0,80633.0,80740.0,80949.0
5087430,59700.0,60004.0,60016.0,60067.0,60139.0,60189.0,60278.0,60374.0,60408.0,60473.0,60499.0,60538.0,60565.0,60584.0,60609.0,60654.0,60706.0,60767.0,60906.0,60933.0,61092.0,61118.0,61183.0,61221.0,61270.0,61303.0,61342.0,61388.0,61457.0,61486.0,61538.0,61592.0,61646.0,61681.0,61716.0,61751.0,61827.0,61882.0,61935.0,61979.0,62019.0,62058.0,62110.0,62138.0,62256.0,62489.0
5087432,67500.0,67759.0,67770.0,67814.0,67875.0,67915.0,67985.0,68061.0,68088.0,68139.0,68159.0,68190.0,68211.0,68227.0,68249.0,68289.0,68335.0,68383.0,68491.0,68511.0,68635.0,68655.0,68706.0,68737.0,68777.0,68804.0,68830.0,68860.0,68906.0,68932.0,68978.0,69029.0,69080.0,69109.0,69138.0,69167.0,69235.0,69285.0,69333.0,69373.0,69406.0,69439.0,69478.0,69499.0,69613.0,69838.0
5090235,42900.0,43160.0,43167.0,43199.0,43255.0,43292.0,43358.0,43429.0,43454.0,43502.0,43521.0,43550.0,43570.0,43583.0,43607.0,43651.0,43701.0,43749.0,43857.0,43878.0,44013.0,44035.0,44089.0,44125.0,44172.0,44204.0,44234.0,44269.0,44322.0,44356.0,44417.0,44481.0,44545.0,44579.0,44613.0,44647.0,44728.0,44786.0,44842.0,44889.0,44947.0,45005.0,45046.0,45068.0,45177.0,45390.0
5090237,48900.0,49160.0,49167.0,49199.0,49255.0,49292.0,49358.0,49429.0,49454.0,49502.0,49521.0,49550.0,49570.0,49583.0,49607.0,49651.0,49701.0,49749.0,49857.0,49878.0,50013.0,50035.0,50089.0,50125.0,50172.0,50204.0,50234.0,50269.0,50322.0,50356.0,50417.0,50481.0,50545.0,50579.0,50613.0,50647.0,50728.0,50786.0,50842.0,50889.0,50947.0,51005.0,51046.0,51068.0,51177.0,51390.0
5090241,60900.0,61151.0,61158.0,61199.0,61250.0,61288.0,61356.0,61429.0,61455.0,61504.0,61523.0,61553.0,61574.0,61588.0,61612.0,61656.0,61706.0,61752.0,61855.0,61875.0,61990.0,62008.0,62056.0,62093.0,62141.0,62174.0,62197.0,62224.0,62266.0,62292.0,62337.0,62396.0,62456.0,62485.0,62515.0,62545.0,62613.0,62663.0,62702.0,62735.0,62778.0,62820.0,62863.0,62886.0,62992.0,63201.0
5090243,66900.0,67151.0,67158.0,67199.0,67250.0,67288.0,67356.0,67429.0,67455.0,67504.0,67523.0,67553.0,67574.0,67588.0,67612.0,67656.0,67706.0,67752.0,67855.0,67875.0,67990.0,68008.0,68056.0,68093.0,68141.0,68174.0,68197.0,68224.0,68266.0,68292.0,68337.0,68396.0,68456.0,68485.0,68515.0,68545.0,68613.0,68663.0,68702.0,68735.0,68778.0,68820.0,68863.0,68886.0,68992.0,69201.0
5090247,78300.0,78545.0,78556.0,78590.0,78634.0,78668.0,78729.0,78794.0,78817.0,78861.0,78878.0,78905.0,78924.0,78938.0,78964.0,79012.0,79067.0,79107.0,79198.0,79216.0,79317.0,79333.0,79375.0,79403.0,79439.0,79463.0,79486.0,79512.0,79552.0,79576.0,79619.0,79650.0,79681.0,79706.0,79731.0,79756.0,79805.0,79840.0,79872.0,79899.0,79931.0,79963.0,79989.0,80003.0,80100.0,80291.0
5091265,42600.0,42914.0,42925.0,42964.0,43036.0,43081.0,43161.0,43247.0,43277.0,43335.0,43358.0,43393.0,43417.0,43436.0,43460.0,43504.0,43554.0,43619.0,43766.0,43794.0,43953.0,43979.0,44044.0,44083.0,44133.0,44167.0,44200.0,44239.0,44298.0,44329.0,44383.0,44438.0,44494.0,44527.0,44561.0,44595.0,44667.0,44719.0,44771.0,44814.0,44853.0,44892.0,44943.0,44970.0,45087.0,45318.0
5091267,49800.0,50114.0,50125.0,50164.0,50236.0,50281.0,50361.0,50447.0,50477.0,50535.0,50558.0,50593.0,50617.0,50636.0,50660.0,50704.0,50754.0,50819.0,50966.0,50994.0,51153.0,51179.0,51244.0,51283.0,51333.0,51367.0,51400.0,51439.0,51498.0,51529.0,51583.0,51638.0,51694.0,51727.0,51761.0,51795.0,51867.0,51919.0,51971.0,52014.0,52053.0,52092.0,52143.0,52170.0,52287.0,52518.0
5091271,64500.0,64804.0,64816.0,64867.0,64939.0,64989.0,65078.0,65174.0,65208.0,65273.0,65299.0,65338.0,65365.0,65384.0,65409.0,65454.0,65506.0,65567.0,65706.0,65733.0,65892.0,65918.0,65983.0,66021.0,66070.0,66103.0,66142.0,66188.0,66257.0,66286.0,66338.0,66392.0,66446.0,66481.0,66516.0,66551.0,66627.0,66682.0,66735.0,66779.0,66819.0,66858.0,66910.0,66938.0,67056.0,67289.0
5091902,44400.0,44660.0,44667.0,44699.0,44755.0,44792.0,44858.0,44929.0,44954.0,45002.0,45021.0,45050.0,45070.0,45083.0,45107.0,45151.0,45201.0,45249.0,45357.0,45378.0,45513.0,45535.0,45589.0,45625.0,45672.0,45704.0,45734.0,45769.0,45822.0,45856.0,45917.0,45981.0,46045.0,46079.0,46113.0,46147.0,46228.0,46286.0,46342.0,46389.0,46447.0,46505.0,46546.0,46568.0,46677.0,46890.0
5091904,50400.0,50660.0,50667.0,50699.0,50755.0,50792.0,50858.0,50929.0,50954.0,51002.0,51021.0,51050.0,51070.0,51083.0,51107.0,51151.0,51201.0,51249.0,51357.0,51378.0,51513.0,51535.0,51589.0,51625.0,51672.0,51704.0,51734.0,51769.0,51822.0,51856.0,51917.0,51981.0,52045.0,52079.0,52113.0,52147.0,52228.0,52286.0,52342.0,52389.0,52447.0,52505.0,52546.0,52568.0,52677.0,52890.0
5091906,57600.0,57851.0,57858.0,57899.0,57950.0,57988.0,58056.0,58129.0,58155.0,58204.0,58223.0,58253.0,58274.0,58288.0,58312.0,58356.0,58406.0,58452.0,58555.0,58575.0,58690.0,58708.0,58756.0,58793.0,58841.0,58874.0,58897.0,58924.0,58966.0,58992.0,59037.0,59096.0,59156.0,59185.0,59215.0,59245.0,59313.0,59363.0,59402.0,59435.0,59478.0,59520.0,59563.0,59586.0,59692.0,59901.0
5091908,63000.0,63251.0,63258.0,63299.0,63350.0,63388.0,63456.0,63529.0,63555.0,63604.0,63623.0,63653.0,63674.0,63688.0,63712.0,63756.0,63806.0,63852.0,63955.0,63975.0,64090.0,64108.0,64156.0,64193.0,64241.0,64274.0,64297.0,64324.0,64366.0,64392.0,64437.0,64496.0,64556.0,64585.0,64615.0,64645.0,64713.0,64763.0,64802.0,64835.0,64878.0,64920.0,64963.0,64986.0,65092.0,65301.0
5091910,69600.0,69832.0,69838.0,69864.0,69919.0,69954.0,70016.0,70083.0,70107.0,70152.0,70170.0,70197.0,70216.0,70229.0,70249.0,70285.0,70327.0,70373.0,70478.0,70498.0,70617.0,70636.0,70684.0,70718.0,70762.0,70792.0,70818.0,70849.0,70895.0,70926.0,70982.0,71027.0,71072.0,71106.0,71140.0,71174.0,71256.0,71315.0,71370.0,71416.0,71453.0,71489.0,71522.0,71540.0,71646.0,71855.0
5091912,75600.0,75845.0,75856.0,75890.0,75934.0,75968.0,76029.0,76094.0,76117.0,76161.0,76178.0,76205.0,76224.0,76238.0,76264.0,76312.0,76367.0,76407.0,76498.0,76516.0,76617.0,76633.0,76675.0,76703.0,76739.0,76763.0,76786.0,76812.0,76852.0,76876.0,76919.0,76950.0,76981.0,77006.0,77031.0,77056.0,77105.0,77140.0,77172.0,77199.0,77231.0,77263.0,77289.0,77303.0,77400.0,77591.0
5091914,81300.0,81545.0,81556.0,81590.0,81634.0,81668.0,81729.0,81794.0,81817.0,81861.0,81878.0,81905.0,81924.0,81938.0,81964.0,82012.0,82067.0,82107.0,82198.0,82216.0,82317.0,82333.0,82375.0,82403.0,82439.0,82463.0,82486.0,82512.0,82552.0,82576.0,82619.0,82650.0,82681.0,82706.0,82731.0,82756.0,82805.0,82840.0,82872.0,82899.0,82931.0,82963.0,82989.0,83003.0,83100.0,83291.0
5094291,40500.0,40718.0,40725.0,40769.0,40815.0,40851.0,40915.0,40984.0,41008.0,41055.0,41073.0,41101.0,41121.0,41135.0,41152.0,41184.0,41221.0,41258.0,41341.0,41357.0,41431.0,41443.0,41473.0,41506.0,41549.0,41577.0,41603.0,41633.0,41679.0,41700.0,41738.0,41828.0,41919.0,41950.0,41981.0,42013.0,42097.0,42158.0,42200.0,42234.0,42295.0,42355.0,42412.0,42443.0,42563.0,42799.0
5094299,71100.0,71332.0,71338.0,71364.0,71419.0,71454.0,71516.0,71583.0,71607.0,71652.0,71670.0,71697.0,71716.0,71729.0,71749.0,71785.0,71827.0,71873.0,71978.0,71998.0,72117.0,72136.0,72184.0,72218.0,72262.0,72292.0,72318.0,72349.0,72395.0,72426.0,72482.0,72527.0,72572.0,72606.0,72640.0,72674.0,72756.0,72815.0,72870.0,72916.0,72953.0,72989.0,73022.0,73040.0,73146.0,73355.0
5094360,38100.0,38372.0,38383.0,38429.0,38483.0,38524.0,38597.0,38675.0,38703.0,38756.0,38777.0,38809.0,38831.0,38846.0,38872.0,38920.0,38975.0,39037.0,39177.0,39203.0,39359.0,39384.0,39447.0,39487.0,39539.0,39575.0,39605.0,39640.0,39693.0,39723.0,39775.0,39850.0,39925.0,39961.0,39997.0,40034.0,40102.0,40151.0,40200.0,40241.0,40279.0,40316.0,40368.0,40396.0,40503.0,40712.0
5094362,45000.0,45314.0,45325.0,45364.0,45436.0,45481.0,45561.0,45647.0,45677.0,45735.0,45758.0,45793.0,45817.0,45836.0,45860.0,45904.0,45954.0,46019.0,46166.0,46194.0,46353.0,46379.0,46444.0,46483.0,46533.0,46567.0,46600.0,46639.0,46698.0,46729.0,46783.0,46838.0,46894.0,46927.0,46961.0,46995.0,47067.0,47119.0,47171.0,47214.0,47253.0,47292.0,47343.0,47370.0,47487.0,47718.0
5094364,52200.0,52514.0,52525.0,52564.0,52636.0,52681.0,52761.0,52847.0,52877.0,52935.0,52958.0,52993.0,53017.0,53036.0,53060.0,53104.0,53154.0,53219.0,53366.0,53394.0,53553.0,53579.0,53644.0,53683.0,53733.0,53767.0,53800.0,53839.0,53898.0,53929.0,53983.0,54038.0,54094.0,54127.0,54161.0,54195.0,54267.0,54319.0,54371.0,54414.0,54453.0,54492.0,54543.0,54570.0,54687.0,54918.0
5095715,68400.0,68659.0,68670.0,68714.0,68775.0,68815.0,68885.0,68961.0,68988.0,69039.0,69059.0,69090.0,69111.0,69127.0,69149.0,69189.0,69235.0,69283.0,69391.0,69411.0,69535.0,69555.0,69606.0,69637.0,69677.0,69704.0,69730.0,69760.0,69806.0,69832.0,69878.0,69929.0,69980.0,70009.0,70038.0,70067.0,70135.0,70185.0,70233.0,70273.0,70306.0,70339.0,70378.0,70399.0,70513.0,70738.0
5095717,75600.0,75840.0,75849.0,75885.0,75938.0,75973.0,76035.0,76102.0,76126.0,76171.0,76189.0,76216.0,76235.0,76248.0,76267.0,76302.0,76342.0,76381.0,76470.0,76487.0,76595.0,76612.0,76656.0,76682.0,76716.0,76740.0,76760.0,76783.0,76817.0,76840.0,76880.0,76923.0,76966.0,76991.0,77016.0,77041.0,77101.0,77144.0,77183.0,77216.0,77246.0,77275.0,77313.0,77333.0,77440.0,77649.0
5096020,56100.0,56351.0,56358.0,56399.0,56450.0,56488.0,56556.0,56629.0,56655.0,56704.0,56723.0,56753.0,56774.0,56788.0,56812.0,56856.0,56906.0,56952.0,57055.0,57075.0,57190.0,57208.0,57256.0,57293.0,57341.0,57374.0,57397.0,57424.0,57466.0,57492.0,57537.0,57596.0,57656.0,57685.0,57715.0,57745.0,57813.0,57863.0,57902.0,57935.0,57978.0,58020.0,58063.0,58086.0,58192.0,58401.0
5096022,62100.0,62351.0,62358.0,62399.0,62450.0,62488.0,62556.0,62629.0,62655.0,62704.0,62723.0,62753.0,62774.0,62788.0,62812.0,62856.0,62906.0,62952.0,63055.0,63075.0,63190.0,63208.0,63256.0,63293.0,63341.0,63374.0,63397.0,63424.0,63466.0,63492.0,63537.0,63596.0,63656.0,63685.0,63715.0,63745.0,63813.0,63863.0,63902.0,63935.0,63978.0,64020.0,64063.0,64086.0,64192.0,64401.0
5096028,79200.0,79445.0,79456.0,79490.0,79534.0,79568.0,79629.0,79694.0,79717.0,79761.0,79778.0,79805.0,79824.0,79838.0,79864.0,79912.0,79967.0,80007.0,80098.0,80116.0,80217.0,80233.0,80275.0,80303.0,80339.0,80363.0,80386.0,80412.0,80452.0,80476.0,80519.0,80550.0,80581.0,80606.0,80631.0,80656.0,80705.0,80740.0,80772.0,80799.0,80831.0,80863.0,80889.0,80903.0,81000.0,81191.0
5097848,35400.0,35672.0,35683.0,35729.0,35783.0,35824.0,35897.0,35975.0,36003.0,36056.0,36077.0,36109.0,36131.0,36146.0,36172.0,36220.0,36275.0,36337.0,36477.0,36503.0,36659.0,36684.0,36747.0,36787.0,36839.0,36875.0,36905.0,36940.0,36993.0,37023.0,37075.0,37150.0,37225.0,37261.0,37297.0,37334.0,37402.0,37451.0,37500.0,37541.0,37579.0,37616.0,37668.0,37696.0,37803.0,38012.0
5097850,59100.0,59404.0,59416.0,59467.0,59539.0,59589.0,59678.0,59774.0,59808.0,59873.0,59899.0,59938.0,59965.0,59984.0,60009.0,60054.0,60106.0,60167.0,60306.0,60333.0,60492.0,60518.0,60583.0,60621.0,60670.0,60703.0,60742.0,60788.0,60857.0,60886.0,60938.0,60992.0,61046.0,61081.0,61116.0,61151.0,61227.0,61282.0,61335.0,61379.0,61419.0,61458.0,61510.0,61538.0,61656.0,61889.0
5097852,66000.0,66304.0,66316.0,66367.0,66439.0,66489.0,66578.0,66674.0,66708.0,66773.0,66799.0,66838.0,66865.0,66884.0,66909.0,66954.0,67006.0,67067.0,67206.0,67233.0,67392.0,67418.0,67483.0,67521.0,67570.0,67603.0,67642.0,67688.0,67757.0,67786.0,67838.0,67892.0,67946.0,67981.0,68016.0,68051.0,68127.0,68182.0,68235.0,68279.0,68319.0,68358.0,68410.0,68438.0,68556.0,68789.0
5097854,74100.0,74359.0,74370.0,74414.0,74475.0,74515.0,74585.0,74661.0,74688.0,74739.0,74759.0,74790.0,74811.0,74827.0,74849.0,74889.0,74935.0,74983.0,75091.0,75111.0,75235.0,75255.0,75306.0,75337.0,75377.0,75404.0,75430.0,75460.0,75506.0,75532.0,75578.0,75629.0,75680.0,75709.0,75738.0,75767.0,75835.0,75885.0,75933.0,75973.0,76006.0,76039.0,76078.0,76099.0,76213.0,76438.0
5097856,80400.0,80640.0,80649.0,80685.0,80738.0,80773.0,80835.0,80902.0,80926.0,80971.0,80989.0,81016.0,81035.0,81048.0,81067.0,81102.0,81142.0,81181.0,81270.0,81287.0,81395.0,81412.0,81456.0,81482.0,81516.0,81540.0,81560.0,81583.0,81617.0,81640.0,81680.0,81723.0,81766.0,81791.0,81816.0,81841.0,81901.0,81944.0,81983.0,82016.0,82046.0,82075.0,82113.0,82133.0,82240.0,82449.0
5099579,39900.0,40204.0,40216.0,40267.0,40339.0,40389.0,40478.0,40574.0,40608.0,40673.0,40699.0,40738.0,40765.0,40784.0,40809.0,40854.0,40906.0,40967.0,41106.0,41133.0,41292.0,41318.0,41383.0,41421.0,41470.0,41503.0,41542.0,41588.0,41657.0,41686.0,41738.0,41792.0,41846.0,41881.0,41916.0,41951.0,42027.0,42082.0,42135.0,42179.0,42219.0,42258.0,42310.0,42338.0,42456.0,42689.0
5099581,47400.0,47714.0,47725.0,47764.0,47836.0,47881.0,47961.0,48047.0,48077.0,48135.0,48158.0,48193.0,48217.0,48236.0,48260.0,48304.0,48354.0,48419.0,48566.0,48594.0,48753.0,48779.0,48844.0,48883.0,48933.0,48967.0,49000.0,49039.0,49098.0,49129.0,49183.0,49238.0,49294.0,49327.0,49361.0,49395.0,49467.0,49519.0,49571.0,49614.0,49653.0,49692.0,49743.0,49770.0,49887.0,50118.0
5099583,54600.0,54904.0,54916.0,54967.0,55039.0,55089.0,55178.0,55274.0,55308.0,55373.0,55399.0,55438.0,55465.0,55484.0,55509.0,55554.0,55606.0,55667.0,55806.0,55833.0,55992.0,56018.0,56083.0,56121.0,56170.0,56203.0,56242.0,56288.0,56357.0,56386.0,56438.0,56492.0,56546.0,56581.0,56616.0,56651.0,56727.0,56782.0,56835.0,56879.0,56919.0,56958.0,57010.0,57038.0,57156.0,57389.0
5099585,62100.0,62404.0,62416.0,62467.0,62539.0,62589.0,62678.0,62774.0,62808.0,62873.0,62899.0,62938.0,62965.0,62984.0,63009.0,63054.0,63106.0,63167.0,63306.0,63333.0,63492.0,63518.0,63583.0,63621.0,63670.0,63703.0,63742.0,63788.0,63857.0,63886.0,63938.0,63992.0,64046.0,64081.0,64116.0,64151.0,64227.0,64282.0,64335.0,64379.0,64419.0,64458.0,64510.0,64538.0,64656.0,64889.0
5099587,70200.0,70459.0,70470.0,70514.0,70575.0,70615.0,70685.0,70761.0,70788.0,70839.0,70859.0,70890.0,70911.0,70927.0,70949.0,70989.0,71035.0,71083.0,71191.0,71211.0,71335.0,71355.0,71406.0,71437.0,71477.0,71504.0,71530.0,71560.0,71606.0,71632.0,71678.0,71729.0,71780.0,71809.0,71838.0,71867.0,71935.0,71985.0,72033.0,72073.0,72106.0,72139.0,72178.0,72199.0,72313.0,72538.0
5099589,77400.0,77640.0,77649.0,77685.0,77738.0,77773.0,77835.0,77902.0,77926.0,77971.0,77989.0,78016.0,78035.0,78048.0,78067.0,78102.0,78142.0,78181.0,78270.0,78287.0,78395.0,78412.0,78456.0,78482.0,78516.0,78540.0,78560.0,78583.0,78617.0,78640.0,78680.0,78723.0,78766.0,78791.0,78816.0,78841.0,78901.0,78944.0,78983.0,79016.0,79046.0,79075.0,79113.0,79133.0,79240.0,79449.0
5099819,41400.0,41672.0,41683.0,41729.0,41783.0,41824.0,41897.0,41975.0,42003.0,42056.0,42077.0,42109.0,42131.0,42146.0,42172.0,42220.0,42275.0,42337.0,42477.0,42503.0,42659.0,42684.0,42747.0,42787.0,42839.0,42875.0,42905.0,42940.0,42993.0,43023.0,43075.0,43150.0,43225.0,43261.0,43297.0,43334.0,43402.0,43451.0,43500.0,43541.0,43579.0,43616.0,43668.0,43696.0,43803.0,44012.0
5099821,48600.0,48914.0,48925.0,48964.0,49036.0,49081.0,49161.0,49247.0,49277.0,49335.0,49358.0,49393.0,49417.0,49436.0,49460.0,49504.0,49554.0,49619.0,49766.0,49794.0,49953.0,49979.0,50044.0,50083.0,50133.0,50167.0,50200.0,50239.0,50298.0,50329.0,50383.0,50438.0,50494.0,50527.0,50561.0,50595.0,50667.0,50719.0,50771.0,50814.0,50853.0,50892.0,50943.0,50970.0,51087.0,51318.0
5099823,55800.0,56104.0,56116.0,56167.0,56239.0,56289.0,56378.0,56474.0,56508.0,56573.0,56599.0,56638.0,56665.0,56684.0,56709.0,56754.0,56806.0,56867.0,57006.0,57033.0,57192.0,57218.0,57283.0,57321.0,57370.0,57403.0,57442.0,57488.0,57557.0,57586.0,57638.0,57692.0,57746.0,57781.0,57816.0,57851.0,57927.0,57982.0,58035.0,58079.0,58119.0,58158.0,58210.0,58238.0,58356.0,58589.0
5099825,63300.0,63604.0,63616.0,63667.0,63739.0,63789.0,63878.0,63974.0,64008.0,64073.0,64099.0,64138.0,64165.0,64184.0,64209.0,64254.0,64306.0,64367.0,64506.0,64533.0,64692.0,64718.0,64783.0,64821.0,64870.0,64903.0,64942.0,64988.0,65057.0,65086.0,65138.0,65192.0,65246.0,65281.0,65316.0,65351.0,65427.0,65482.0,65535.0,65579.0,65619.0,65658.0,65710.0,65738.0,65856.0,66089.0
