tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5012647,54000.0,54046.0,54084.0,54133.0,54198.0,54235.0,54291.0,54325.0,54366.0,54425.0,54466.0,54507.0,54555.0,54613.0,54683.0,54738.0,54816.0,54915.0,54969.0,55094.0,55331.0,55692.0,55850.0,55945.0,56007.0,56088.0,56161.0,56215.0,56324.0,56427.0,56492.0,56543.0,56675.0,56734.0,56795.0,56833.0,56867.0,56937.0,56995.0,57110.0,57209.0,57245.0,57315.0,57361.0,57423.0,57493.0,57573.0,57611.0,57661.0,57692.0,57729.0,57746.0,57776.0,57804.0,57836.0,57874.0,57914.0,57964.0,58001.0,58070.0,58116.0
5012649,67800.0,67846.0,67884.0,67933.0,67998.0,68035.0,68091.0,68125.0,68166.0,68225.0,68266.0,68307.0,68355.0,68413.0,68483.0,68538.0,68616.0,68715.0,68769.0,68894.0,69131.0,69492.0,69650.0,69745.0,69807.0,69888.0,69961.0,70015.0,70124.0,70227.0,70292.0,70343.0,70475.0,70534.0,70595.0,70633.0,70667.0,70737.0,70795.0,70910.0,71009.0,71045.0,71115.0,71161.0,71223.0,71293.0,71373.0,71411.0,71461.0,71492.0,71529.0,71546.0,71576.0,71604.0,71636.0,71674.0,71714.0,71764.0,71801.0,71870.0,71916.0
5012651,79200.0,79230.0,79255.0,79287.0,79330.0,79355.0,79398.0,79424.0,79456.0,79527.0,79576.0,79624.0,79681.0,79745.0,79821.0,79857.0,79909.0,79979.0,80017.0,80100.0,80377.0,80604.0,80703.0,80771.0,80816.0,80877.0,80932.0,80971.0,81023.0,81073.0,81105.0,81129.0,81180.0,81203.0,81247.0,81275.0,81299.0,81331.0,81357.0,81416.0,81467.0,81492.0,81541.0,81568.0,81598.0,81633.0,81672.0,81700.0,81736.0,81760.0,81788.0,81801.0,81830.0,81856.0,81887.0,81923.0,81961.0,82008.0,82043.0,82109.0,82153.0
5012653,27000.0,27054.0,27098.0,27156.0,27232.0,27277.0,27352.0,27397.0,27452.0,27522.0,27571.0,27619.0,27676.0,27754.0,27848.0,27923.0,28031.0,28132.0,28187.0,28300.0,28510.0,28812.0,28944.0,29061.0,29137.0,29209.0,29274.0,29328.0,29407.0,29482.0,29529.0,29566.0,29707.0,29769.0,29848.0,29898.0,29941.0,30009.0,30066.0,30132.0,30189.0,30223.0,30288.0,30326.0,30372.0,30424.0,30482.0,30526.0,30583.0,30614.0,30651.0,30667.0,30697.0,30725.0,30757.0,30795.0,30835.0,30885.0,30922.0,30991.0,31037.0
5012655,39600.0,39646.0,39684.0,39733.0,39798.0,39835.0,39893.0,39928.0,39970.0,40040.0,40089.0,40137.0,40193.0,40266.0,40354.0,40420.0,40515.0,40648.0,40720.0,40851.0,41096.0,41419.0,41561.0,41647.0,41704.0,41770.0,41830.0,41878.0,41958.0,42034.0,42082.0,42119.0,42193.0,42226.0,42280.0,42314.0,42343.0,42397.0,42442.0,42512.0,42572.0,42600.0,42655.0,42691.0,42730.0,42774.0,42823.0,42849.0,42882.0,42908.0,42939.0,42953.0,42983.0,43011.0,43043.0,43081.0,43121.0,43171.0,43208.0,43277.0,43323.0
5012657,50400.0,50446.0,50484.0,50534.0,50600.0,50638.0,50696.0,50731.0,50773.0,50828.0,50866.0,50904.0,50949.0,51009.0,51081.0,51132.0,51206.0,51304.0,51358.0,51471.0,51706.0,52021.0,52159.0,52251.0,52311.0,52375.0,52434.0,52479.0,52554.0,52625.0,52670.0,52705.0,52806.0,52851.0,52909.0,52946.0,52978.0,53037.0,53087.0,53167.0,53235.0,53270.0,53339.0,53376.0,53440.0,53512.0,53594.0,53630.0,53677.0,53707.0,53742.0,53758.0,53788.0,53816.0,53848.0,53886.0,53926.0,53976.0,54013.0,54082.0,54128.0
5012730,30600.0,30642.0,30676.0,30721.0,30780.0,30814.0,30871.0,30905.0,30946.0,30995.0,31029.0,31062.0,31101.0,31156.0,31222.0,31274.0,31348.0,31432.0,31478.0,31561.0,31786.0,31994.0,32085.0,32174.0,32232.0,32298.0,32358.0,32405.0,32475.0,32541.0,32583.0,32616.0,32661.0,32681.0,32729.0,32759.0,32786.0,32830.0,32867.0,32926.0,32976.0,32999.0,33043.0,33079.0,33109.0,33144.0,33183.0,33223.0,33274.0,33298.0,33326.0,33339.0,33369.0,33397.0,33429.0,33467.0,33507.0,33557.0,33594.0,33663.0,33709.0
5012848,30600.0,30658.0,30706.0,30768.0,30850.0,30899.0,30977.0,31024.0,31081.0,31167.0,31227.0,31286.0,31355.0,31438.0,31536.0,31609.0,31713.0,31815.0,31871.0,31996.0,32254.0,32691.0,32882.0,32998.0,33073.0,33140.0,33201.0,33246.0,33323.0,33396.0,33442.0,33477.0,33546.0,33576.0,33627.0,33659.0,33688.0,33749.0,33800.0,33863.0,33917.0,33942.0,33991.0,34019.0,34056.0,34098.0,34146.0,34174.0,34210.0,34231.0,34256.0,34268.0,34298.0,34325.0,34357.0,34395.0,34434.0,34483.0,34519.0,34588.0,34634.0
5013474,26100.0,26154.0,26198.0,26256.0,26332.0,26377.0,26452.0,26497.0,26552.0,26622.0,26671.0,26719.0,26776.0,26854.0,26948.0,27023.0,27131.0,27232.0,27287.0,27400.0,27610.0,27912.0,28044.0,28161.0,28237.0,28309.0,28374.0,28428.0,28507.0,28582.0,28629.0,28666.0,28807.0,28869.0,28948.0,28998.0,29041.0,29109.0,29166.0,29232.0,29289.0,29323.0,29388.0,29426.0,29472.0,29524.0,29582.0,29626.0,29683.0,29714.0,29751.0,29767.0,29797.0,29825.0,29857.0,29895.0,29935.0,29985.0,30022.0,30091.0,30137.0
5013477,60600.0,60646.0,60684.0,60733.0,60798.0,60835.0,60891.0,60925.0,60966.0,61025.0,61066.0,61107.0,61155.0,61213.0,61283.0,61338.0,61416.0,61515.0,61569.0,61694.0,61931.0,62292.0,62450.0,62545.0,62607.0,62688.0,62761.0,62815.0,62924.0,63027.0,63092.0,63143.0,63275.0,63334.0,63395.0,63433.0,63467.0,63537.0,63595.0,63710.0,63809.0,63845.0,63915.0,63961.0,64023.0,64093.0,64173.0,64211.0,64261.0,64292.0,64329.0,64346.0,64376.0,64404.0,64436.0,64474.0,64514.0,64564.0,64601.0,64670.0,64716.0
5013479,73800.0,73839.0,73872.0,73914.0,73970.0,74003.0,74055.0,74087.0,74125.0,74231.0,74304.0,74376.0,74461.0,74523.0,74596.0,74646.0,74717.0,74799.0,74843.0,74980.0,75183.0,75448.0,75564.0,75649.0,75704.0,75774.0,75838.0,75882.0,75957.0,76028.0,76073.0,76109.0,76185.0,76218.0,76269.0,76301.0,76330.0,76379.0,76419.0,76499.0,76568.0,76596.0,76650.0,76686.0,76723.0,76765.0,76811.0,76842.0,76881.0,76908.0,76940.0,76955.0,76985.0,77013.0,77045.0,77083.0,77123.0,77173.0,77210.0,77279.0,77325.0
5015029,79200.0,79238.0,79269.0,79309.0,79362.0,79394.0,79440.0,79468.0,79501.0,79540.0,79567.0,79594.0,79626.0,79675.0,79734.0,79772.0,79827.0,79894.0,79931.0,80032.0,80309.0,80539.0,80640.0,80707.0,80751.0,80797.0,80839.0,80881.0,80936.0,80988.0,81021.0,81046.0,81104.0,81129.0,81169.0,81194.0,81217.0,81253.0,81283.0,81334.0,81378.0,81408.0,81466.0,81498.0,81527.0,81560.0,81597.0,81629.0,81671.0,81695.0,81724.0,81737.0,81767.0,81794.0,81826.0,81863.0,81902.0,81950.0,81986.0,82054.0,82099.0
5015031,25200.0,25254.0,25298.0,25356.0,25432.0,25477.0,25552.0,25597.0,25652.0,25722.0,25771.0,25819.0,25876.0,25954.0,26048.0,26123.0,26231.0,26332.0,26387.0,26500.0,26710.0,27012.0,27144.0,27261.0,27337.0,27409.0,27474.0,27528.0,27607.0,27682.0,27729.0,27766.0,27907.0,27969.0,28048.0,28098.0,28141.0,28209.0,28266.0,28332.0,28389.0,28423.0,28488.0,28526.0,28572.0,28624.0,28682.0,28726.0,28783.0,28814.0,28851.0,28867.0,28897.0,28925.0,28957.0,28995.0,29035.0,29085.0,29122.0,29191.0,29237.0
5015033,37800.0,37846.0,37884.0,37933.0,37998.0,38035.0,38093.0,38128.0,38170.0,38240.0,38289.0,38337.0,38393.0,38466.0,38554.0,38620.0,38715.0,38848.0,38920.0,39051.0,39296.0,39619.0,39761.0,39847.0,39904.0,39970.0,40030.0,40078.0,40158.0,40234.0,40282.0,40319.0,40393.0,40426.0,40480.0,40514.0,40543.0,40597.0,40642.0,40712.0,40772.0,40800.0,40855.0,40891.0,40930.0,40974.0,41023.0,41049.0,41082.0,41108.0,41139.0,41153.0,41183.0,41211.0,41243.0,41281.0,41321.0,41371.0,41408.0,41477.0,41523.0
5015035,48600.0,48646.0,48684.0,48734.0,48800.0,48838.0,48896.0,48931.0,48973.0,49028.0,49066.0,49104.0,49149.0,49209.0,49281.0,49332.0,49406.0,49504.0,49558.0,49671.0,49906.0,50221.0,50359.0,50451.0,50511.0,50575.0,50634.0,50679.0,50754.0,50825.0,50870.0,50905.0,51006.0,51051.0,51109.0,51146.0,51178.0,51237.0,51287.0,51367.0,51435.0,51470.0,51539.0,51576.0,51640.0,51712.0,51794.0,51830.0,51877.0,51907.0,51942.0,51958.0,51988.0,52016.0,52048.0,52086.0,52126.0,52176.0,52213.0,52282.0,52328.0
5015037,59400.0,59446.0,59484.0,59533.0,59598.0,59635.0,59691.0,59725.0,59766.0,59825.0,59866.0,59907.0,59955.0,60013.0,60083.0,60138.0,60216.0,60315.0,60369.0,60494.0,60731.0,61092.0,61250.0,61345.0,61407.0,61488.0,61561.0,61615.0,61724.0,61827.0,61892.0,61943.0,62075.0,62134.0,62195.0,62233.0,62267.0,62337.0,62395.0,62510.0,62609.0,62645.0,62715.0,62761.0,62823.0,62893.0,62973.0,63011.0,63061.0,63092.0,63129.0,63146.0,63176.0,63204.0,63236.0,63274.0,63314.0,63364.0,63401.0,63470.0,63516.0
5015039,72000.0,72039.0,72072.0,72114.0,72170.0,72203.0,72255.0,72287.0,72325.0,72431.0,72504.0,72576.0,72661.0,72723.0,72796.0,72846.0,72917.0,72999.0,73043.0,73180.0,73383.0,73648.0,73764.0,73849.0,73904.0,73974.0,74038.0,74082.0,74157.0,74228.0,74273.0,74309.0,74385.0,74418.0,74469.0,74501.0,74530.0,74579.0,74619.0,74699.0,74768.0,74796.0,74850.0,74886.0,74923.0,74965.0,75011.0,75042.0,75081.0,75108.0,75140.0,75155.0,75185.0,75213.0,75245.0,75283.0,75323.0,75373.0,75410.0,75479.0,75525.0
5015041,82800.0,82830.0,82855.0,82887.0,82930.0,82955.0,82998.0,83024.0,83056.0,83127.0,83176.0,83224.0,83281.0,83345.0,83421.0,83457.0,83509.0,83579.0,83617.0,83700.0,83977.0,84204.0,84303.0,84371.0,84416.0,84477.0,84532.0,84571.0,84623.0,84673.0,84705.0,84729.0,84780.0,84803.0,84847.0,84875.0,84899.0,84931.0,84957.0,85016.0,85067.0,85092.0,85141.0,85168.0,85198.0,85233.0,85272.0,85300.0,85336.0,85360.0,85388.0,85401.0,85430.0,85456.0,85487.0,85523.0,85561.0,85608.0,85643.0,85709.0,85753.0
5015737,29700.0,29758.0,29806.0,29868.0,29950.0,29999.0,30077.0,30124.0,30181.0,30267.0,30327.0,30386.0,30455.0,30538.0,30636.0,30709.0,30813.0,30915.0,30971.0,31096.0,31354.0,31791.0,31982.0,32098.0,32173.0,32240.0,32301.0,32346.0,32423.0,32496.0,32542.0,32577.0,32646.0,32676.0,32727.0,32759.0,32788.0,32849.0,32900.0,32963.0,33017.0,33042.0,33091.0,33119.0,33156.0,33198.0,33246.0,33274.0,33310.0,33331.0,33356.0,33368.0,33398.0,33425.0,33457.0,33495.0,33534.0,33583.0,33619.0,33688.0,33734.0
5015739,43200.0,43246.0,43284.0,43334.0,43400.0,43438.0,43496.0,43531.0,43573.0,43628.0,43666.0,43704.0,43749.0,43809.0,43881.0,43932.0,44006.0,44104.0,44158.0,44271.0,44506.0,44821.0,44959.0,45051.0,45111.0,45175.0,45234.0,45279.0,45354.0,45425.0,45470.0,45505.0,45606.0,45651.0,45709.0,45746.0,45778.0,45837.0,45887.0,45967.0,46035.0,46070.0,46139.0,46176.0,46240.0,46312.0,46394.0,46430.0,46477.0,46507.0,46542.0,46558.0,46588.0,46616.0,46648.0,46686.0,46726.0,46776.0,46813.0,46882.0,46928.0
5015741,65400.0,65446.0,65484.0,65533.0,65598.0,65635.0,65691.0,65725.0,65766.0,65825.0,65866.0,65907.0,65955.0,66013.0,66083.0,66138.0,66216.0,66315.0,66369.0,66494.0,66731.0,67092.0,67250.0,67345.0,67407.0,67488.0,67561.0,67615.0,67724.0,67827.0,67892.0,67943.0,68075.0,68134.0,68195.0,68233.0,68267.0,68337.0,68395.0,68510.0,68609.0,68645.0,68715.0,68761.0,68823.0,68893.0,68973.0,69011.0,69061.0,69092.0,69129.0,69146.0,69176.0,69204.0,69236.0,69274.0,69314.0,69364.0,69401.0,69470.0,69516.0
5016366,81000.0,81022.0,81040.0,81064.0,81095.0,81114.0,81153.0,81176.0,81204.0,81233.0,81253.0,81273.0,81296.0,81332.0,81374.0,81404.0,81447.0,81499.0,81528.0,81691.0,81869.0,82121.0,82231.0,82314.0,82368.0,82440.0,82505.0,82537.0,82582.0,82624.0,82651.0,82671.0,82718.0,82739.0,82779.0,82804.0,82827.0,82860.0,82888.0,82941.0,82986.0,83007.0,83049.0,83074.0,83109.0,83149.0,83193.0,83215.0,83243.0,83259.0,83278.0,83286.0,83316.0,83344.0,83376.0,83414.0,83454.0,83504.0,83541.0,83610.0,83656.0
5083941,26100.0,26152.0,26195.0,26251.0,26324.0,26366.0,26438.0,26482.0,26534.0,26602.0,26649.0,26695.0,26749.0,26824.0,26914.0,26986.0,27090.0,27187.0,27240.0,27349.0,27551.0,27841.0,27968.0,28080.0,28154.0,28223.0,28286.0,28338.0,28414.0,28486.0,28532.0,28567.0,28702.0,28762.0,28838.0,28886.0,28927.0,28992.0,29047.0,29111.0,29165.0,29197.0,29260.0,29297.0,29341.0,29391.0,29447.0,29489.0,29544.0,29574.0,29609.0,29625.0,29654.0,29681.0,29712.0,29749.0,29787.0,29835.0,29870.0,29937.0,29981.0
5083944,60600.0,60644.0,60680.0,60727.0,60789.0,60826.0,60880.0,60913.0,60952.0,61009.0,61049.0,61088.0,61134.0,61190.0,61257.0,61310.0,61385.0,61480.0,61532.0,61652.0,61880.0,62227.0,62379.0,62470.0,62530.0,62607.0,62678.0,62730.0,62835.0,62934.0,62997.0,63045.0,63173.0,63229.0,63288.0,63325.0,63357.0,63424.0,63480.0,63591.0,63686.0,63721.0,63788.0,63832.0,63892.0,63960.0,64036.0,64073.0,64121.0,64151.0,64187.0,64203.0,64232.0,64259.0,64290.0,64327.0,64365.0,64413.0,64448.0,64515.0,64559.0
5086752,34200.0,34256.0,34302.0,34362.0,34441.0,34488.0,34563.0,34608.0,34663.0,34746.0,34803.0,34859.0,34926.0,35005.0,35100.0,35170.0,35270.0,35368.0,35422.0,35542.0,35790.0,36210.0,36394.0,36505.0,36578.0,36642.0,36701.0,36744.0,36818.0,36888.0,36932.0,36966.0,37032.0,37061.0,37111.0,37142.0,37169.0,37228.0,37277.0,37338.0,37390.0,37414.0,37461.0,37488.0,37524.0,37565.0,37610.0,37637.0,37672.0,37692.0,37716.0,37728.0,37757.0,37783.0,37814.0,37850.0,37888.0,37935.0,37970.0,38036.0,38080.0
5086754,61800.0,61844.0,61880.0,61927.0,61989.0,62026.0,62080.0,62113.0,62152.0,62209.0,62249.0,62288.0,62334.0,62390.0,62457.0,62510.0,62585.0,62680.0,62732.0,62852.0,63080.0,63427.0,63579.0,63670.0,63730.0,63807.0,63878.0,63930.0,64035.0,64134.0,64197.0,64245.0,64373.0,64429.0,64488.0,64525.0,64557.0,64624.0,64680.0,64791.0,64886.0,64921.0,64988.0,65032.0,65092.0,65160.0,65236.0,65273.0,65321.0,65351.0,65387.0,65403.0,65432.0,65459.0,65490.0,65527.0,65565.0,65613.0,65648.0,65715.0,65759.0
5086757,32400.0,32456.0,32502.0,32562.0,32641.0,32688.0,32763.0,32808.0,32863.0,32946.0,33003.0,33059.0,33126.0,33205.0,33300.0,33370.0,33470.0,33568.0,33622.0,33742.0,33990.0,34410.0,34594.0,34705.0,34778.0,34842.0,34901.0,34944.0,35018.0,35088.0,35132.0,35166.0,35232.0,35261.0,35311.0,35342.0,35369.0,35428.0,35477.0,35538.0,35590.0,35614.0,35661.0,35688.0,35724.0,35765.0,35810.0,35837.0,35872.0,35892.0,35916.0,35928.0,35957.0,35983.0,36014.0,36050.0,36088.0,36135.0,36170.0,36236.0,36280.0
5086759,45000.0,45045.0,45082.0,45130.0,45193.0,45229.0,45285.0,45319.0,45359.0,45412.0,45449.0,45485.0,45528.0,45586.0,45655.0,45704.0,45775.0,45870.0,45921.0,46030.0,46256.0,46559.0,46692.0,46780.0,46838.0,46900.0,46956.0,46999.0,47071.0,47139.0,47182.0,47216.0,47313.0,47356.0,47412.0,47447.0,47478.0,47535.0,47583.0,47659.0,47725.0,47759.0,47825.0,47861.0,47923.0,47993.0,48071.0,48106.0,48151.0,48179.0,48213.0,48229.0,48258.0,48285.0,48316.0,48353.0,48391.0,48439.0,48474.0,48541.0,48585.0
5086762,65400.0,65444.0,65480.0,65527.0,65589.0,65626.0,65680.0,65713.0,65752.0,65809.0,65849.0,65888.0,65934.0,65990.0,66057.0,66110.0,66185.0,66280.0,66332.0,66452.0,66680.0,67027.0,67179.0,67270.0,67330.0,67407.0,67478.0,67530.0,67635.0,67734.0,67797.0,67845.0,67973.0,68029.0,68088.0,68125.0,68157.0,68224.0,68280.0,68391.0,68486.0,68521.0,68588.0,68632.0,68692.0,68760.0,68836.0,68873.0,68921.0,68951.0,68987.0,69003.0,69032.0,69059.0,69090.0,69127.0,69165.0,69213.0,69248.0,69315.0,69359.0
5086764,77400.0,77429.0,77453.0,77484.0,77525.0,77549.0,77591.0,77616.0,77646.0,77714.0,77761.0,77807.0,77862.0,77924.0,77997.0,78032.0,78082.0,78149.0,78186.0,78266.0,78532.0,78750.0,78845.0,78911.0,78954.0,79013.0,79066.0,79104.0,79154.0,79202.0,79232.0,79256.0,79305.0,79327.0,79369.0,79396.0,79419.0,79450.0,79475.0,79532.0,79581.0,79605.0,79652.0,79678.0,79707.0,79740.0,79778.0,79805.0,79840.0,79863.0,79890.0,79903.0,79931.0,79956.0,79986.0,80021.0,80057.0,80102.0,80136.0,80199.0,80241.0
5087146,43200.0,43245.0,43282.0,43330.0,43393.0,43430.0,43478.0,43507.0,43543.0,43590.0,43623.0,43655.0,43692.0,43744.0,43806.0,43870.0,43962.0,44053.0,44103.0,44188.0,44347.0,44604.0,44717.0,44788.0,44835.0,44876.0,44914.0,44951.0,45019.0,45083.0,45124.0,45155.0,45216.0,45243.0,45289.0,45318.0,45343.0,45390.0,45430.0,45481.0,45525.0,45547.0,45589.0,45613.0,45648.0,45688.0,45733.0,45766.0,45808.0,45831.0,45858.0,45871.0,45900.0,45927.0,45958.0,45995.0,46033.0,46081.0,46116.0,46183.0,46227.0
5087148,52200.0,52245.0,52282.0,52330.0,52393.0,52430.0,52478.0,52507.0,52543.0,52590.0,52623.0,52655.0,52692.0,52744.0,52806.0,52870.0,52962.0,53053.0,53103.0,53188.0,53347.0,53604.0,53717.0,53788.0,53835.0,53876.0,53914.0,53951.0,54019.0,54083.0,54124.0,54155.0,54216.0,54243.0,54289.0,54318.0,54343.0,54390.0,54430.0,54481.0,54525.0,54547.0,54589.0,54613.0,54648.0,54688.0,54733.0,54766.0,54808.0,54831.0,54858.0,54871.0,54900.0,54927.0,54958.0,54995.0,55033.0,55081.0,55116.0,55183.0,55227.0
5088539,55800.0,55839.0,55871.0,55913.0,55969.0,56002.0,56052.0,56082.0,56118.0,56173.0,56211.0,56249.0,56294.0,56348.0,56413.0,56457.0,56521.0,56590.0,56628.0,56725.0,56923.0,57148.0,57247.0,57325.0,57376.0,57421.0,57463.0,57519.0,57589.0,57655.0,57697.0,57730.0,57790.0,57817.0,57869.0,57902.0,57931.0,57975.0,58011.0,58079.0,58137.0,58163.0,58215.0,58246.0,58281.0,58321.0,58367.0,58392.0,58424.0,58449.0,58479.0,58492.0,58521.0,58548.0,58579.0,58616.0,58654.0,58702.0,58737.0,58804.0,58848.0
5088541,64800.0,64839.0,64871.0,64913.0,64969.0,65002.0,65052.0,65082.0,65118.0,65173.0,65211.0,65249.0,65294.0,65348.0,65413.0,65457.0,65521.0,65590.0,65628.0,65725.0,65923.0,66148.0,66247.0,66325.0,66376.0,66421.0,66463.0,66519.0,66589.0,66655.0,66697.0,66730.0,66790.0,66817.0,66869.0,66902.0,66931.0,66975.0,67011.0,67079.0,67137.0,67163.0,67215.0,67246.0,67281.0,67321.0,67367.0,67392.0,67424.0,67449.0,67479.0,67492.0,67521.0,67548.0,67579.0,67616.0,67654.0,67702.0,67737.0,67804.0,67848.0
5088543,73800.0,73850.0,73892.0,73946.0,74017.0,74059.0,74111.0,74142.0,74180.0,74227.0,74260.0,74292.0,74330.0,74377.0,74432.0,74490.0,74572.0,74662.0,74711.0,74796.0,75013.0,75231.0,75326.0,75396.0,75442.0,75500.0,75553.0,75590.0,75659.0,75724.0,75765.0,75797.0,75851.0,75875.0,75916.0,75942.0,75965.0,76003.0,76035.0,76099.0,76153.0,76182.0,76237.0,76265.0,76295.0,76329.0,76366.0,76399.0,76441.0,76464.0,76491.0,76503.0,76532.0,76559.0,76590.0,76627.0,76665.0,76713.0,76748.0,76815.0,76859.0
5088545,82800.0,82836.0,82866.0,82905.0,82956.0,82987.0,83031.0,83058.0,83090.0,83128.0,83154.0,83180.0,83210.0,83257.0,83314.0,83351.0,83403.0,83468.0,83503.0,83600.0,83866.0,84087.0,84184.0,84249.0,84291.0,84335.0,84376.0,84416.0,84469.0,84519.0,84551.0,84575.0,84630.0,84655.0,84694.0,84718.0,84740.0,84774.0,84803.0,84852.0,84894.0,84923.0,84979.0,85010.0,85038.0,85070.0,85105.0,85136.0,85176.0,85199.0,85226.0,85239.0,85267.0,85293.0,85323.0,85359.0,85397.0,85444.0,85479.0,85544.0,85587.0
5088746,57600.0,57639.0,57671.0,57713.0,57769.0,57802.0,57852.0,57882.0,57918.0,57973.0,58011.0,58049.0,58094.0,58148.0,58213.0,58257.0,58321.0,58390.0,58428.0,58525.0,58723.0,58948.0,59047.0,59125.0,59176.0,59221.0,59263.0,59319.0,59389.0,59455.0,59497.0,59530.0,59590.0,59617.0,59669.0,59702.0,59731.0,59775.0,59811.0,59879.0,59937.0,59963.0,60015.0,60046.0,60081.0,60121.0,60167.0,60192.0,60224.0,60249.0,60279.0,60292.0,60321.0,60348.0,60379.0,60416.0,60454.0,60502.0,60537.0,60604.0,60648.0
5088748,66600.0,66639.0,66671.0,66713.0,66769.0,66802.0,66852.0,66882.0,66918.0,66973.0,67011.0,67049.0,67094.0,67148.0,67213.0,67257.0,67321.0,67390.0,67428.0,67525.0,67723.0,67948.0,68047.0,68125.0,68176.0,68221.0,68263.0,68319.0,68389.0,68455.0,68497.0,68530.0,68590.0,68617.0,68669.0,68702.0,68731.0,68775.0,68811.0,68879.0,68937.0,68963.0,69015.0,69046.0,69081.0,69121.0,69167.0,69192.0,69224.0,69249.0,69279.0,69292.0,69321.0,69348.0,69379.0,69416.0,69454.0,69502.0,69537.0,69604.0,69648.0
5088750,75600.0,75636.0,75666.0,75705.0,75756.0,75787.0,75831.0,75858.0,75890.0,75928.0,75954.0,75980.0,76010.0,76057.0,76114.0,76151.0,76203.0,76268.0,76303.0,76400.0,76666.0,76887.0,76984.0,77049.0,77091.0,77135.0,77176.0,77216.0,77269.0,77319.0,77351.0,77375.0,77430.0,77455.0,77494.0,77518.0,77540.0,77574.0,77603.0,77652.0,77694.0,77723.0,77779.0,77810.0,77838.0,77870.0,77905.0,77936.0,77976.0,77999.0,78026.0,78039.0,78067.0,78093.0,78123.0,78159.0,78197.0,78244.0,78279.0,78344.0,78387.0
5091921,24000.0,24052.0,24095.0,24151.0,24224.0,24266.0,24338.0,24382.0,24434.0,24502.0,24549.0,24595.0,24649.0,24724.0,24814.0,24886.0,24990.0,25087.0,25140.0,25249.0,25451.0,25741.0,25868.0,25980.0,26054.0,26123.0,26186.0,26238.0,26314.0,26386.0,26432.0,26467.0,26602.0,26662.0,26738.0,26786.0,26827.0,26892.0,26947.0,27011.0,27065.0,27097.0,27160.0,27197.0,27241.0,27291.0,27347.0,27389.0,27444.0,27474.0,27509.0,27525.0,27554.0,27581.0,27612.0,27649.0,27687.0,27735.0,27770.0,27837.0,27881.0
5091923,36000.0,36044.0,36080.0,36127.0,36189.0,36226.0,36282.0,36316.0,36356.0,36423.0,36470.0,36516.0,36570.0,36641.0,36725.0,36789.0,36880.0,37008.0,37077.0,37203.0,37439.0,37750.0,37886.0,37969.0,38024.0,38087.0,38145.0,38191.0,38268.0,38341.0,38387.0,38423.0,38494.0,38526.0,38578.0,38611.0,38639.0,38691.0,38734.0,38801.0,38859.0,38886.0,38939.0,38974.0,39011.0,39053.0,39101.0,39126.0,39158.0,39183.0,39213.0,39226.0,39255.0,39282.0,39313.0,39350.0,39388.0,39436.0,39471.0,39538.0,39582.0
5091925,46800.0,46845.0,46882.0,46930.0,46993.0,47029.0,47085.0,47119.0,47159.0,47212.0,47249.0,47285.0,47328.0,47386.0,47455.0,47504.0,47575.0,47670.0,47721.0,47830.0,48056.0,48359.0,48492.0,48580.0,48638.0,48700.0,48756.0,48799.0,48871.0,48939.0,48982.0,49016.0,49113.0,49156.0,49212.0,49247.0,49278.0,49335.0,49383.0,49459.0,49525.0,49559.0,49625.0,49661.0,49723.0,49793.0,49871.0,49906.0,49951.0,49979.0,50013.0,50029.0,50058.0,50085.0,50116.0,50153.0,50191.0,50239.0,50274.0,50341.0,50385.0
5091927,57600.0,57644.0,57680.0,57727.0,57789.0,57826.0,57880.0,57913.0,57952.0,58009.0,58049.0,58088.0,58134.0,58190.0,58257.0,58310.0,58385.0,58480.0,58532.0,58652.0,58880.0,59227.0,59379.0,59470.0,59530.0,59607.0,59678.0,59730.0,59835.0,59934.0,59997.0,60045.0,60173.0,60229.0,60288.0,60325.0,60357.0,60424.0,60480.0,60591.0,60686.0,60721.0,60788.0,60832.0,60892.0,60960.0,61036.0,61073.0,61121.0,61151.0,61187.0,61203.0,61232.0,61259.0,61290.0,61327.0,61365.0,61413.0,61448.0,61515.0,61559.0
5091929,70200.0,70238.0,70269.0,70310.0,70364.0,70395.0,70445.0,70475.0,70512.0,70613.0,70684.0,70753.0,70835.0,70894.0,70965.0,71013.0,71081.0,71159.0,71202.0,71334.0,71529.0,71783.0,71895.0,71977.0,72030.0,72097.0,72159.0,72201.0,72273.0,72342.0,72386.0,72419.0,72492.0,72524.0,72574.0,72605.0,72632.0,72679.0,72718.0,72795.0,72861.0,72888.0,72940.0,72975.0,73010.0,73050.0,73095.0,73124.0,73162.0,73188.0,73219.0,73233.0,73262.0,73289.0,73320.0,73357.0,73395.0,73443.0,73478.0,73545.0,73589.0
