tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
0,7340.0,783.0,784.0,785.0,786.0,793.0,7576.0,7586.0,7587.0,7588.0,329.0,1443.0,1444.0,1445.0,1647.0,1648.0,1649.0,1911.0,802.0,1654.0,1655.0,1656.0,1657.0,4458.0,1658.0,1659.0,1660.0,1661.0,1662.0,1664.0,1665.0,1666.0,1667.0,1668.0,1669.0,1670.0,1671.0,1672.0,1673.0,1674.0,1675.0,7380.0,1676.0,1517.0,1678.0,1679.0,4520.0,4825.0,7233.0,4573.0,4893.0,4894.0,4895.0,7217.0,7227.0,6172.0,4493.0,4362.0,2959.0
5002610,52500.0,52503.0,52540.0,52604.0,52724.0,52902.0,52915.0,53123.0,53286.0,53351.0,53601.0,53704.0,53816.0,53939.0,54147.0,54279.0,54342.0,54512.0,54566.0,54616.0,54655.0,54682.0,54745.0,54835.0,54886.0,54965.0,55094.0,55201.0,55320.0,55396.0,55443.0,55464.0,55505.0,55541.0,55569.0,55693.0,55895.0,55990.0,56120.0,56181.0,56218.0,56291.0,56328.0,56390.0,56419.0,56450.0,56513.0,56554.0,56596.0,56637.0,56694.0,56749.0,56792.0,56928.0,56957.0,57001.0,57056.0,57092.0,57162.0
5002612,63300.0,63303.0,63344.0,63414.0,63523.0,63685.0,63697.0,64001.0,64240.0,64334.0,64700.0,64837.0,64902.0,64973.0,65093.0,65169.0,65236.0,65415.0,65476.0,65532.0,65575.0,65605.0,65677.0,65717.0,65748.0,65795.0,65945.0,66024.0,66113.0,66162.0,66193.0,66226.0,66261.0,66296.0,66323.0,66372.0,66452.0,66490.0,66542.0,66589.0,66637.0,66733.0,66782.0,66840.0,66867.0,66896.0,66954.0,66992.0,67048.0,67102.0,67178.0,67251.0,67306.0,67442.0,67471.0,67515.0,67570.0,67606.0,67676.0
5003894,24900.0,24903.0,24923.0,24957.0,25019.0,25111.0,25117.0,25263.0,25378.0,25423.0,25600.0,25674.0,25731.0,25794.0,25900.0,25966.0,25990.0,26056.0,26097.0,26135.0,26164.0,26184.0,26233.0,26272.0,26302.0,26347.0,26408.0,26444.0,26484.0,26526.0,26553.0,26578.0,26625.0,26658.0,26683.0,26719.0,26777.0,26804.0,26841.0,26897.0,26921.0,26969.0,26993.0,27030.0,27047.0,27065.0,27102.0,27128.0,27167.0,27205.0,27258.0,27309.0,27349.0,27473.0,27500.0,27540.0,27591.0,27624.0,27687.0
5003897,50100.0,50104.0,50153.0,50236.0,50359.0,50542.0,50555.0,50739.0,50883.0,50940.0,51161.0,51307.0,51378.0,51456.0,51587.0,51670.0,51715.0,51834.0,51878.0,51918.0,51949.0,51971.0,52022.0,52069.0,52104.0,52158.0,52361.0,52438.0,52524.0,52600.0,52647.0,52688.0,52738.0,52777.0,52807.0,52869.0,52970.0,53018.0,53083.0,53145.0,53176.0,53239.0,53271.0,53341.0,53373.0,53408.0,53478.0,53525.0,53573.0,53620.0,53686.0,53749.0,53798.0,53931.0,53960.0,54003.0,54058.0,54094.0,54162.0
5005644,28800.0,28860.0,28905.0,28980.0,29050.0,29153.0,29160.0,29251.0,29322.0,29350.0,29460.0,29640.0,29698.0,29762.0,29870.0,29940.0,29973.0,30060.0,30102.0,30140.0,30170.0,30191.0,30240.0,30300.0,30324.0,30360.0,30420.0,30477.0,30540.0,30614.0,30660.0,30720.0,30780.0,30814.0,30840.0,30881.0,30947.0,30978.0,31020.0,31080.0,31110.0,31170.0,31200.0,31250.0,31273.0,31298.0,31348.0,31380.0,31412.0,31443.0,31486.0,31528.0,31560.0,31670.0,31694.0,31729.0,31774.0,31803.0,31860.0
5006095,30600.0,30780.0,30802.0,30840.0,30910.0,31013.0,31020.0,31093.0,31150.0,31173.0,31260.0,31380.0,31438.0,31502.0,31610.0,31680.0,31713.0,31800.0,31842.0,31880.0,31910.0,31931.0,31980.0,32040.0,32064.0,32100.0,32160.0,32188.0,32220.0,32294.0,32340.0,32400.0,32460.0,32494.0,32520.0,32561.0,32627.0,32658.0,32700.0,32760.0,32790.0,32850.0,32880.0,32930.0,32953.0,32978.0,33028.0,33060.0,33102.0,33143.0,33201.0,33257.0,33300.0,33432.0,33461.0,33503.0,33557.0,33592.0,33660.0
5006353,23700.0,23703.0,23723.0,23757.0,23819.0,23911.0,23917.0,24063.0,24178.0,24223.0,24400.0,24474.0,24531.0,24594.0,24700.0,24766.0,24790.0,24856.0,24897.0,24935.0,24964.0,24984.0,25033.0,25072.0,25102.0,25147.0,25208.0,25244.0,25284.0,25326.0,25353.0,25378.0,25425.0,25458.0,25483.0,25519.0,25577.0,25604.0,25641.0,25697.0,25721.0,25769.0,25793.0,25830.0,25847.0,25865.0,25902.0,25928.0,25967.0,26005.0,26058.0,26109.0,26149.0,26273.0,26300.0,26340.0,26391.0,26424.0,26487.0
5006355,34500.0,34503.0,34533.0,34585.0,34711.0,34897.0,34910.0,35089.0,35230.0,35286.0,35502.0,35625.0,35677.0,35734.0,35830.0,35891.0,35923.0,36008.0,36046.0,36081.0,36108.0,36127.0,36171.0,36209.0,36237.0,36281.0,36357.0,36401.0,36450.0,36496.0,36524.0,36560.0,36599.0,36631.0,36655.0,36693.0,36755.0,36784.0,36824.0,36880.0,36905.0,36955.0,36980.0,37023.0,37043.0,37064.0,37107.0,37136.0,37174.0,37211.0,37262.0,37311.0,37348.0,37474.0,37501.0,37542.0,37594.0,37628.0,37693.0
5008395,27000.0,27060.0,27105.0,27180.0,27250.0,27353.0,27360.0,27451.0,27522.0,27550.0,27660.0,27840.0,27898.0,27962.0,28070.0,28140.0,28173.0,28260.0,28302.0,28340.0,28370.0,28391.0,28440.0,28500.0,28524.0,28560.0,28620.0,28677.0,28740.0,28814.0,28860.0,28920.0,28980.0,29014.0,29040.0,29081.0,29147.0,29178.0,29220.0,29280.0,29310.0,29370.0,29400.0,29450.0,29473.0,29498.0,29548.0,29580.0,29612.0,29643.0,29686.0,29728.0,29760.0,29870.0,29894.0,29929.0,29974.0,30003.0,30060.0
5008397,34200.0,34320.0,34342.0,34380.0,34473.0,34610.0,34620.0,34729.0,34815.0,34849.0,34980.0,35160.0,35218.0,35282.0,35390.0,35460.0,35493.0,35580.0,35636.0,35687.0,35727.0,35755.0,35820.0,35880.0,35927.0,36000.0,36060.0,36117.0,36180.0,36217.0,36240.0,36300.0,36360.0,36394.0,36420.0,36474.0,36562.0,36603.0,36660.0,36720.0,36750.0,36810.0,36840.0,36906.0,36937.0,36970.0,37037.0,37080.0,37122.0,37163.0,37221.0,37277.0,37320.0,37452.0,37481.0,37523.0,37577.0,37612.0,37680.0
5008399,41400.0,41520.0,41565.0,41640.0,41756.0,41928.0,41940.0,42067.0,42167.0,42207.0,42360.0,42660.0,42730.0,42807.0,42937.0,43020.0,43053.0,43140.0,43196.0,43247.0,43287.0,43315.0,43380.0,43440.0,43487.0,43560.0,43680.0,43765.0,43860.0,43934.0,43980.0,44040.0,44100.0,44134.0,44160.0,44214.0,44302.0,44343.0,44400.0,44460.0,44490.0,44550.0,44580.0,44646.0,44677.0,44710.0,44777.0,44820.0,44862.0,44903.0,44961.0,45017.0,45060.0,45192.0,45221.0,45263.0,45317.0,45352.0,45420.0
5012307,30900.0,30903.0,30936.0,30991.0,31107.0,31278.0,31290.0,31462.0,31597.0,31650.0,31856.0,31980.0,32044.0,32114.0,32232.0,32307.0,32342.0,32435.0,32484.0,32528.0,32563.0,32587.0,32644.0,32683.0,32725.0,32789.0,32896.0,32952.0,33014.0,33072.0,33108.0,33137.0,33203.0,33240.0,33269.0,33325.0,33416.0,33459.0,33518.0,33586.0,33616.0,33677.0,33708.0,33752.0,33772.0,33794.0,33838.0,33866.0,33903.0,33939.0,33989.0,34038.0,34075.0,34204.0,34232.0,34273.0,34326.0,34360.0,34426.0
5014170,33300.0,33303.0,33333.0,33385.0,33511.0,33697.0,33710.0,33889.0,34030.0,34086.0,34302.0,34425.0,34477.0,34534.0,34630.0,34691.0,34723.0,34808.0,34846.0,34881.0,34908.0,34927.0,34971.0,35009.0,35037.0,35081.0,35157.0,35201.0,35250.0,35296.0,35324.0,35360.0,35399.0,35431.0,35455.0,35493.0,35555.0,35584.0,35624.0,35680.0,35705.0,35755.0,35780.0,35823.0,35843.0,35864.0,35907.0,35936.0,35974.0,36011.0,36062.0,36111.0,36148.0,36274.0,36301.0,36342.0,36394.0,36428.0,36493.0
5014172,42900.0,42904.0,42953.0,43036.0,43159.0,43342.0,43355.0,43539.0,43683.0,43740.0,43961.0,44107.0,44178.0,44256.0,44387.0,44470.0,44515.0,44634.0,44678.0,44718.0,44749.0,44771.0,44822.0,44869.0,44904.0,44958.0,45161.0,45238.0,45324.0,45400.0,45447.0,45488.0,45538.0,45577.0,45607.0,45669.0,45770.0,45818.0,45883.0,45945.0,45976.0,46039.0,46071.0,46141.0,46173.0,46208.0,46278.0,46325.0,46373.0,46420.0,46486.0,46549.0,46598.0,46731.0,46760.0,46803.0,46858.0,46894.0,46962.0
5015851,28500.0,28503.0,28532.0,28580.0,28680.0,28828.0,28838.0,28973.0,29079.0,29121.0,29282.0,29371.0,29442.0,29520.0,29652.0,29735.0,29768.0,29855.0,29907.0,29954.0,29991.0,30017.0,30077.0,30122.0,30156.0,30209.0,30349.0,30412.0,30483.0,30552.0,30595.0,30635.0,30687.0,30733.0,30768.0,30818.0,30899.0,30937.0,30990.0,31069.0,31099.0,31160.0,31191.0,31240.0,31263.0,31287.0,31336.0,31368.0,31415.0,31461.0,31525.0,31586.0,31632.0,31768.0,31797.0,31841.0,31896.0,31932.0,32002.0
5015853,38100.0,38103.0,38133.0,38185.0,38311.0,38497.0,38510.0,38689.0,38830.0,38886.0,39102.0,39225.0,39277.0,39334.0,39430.0,39491.0,39523.0,39608.0,39646.0,39681.0,39708.0,39727.0,39771.0,39809.0,39837.0,39881.0,39957.0,40001.0,40050.0,40096.0,40124.0,40160.0,40199.0,40231.0,40255.0,40293.0,40355.0,40384.0,40424.0,40480.0,40505.0,40555.0,40580.0,40623.0,40643.0,40664.0,40707.0,40736.0,40774.0,40811.0,40862.0,40911.0,40948.0,41074.0,41101.0,41142.0,41194.0,41228.0,41293.0
5018381,27300.0,27303.0,27332.0,27380.0,27480.0,27628.0,27638.0,27773.0,27879.0,27921.0,28082.0,28171.0,28242.0,28320.0,28452.0,28535.0,28568.0,28655.0,28707.0,28754.0,28791.0,28817.0,28877.0,28922.0,28956.0,29009.0,29149.0,29212.0,29283.0,29352.0,29395.0,29435.0,29487.0,29533.0,29568.0,29618.0,29699.0,29737.0,29790.0,29869.0,29899.0,29960.0,29991.0,30040.0,30063.0,30087.0,30136.0,30168.0,30215.0,30261.0,30325.0,30386.0,30432.0,30568.0,30597.0,30641.0,30696.0,30732.0,30802.0
5018383,36900.0,36903.0,36933.0,36985.0,37111.0,37297.0,37310.0,37489.0,37630.0,37686.0,37902.0,38025.0,38077.0,38134.0,38230.0,38291.0,38323.0,38408.0,38446.0,38481.0,38508.0,38527.0,38571.0,38609.0,38637.0,38681.0,38757.0,38801.0,38850.0,38896.0,38924.0,38960.0,38999.0,39031.0,39055.0,39093.0,39155.0,39184.0,39224.0,39280.0,39305.0,39355.0,39380.0,39423.0,39443.0,39464.0,39507.0,39536.0,39574.0,39611.0,39662.0,39711.0,39748.0,39874.0,39901.0,39942.0,39994.0,40028.0,40093.0
5018753,29700.0,29703.0,29736.0,29791.0,29907.0,30078.0,30090.0,30262.0,30397.0,30450.0,30656.0,30780.0,30844.0,30914.0,31032.0,31107.0,31142.0,31235.0,31284.0,31328.0,31363.0,31387.0,31444.0,31483.0,31525.0,31589.0,31696.0,31752.0,31814.0,31872.0,31908.0,31937.0,32003.0,32040.0,32069.0,32125.0,32216.0,32259.0,32318.0,32386.0,32416.0,32477.0,32508.0,32552.0,32572.0,32594.0,32638.0,32666.0,32703.0,32739.0,32789.0,32838.0,32875.0,33004.0,33032.0,33073.0,33126.0,33160.0,33226.0
5019563,26100.0,26103.0,26132.0,26180.0,26280.0,26428.0,26438.0,26573.0,26679.0,26721.0,26882.0,26971.0,27042.0,27120.0,27252.0,27335.0,27368.0,27455.0,27507.0,27554.0,27591.0,27617.0,27677.0,27722.0,27756.0,27809.0,27949.0,28012.0,28083.0,28152.0,28195.0,28235.0,28287.0,28333.0,28368.0,28418.0,28499.0,28537.0,28590.0,28669.0,28699.0,28760.0,28791.0,28840.0,28863.0,28887.0,28936.0,28968.0,29015.0,29061.0,29125.0,29186.0,29232.0,29368.0,29397.0,29441.0,29496.0,29532.0,29602.0
5084443,28500.0,28503.0,28530.0,28577.0,28673.0,28815.0,28825.0,28954.0,29056.0,29096.0,29252.0,29338.0,29406.0,29481.0,29607.0,29688.0,29719.0,29803.0,29853.0,29898.0,29933.0,29958.0,30016.0,30059.0,30092.0,30143.0,30278.0,30339.0,30407.0,30473.0,30515.0,30553.0,30603.0,30647.0,30681.0,30729.0,30807.0,30844.0,30894.0,30970.0,30999.0,31057.0,31087.0,31134.0,31156.0,31179.0,31226.0,31257.0,31302.0,31346.0,31407.0,31466.0,31511.0,31641.0,31669.0,31711.0,31764.0,31799.0,31867.0
5084445,38100.0,38103.0,38132.0,38182.0,38303.0,38482.0,38495.0,38668.0,38804.0,38858.0,39064.0,39182.0,39232.0,39287.0,39380.0,39438.0,39469.0,39551.0,39588.0,39621.0,39647.0,39665.0,39708.0,39745.0,39772.0,39814.0,39887.0,39929.0,39976.0,40020.0,40047.0,40082.0,40120.0,40150.0,40174.0,40211.0,40271.0,40299.0,40337.0,40391.0,40415.0,40463.0,40487.0,40528.0,40547.0,40568.0,40610.0,40637.0,40673.0,40708.0,40757.0,40804.0,40841.0,40963.0,40989.0,41028.0,41078.0,41111.0,41173.0
5084447,48900.0,48904.0,48951.0,49031.0,49150.0,49326.0,49338.0,49515.0,49654.0,49709.0,49921.0,50061.0,50129.0,50204.0,50330.0,50410.0,50453.0,50568.0,50610.0,50649.0,50679.0,50700.0,50749.0,50794.0,50828.0,50880.0,51075.0,51149.0,51232.0,51305.0,51350.0,51389.0,51437.0,51474.0,51503.0,51563.0,51660.0,51706.0,51768.0,51828.0,51858.0,51918.0,51949.0,52016.0,52047.0,52080.0,52148.0,52193.0,52240.0,52285.0,52349.0,52410.0,52456.0,52584.0,52612.0,52653.0,52705.0,52739.0,52806.0
5084449,59700.0,59880.0,59947.0,60060.0,60246.0,60521.0,60540.0,60722.0,60865.0,60921.0,61140.0,61440.0,61522.0,61612.0,61764.0,61860.0,61909.0,62040.0,62110.0,62174.0,62224.0,62259.0,62340.0,62400.0,62447.0,62520.0,62700.0,62785.0,62880.0,62954.0,63000.0,63060.0,63120.0,63154.0,63180.0,63248.0,63358.0,63410.0,63480.0,63600.0,63645.0,63735.0,63780.0,63846.0,63877.0,63910.0,63977.0,64020.0,64073.0,64125.0,64197.0,64267.0,64320.0,64474.0,64507.0,64556.0,64619.0,64660.0,64740.0
5085255,41400.0,41520.0,41565.0,41640.0,41733.0,41870.0,41880.0,41989.0,42075.0,42109.0,42240.0,42480.0,42538.0,42602.0,42710.0,42780.0,42813.0,42900.0,42956.0,43007.0,43047.0,43075.0,43140.0,43200.0,43247.0,43320.0,43440.0,43497.0,43560.0,43634.0,43680.0,43740.0,43800.0,43834.0,43860.0,43914.0,44002.0,44043.0,44100.0,44160.0,44190.0,44250.0,44280.0,44330.0,44353.0,44378.0,44428.0,44460.0,44502.0,44543.0,44601.0,44657.0,44700.0,44854.0,44887.0,44936.0,44999.0,45040.0,45120.0
5085257,50400.0,50520.0,50565.0,50640.0,50733.0,50870.0,50880.0,50989.0,51075.0,51109.0,51240.0,51480.0,51538.0,51602.0,51710.0,51780.0,51813.0,51900.0,51956.0,52007.0,52047.0,52075.0,52140.0,52200.0,52247.0,52320.0,52440.0,52497.0,52560.0,52634.0,52680.0,52740.0,52800.0,52834.0,52860.0,52914.0,53002.0,53043.0,53100.0,53160.0,53190.0,53250.0,53280.0,53330.0,53353.0,53378.0,53428.0,53460.0,53502.0,53543.0,53601.0,53657.0,53700.0,53854.0,53887.0,53936.0,53999.0,54040.0,54120.0
5085259,59400.0,59520.0,59565.0,59640.0,59756.0,59928.0,59940.0,60067.0,60167.0,60207.0,60360.0,60600.0,60670.0,60747.0,60877.0,60960.0,60993.0,61080.0,61136.0,61187.0,61227.0,61255.0,61320.0,61380.0,61427.0,61500.0,61560.0,61617.0,61680.0,61754.0,61800.0,61860.0,61920.0,61954.0,61980.0,62034.0,62122.0,62163.0,62220.0,62280.0,62325.0,62415.0,62460.0,62526.0,62557.0,62590.0,62657.0,62700.0,62753.0,62805.0,62877.0,62947.0,63000.0,63154.0,63187.0,63236.0,63299.0,63340.0,63420.0
5085935,27300.0,27303.0,27330.0,27377.0,27473.0,27615.0,27625.0,27754.0,27856.0,27896.0,28052.0,28138.0,28206.0,28281.0,28407.0,28488.0,28519.0,28603.0,28653.0,28698.0,28733.0,28758.0,28816.0,28859.0,28892.0,28943.0,29078.0,29139.0,29207.0,29273.0,29315.0,29353.0,29403.0,29447.0,29481.0,29529.0,29607.0,29644.0,29694.0,29770.0,29799.0,29857.0,29887.0,29934.0,29956.0,29979.0,30026.0,30057.0,30102.0,30146.0,30207.0,30266.0,30311.0,30441.0,30469.0,30511.0,30564.0,30599.0,30667.0
5085937,36900.0,36903.0,36932.0,36982.0,37103.0,37282.0,37295.0,37468.0,37604.0,37658.0,37864.0,37982.0,38032.0,38087.0,38180.0,38238.0,38269.0,38351.0,38388.0,38421.0,38447.0,38465.0,38508.0,38545.0,38572.0,38614.0,38687.0,38729.0,38776.0,38820.0,38847.0,38882.0,38920.0,38950.0,38974.0,39011.0,39071.0,39099.0,39137.0,39191.0,39215.0,39263.0,39287.0,39328.0,39347.0,39368.0,39410.0,39437.0,39473.0,39508.0,39557.0,39604.0,39641.0,39763.0,39789.0,39828.0,39878.0,39911.0,39973.0
5085939,46500.0,46504.0,46551.0,46631.0,46750.0,46926.0,46938.0,47115.0,47254.0,47309.0,47521.0,47661.0,47729.0,47804.0,47930.0,48010.0,48053.0,48168.0,48210.0,48249.0,48279.0,48300.0,48349.0,48394.0,48428.0,48480.0,48675.0,48749.0,48832.0,48905.0,48950.0,48989.0,49037.0,49074.0,49103.0,49163.0,49260.0,49306.0,49368.0,49428.0,49458.0,49518.0,49549.0,49616.0,49647.0,49680.0,49748.0,49793.0,49840.0,49885.0,49949.0,50010.0,50056.0,50184.0,50212.0,50253.0,50305.0,50339.0,50406.0
5085941,57300.0,57480.0,57525.0,57600.0,57739.0,57945.0,57960.0,58124.0,58253.0,58304.0,58500.0,58800.0,58882.0,58972.0,59124.0,59220.0,59269.0,59400.0,59470.0,59534.0,59584.0,59619.0,59700.0,59760.0,59807.0,59880.0,60060.0,60145.0,60240.0,60314.0,60360.0,60420.0,60480.0,60514.0,60540.0,60621.0,60753.0,60815.0,60900.0,61020.0,61065.0,61155.0,61200.0,61266.0,61297.0,61330.0,61397.0,61440.0,61493.0,61545.0,61617.0,61687.0,61740.0,61894.0,61927.0,61976.0,62039.0,62080.0,62160.0
5085943,68100.0,68104.0,68137.0,68192.0,68286.0,68424.0,68434.0,68649.0,68818.0,68885.0,69142.0,69227.0,69297.0,69374.0,69503.0,69585.0,69615.0,69694.0,69744.0,69789.0,69824.0,69849.0,69907.0,69962.0,69994.0,70043.0,70115.0,70164.0,70219.0,70284.0,70324.0,70348.0,70394.0,70433.0,70463.0,70522.0,70617.0,70662.0,70723.0,70765.0,70799.0,70867.0,70902.0,70957.0,70982.0,71009.0,71064.0,71100.0,71147.0,71193.0,71257.0,71319.0,71367.0,71497.0,71525.0,71567.0,71620.0,71655.0,71723.0
5086726,29700.0,29703.0,29735.0,29788.0,29899.0,30064.0,30076.0,30241.0,30371.0,30422.0,30620.0,30739.0,30800.0,30867.0,30980.0,31053.0,31086.0,31176.0,31223.0,31266.0,31299.0,31322.0,31377.0,31415.0,31455.0,31517.0,31620.0,31673.0,31733.0,31788.0,31823.0,31851.0,31914.0,31950.0,31977.0,32031.0,32119.0,32160.0,32216.0,32281.0,32310.0,32368.0,32398.0,32440.0,32459.0,32480.0,32522.0,32550.0,32586.0,32621.0,32670.0,32717.0,32751.0,32875.0,32902.0,32942.0,32993.0,33026.0,33089.0
5086728,39300.0,39303.0,39332.0,39382.0,39503.0,39682.0,39695.0,39868.0,40004.0,40058.0,40264.0,40382.0,40432.0,40487.0,40580.0,40638.0,40669.0,40751.0,40788.0,40821.0,40847.0,40865.0,40908.0,40945.0,40972.0,41014.0,41087.0,41129.0,41176.0,41220.0,41247.0,41282.0,41320.0,41350.0,41374.0,41411.0,41471.0,41499.0,41537.0,41591.0,41615.0,41663.0,41687.0,41728.0,41747.0,41768.0,41810.0,41837.0,41873.0,41908.0,41957.0,42004.0,42041.0,42163.0,42189.0,42228.0,42278.0,42311.0,42373.0
5086729,47700.0,47704.0,47751.0,47831.0,47950.0,48126.0,48138.0,48315.0,48454.0,48509.0,48721.0,48861.0,48929.0,49004.0,49130.0,49210.0,49253.0,49368.0,49410.0,49449.0,49479.0,49500.0,49549.0,49594.0,49628.0,49680.0,49875.0,49949.0,50032.0,50105.0,50150.0,50189.0,50237.0,50274.0,50303.0,50363.0,50460.0,50506.0,50568.0,50628.0,50658.0,50718.0,50749.0,50816.0,50847.0,50880.0,50948.0,50993.0,51040.0,51085.0,51149.0,51210.0,51256.0,51384.0,51412.0,51453.0,51505.0,51539.0,51606.0
5086731,58500.0,58680.0,58747.0,58860.0,59046.0,59321.0,59340.0,59522.0,59665.0,59721.0,59940.0,60240.0,60322.0,60412.0,60564.0,60660.0,60709.0,60840.0,60910.0,60974.0,61024.0,61059.0,61140.0,61200.0,61247.0,61320.0,61500.0,61585.0,61680.0,61754.0,61800.0,61860.0,61920.0,61954.0,61980.0,62048.0,62158.0,62210.0,62280.0,62400.0,62445.0,62535.0,62580.0,62646.0,62677.0,62710.0,62777.0,62820.0,62873.0,62925.0,62997.0,63067.0,63120.0,63274.0,63307.0,63356.0,63419.0,63460.0,63540.0
5086733,69300.0,69304.0,69337.0,69392.0,69486.0,69624.0,69634.0,69849.0,70018.0,70085.0,70342.0,70427.0,70497.0,70574.0,70703.0,70785.0,70815.0,70894.0,70944.0,70989.0,71024.0,71049.0,71107.0,71162.0,71194.0,71243.0,71315.0,71364.0,71419.0,71484.0,71524.0,71548.0,71594.0,71633.0,71663.0,71722.0,71817.0,71862.0,71923.0,71965.0,71999.0,72067.0,72102.0,72157.0,72182.0,72209.0,72264.0,72300.0,72347.0,72393.0,72457.0,72519.0,72567.0,72697.0,72725.0,72767.0,72820.0,72855.0,72923.0
5086735,78300.0,78303.0,78337.0,78394.0,78476.0,78598.0,78607.0,78746.0,78855.0,78898.0,79064.0,79199.0,79254.0,79315.0,79418.0,79483.0,79506.0,79568.0,79612.0,79652.0,79683.0,79705.0,79758.0,79806.0,79841.0,79894.0,79966.0,80000.0,80038.0,80087.0,80118.0,80170.0,80203.0,80239.0,80266.0,80307.0,80373.0,80404.0,80446.0,80490.0,80525.0,80595.0,80630.0,80681.0,80704.0,80729.0,80780.0,80813.0,80849.0,80885.0,80935.0,80983.0,81019.0,81130.0,81154.0,81190.0,81235.0,81265.0,81322.0
5087751,61500.0,61680.0,61747.0,61860.0,62046.0,62321.0,62340.0,62522.0,62665.0,62721.0,62940.0,63240.0,63322.0,63412.0,63564.0,63660.0,63709.0,63840.0,63910.0,63974.0,64024.0,64059.0,64140.0,64200.0,64247.0,64320.0,64500.0,64585.0,64680.0,64754.0,64800.0,64860.0,64920.0,64954.0,64980.0,65048.0,65158.0,65210.0,65280.0,65400.0,65445.0,65535.0,65580.0,65646.0,65677.0,65710.0,65777.0,65820.0,65873.0,65925.0,65997.0,66067.0,66120.0,66274.0,66307.0,66356.0,66419.0,66460.0,66540.0
5088990,63000.0,63060.0,63082.0,63120.0,63213.0,63350.0,63360.0,63506.0,63620.0,63665.0,63840.0,64080.0,64150.0,64227.0,64357.0,64440.0,64473.0,64560.0,64616.0,64667.0,64707.0,64735.0,64800.0,64860.0,64907.0,64980.0,65100.0,65157.0,65220.0,65294.0,65340.0,65400.0,65460.0,65494.0,65520.0,65574.0,65662.0,65703.0,65760.0,65820.0,65865.0,65955.0,66000.0,66066.0,66097.0,66130.0,66197.0,66240.0,66293.0,66345.0,66417.0,66487.0,66540.0,66694.0,66727.0,66776.0,66839.0,66880.0,66960.0
5088992,72000.0,72120.0,72142.0,72180.0,72273.0,72410.0,72420.0,72547.0,72647.0,72687.0,72840.0,73080.0,73138.0,73202.0,73310.0,73380.0,73413.0,73500.0,73542.0,73580.0,73610.0,73631.0,73680.0,73740.0,73787.0,73860.0,73920.0,73948.0,73980.0,74054.0,74100.0,74160.0,74220.0,74254.0,74280.0,74321.0,74387.0,74418.0,74460.0,74520.0,74550.0,74610.0,74640.0,74690.0,74713.0,74738.0,74788.0,74820.0,74862.0,74903.0,74961.0,75017.0,75060.0,75214.0,75247.0,75296.0,75359.0,75400.0,75480.0
5088994,79200.0,79320.0,79342.0,79380.0,79450.0,79553.0,79560.0,79651.0,79722.0,79750.0,79860.0,79980.0,80027.0,80078.0,80165.0,80220.0,80253.0,80340.0,80368.0,80394.0,80414.0,80428.0,80460.0,80520.0,80544.0,80580.0,80640.0,80668.0,80700.0,80737.0,80760.0,80820.0,80880.0,80914.0,80940.0,80981.0,81047.0,81078.0,81120.0,81180.0,81210.0,81270.0,81300.0,81350.0,81373.0,81398.0,81448.0,81480.0,81522.0,81563.0,81621.0,81677.0,81720.0,81852.0,81881.0,81923.0,81977.0,82012.0,82080.0
5089734,22500.0,22503.0,22522.0,22555.0,22615.0,22703.0,22709.0,22850.0,22961.0,23005.0,23173.0,23244.0,23299.0,23359.0,23461.0,23525.0,23549.0,23612.0,23652.0,23688.0,23716.0,23736.0,23782.0,23820.0,23848.0,23892.0,23951.0,23986.0,24024.0,24065.0,24090.0,24114.0,24159.0,24191.0,24215.0,24249.0,24305.0,24331.0,24367.0,24421.0,24444.0,24490.0,24513.0,24549.0,24566.0,24584.0,24620.0,24643.0,24681.0,24718.0,24769.0,24818.0,24856.0,24975.0,25001.0,25039.0,25088.0,25120.0,25181.0
5089736,32100.0,32103.0,32135.0,32188.0,32299.0,32464.0,32476.0,32641.0,32771.0,32822.0,33020.0,33139.0,33200.0,33267.0,33380.0,33453.0,33486.0,33576.0,33623.0,33666.0,33699.0,33722.0,33777.0,33815.0,33855.0,33917.0,34020.0,34073.0,34133.0,34188.0,34223.0,34251.0,34314.0,34350.0,34377.0,34431.0,34519.0,34560.0,34616.0,34681.0,34710.0,34768.0,34798.0,34840.0,34859.0,34880.0,34922.0,34950.0,34986.0,35021.0,35070.0,35117.0,35151.0,35275.0,35302.0,35342.0,35393.0,35426.0,35489.0
5089738,41700.0,41704.0,41751.0,41831.0,41950.0,42126.0,42138.0,42315.0,42454.0,42509.0,42721.0,42861.0,42929.0,43004.0,43130.0,43210.0,43253.0,43368.0,43410.0,43449.0,43479.0,43500.0,43549.0,43594.0,43628.0,43680.0,43875.0,43949.0,44032.0,44105.0,44150.0,44189.0,44237.0,44274.0,44303.0,44363.0,44460.0,44506.0,44568.0,44628.0,44658.0,44718.0,44749.0,44816.0,44847.0,44880.0,44948.0,44993.0,45040.0,45085.0,45149.0,45210.0,45256.0,45384.0,45412.0,45453.0,45505.0,45539.0,45606.0
