tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5012654,33900.0,33951.0,34054.0,34099.0,34171.0,34247.0,34329.0,34357.0,34402.0,34435.0,34505.0,34544.0,34577.0,34658.0,34700.0,34766.0,34808.0,34871.0,34936.0,35035.0,35105.0,35203.0,35247.0,35331.0,35362.0,35396.0,35440.0,35529.0,35581.0,35633.0,35706.0,35842.0,36018.0,36158.0,36215.0,36262.0,36324.0,36388.0,36606.0,36622.0,36883.0,37088.0,37232.0,37334.0,37635.0,37718.0,37737.0,37862.0,37920.0,37976.0,38065.0,38121.0,38144.0,38199.0,38231.0,38274.0,38314.0,38363.0,38396.0,38470.0,38506.0,38537.0,38562.0,38615.0,38640.0,38689.0,38735.0,38791.0
5012729,27000.0,27029.0,27088.0,27114.0,27155.0,27199.0,27246.0,27262.0,27288.0,27307.0,27348.0,27377.0,27402.0,27442.0,27463.0,27495.0,27515.0,27546.0,27579.0,27629.0,27678.0,27725.0,27746.0,27786.0,27807.0,27831.0,27851.0,27891.0,27913.0,27941.0,27980.0,28014.0,28059.0,28096.0,28126.0,28150.0,28182.0,28216.0,28333.0,28341.0,28468.0,28568.0,28639.0,28689.0,28836.0,28913.0,28923.0,28987.0,29028.0,29068.0,29134.0,29180.0,29199.0,29243.0,29269.0,29303.0,29335.0,29372.0,29412.0,29503.0,29547.0,29580.0,29606.0,29661.0,29687.0,29738.0,29786.0,29844.0
5013476,54900.0,54942.0,55027.0,55064.0,55124.0,55187.0,55255.0,55278.0,55315.0,55343.0,55402.0,55434.0,55462.0,55530.0,55566.0,55622.0,55658.0,55711.0,55755.0,55823.0,55879.0,55953.0,55986.0,56050.0,56103.0,56163.0,56208.0,56298.0,56350.0,56410.0,56494.0,56552.0,56627.0,56719.0,56785.0,56839.0,56911.0,56984.0,57165.0,57178.0,57469.0,57697.0,57858.0,57972.0,58309.0,58416.0,58438.0,58588.0,58671.0,58751.0,58872.0,58967.0,59007.0,59099.0,59143.0,59200.0,59255.0,59320.0,59377.0,59505.0,59566.0,59602.0,59630.0,59691.0,59720.0,59777.0,59830.0,59893.0
5013478,67800.0,67842.0,67927.0,67964.0,68024.0,68087.0,68155.0,68178.0,68215.0,68243.0,68302.0,68334.0,68362.0,68430.0,68466.0,68522.0,68558.0,68611.0,68655.0,68723.0,68779.0,68853.0,68886.0,68950.0,69003.0,69063.0,69108.0,69198.0,69250.0,69310.0,69394.0,69452.0,69527.0,69619.0,69685.0,69739.0,69811.0,69884.0,70065.0,70078.0,70369.0,70597.0,70758.0,70872.0,71209.0,71316.0,71338.0,71488.0,71571.0,71651.0,71772.0,71867.0,71907.0,71999.0,72043.0,72100.0,72155.0,72220.0,72277.0,72405.0,72466.0,72502.0,72530.0,72591.0,72620.0,72677.0,72730.0,72793.0
5015032,31200.0,31251.0,31354.0,31399.0,31471.0,31547.0,31629.0,31657.0,31702.0,31735.0,31805.0,31844.0,31877.0,31958.0,32000.0,32066.0,32108.0,32171.0,32236.0,32335.0,32405.0,32503.0,32547.0,32631.0,32662.0,32696.0,32740.0,32829.0,32881.0,32933.0,33006.0,33142.0,33318.0,33458.0,33515.0,33562.0,33624.0,33688.0,33906.0,33922.0,34183.0,34388.0,34532.0,34634.0,34935.0,35018.0,35037.0,35162.0,35220.0,35276.0,35365.0,35421.0,35444.0,35499.0,35531.0,35574.0,35614.0,35663.0,35696.0,35770.0,35806.0,35837.0,35862.0,35915.0,35940.0,35989.0,36035.0,36091.0
5015736,25200.0,25233.0,25299.0,25328.0,25374.0,25423.0,25476.0,25494.0,25523.0,25544.0,25589.0,25633.0,25671.0,25731.0,25763.0,25829.0,25871.0,25934.0,26000.0,26102.0,26162.0,26249.0,26288.0,26364.0,26393.0,26426.0,26452.0,26505.0,26536.0,26581.0,26643.0,26693.0,26758.0,26888.0,26935.0,26974.0,27026.0,27079.0,27227.0,27238.0,27382.0,27495.0,27575.0,27631.0,27798.0,27875.0,27892.0,28004.0,28068.0,28129.0,28193.0,28241.0,28261.0,28308.0,28340.0,28382.0,28421.0,28468.0,28504.0,28584.0,28622.0,28657.0,28685.0,28745.0,28773.0,28829.0,28881.0,28943.0
5015738,36900.0,36920.0,36961.0,36979.0,37007.0,37037.0,37070.0,37081.0,37099.0,37112.0,37140.0,37237.0,37320.0,37359.0,37380.0,37449.0,37493.0,37560.0,37584.0,37620.0,37680.0,37732.0,37755.0,37800.0,37828.0,37860.0,37903.0,37990.0,38040.0,38090.0,38160.0,38212.0,38280.0,38460.0,38490.0,38514.0,38546.0,38580.0,38748.0,38760.0,38868.0,38953.0,39013.0,39055.0,39180.0,39240.0,39263.0,39420.0,39512.0,39600.0,39720.0,39770.0,39791.0,39840.0,39876.0,39923.0,39967.0,40020.0,40062.0,40155.0,40200.0,40220.0,40236.0,40270.0,40286.0,40317.0,40346.0,40380.0
5016355,30600.0,30625.0,30675.0,30697.0,30732.0,30769.0,30809.0,30822.0,30844.0,30860.0,30896.0,30917.0,30934.0,30956.0,30967.0,31010.0,31038.0,31080.0,31104.0,31141.0,31201.0,31254.0,31278.0,31323.0,31354.0,31389.0,31415.0,31467.0,31496.0,31521.0,31556.0,31594.0,31643.0,31702.0,31747.0,31784.0,31833.0,31884.0,32010.0,32019.0,32147.0,32247.0,32318.0,32368.0,32516.0,32570.0,32578.0,32633.0,32652.0,32670.0,32751.0,32796.0,32815.0,32858.0,32884.0,32918.0,32950.0,32988.0,33020.0,33091.0,33125.0,33154.0,33176.0,33224.0,33247.0,33292.0,33334.0,33385.0
5016369,45000.0,45035.0,45106.0,45137.0,45187.0,45239.0,45296.0,45315.0,45346.0,45369.0,45418.0,45466.0,45506.0,45580.0,45619.0,45671.0,45704.0,45754.0,45795.0,45857.0,45913.0,45977.0,46006.0,46062.0,46106.0,46155.0,46191.0,46263.0,46304.0,46352.0,46420.0,46453.0,46495.0,46554.0,46580.0,46601.0,46630.0,46660.0,46873.0,46888.0,47080.0,47231.0,47337.0,47412.0,47635.0,47765.0,47785.0,47922.0,47989.0,48054.0,48116.0,48189.0,48220.0,48291.0,48328.0,48376.0,48422.0,48476.0,48525.0,48635.0,48689.0,48721.0,48746.0,48801.0,48827.0,48878.0,48926.0,48984.0
5083942,32400.0,32449.0,32548.0,32591.0,32660.0,32733.0,32812.0,32839.0,32882.0,32914.0,32982.0,33019.0,33051.0,33129.0,33169.0,33232.0,33272.0,33333.0,33395.0,33491.0,33558.0,33652.0,33694.0,33775.0,33805.0,33838.0,33881.0,33967.0,34016.0,34066.0,34136.0,34267.0,34436.0,34571.0,34626.0,34671.0,34731.0,34792.0,35002.0,35017.0,35267.0,35464.0,35603.0,35701.0,35991.0,36071.0,36089.0,36209.0,36265.0,36319.0,36405.0,36459.0,36482.0,36534.0,36565.0,36606.0,36645.0,36692.0,36724.0,36796.0,36830.0,36860.0,36884.0,36935.0,36959.0,37006.0,37051.0,37104.0
5083943,55200.0,55240.0,55322.0,55358.0,55415.0,55476.0,55542.0,55564.0,55600.0,55626.0,55683.0,55714.0,55741.0,55807.0,55841.0,55894.0,55928.0,55980.0,56022.0,56088.0,56142.0,56213.0,56245.0,56306.0,56357.0,56415.0,56458.0,56545.0,56595.0,56652.0,56733.0,56789.0,56861.0,56949.0,57012.0,57064.0,57133.0,57204.0,57378.0,57391.0,57671.0,57891.0,58046.0,58155.0,58479.0,58582.0,58603.0,58747.0,58827.0,58904.0,59020.0,59111.0,59149.0,59238.0,59280.0,59335.0,59388.0,59451.0,59506.0,59629.0,59688.0,59723.0,59750.0,59808.0,59836.0,59890.0,59941.0,60002.0
5086751,28800.0,28849.0,28948.0,28991.0,29060.0,29133.0,29212.0,29239.0,29282.0,29314.0,29382.0,29419.0,29451.0,29529.0,29569.0,29632.0,29672.0,29733.0,29795.0,29891.0,29958.0,30052.0,30094.0,30175.0,30205.0,30238.0,30281.0,30367.0,30416.0,30466.0,30536.0,30667.0,30836.0,30971.0,31026.0,31071.0,31131.0,31192.0,31402.0,31417.0,31667.0,31864.0,32003.0,32101.0,32391.0,32471.0,32489.0,32609.0,32665.0,32719.0,32805.0,32859.0,32882.0,32934.0,32965.0,33006.0,33045.0,33092.0,33124.0,33196.0,33230.0,33260.0,33284.0,33335.0,33359.0,33406.0,33451.0,33504.0
5086753,56400.0,56440.0,56522.0,56558.0,56615.0,56676.0,56742.0,56764.0,56800.0,56826.0,56883.0,56914.0,56941.0,57007.0,57041.0,57094.0,57128.0,57180.0,57222.0,57288.0,57342.0,57413.0,57445.0,57506.0,57557.0,57615.0,57658.0,57745.0,57795.0,57852.0,57933.0,57989.0,58061.0,58149.0,58212.0,58264.0,58333.0,58404.0,58578.0,58591.0,58871.0,59091.0,59246.0,59355.0,59679.0,59782.0,59803.0,59947.0,60027.0,60104.0,60220.0,60311.0,60349.0,60438.0,60480.0,60535.0,60588.0,60651.0,60706.0,60829.0,60888.0,60923.0,60950.0,61008.0,61036.0,61090.0,61141.0,61202.0
5086755,67800.0,67840.0,67922.0,67958.0,68015.0,68076.0,68142.0,68164.0,68200.0,68226.0,68283.0,68314.0,68341.0,68407.0,68441.0,68494.0,68528.0,68580.0,68622.0,68688.0,68742.0,68813.0,68845.0,68906.0,68957.0,69015.0,69058.0,69145.0,69195.0,69252.0,69333.0,69389.0,69461.0,69549.0,69612.0,69664.0,69733.0,69804.0,69978.0,69991.0,70271.0,70491.0,70646.0,70755.0,71079.0,71182.0,71203.0,71347.0,71427.0,71504.0,71620.0,71711.0,71749.0,71838.0,71880.0,71935.0,71988.0,72051.0,72106.0,72229.0,72288.0,72323.0,72350.0,72408.0,72436.0,72490.0,72541.0,72602.0
5086756,27600.0,27631.0,27695.0,27723.0,27767.0,27814.0,27865.0,27882.0,27910.0,27931.0,27974.0,28017.0,28053.0,28111.0,28141.0,28204.0,28244.0,28305.0,28369.0,28467.0,28525.0,28609.0,28647.0,28719.0,28747.0,28779.0,28804.0,28855.0,28885.0,28928.0,28988.0,29036.0,29099.0,29224.0,29270.0,29307.0,29357.0,29408.0,29551.0,29561.0,29699.0,29808.0,29885.0,29939.0,30099.0,30173.0,30189.0,30297.0,30358.0,30417.0,30479.0,30526.0,30545.0,30590.0,30620.0,30660.0,30698.0,30744.0,30778.0,30855.0,30892.0,30926.0,30953.0,31011.0,31038.0,31091.0,31141.0,31201.0
5086758,39300.0,39320.0,39361.0,39379.0,39407.0,39437.0,39470.0,39481.0,39499.0,39512.0,39540.0,39637.0,39720.0,39759.0,39780.0,39849.0,39893.0,39960.0,39984.0,40020.0,40080.0,40132.0,40155.0,40200.0,40228.0,40260.0,40303.0,40390.0,40440.0,40490.0,40560.0,40612.0,40680.0,40860.0,40890.0,40914.0,40946.0,40980.0,41148.0,41160.0,41268.0,41353.0,41413.0,41455.0,41580.0,41640.0,41663.0,41820.0,41912.0,42000.0,42120.0,42170.0,42191.0,42240.0,42276.0,42323.0,42367.0,42420.0,42462.0,42555.0,42600.0,42620.0,42636.0,42670.0,42686.0,42717.0,42746.0,42780.0
5086760,50100.0,50120.0,50161.0,50179.0,50207.0,50237.0,50270.0,50281.0,50299.0,50312.0,50340.0,50437.0,50520.0,50638.0,50700.0,50792.0,50851.0,50940.0,50987.0,51060.0,51120.0,51172.0,51195.0,51240.0,51268.0,51300.0,51343.0,51430.0,51480.0,51530.0,51600.0,51678.0,51780.0,51960.0,51990.0,52014.0,52046.0,52080.0,52248.0,52260.0,52383.0,52480.0,52548.0,52596.0,52740.0,52800.0,52823.0,52980.0,53072.0,53160.0,53280.0,53355.0,53387.0,53460.0,53496.0,53543.0,53587.0,53640.0,53682.0,53775.0,53820.0,53840.0,53856.0,53890.0,53906.0,53937.0,53966.0,54000.0
5086761,60000.0,60040.0,60122.0,60158.0,60215.0,60276.0,60342.0,60364.0,60400.0,60426.0,60483.0,60514.0,60541.0,60607.0,60641.0,60694.0,60728.0,60780.0,60822.0,60888.0,60942.0,61013.0,61045.0,61106.0,61157.0,61215.0,61258.0,61345.0,61395.0,61452.0,61533.0,61589.0,61661.0,61749.0,61812.0,61864.0,61933.0,62004.0,62178.0,62191.0,62471.0,62691.0,62846.0,62955.0,63279.0,63382.0,63403.0,63547.0,63627.0,63704.0,63820.0,63911.0,63949.0,64038.0,64080.0,64135.0,64188.0,64251.0,64306.0,64429.0,64488.0,64523.0,64550.0,64608.0,64636.0,64690.0,64741.0,64802.0
5086763,72000.0,72032.0,72097.0,72125.0,72170.0,72218.0,72270.0,72287.0,72315.0,72336.0,72380.0,72413.0,72441.0,72471.0,72487.0,72533.0,72562.0,72606.0,72644.0,72703.0,72751.0,72825.0,72858.0,72923.0,72953.0,72987.0,73008.0,73050.0,73075.0,73125.0,73195.0,73240.0,73298.0,73368.0,73408.0,73441.0,73485.0,73530.0,73684.0,73695.0,73912.0,74083.0,74203.0,74288.0,74539.0,74622.0,74636.0,74732.0,74797.0,74859.0,74954.0,75141.0,75219.0,75401.0,75433.0,75475.0,75515.0,75563.0,75598.0,75677.0,75716.0,75748.0,75773.0,75827.0,75852.0,75902.0,75949.0,76004.0
5086765,82200.0,82220.0,82261.0,82279.0,82307.0,82337.0,82370.0,82381.0,82399.0,82412.0,82440.0,82570.0,82680.0,82759.0,82800.0,82869.0,82913.0,82980.0,83004.0,83040.0,83100.0,83152.0,83175.0,83220.0,83248.0,83280.0,83309.0,83367.0,83400.0,83425.0,83460.0,83512.0,83580.0,83700.0,83715.0,83727.0,83743.0,83760.0,83928.0,83940.0,84017.0,84078.0,84121.0,84151.0,84240.0,84300.0,84308.0,84360.0,84421.0,84480.0,84540.0,84590.0,84611.0,84660.0,84684.0,84715.0,84745.0,84780.0,84822.0,84915.0,84960.0,84980.0,84996.0,85030.0,85046.0,85077.0,85106.0,85140.0
5087147,48000.0,48015.0,48046.0,48059.0,48080.0,48103.0,48127.0,48135.0,48148.0,48158.0,48180.0,48245.0,48300.0,48339.0,48360.0,48406.0,48435.0,48480.0,48504.0,48540.0,48600.0,48652.0,48675.0,48720.0,48748.0,48780.0,48809.0,48867.0,48900.0,48950.0,49020.0,49072.0,49140.0,49260.0,49290.0,49314.0,49346.0,49380.0,49492.0,49500.0,49562.0,49610.0,49644.0,49668.0,49740.0,49800.0,49823.0,49980.0,50072.0,50160.0,50280.0,50381.0,50423.0,50520.0,50556.0,50603.0,50647.0,50700.0,50742.0,50835.0,50880.0,50900.0,50916.0,50950.0,50966.0,50997.0,51026.0,51060.0
5088538,51600.0,51615.0,51646.0,51659.0,51680.0,51703.0,51727.0,51735.0,51748.0,51758.0,51780.0,51845.0,51900.0,51939.0,51960.0,52006.0,52035.0,52080.0,52104.0,52140.0,52200.0,52252.0,52275.0,52320.0,52348.0,52380.0,52409.0,52467.0,52500.0,52550.0,52620.0,52672.0,52740.0,52860.0,52890.0,52914.0,52946.0,52980.0,53092.0,53100.0,53162.0,53210.0,53244.0,53268.0,53340.0,53400.0,53423.0,53580.0,53672.0,53760.0,53880.0,53981.0,54023.0,54120.0,54156.0,54203.0,54247.0,54300.0,54342.0,54435.0,54480.0,54500.0,54516.0,54550.0,54566.0,54597.0,54626.0,54660.0
5088540,60600.0,60615.0,60646.0,60659.0,60680.0,60703.0,60727.0,60735.0,60748.0,60758.0,60780.0,60812.0,60840.0,60879.0,60900.0,60969.0,61013.0,61080.0,61104.0,61140.0,61200.0,61252.0,61275.0,61320.0,61348.0,61380.0,61423.0,61510.0,61560.0,61610.0,61680.0,61732.0,61800.0,61920.0,61935.0,61947.0,61963.0,61980.0,62148.0,62160.0,62237.0,62298.0,62341.0,62371.0,62460.0,62520.0,62543.0,62700.0,62792.0,62880.0,63000.0,63050.0,63071.0,63120.0,63179.0,63257.0,63331.0,63420.0,63462.0,63555.0,63600.0,63620.0,63636.0,63670.0,63686.0,63717.0,63746.0,63780.0
5088542,69600.0,69615.0,69646.0,69659.0,69680.0,69703.0,69727.0,69735.0,69748.0,69758.0,69780.0,69812.0,69840.0,69919.0,69960.0,69983.0,69998.0,70020.0,70044.0,70080.0,70140.0,70192.0,70215.0,70260.0,70288.0,70320.0,70349.0,70407.0,70440.0,70465.0,70500.0,70552.0,70620.0,70740.0,70770.0,70794.0,70826.0,70860.0,71028.0,71040.0,71117.0,71178.0,71221.0,71251.0,71340.0,71400.0,71423.0,71580.0,71672.0,71760.0,71880.0,71981.0,72023.0,72120.0,72167.0,72229.0,72288.0,72360.0,72402.0,72495.0,72540.0,72560.0,72576.0,72610.0,72626.0,72657.0,72686.0,72720.0
5088544,78600.0,78615.0,78646.0,78659.0,78680.0,78703.0,78727.0,78735.0,78748.0,78758.0,78780.0,78812.0,78840.0,78879.0,78900.0,78923.0,78938.0,78960.0,78984.0,79020.0,79080.0,79132.0,79155.0,79200.0,79228.0,79260.0,79274.0,79303.0,79320.0,79345.0,79380.0,79432.0,79500.0,79620.0,79635.0,79647.0,79663.0,79680.0,79792.0,79800.0,79831.0,79855.0,79872.0,79884.0,79920.0,79980.0,79995.0,80100.0,80161.0,80220.0,80280.0,80330.0,80351.0,80400.0,80424.0,80455.0,80485.0,80520.0,80562.0,80655.0,80700.0,80720.0,80736.0,80770.0,80786.0,80817.0,80846.0,80880.0
5088745,53400.0,53415.0,53446.0,53459.0,53480.0,53503.0,53527.0,53535.0,53548.0,53558.0,53580.0,53645.0,53700.0,53739.0,53760.0,53806.0,53835.0,53880.0,53904.0,53940.0,54000.0,54052.0,54075.0,54120.0,54148.0,54180.0,54209.0,54267.0,54300.0,54350.0,54420.0,54472.0,54540.0,54660.0,54690.0,54714.0,54746.0,54780.0,54892.0,54900.0,54962.0,55010.0,55044.0,55068.0,55140.0,55200.0,55223.0,55380.0,55472.0,55560.0,55680.0,55781.0,55823.0,55920.0,55956.0,56003.0,56047.0,56100.0,56142.0,56235.0,56280.0,56300.0,56316.0,56350.0,56366.0,56397.0,56426.0,56460.0
5088747,62400.0,62415.0,62446.0,62459.0,62480.0,62503.0,62527.0,62535.0,62548.0,62558.0,62580.0,62612.0,62640.0,62679.0,62700.0,62769.0,62813.0,62880.0,62904.0,62940.0,63000.0,63052.0,63075.0,63120.0,63148.0,63180.0,63223.0,63310.0,63360.0,63410.0,63480.0,63532.0,63600.0,63720.0,63735.0,63747.0,63763.0,63780.0,63948.0,63960.0,64037.0,64098.0,64141.0,64171.0,64260.0,64320.0,64343.0,64500.0,64592.0,64680.0,64800.0,64850.0,64871.0,64920.0,64979.0,65057.0,65131.0,65220.0,65262.0,65355.0,65400.0,65420.0,65436.0,65470.0,65486.0,65517.0,65546.0,65580.0
5088749,71400.0,71415.0,71446.0,71459.0,71480.0,71503.0,71527.0,71535.0,71548.0,71558.0,71580.0,71612.0,71640.0,71719.0,71760.0,71783.0,71798.0,71820.0,71844.0,71880.0,71940.0,71992.0,72015.0,72060.0,72088.0,72120.0,72149.0,72207.0,72240.0,72265.0,72300.0,72352.0,72420.0,72540.0,72570.0,72594.0,72626.0,72660.0,72828.0,72840.0,72917.0,72978.0,73021.0,73051.0,73140.0,73200.0,73223.0,73380.0,73472.0,73560.0,73680.0,73781.0,73823.0,73920.0,73967.0,74029.0,74088.0,74160.0,74202.0,74295.0,74340.0,74360.0,74376.0,74410.0,74426.0,74457.0,74486.0,74520.0
5088751,80400.0,80415.0,80446.0,80459.0,80480.0,80503.0,80527.0,80535.0,80548.0,80558.0,80580.0,80612.0,80640.0,80679.0,80700.0,80723.0,80738.0,80760.0,80784.0,80820.0,80880.0,80932.0,80955.0,81000.0,81028.0,81060.0,81074.0,81103.0,81120.0,81145.0,81180.0,81232.0,81300.0,81420.0,81435.0,81447.0,81463.0,81480.0,81592.0,81600.0,81631.0,81655.0,81672.0,81684.0,81720.0,81780.0,81795.0,81900.0,81961.0,82020.0,82080.0,82130.0,82151.0,82200.0,82224.0,82255.0,82285.0,82320.0,82362.0,82455.0,82500.0,82520.0,82536.0,82570.0,82586.0,82617.0,82646.0,82680.0
5091922,30000.0,30049.0,30148.0,30191.0,30260.0,30333.0,30412.0,30439.0,30482.0,30514.0,30582.0,30619.0,30651.0,30729.0,30769.0,30832.0,30872.0,30933.0,30995.0,31091.0,31158.0,31252.0,31294.0,31375.0,31405.0,31438.0,31481.0,31567.0,31616.0,31666.0,31736.0,31867.0,32036.0,32171.0,32226.0,32271.0,32331.0,32392.0,32602.0,32617.0,32867.0,33064.0,33203.0,33301.0,33591.0,33671.0,33689.0,33809.0,33865.0,33919.0,34005.0,34059.0,34082.0,34134.0,34165.0,34206.0,34245.0,34292.0,34324.0,34396.0,34430.0,34460.0,34484.0,34535.0,34559.0,34606.0,34651.0,34704.0
5091924,41100.0,41120.0,41161.0,41179.0,41207.0,41237.0,41270.0,41281.0,41299.0,41312.0,41340.0,41437.0,41520.0,41559.0,41580.0,41649.0,41693.0,41760.0,41784.0,41820.0,41880.0,41932.0,41955.0,42000.0,42028.0,42060.0,42103.0,42190.0,42240.0,42290.0,42360.0,42412.0,42480.0,42660.0,42690.0,42714.0,42746.0,42780.0,42948.0,42960.0,43068.0,43153.0,43213.0,43255.0,43380.0,43440.0,43463.0,43620.0,43712.0,43800.0,43920.0,43970.0,43991.0,44040.0,44076.0,44123.0,44167.0,44220.0,44262.0,44355.0,44400.0,44420.0,44436.0,44470.0,44486.0,44517.0,44546.0,44580.0
5091926,51900.0,51920.0,51961.0,51979.0,52007.0,52037.0,52070.0,52081.0,52099.0,52112.0,52140.0,52237.0,52320.0,52438.0,52500.0,52592.0,52651.0,52740.0,52787.0,52860.0,52920.0,52972.0,52995.0,53040.0,53068.0,53100.0,53143.0,53230.0,53280.0,53330.0,53400.0,53478.0,53580.0,53760.0,53790.0,53814.0,53846.0,53880.0,54048.0,54060.0,54183.0,54280.0,54348.0,54396.0,54540.0,54600.0,54623.0,54780.0,54872.0,54960.0,55080.0,55155.0,55187.0,55260.0,55296.0,55343.0,55387.0,55440.0,55482.0,55575.0,55620.0,55640.0,55656.0,55690.0,55706.0,55737.0,55766.0,55800.0
5091928,64800.0,64840.0,64922.0,64958.0,65015.0,65076.0,65142.0,65164.0,65200.0,65226.0,65283.0,65314.0,65341.0,65407.0,65441.0,65494.0,65528.0,65580.0,65622.0,65688.0,65742.0,65813.0,65845.0,65906.0,65957.0,66015.0,66058.0,66145.0,66195.0,66252.0,66333.0,66389.0,66461.0,66549.0,66612.0,66664.0,66733.0,66804.0,66978.0,66991.0,67271.0,67491.0,67646.0,67755.0,68079.0,68182.0,68203.0,68347.0,68427.0,68504.0,68620.0,68711.0,68749.0,68838.0,68880.0,68935.0,68988.0,69051.0,69106.0,69229.0,69288.0,69323.0,69350.0,69408.0,69436.0,69490.0,69541.0,69602.0
5091943,36000.0,36049.0,36148.0,36191.0,36260.0,36333.0,36412.0,36439.0,36482.0,36514.0,36582.0,36619.0,36651.0,36729.0,36769.0,36832.0,36872.0,36933.0,36995.0,37091.0,37158.0,37252.0,37294.0,37375.0,37405.0,37438.0,37481.0,37567.0,37616.0,37666.0,37736.0,37867.0,38036.0,38171.0,38226.0,38271.0,38331.0,38392.0,38602.0,38617.0,38867.0,39064.0,39203.0,39301.0,39591.0,39671.0,39689.0,39809.0,39865.0,39919.0,40005.0,40059.0,40082.0,40134.0,40165.0,40206.0,40245.0,40292.0,40324.0,40396.0,40430.0,40460.0,40484.0,40535.0,40559.0,40606.0,40651.0,40704.0
5091945,46500.0,46520.0,46561.0,46579.0,46607.0,46637.0,46670.0,46681.0,46699.0,46712.0,46740.0,46837.0,46920.0,47038.0,47100.0,47192.0,47251.0,47340.0,47387.0,47460.0,47520.0,47572.0,47595.0,47640.0,47668.0,47700.0,47743.0,47830.0,47880.0,47930.0,48000.0,48078.0,48180.0,48360.0,48390.0,48414.0,48446.0,48480.0,48648.0,48660.0,48783.0,48880.0,48948.0,48996.0,49140.0,49200.0,49223.0,49380.0,49472.0,49560.0,49680.0,49755.0,49787.0,49860.0,49896.0,49943.0,49987.0,50040.0,50082.0,50175.0,50220.0,50240.0,50256.0,50290.0,50306.0,50337.0,50366.0,50400.0
5091947,58800.0,58840.0,58922.0,58958.0,59015.0,59076.0,59142.0,59164.0,59200.0,59226.0,59283.0,59314.0,59341.0,59407.0,59441.0,59494.0,59528.0,59580.0,59622.0,59688.0,59742.0,59813.0,59845.0,59906.0,59957.0,60015.0,60058.0,60145.0,60195.0,60252.0,60333.0,60389.0,60461.0,60549.0,60612.0,60664.0,60733.0,60804.0,60978.0,60991.0,61271.0,61491.0,61646.0,61755.0,62079.0,62182.0,62203.0,62347.0,62427.0,62504.0,62620.0,62711.0,62749.0,62838.0,62880.0,62935.0,62988.0,63051.0,63106.0,63229.0,63288.0,63323.0,63350.0,63408.0,63436.0,63490.0,63541.0,63602.0
5091949,70200.0,70232.0,70297.0,70325.0,70370.0,70418.0,70470.0,70487.0,70515.0,70536.0,70580.0,70613.0,70641.0,70671.0,70687.0,70733.0,70762.0,70806.0,70844.0,70903.0,70951.0,71025.0,71058.0,71123.0,71153.0,71187.0,71208.0,71250.0,71275.0,71325.0,71395.0,71440.0,71498.0,71568.0,71608.0,71641.0,71685.0,71730.0,71884.0,71895.0,72112.0,72283.0,72403.0,72488.0,72739.0,72822.0,72836.0,72932.0,72997.0,73059.0,73154.0,73341.0,73419.0,73601.0,73633.0,73675.0,73715.0,73763.0,73798.0,73877.0,73916.0,73948.0,73973.0,74027.0,74052.0,74102.0,74149.0,74204.0
5091951,81000.0,81020.0,81061.0,81079.0,81107.0,81137.0,81170.0,81181.0,81199.0,81212.0,81240.0,81370.0,81480.0,81559.0,81600.0,81669.0,81713.0,81780.0,81804.0,81840.0,81900.0,81952.0,81975.0,82020.0,82048.0,82080.0,82109.0,82167.0,82200.0,82225.0,82260.0,82312.0,82380.0,82500.0,82515.0,82527.0,82543.0,82560.0,82728.0,82740.0,82817.0,82878.0,82921.0,82951.0,83040.0,83100.0,83108.0,83160.0,83221.0,83280.0,83340.0,83390.0,83411.0,83460.0,83484.0,83515.0,83545.0,83580.0,83622.0,83715.0,83760.0,83780.0,83796.0,83830.0,83846.0,83877.0,83906.0,83940.0
5093071,24000.0,24031.0,24095.0,24123.0,24167.0,24214.0,24265.0,24282.0,24310.0,24331.0,24374.0,24417.0,24453.0,24511.0,24541.0,24604.0,24644.0,24705.0,24769.0,24867.0,24925.0,25009.0,25047.0,25119.0,25147.0,25179.0,25204.0,25255.0,25285.0,25328.0,25388.0,25436.0,25499.0,25624.0,25670.0,25707.0,25757.0,25808.0,25951.0,25961.0,26099.0,26208.0,26285.0,26339.0,26499.0,26573.0,26589.0,26697.0,26758.0,26817.0,26879.0,26926.0,26945.0,26990.0,27020.0,27060.0,27098.0,27144.0,27178.0,27255.0,27292.0,27326.0,27353.0,27411.0,27438.0,27491.0,27541.0,27601.0
