tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P
0,3283.0,3284.0,3285.0,7324.0,5106.0,4396.0,4773.0,4393.0,4395.0,4313.0,7373.0,3289.0,3290.0,5168.0,3291.0,3292.0,3293.0,3294.0,3295.0,3296.0,3297.0,3298.0,3260.0,3261.0,3262.0,3153.0,7362.0,3129.0,7634.0,3249.0,7637.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2039.0
5014498,38700.0,38741.0,38826.0,38887.0,39011.0,39081.0,39118.0,39160.0,39211.0,39277.0,39424.0,39457.0,39477.0,39535.0,39569.0,39598.0,39641.0,39679.0,39703.0,39735.0,39757.0,39788.0,39814.0,39836.0,39889.0,39965.0,39983.0,40066.0,40150.0,40211.0,40287.0,40368.0,40402.0,40426.0,40476.0,40522.0,40585.0,40640.0,40670.0,40724.0,40795.0,40836.0,40860.0,40918.0,41038.0,41141.0
5096833,38700.0,38739.0,38821.0,38879.0,38998.0,39065.0,39101.0,39141.0,39191.0,39254.0,39395.0,39427.0,39447.0,39503.0,39536.0,39564.0,39605.0,39641.0,39664.0,39695.0,39716.0,39746.0,39771.0,39792.0,39842.0,39915.0,39932.0,40012.0,40093.0,40151.0,40224.0,40302.0,40335.0,40358.0,40406.0,40450.0,40511.0,40564.0,40593.0,40645.0,40713.0,40752.0,40775.0,40831.0,40946.0,41045.0
5111845,38700.0,38739.0,38821.0,38879.0,38998.0,39065.0,39101.0,39141.0,39191.0,39254.0,39395.0,39427.0,39447.0,39503.0,39536.0,39564.0,39605.0,39641.0,39664.0,39695.0,39716.0,39746.0,39771.0,39792.0,39842.0,39915.0,39932.0,40012.0,40093.0,40151.0,40224.0,40302.0,40335.0,40358.0,40406.0,40450.0,40511.0,40564.0,40593.0,40645.0,40713.0,40752.0,40775.0,40831.0,40946.0,41045.0
