tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
0,848.0,2795.0,756.0,757.0,758.0,759.0,760.0,761.0,762.0,763.0,2007.0,2008.0,2009.0,2010.0,435.0,2011.0,2012.0,3322.0,3563.0,444.0,445.0,4779.0,7057.0,5143.0,2837.0,2838.0,2839.0,2840.0,2845.0,2846.0,2847.0,4397.0,2848.0,2849.0,2850.0,2851.0,2852.0,4987.0,2978.0,2979.0,2980.0,2981.0,2954.0,2955.0
5008680,55800.0,55980.0,56072.0,56160.0,56340.0,56443.0,56520.0,56617.0,56700.0,56769.0,56880.0,57060.0,57106.0,57180.0,57360.0,57480.0,57660.0,57697.0,57718.0,57750.0,57778.0,57808.0,57845.0,58126.0,58172.0,58212.0,58265.0,58303.0,58446.0,58500.0,58581.0,58645.0,58860.0,58968.0,59089.0,59194.0,59280.0,59348.0,59376.0,59416.0,59472.0,59520.0,59670.0,59700.0
5116327,55800.0,55980.0,56072.0,56160.0,56340.0,56443.0,56520.0,56617.0,56700.0,56769.0,56880.0,57060.0,57106.0,57180.0,57360.0,57480.0,57660.0,57697.0,57718.0,57750.0,57778.0,57808.0,57845.0,58126.0,58172.0,58212.0,58265.0,58303.0,58446.0,58500.0,58581.0,58645.0,58860.0,58968.0,59089.0,59194.0,59280.0,59348.0,59376.0,59416.0,59472.0,59520.0,59670.0,59700.0
