tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P
0,289.0,7617.0,496.0,7490.0,515.0,516.0,4384.0,519.0,521.0,522.0,7659.0,523.0,525.0,526.0,527.0,528.0,529.0,530.0,531.0,709.0,532.0,649.0,650.0,651.0,4472.0,4386.0,653.0,722.0,723.0,724.0,725.0,726.0,727.0,728.0,729.0,730.0,5160.0,5155.0,4806.0,5156.0,7552.0,924.0,925.0,927.0,938.0
5104618,39600.0,39633.0,39717.0,39739.0,39823.0,39873.0,39911.0,39957.0,39986.0,40028.0,40053.0,40077.0,40155.0,40198.0,40261.0,40292.0,40321.0,40354.0,40396.0,40433.0,40492.0,40534.0,40596.0,40674.0,40713.0,40770.0,40814.0,40856.0,40920.0,40979.0,41053.0,41119.0,41168.0,41231.0,41267.0,41300.0,41342.0,41365.0,41376.0,41463.0,41525.0,41576.0,41612.0,41669.0,41724.0
