tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5011176,76500.0,76520.0,76563.0,76588.0,76617.0,76642.0,76674.0,76748.0,76782.0,76835.0,76856.0,76881.0,76942.0,76966.0,77026.0,77080.0,77126.0,77172.0,77200.0,77226.0,77245.0,77283.0,77337.0,77370.0,77398.0,77415.0,77462.0,77496.0,77528.0,77557.0,77585.0,77619.0,77650.0,77694.0,77728.0,77775.0,77838.0,77892.0,77963.0,77974.0,78068.0,78195.0,78422.0,78519.0,78566.0,78603.0,78656.0,78735.0,78804.0,78844.0,78854.0
5011178,83700.0,83720.0,83763.0,83788.0,83817.0,83842.0,83874.0,83948.0,83982.0,84035.0,84056.0,84081.0,84142.0,84166.0,84226.0,84280.0,84326.0,84372.0,84400.0,84426.0,84445.0,84483.0,84537.0,84570.0,84598.0,84615.0,84662.0,84696.0,84728.0,84757.0,84785.0,84819.0,84850.0,84894.0,84928.0,84975.0,85038.0,85092.0,85163.0,85174.0,85268.0,85395.0,85622.0,85719.0,85766.0,85803.0,85856.0,85935.0,86004.0,86044.0,86054.0
5012096,24300.0,24327.0,24385.0,24419.0,24458.0,24491.0,24536.0,24640.0,24688.0,24762.0,24791.0,24823.0,24901.0,24931.0,25010.0,25080.0,25140.0,25199.0,25248.0,25290.0,25321.0,25370.0,25440.0,25483.0,25521.0,25544.0,25608.0,25654.0,25699.0,25737.0,25773.0,25817.0,25857.0,25911.0,25958.0,26024.0,26108.0,26180.0,26275.0,26290.0,26377.0,26485.0,26677.0,26804.0,26855.0,26895.0,26954.0,27041.0,27117.0,27161.0,27174.0
5012098,32400.0,32426.0,32481.0,32513.0,32550.0,32580.0,32625.0,32728.0,32776.0,32849.0,32876.0,32911.0,33019.0,33062.0,33144.0,33218.0,33281.0,33342.0,33395.0,33450.0,33492.0,33544.0,33618.0,33665.0,33708.0,33734.0,33807.0,33860.0,33912.0,33954.0,33994.0,34044.0,34089.0,34151.0,34200.0,34267.0,34360.0,34440.0,34545.0,34562.0,34657.0,34821.0,35113.0,35215.0,35266.0,35306.0,35365.0,35452.0,35528.0,35572.0,35585.0
5012100,42000.0,42025.0,42078.0,42109.0,42144.0,42173.0,42215.0,42311.0,42355.0,42423.0,42449.0,42478.0,42561.0,42594.0,42675.0,42748.0,42810.0,42870.0,42915.0,42959.0,42992.0,43038.0,43104.0,43146.0,43186.0,43210.0,43277.0,43326.0,43373.0,43413.0,43451.0,43504.0,43552.0,43617.0,43660.0,43719.0,43810.0,43888.0,43991.0,44006.0,44115.0,44243.0,44471.0,44594.0,44645.0,44685.0,44744.0,44831.0,44907.0,44951.0,44964.0
5012102,51600.0,51626.0,51682.0,51715.0,51753.0,51784.0,51826.0,51922.0,51966.0,52034.0,52060.0,52093.0,52186.0,52222.0,52309.0,52387.0,52453.0,52518.0,52579.0,52622.0,52654.0,52707.0,52783.0,52830.0,52867.0,52890.0,52953.0,52999.0,53044.0,53083.0,53119.0,53168.0,53213.0,53275.0,53315.0,53371.0,53466.0,53548.0,53656.0,53673.0,53770.0,53908.0,54154.0,54276.0,54327.0,54367.0,54426.0,54513.0,54589.0,54633.0,54646.0
5012104,61200.0,61226.0,61281.0,61313.0,61350.0,61380.0,61425.0,61528.0,61576.0,61649.0,61676.0,61711.0,61819.0,61862.0,61944.0,62018.0,62081.0,62142.0,62195.0,62250.0,62292.0,62344.0,62418.0,62465.0,62508.0,62534.0,62607.0,62660.0,62712.0,62754.0,62794.0,62844.0,62889.0,62951.0,63000.0,63067.0,63160.0,63240.0,63345.0,63362.0,63457.0,63621.0,63913.0,64015.0,64066.0,64106.0,64165.0,64252.0,64328.0,64372.0,64385.0
5012387,25800.0,25832.0,25900.0,25939.0,25985.0,26023.0,26077.0,26201.0,26259.0,26347.0,26382.0,26422.0,26529.0,26571.0,26676.0,26770.0,26850.0,26929.0,26991.0,27067.0,27124.0,27190.0,27285.0,27345.0,27430.0,27481.0,27625.0,27729.0,27830.0,27892.0,27949.0,28013.0,28071.0,28150.0,28223.0,28325.0,28437.0,28533.0,28660.0,28680.0,28778.0,28938.0,29224.0,29391.0,29442.0,29482.0,29541.0,29628.0,29704.0,29748.0,29761.0
5012784,34800.0,34826.0,34881.0,34913.0,34950.0,34980.0,35025.0,35128.0,35176.0,35249.0,35276.0,35311.0,35419.0,35462.0,35544.0,35618.0,35681.0,35742.0,35795.0,35850.0,35892.0,35944.0,36018.0,36065.0,36108.0,36134.0,36207.0,36260.0,36312.0,36354.0,36394.0,36444.0,36489.0,36551.0,36600.0,36667.0,36760.0,36840.0,36945.0,36962.0,37057.0,37221.0,37513.0,37615.0,37666.0,37706.0,37765.0,37852.0,37928.0,37972.0,37985.0
5012788,78300.0,78320.0,78363.0,78388.0,78417.0,78442.0,78474.0,78548.0,78582.0,78635.0,78656.0,78681.0,78742.0,78766.0,78826.0,78880.0,78926.0,78972.0,79000.0,79026.0,79045.0,79083.0,79137.0,79170.0,79198.0,79215.0,79262.0,79296.0,79328.0,79357.0,79385.0,79419.0,79450.0,79494.0,79528.0,79575.0,79638.0,79692.0,79763.0,79774.0,79868.0,79995.0,80222.0,80319.0,80366.0,80403.0,80456.0,80535.0,80604.0,80644.0,80654.0
5016173,23400.0,23427.0,23485.0,23519.0,23558.0,23591.0,23636.0,23740.0,23788.0,23862.0,23891.0,23923.0,24001.0,24031.0,24110.0,24180.0,24240.0,24299.0,24348.0,24390.0,24421.0,24470.0,24540.0,24583.0,24621.0,24644.0,24708.0,24754.0,24799.0,24837.0,24873.0,24917.0,24957.0,25011.0,25058.0,25124.0,25208.0,25280.0,25375.0,25390.0,25477.0,25585.0,25777.0,25904.0,25955.0,25995.0,26054.0,26141.0,26217.0,26261.0,26274.0
5016175,31500.0,31528.0,31589.0,31624.0,31665.0,31699.0,31786.0,31984.0,32076.0,32216.0,32270.0,32317.0,32445.0,32495.0,32627.0,32746.0,32847.0,32947.0,33011.0,33090.0,33149.0,33212.0,33302.0,33358.0,33421.0,33459.0,33565.0,33642.0,33717.0,33759.0,33799.0,33854.0,33904.0,33974.0,34046.0,34147.0,34266.0,34368.0,34503.0,34524.0,34615.0,34813.0,35167.0,35343.0,35394.0,35434.0,35493.0,35580.0,35656.0,35700.0,35713.0
5016177,46800.0,46826.0,46882.0,46915.0,46953.0,46984.0,47026.0,47122.0,47166.0,47234.0,47260.0,47293.0,47386.0,47422.0,47509.0,47587.0,47653.0,47718.0,47779.0,47822.0,47854.0,47907.0,47983.0,48030.0,48067.0,48090.0,48153.0,48199.0,48244.0,48283.0,48319.0,48368.0,48413.0,48475.0,48515.0,48571.0,48666.0,48748.0,48856.0,48873.0,48970.0,49108.0,49354.0,49476.0,49527.0,49567.0,49626.0,49713.0,49789.0,49833.0,49846.0
5016179,56400.0,56425.0,56478.0,56509.0,56544.0,56573.0,56613.0,56705.0,56748.0,56813.0,56838.0,56865.0,56953.0,56988.0,57069.0,57142.0,57204.0,57265.0,57310.0,57360.0,57398.0,57454.0,57534.0,57585.0,57628.0,57654.0,57727.0,57780.0,57831.0,57869.0,57904.0,57954.0,57999.0,58062.0,58106.0,58166.0,58254.0,58330.0,58430.0,58446.0,58553.0,58701.0,58966.0,59121.0,59172.0,59212.0,59271.0,59358.0,59434.0,59478.0,59491.0
5016844,26400.0,26432.0,26500.0,26539.0,26585.0,26623.0,26677.0,26801.0,26859.0,26947.0,26982.0,27022.0,27129.0,27171.0,27276.0,27370.0,27450.0,27529.0,27591.0,27667.0,27724.0,27790.0,27885.0,27945.0,28030.0,28081.0,28225.0,28329.0,28430.0,28492.0,28549.0,28613.0,28671.0,28750.0,28823.0,28925.0,29037.0,29133.0,29260.0,29280.0,29378.0,29538.0,29824.0,29991.0,30042.0,30082.0,30141.0,30228.0,30304.0,30348.0,30361.0
5016846,36000.0,36025.0,36078.0,36109.0,36144.0,36173.0,36215.0,36311.0,36355.0,36423.0,36449.0,36478.0,36561.0,36594.0,36675.0,36748.0,36810.0,36870.0,36915.0,36959.0,36992.0,37038.0,37104.0,37146.0,37186.0,37210.0,37277.0,37326.0,37373.0,37413.0,37451.0,37504.0,37552.0,37617.0,37660.0,37719.0,37810.0,37888.0,37991.0,38006.0,38115.0,38243.0,38471.0,38594.0,38645.0,38685.0,38744.0,38831.0,38907.0,38951.0,38964.0
5016848,66600.0,66625.0,66678.0,66708.0,66743.0,66772.0,66811.0,66900.0,66941.0,67004.0,67029.0,67058.0,67135.0,67165.0,67246.0,67319.0,67381.0,67442.0,67493.0,67535.0,67566.0,67620.0,67697.0,67745.0,67787.0,67812.0,67883.0,67934.0,67984.0,68025.0,68063.0,68112.0,68157.0,68219.0,68263.0,68323.0,68408.0,68481.0,68578.0,68593.0,68695.0,68845.0,69113.0,69227.0,69278.0,69318.0,69376.0,69463.0,69539.0,69583.0,69596.0
5016950,28800.0,28828.0,28889.0,28924.0,28965.0,28999.0,29086.0,29284.0,29376.0,29516.0,29570.0,29617.0,29745.0,29795.0,29927.0,30046.0,30147.0,30247.0,30311.0,30390.0,30449.0,30512.0,30602.0,30658.0,30721.0,30759.0,30865.0,30942.0,31017.0,31059.0,31099.0,31154.0,31204.0,31274.0,31346.0,31447.0,31566.0,31668.0,31803.0,31824.0,31915.0,32113.0,32467.0,32643.0,32694.0,32734.0,32793.0,32880.0,32956.0,33000.0,33013.0
5016952,45600.0,45626.0,45682.0,45715.0,45753.0,45784.0,45826.0,45922.0,45966.0,46034.0,46060.0,46093.0,46186.0,46222.0,46309.0,46387.0,46453.0,46518.0,46579.0,46622.0,46654.0,46707.0,46783.0,46830.0,46867.0,46890.0,46953.0,46999.0,47044.0,47083.0,47119.0,47168.0,47213.0,47275.0,47315.0,47371.0,47466.0,47548.0,47656.0,47673.0,47770.0,47908.0,48154.0,48276.0,48327.0,48367.0,48426.0,48513.0,48589.0,48633.0,48646.0
5016954,55200.0,55225.0,55278.0,55309.0,55344.0,55373.0,55413.0,55505.0,55548.0,55613.0,55638.0,55665.0,55753.0,55788.0,55869.0,55942.0,56004.0,56065.0,56110.0,56160.0,56198.0,56254.0,56334.0,56385.0,56428.0,56454.0,56527.0,56580.0,56631.0,56669.0,56704.0,56754.0,56799.0,56862.0,56906.0,56966.0,57054.0,57130.0,57230.0,57246.0,57353.0,57501.0,57766.0,57921.0,57972.0,58012.0,58071.0,58158.0,58234.0,58278.0,58291.0
5016956,64800.0,64825.0,64878.0,64908.0,64943.0,64972.0,65011.0,65100.0,65141.0,65204.0,65229.0,65258.0,65335.0,65365.0,65446.0,65519.0,65581.0,65642.0,65693.0,65735.0,65766.0,65820.0,65897.0,65945.0,65987.0,66012.0,66083.0,66134.0,66184.0,66225.0,66263.0,66312.0,66357.0,66419.0,66463.0,66523.0,66608.0,66681.0,66778.0,66793.0,66895.0,67045.0,67313.0,67427.0,67478.0,67518.0,67576.0,67663.0,67739.0,67783.0,67796.0
5018200,28200.0,28232.0,28300.0,28339.0,28385.0,28423.0,28477.0,28601.0,28659.0,28747.0,28782.0,28822.0,28929.0,28971.0,29076.0,29170.0,29250.0,29329.0,29391.0,29467.0,29524.0,29590.0,29685.0,29745.0,29830.0,29881.0,30025.0,30129.0,30230.0,30292.0,30349.0,30413.0,30471.0,30550.0,30623.0,30725.0,30837.0,30933.0,31060.0,31080.0,31178.0,31338.0,31624.0,31791.0,31842.0,31882.0,31941.0,32028.0,32104.0,32148.0,32161.0
5018202,40800.0,40825.0,40878.0,40909.0,40944.0,40973.0,41015.0,41111.0,41155.0,41223.0,41249.0,41278.0,41361.0,41394.0,41475.0,41548.0,41610.0,41670.0,41715.0,41759.0,41792.0,41838.0,41904.0,41946.0,41986.0,42010.0,42077.0,42126.0,42173.0,42213.0,42251.0,42304.0,42352.0,42417.0,42460.0,42519.0,42610.0,42688.0,42791.0,42806.0,42915.0,43043.0,43271.0,43394.0,43445.0,43485.0,43544.0,43631.0,43707.0,43751.0,43764.0
5018204,50400.0,50426.0,50482.0,50515.0,50553.0,50584.0,50626.0,50722.0,50766.0,50834.0,50860.0,50893.0,50986.0,51022.0,51109.0,51187.0,51253.0,51318.0,51379.0,51422.0,51454.0,51507.0,51583.0,51630.0,51667.0,51690.0,51753.0,51799.0,51844.0,51883.0,51919.0,51968.0,52013.0,52075.0,52115.0,52171.0,52266.0,52348.0,52456.0,52473.0,52570.0,52708.0,52954.0,53076.0,53127.0,53167.0,53226.0,53313.0,53389.0,53433.0,53446.0
5018206,60000.0,60025.0,60078.0,60109.0,60144.0,60173.0,60213.0,60305.0,60348.0,60413.0,60438.0,60465.0,60553.0,60588.0,60669.0,60742.0,60804.0,60865.0,60910.0,60960.0,60998.0,61054.0,61134.0,61185.0,61228.0,61254.0,61327.0,61380.0,61431.0,61469.0,61504.0,61554.0,61599.0,61662.0,61706.0,61766.0,61854.0,61930.0,62030.0,62046.0,62153.0,62301.0,62566.0,62721.0,62772.0,62812.0,62871.0,62958.0,63034.0,63078.0,63091.0
5084992,38400.0,38424.0,38475.0,38504.0,38538.0,38566.0,38606.0,38698.0,38741.0,38806.0,38831.0,38859.0,38939.0,38971.0,39049.0,39119.0,39178.0,39236.0,39279.0,39321.0,39353.0,39397.0,39461.0,39501.0,39539.0,39562.0,39627.0,39674.0,39719.0,39758.0,39794.0,39845.0,39891.0,39954.0,39995.0,40052.0,40139.0,40214.0,40313.0,40328.0,40433.0,40556.0,40775.0,40893.0,40942.0,40981.0,41037.0,41121.0,41194.0,41236.0,41249.0
5084994,48000.0,48025.0,48079.0,48110.0,48146.0,48177.0,48217.0,48309.0,48352.0,48417.0,48442.0,48474.0,48563.0,48598.0,48682.0,48757.0,48821.0,48883.0,48942.0,48983.0,49014.0,49065.0,49138.0,49183.0,49219.0,49241.0,49302.0,49346.0,49389.0,49426.0,49461.0,49508.0,49551.0,49611.0,49650.0,49703.0,49794.0,49873.0,49977.0,49993.0,50086.0,50219.0,50455.0,50572.0,50621.0,50660.0,50716.0,50800.0,50873.0,50915.0,50928.0
5084996,57600.0,57624.0,57675.0,57704.0,57738.0,57766.0,57805.0,57893.0,57934.0,57997.0,58021.0,58047.0,58132.0,58165.0,58243.0,58313.0,58373.0,58431.0,58474.0,58522.0,58559.0,58613.0,58690.0,58739.0,58780.0,58805.0,58875.0,58926.0,58976.0,59012.0,59046.0,59094.0,59138.0,59198.0,59240.0,59298.0,59383.0,59456.0,59552.0,59567.0,59670.0,59813.0,60067.0,60216.0,60265.0,60304.0,60360.0,60444.0,60517.0,60559.0,60572.0
5084998,67500.0,67524.0,67575.0,67604.0,67638.0,67665.0,67702.0,67788.0,67828.0,67889.0,67912.0,67940.0,68014.0,68043.0,68121.0,68191.0,68251.0,68309.0,68358.0,68398.0,68428.0,68480.0,68554.0,68600.0,68640.0,68664.0,68732.0,68781.0,68830.0,68869.0,68906.0,68953.0,68996.0,69056.0,69098.0,69156.0,69238.0,69308.0,69401.0,69416.0,69514.0,69658.0,69916.0,70026.0,70075.0,70114.0,70170.0,70254.0,70327.0,70369.0,70381.0
5085000,74700.0,74724.0,74776.0,74806.0,74841.0,74871.0,74910.0,74998.0,75039.0,75102.0,75126.0,75156.0,75231.0,75261.0,75336.0,75403.0,75460.0,75517.0,75558.0,75591.0,75616.0,75665.0,75735.0,75779.0,75812.0,75832.0,75888.0,75929.0,75969.0,76004.0,76036.0,76079.0,76118.0,76173.0,76211.0,76263.0,76344.0,76414.0,76506.0,76521.0,76631.0,76760.0,76989.0,77102.0,77150.0,77188.0,77243.0,77325.0,77396.0,77437.0,77449.0
5085002,81900.0,81920.0,81962.0,81986.0,82014.0,82037.0,82068.0,82139.0,82172.0,82223.0,82243.0,82267.0,82326.0,82349.0,82407.0,82459.0,82503.0,82547.0,82574.0,82598.0,82617.0,82653.0,82705.0,82737.0,82763.0,82779.0,82824.0,82856.0,82889.0,82917.0,82944.0,82977.0,83007.0,83049.0,83082.0,83127.0,83187.0,83239.0,83307.0,83318.0,83408.0,83530.0,83748.0,83841.0,83886.0,83921.0,83972.0,84048.0,84114.0,84152.0,84163.0
5086974,28200.0,28231.0,28297.0,28335.0,28379.0,28414.0,28466.0,28585.0,28640.0,28725.0,28759.0,28797.0,28900.0,28940.0,29041.0,29131.0,29208.0,29284.0,29344.0,29417.0,29472.0,29536.0,29628.0,29685.0,29766.0,29815.0,29953.0,30053.0,30151.0,30210.0,30265.0,30326.0,30381.0,30458.0,30528.0,30626.0,30734.0,30826.0,30948.0,30967.0,31061.0,31215.0,31490.0,31651.0,31700.0,31739.0,31795.0,31879.0,31952.0,31994.0,32007.0
5086978,50400.0,50425.0,50479.0,50510.0,50546.0,50577.0,50617.0,50709.0,50752.0,50817.0,50842.0,50874.0,50963.0,50998.0,51082.0,51157.0,51221.0,51283.0,51342.0,51383.0,51414.0,51465.0,51538.0,51583.0,51619.0,51641.0,51702.0,51746.0,51789.0,51826.0,51861.0,51908.0,51951.0,52011.0,52050.0,52103.0,52194.0,52273.0,52377.0,52393.0,52486.0,52619.0,52855.0,52972.0,53021.0,53060.0,53116.0,53200.0,53273.0,53315.0,53328.0
5086980,60000.0,60024.0,60075.0,60104.0,60138.0,60166.0,60205.0,60293.0,60334.0,60397.0,60421.0,60447.0,60532.0,60565.0,60643.0,60713.0,60773.0,60831.0,60874.0,60922.0,60959.0,61013.0,61090.0,61139.0,61180.0,61205.0,61275.0,61326.0,61376.0,61412.0,61446.0,61494.0,61538.0,61598.0,61640.0,61698.0,61783.0,61856.0,61952.0,61967.0,62070.0,62213.0,62467.0,62616.0,62665.0,62704.0,62760.0,62844.0,62917.0,62959.0,62972.0
5087876,29700.0,29727.0,29785.0,29819.0,29858.0,29891.0,29974.0,30164.0,30252.0,30387.0,30440.0,30485.0,30608.0,30656.0,30783.0,30897.0,30995.0,31091.0,31153.0,31229.0,31286.0,31346.0,31432.0,31487.0,31547.0,31584.0,31686.0,31760.0,31832.0,31873.0,31911.0,31964.0,32012.0,32079.0,32148.0,32245.0,32359.0,32457.0,32587.0,32608.0,32696.0,32887.0,33227.0,33396.0,33445.0,33484.0,33540.0,33624.0,33697.0,33739.0,33752.0
5087878,39600.0,39624.0,39675.0,39704.0,39738.0,39766.0,39806.0,39898.0,39941.0,40006.0,40031.0,40059.0,40139.0,40171.0,40249.0,40319.0,40378.0,40436.0,40479.0,40521.0,40553.0,40597.0,40661.0,40701.0,40739.0,40762.0,40827.0,40874.0,40919.0,40958.0,40994.0,41045.0,41091.0,41154.0,41195.0,41252.0,41339.0,41414.0,41513.0,41528.0,41633.0,41756.0,41975.0,42093.0,42142.0,42181.0,42237.0,42321.0,42394.0,42436.0,42449.0
5087880,49200.0,49225.0,49279.0,49310.0,49346.0,49377.0,49417.0,49509.0,49552.0,49617.0,49642.0,49674.0,49763.0,49798.0,49882.0,49957.0,50021.0,50083.0,50142.0,50183.0,50214.0,50265.0,50338.0,50383.0,50419.0,50441.0,50502.0,50546.0,50589.0,50626.0,50661.0,50708.0,50751.0,50811.0,50850.0,50903.0,50994.0,51073.0,51177.0,51193.0,51286.0,51419.0,51655.0,51772.0,51821.0,51860.0,51916.0,52000.0,52073.0,52115.0,52128.0
5088546,31500.0,31566.0,31707.0,31788.0,31882.0,31959.0,32005.0,32111.0,32160.0,32235.0,32264.0,32280.0,32355.0,32384.0,32439.0,32489.0,32531.0,32573.0,32613.0,32651.0,32680.0,32722.0,32783.0,32821.0,32848.0,32865.0,32911.0,32945.0,32978.0,33001.0,33023.0,33060.0,33094.0,33141.0,33172.0,33215.0,33251.0,33282.0,33322.0,33328.0,33414.0,33521.0,33711.0,33799.0,33842.0,33875.0,33924.0,33996.0,34059.0,34095.0,34105.0
5088548,38700.0,38723.0,38773.0,38802.0,38835.0,38864.0,38904.0,38995.0,39037.0,39102.0,39127.0,39156.0,39255.0,39294.0,39375.0,39448.0,39510.0,39570.0,39606.0,39638.0,39663.0,39707.0,39769.0,39808.0,39841.0,39861.0,39917.0,39957.0,39996.0,40034.0,40069.0,40115.0,40157.0,40214.0,40250.0,40301.0,40365.0,40420.0,40493.0,40505.0,40603.0,40715.0,40916.0,41048.0,41092.0,41126.0,41176.0,41250.0,41314.0,41351.0,41361.0
5088550,45900.0,45922.0,45969.0,45996.0,46027.0,46054.0,46096.0,46191.0,46235.0,46303.0,46329.0,46365.0,46458.0,46495.0,46580.0,46656.0,46721.0,46784.0,46837.0,46874.0,46902.0,46951.0,47022.0,47066.0,47099.0,47119.0,47176.0,47217.0,47257.0,47294.0,47328.0,47380.0,47427.0,47493.0,47527.0,47574.0,47643.0,47702.0,47780.0,47793.0,47913.0,48058.0,48317.0,48401.0,48450.0,48488.0,48543.0,48626.0,48698.0,48740.0,48751.0
5088552,53100.0,53122.0,53169.0,53196.0,53227.0,53254.0,53296.0,53391.0,53435.0,53503.0,53529.0,53565.0,53658.0,53695.0,53780.0,53856.0,53921.0,53984.0,54037.0,54074.0,54102.0,54151.0,54222.0,54266.0,54299.0,54319.0,54376.0,54417.0,54457.0,54494.0,54528.0,54580.0,54627.0,54693.0,54727.0,54774.0,54843.0,54902.0,54980.0,54993.0,55113.0,55258.0,55517.0,55601.0,55650.0,55688.0,55743.0,55826.0,55898.0,55940.0,55951.0
5088554,60300.0,60325.0,60378.0,60409.0,60444.0,60473.0,60513.0,60604.0,60646.0,60710.0,60735.0,60773.0,60858.0,60891.0,60966.0,61034.0,61092.0,61148.0,61181.0,61215.0,61241.0,61291.0,61363.0,61409.0,61446.0,61469.0,61532.0,61578.0,61622.0,61660.0,61695.0,61747.0,61794.0,61860.0,61899.0,61952.0,62024.0,62086.0,62168.0,62181.0,62292.0,62428.0,62670.0,62773.0,62822.0,62861.0,62917.0,63001.0,63074.0,63116.0,63129.0
5088560,81900.0,81928.0,81988.0,82023.0,82063.0,82096.0,82140.0,82240.0,82286.0,82357.0,82384.0,82408.0,82467.0,82490.0,82546.0,82596.0,82639.0,82682.0,82704.0,82733.0,82755.0,82792.0,82844.0,82877.0,82908.0,82927.0,82979.0,83017.0,83054.0,83091.0,83126.0,83161.0,83193.0,83237.0,83272.0,83321.0,83390.0,83449.0,83527.0,83540.0,83649.0,83805.0,84084.0,84167.0,84213.0,84249.0,84301.0,84379.0,84447.0,84486.0,84497.0
5088928,27600.0,27631.0,27697.0,27735.0,27779.0,27814.0,27866.0,27985.0,28040.0,28125.0,28159.0,28197.0,28300.0,28340.0,28441.0,28531.0,28608.0,28684.0,28744.0,28817.0,28872.0,28936.0,29028.0,29085.0,29166.0,29215.0,29353.0,29453.0,29551.0,29610.0,29665.0,29726.0,29781.0,29858.0,29928.0,30026.0,30134.0,30226.0,30348.0,30367.0,30461.0,30615.0,30890.0,31051.0,31100.0,31139.0,31195.0,31279.0,31352.0,31394.0,31407.0
5088930,37200.0,37224.0,37275.0,37304.0,37338.0,37366.0,37406.0,37498.0,37541.0,37606.0,37631.0,37659.0,37739.0,37771.0,37849.0,37919.0,37978.0,38036.0,38079.0,38121.0,38153.0,38197.0,38261.0,38301.0,38339.0,38362.0,38427.0,38474.0,38519.0,38558.0,38594.0,38645.0,38691.0,38754.0,38795.0,38852.0,38939.0,39014.0,39113.0,39128.0,39233.0,39356.0,39575.0,39693.0,39742.0,39781.0,39837.0,39921.0,39994.0,40036.0,40049.0
5088932,63900.0,63924.0,63975.0,64004.0,64038.0,64065.0,64102.0,64188.0,64228.0,64289.0,64312.0,64340.0,64414.0,64443.0,64521.0,64591.0,64651.0,64709.0,64758.0,64798.0,64828.0,64880.0,64954.0,65000.0,65040.0,65064.0,65132.0,65181.0,65230.0,65269.0,65306.0,65353.0,65396.0,65456.0,65498.0,65556.0,65638.0,65708.0,65801.0,65816.0,65914.0,66058.0,66316.0,66426.0,66475.0,66514.0,66570.0,66654.0,66727.0,66769.0,66781.0
5088934,72900.0,72924.0,72976.0,73006.0,73041.0,73071.0,73110.0,73198.0,73239.0,73302.0,73326.0,73356.0,73431.0,73461.0,73536.0,73603.0,73660.0,73717.0,73758.0,73791.0,73816.0,73865.0,73935.0,73979.0,74012.0,74032.0,74088.0,74129.0,74169.0,74204.0,74236.0,74279.0,74318.0,74373.0,74411.0,74463.0,74544.0,74614.0,74706.0,74721.0,74831.0,74960.0,75189.0,75302.0,75350.0,75388.0,75443.0,75525.0,75596.0,75637.0,75649.0
5088936,80100.0,80120.0,80162.0,80186.0,80214.0,80237.0,80268.0,80339.0,80372.0,80423.0,80443.0,80467.0,80526.0,80549.0,80607.0,80659.0,80703.0,80747.0,80774.0,80798.0,80817.0,80853.0,80905.0,80937.0,80963.0,80979.0,81024.0,81056.0,81089.0,81117.0,81144.0,81177.0,81207.0,81249.0,81282.0,81327.0,81387.0,81439.0,81507.0,81518.0,81608.0,81730.0,81948.0,82041.0,82086.0,82121.0,82172.0,82248.0,82314.0,82352.0,82363.0
5089110,26400.0,26431.0,26497.0,26535.0,26579.0,26614.0,26666.0,26785.0,26840.0,26925.0,26959.0,26997.0,27100.0,27140.0,27241.0,27331.0,27408.0,27484.0,27544.0,27617.0,27672.0,27736.0,27828.0,27885.0,27966.0,28015.0,28153.0,28253.0,28351.0,28410.0,28465.0,28526.0,28581.0,28658.0,28728.0,28826.0,28934.0,29026.0,29148.0,29167.0,29261.0,29415.0,29690.0,29851.0,29900.0,29939.0,29995.0,30079.0,30152.0,30194.0,30207.0
5089112,36000.0,36024.0,36075.0,36104.0,36138.0,36166.0,36206.0,36298.0,36341.0,36406.0,36431.0,36459.0,36539.0,36571.0,36649.0,36719.0,36778.0,36836.0,36879.0,36921.0,36953.0,36997.0,37061.0,37101.0,37139.0,37162.0,37227.0,37274.0,37319.0,37358.0,37394.0,37445.0,37491.0,37554.0,37595.0,37652.0,37739.0,37814.0,37913.0,37928.0,38033.0,38156.0,38375.0,38493.0,38542.0,38581.0,38637.0,38721.0,38794.0,38836.0,38849.0
5089114,66600.0,66624.0,66675.0,66704.0,66738.0,66765.0,66802.0,66888.0,66928.0,66989.0,67012.0,67040.0,67114.0,67143.0,67221.0,67291.0,67351.0,67409.0,67458.0,67498.0,67528.0,67580.0,67654.0,67700.0,67740.0,67764.0,67832.0,67881.0,67930.0,67969.0,68006.0,68053.0,68096.0,68156.0,68198.0,68256.0,68338.0,68408.0,68501.0,68516.0,68614.0,68758.0,69016.0,69126.0,69175.0,69214.0,69270.0,69354.0,69427.0,69469.0,69481.0
5089245,27000.0,27031.0,27097.0,27135.0,27179.0,27214.0,27266.0,27385.0,27440.0,27525.0,27559.0,27597.0,27700.0,27740.0,27841.0,27931.0,28008.0,28084.0,28144.0,28217.0,28272.0,28336.0,28428.0,28485.0,28566.0,28615.0,28753.0,28853.0,28951.0,29010.0,29065.0,29126.0,29181.0,29258.0,29328.0,29426.0,29534.0,29626.0,29748.0,29767.0,29861.0,30015.0,30290.0,30451.0,30500.0,30539.0,30595.0,30679.0,30752.0,30794.0,30807.0
5089247,44400.0,44425.0,44479.0,44510.0,44546.0,44577.0,44617.0,44709.0,44752.0,44817.0,44842.0,44874.0,44963.0,44998.0,45082.0,45157.0,45221.0,45283.0,45342.0,45383.0,45414.0,45465.0,45538.0,45583.0,45619.0,45641.0,45702.0,45746.0,45789.0,45826.0,45861.0,45908.0,45951.0,46011.0,46050.0,46103.0,46194.0,46273.0,46377.0,46393.0,46486.0,46619.0,46855.0,46972.0,47021.0,47060.0,47116.0,47200.0,47273.0,47315.0,47328.0
