tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
0,2934.0,2935.0,2936.0,2937.0,2938.0,7440.0,2940.0,2948.0,2949.0,2950.0,2954.0,7067.0,2956.0,2965.0,2983.0,2984.0,7449.0,2941.0,2942.0,2943.0,2944.0,2945.0,2946.0,2947.0,1305.0,1306.0,1307.0,1308.0,1309.0,1310.0,1311.0,1312.0,1313.0,1055.0,2868.0,2892.0,2893.0,2894.0,2895.0,2896.0,2897.0,2898.0,3562.0,2899.0,884.0,885.0,886.0,887.0,2900.0,2901.0,2902.0,2903.0,1074.0,6074.0,5034.0,793.0,495.0,400.0,303.0
5008707,27000.0,27019.0,27038.0,27064.0,27094.0,27147.0,27193.0,27249.0,27295.0,27368.0,27564.0,27658.0,27687.0,27738.0,27788.0,27846.0,27878.0,27930.0,27962.0,28011.0,28058.0,28085.0,28135.0,28170.0,28198.0,28243.0,28288.0,28322.0,28379.0,28434.0,28480.0,28529.0,28567.0,28682.0,28881.0,29081.0,29144.0,29229.0,29278.0,29343.0,29448.0,29611.0,29743.0,29812.0,29960.0,30014.0,30073.0,30155.0,30212.0,30257.0,30323.0,30478.0,30681.0,31001.0,31163.0,31176.0,31368.0,31430.0,31533.0
5099221,25200.0,25219.0,25237.0,25262.0,25291.0,25342.0,25386.0,25440.0,25484.0,25554.0,25743.0,25833.0,25861.0,25910.0,25958.0,26014.0,26044.0,26095.0,26126.0,26173.0,26218.0,26244.0,26292.0,26326.0,26353.0,26397.0,26441.0,26474.0,26529.0,26582.0,26627.0,26674.0,26708.0,26818.0,27009.0,27202.0,27262.0,27344.0,27391.0,27454.0,27556.0,27712.0,27839.0,27905.0,28047.0,28099.0,28156.0,28235.0,28289.0,28333.0,28397.0,28546.0,28741.0,29049.0,29205.0,29217.0,29402.0,29461.0,29561.0
5099861,27000.0,27019.0,27037.0,27062.0,27091.0,27142.0,27186.0,27240.0,27284.0,27354.0,27543.0,27633.0,27661.0,27710.0,27758.0,27814.0,27844.0,27895.0,27926.0,27973.0,28018.0,28044.0,28092.0,28126.0,28153.0,28197.0,28241.0,28274.0,28329.0,28382.0,28427.0,28474.0,28508.0,28618.0,28809.0,29002.0,29062.0,29144.0,29191.0,29254.0,29356.0,29512.0,29639.0,29705.0,29847.0,29899.0,29956.0,30035.0,30089.0,30133.0,30197.0,30346.0,30541.0,30849.0,31005.0,31017.0,31202.0,31261.0,31361.0
5099866,56700.0,56730.0,56760.0,56788.0,56820.0,56884.0,56940.0,57000.0,57027.0,57070.0,57185.0,57240.0,57360.0,57600.0,57711.0,57840.0,57885.0,57960.0,57976.0,58001.0,58024.0,58038.0,58063.0,58080.0,58084.0,58091.0,58098.0,58103.0,58112.0,58120.0,58127.0,58134.0,58140.0,58153.0,58176.0,58200.0,58225.0,58260.0,58286.0,58320.0,58367.0,58440.0,58479.0,58500.0,58588.0,58620.0,58645.0,58680.0,58713.0,58740.0,58758.0,58800.0,58916.0,59100.0,59220.0,59232.0,59419.0,59479.0,59580.0
5106925,27000.0,27019.0,27037.0,27062.0,27091.0,27142.0,27186.0,27240.0,27284.0,27354.0,27543.0,27633.0,27661.0,27710.0,27758.0,27814.0,27844.0,27895.0,27926.0,27973.0,28018.0,28044.0,28092.0,28126.0,28153.0,28197.0,28241.0,28274.0,28329.0,28382.0,28427.0,28474.0,28508.0,28618.0,28809.0,29002.0,29062.0,29144.0,29191.0,29254.0,29356.0,29512.0,29639.0,29705.0,29847.0,29899.0,29956.0,30035.0,30089.0,30133.0,30197.0,30346.0,30541.0,30849.0,31005.0,31017.0,31202.0,31261.0,31361.0
5106930,56700.0,56730.0,56760.0,56788.0,56820.0,56884.0,56940.0,57000.0,57027.0,57070.0,57185.0,57240.0,57360.0,57600.0,57711.0,57840.0,57885.0,57960.0,57976.0,58001.0,58024.0,58038.0,58063.0,58080.0,58084.0,58091.0,58098.0,58103.0,58112.0,58120.0,58127.0,58134.0,58140.0,58153.0,58176.0,58200.0,58225.0,58260.0,58286.0,58320.0,58367.0,58440.0,58479.0,58500.0,58588.0,58620.0,58645.0,58680.0,58713.0,58740.0,58758.0,58800.0,58916.0,59100.0,59220.0,59232.0,59419.0,59479.0,59580.0
