tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5104667,64800.0,64893.0,64929.0,64980.0,65156.0,65254.0,65299.0,65391.0,65430.0,65492.0,65564.0,65663.0,65756.0,65815.0,65872.0,65953.0,66191.0,66399.0,66478.0,66570.0,66643.0,66712.0,66762.0,66815.0,66879.0,66938.0,67012.0,67063.0,67089.0,67152.0,67174.0,67211.0,67301.0,67329.0,67362.0,67501.0,67542.0,67695.0,67750.0,67781.0,67842.0,67933.0,68007.0,68095.0,68240.0,68323.0,68355.0,68379.0,68458.0,68589.0,68682.0,68746.0,68818.0,68891.0,68946.0,69012.0,69060.0,69197.0,69348.0,69382.0,69431.0
5105017,63600.0,63693.0,63729.0,63780.0,63956.0,64054.0,64099.0,64191.0,64230.0,64292.0,64364.0,64463.0,64556.0,64615.0,64672.0,64753.0,64991.0,65199.0,65278.0,65370.0,65443.0,65512.0,65562.0,65615.0,65679.0,65738.0,65812.0,65863.0,65889.0,65952.0,65974.0,66011.0,66101.0,66129.0,66162.0,66301.0,66342.0,66495.0,66550.0,66581.0,66642.0,66733.0,66807.0,66895.0,67040.0,67123.0,67155.0,67179.0,67258.0,67389.0,67482.0,67546.0,67618.0,67691.0,67746.0,67812.0,67860.0,67997.0,68148.0,68182.0,68231.0
5107243,25200.0,25276.0,25306.0,25348.0,25463.0,25520.0,25546.0,25597.0,25618.0,25651.0,25689.0,25743.0,25797.0,25831.0,25865.0,25928.0,25994.0,26052.0,26110.0,26177.0,26231.0,26282.0,26316.0,26351.0,26391.0,26427.0,26473.0,26517.0,26540.0,26594.0,26613.0,26643.0,26717.0,26740.0,26768.0,26891.0,26927.0,27065.0,27111.0,27137.0,27187.0,27261.0,27310.0,27369.0,27466.0,27525.0,27548.0,27565.0,27621.0,27683.0,27730.0,27769.0,27813.0,27857.0,27914.0,27982.0,28032.0,28141.0,28260.0,28286.0,28323.0
5107247,51900.0,51984.0,52017.0,52063.0,52202.0,52274.0,52307.0,52387.0,52421.0,52464.0,52513.0,52582.0,52648.0,52690.0,52731.0,52807.0,52954.0,53082.0,53147.0,53223.0,53283.0,53340.0,53395.0,53453.0,53523.0,53588.0,53669.0,53721.0,53748.0,53812.0,53834.0,53875.0,53974.0,54005.0,54041.0,54130.0,54165.0,54296.0,54358.0,54393.0,54461.0,54562.0,54628.0,54706.0,54835.0,54925.0,54960.0,54986.0,55070.0,55200.0,55272.0,55322.0,55378.0,55435.0,55490.0,55557.0,55606.0,55704.0,55811.0,55841.0,55884.0
5107810,62400.0,62493.0,62529.0,62580.0,62756.0,62854.0,62899.0,62991.0,63030.0,63092.0,63164.0,63263.0,63356.0,63415.0,63472.0,63553.0,63791.0,63999.0,64078.0,64170.0,64243.0,64312.0,64362.0,64415.0,64479.0,64538.0,64612.0,64663.0,64689.0,64752.0,64774.0,64811.0,64901.0,64929.0,64962.0,65101.0,65142.0,65295.0,65350.0,65381.0,65442.0,65533.0,65607.0,65695.0,65840.0,65923.0,65955.0,65979.0,66058.0,66189.0,66282.0,66346.0,66418.0,66491.0,66546.0,66612.0,66660.0,66797.0,66948.0,66982.0,67031.0
5108956,31200.0,31323.0,31371.0,31439.0,31602.0,31672.0,31704.0,31804.0,31846.0,31892.0,31944.0,32017.0,32090.0,32137.0,32182.0,32253.0,32324.0,32386.0,32448.0,32519.0,32576.0,32630.0,32679.0,32731.0,32786.0,32836.0,32899.0,32952.0,32980.0,33046.0,33069.0,33110.0,33211.0,33242.0,33279.0,33425.0,33464.0,33613.0,33665.0,33694.0,33751.0,33837.0,33900.0,33974.0,34097.0,34169.0,34197.0,34218.0,34285.0,34387.0,34441.0,34485.0,34534.0,34584.0,34631.0,34688.0,34730.0,34822.0,34924.0,34962.0,35015.0
5108959,50700.0,50784.0,50817.0,50863.0,51002.0,51074.0,51107.0,51187.0,51221.0,51264.0,51313.0,51382.0,51448.0,51490.0,51531.0,51607.0,51754.0,51882.0,51947.0,52023.0,52083.0,52140.0,52195.0,52253.0,52323.0,52388.0,52469.0,52521.0,52548.0,52612.0,52634.0,52675.0,52774.0,52805.0,52841.0,52930.0,52965.0,53096.0,53158.0,53193.0,53261.0,53362.0,53428.0,53506.0,53635.0,53725.0,53760.0,53786.0,53870.0,54000.0,54072.0,54122.0,54178.0,54235.0,54290.0,54357.0,54406.0,54504.0,54611.0,54641.0,54684.0
5108961,66300.0,66393.0,66429.0,66480.0,66656.0,66754.0,66799.0,66891.0,66930.0,66992.0,67064.0,67163.0,67256.0,67315.0,67372.0,67453.0,67691.0,67899.0,67978.0,68070.0,68143.0,68212.0,68262.0,68315.0,68379.0,68438.0,68512.0,68563.0,68589.0,68652.0,68674.0,68711.0,68801.0,68829.0,68862.0,69001.0,69042.0,69195.0,69250.0,69281.0,69342.0,69433.0,69507.0,69595.0,69740.0,69823.0,69855.0,69879.0,69958.0,70089.0,70182.0,70246.0,70318.0,70391.0,70446.0,70512.0,70560.0,70697.0,70848.0,70882.0,70931.0
5113555,23400.0,23476.0,23506.0,23548.0,23663.0,23720.0,23746.0,23797.0,23818.0,23851.0,23889.0,23943.0,23997.0,24031.0,24065.0,24128.0,24194.0,24252.0,24310.0,24377.0,24431.0,24482.0,24516.0,24551.0,24591.0,24627.0,24673.0,24717.0,24740.0,24794.0,24813.0,24843.0,24917.0,24940.0,24968.0,25091.0,25127.0,25265.0,25311.0,25337.0,25387.0,25461.0,25510.0,25569.0,25666.0,25725.0,25748.0,25765.0,25821.0,25883.0,25930.0,25969.0,26013.0,26057.0,26114.0,26182.0,26232.0,26341.0,26460.0,26486.0,26523.0
5113557,37500.0,37584.0,37617.0,37664.0,37784.0,37869.0,37908.0,37979.0,38008.0,38047.0,38092.0,38153.0,38217.0,38257.0,38296.0,38359.0,38455.0,38539.0,38596.0,38662.0,38715.0,38765.0,38796.0,38828.0,38881.0,38930.0,38992.0,39038.0,39062.0,39119.0,39139.0,39176.0,39267.0,39295.0,39329.0,39395.0,39429.0,39557.0,39611.0,39641.0,39700.0,39788.0,39845.0,39913.0,40026.0,40104.0,40134.0,40157.0,40230.0,40350.0,40405.0,40450.0,40501.0,40553.0,40605.0,40668.0,40715.0,40798.0,40889.0,40925.0,40975.0
5113561,61500.0,61593.0,61629.0,61680.0,61856.0,61954.0,61999.0,62091.0,62130.0,62192.0,62264.0,62363.0,62456.0,62515.0,62572.0,62653.0,62891.0,63099.0,63178.0,63270.0,63343.0,63412.0,63462.0,63515.0,63579.0,63638.0,63712.0,63763.0,63789.0,63852.0,63874.0,63911.0,64001.0,64029.0,64062.0,64201.0,64242.0,64395.0,64450.0,64481.0,64542.0,64633.0,64707.0,64795.0,64940.0,65023.0,65055.0,65079.0,65158.0,65289.0,65382.0,65446.0,65518.0,65591.0,65646.0,65712.0,65760.0,65897.0,66048.0,66082.0,66131.0
5114606,26100.0,26176.0,26206.0,26248.0,26363.0,26420.0,26446.0,26497.0,26518.0,26551.0,26589.0,26643.0,26697.0,26731.0,26765.0,26828.0,26894.0,26952.0,27010.0,27077.0,27131.0,27182.0,27216.0,27251.0,27291.0,27327.0,27373.0,27417.0,27440.0,27494.0,27513.0,27543.0,27617.0,27640.0,27668.0,27791.0,27827.0,27965.0,28011.0,28037.0,28087.0,28161.0,28210.0,28269.0,28366.0,28425.0,28448.0,28465.0,28521.0,28583.0,28630.0,28669.0,28713.0,28757.0,28814.0,28882.0,28932.0,29041.0,29160.0,29186.0,29223.0
5114608,41700.0,41784.0,41817.0,41864.0,41984.0,42069.0,42108.0,42179.0,42208.0,42247.0,42292.0,42353.0,42417.0,42457.0,42496.0,42559.0,42655.0,42739.0,42796.0,42862.0,42915.0,42965.0,42996.0,43028.0,43081.0,43130.0,43192.0,43238.0,43262.0,43319.0,43339.0,43376.0,43467.0,43495.0,43529.0,43595.0,43629.0,43757.0,43811.0,43841.0,43900.0,43988.0,44045.0,44113.0,44226.0,44304.0,44334.0,44357.0,44430.0,44550.0,44605.0,44650.0,44701.0,44753.0,44805.0,44868.0,44915.0,44998.0,45089.0,45125.0,45175.0
5115201,36000.0,36084.0,36117.0,36164.0,36284.0,36369.0,36408.0,36479.0,36508.0,36547.0,36592.0,36653.0,36717.0,36757.0,36796.0,36859.0,36955.0,37039.0,37096.0,37162.0,37215.0,37265.0,37296.0,37328.0,37381.0,37430.0,37492.0,37538.0,37562.0,37619.0,37639.0,37676.0,37767.0,37795.0,37829.0,37895.0,37929.0,38057.0,38111.0,38141.0,38200.0,38288.0,38345.0,38413.0,38526.0,38604.0,38634.0,38657.0,38730.0,38850.0,38905.0,38950.0,39001.0,39053.0,39105.0,39168.0,39215.0,39298.0,39389.0,39425.0,39475.0
5115204,58500.0,58593.0,58629.0,58680.0,58856.0,58954.0,58999.0,59091.0,59130.0,59192.0,59264.0,59363.0,59456.0,59515.0,59572.0,59653.0,59891.0,60099.0,60178.0,60270.0,60343.0,60412.0,60462.0,60515.0,60579.0,60638.0,60712.0,60763.0,60789.0,60852.0,60874.0,60911.0,61001.0,61029.0,61062.0,61201.0,61242.0,61395.0,61450.0,61481.0,61542.0,61633.0,61707.0,61795.0,61940.0,62023.0,62055.0,62079.0,62158.0,62289.0,62382.0,62446.0,62518.0,62591.0,62646.0,62712.0,62760.0,62897.0,63048.0,63082.0,63131.0
5115206,70200.0,70265.0,70290.0,70326.0,70443.0,70526.0,70564.0,70639.0,70670.0,70710.0,70756.0,70820.0,70898.0,70947.0,70995.0,71062.0,71150.0,71227.0,71286.0,71354.0,71408.0,71460.0,71492.0,71525.0,71570.0,71611.0,71663.0,71705.0,71727.0,71779.0,71798.0,71832.0,71914.0,71940.0,71969.0,72035.0,72064.0,72173.0,72213.0,72235.0,72278.0,72343.0,72393.0,72452.0,72550.0,72603.0,72623.0,72638.0,72688.0,72773.0,72840.0,72877.0,72919.0,72962.0,73005.0,73057.0,73096.0,73149.0,73207.0,73233.0,73270.0
5117135,29400.0,29523.0,29571.0,29639.0,29802.0,29872.0,29904.0,30004.0,30046.0,30092.0,30144.0,30217.0,30290.0,30337.0,30382.0,30453.0,30524.0,30586.0,30648.0,30719.0,30776.0,30830.0,30879.0,30931.0,30986.0,31036.0,31099.0,31152.0,31180.0,31246.0,31269.0,31310.0,31411.0,31442.0,31479.0,31625.0,31664.0,31813.0,31865.0,31894.0,31951.0,32037.0,32100.0,32174.0,32297.0,32369.0,32397.0,32418.0,32485.0,32587.0,32641.0,32685.0,32734.0,32784.0,32831.0,32888.0,32930.0,33022.0,33124.0,33162.0,33215.0
5117137,56100.0,56193.0,56229.0,56280.0,56456.0,56554.0,56599.0,56691.0,56730.0,56792.0,56864.0,56963.0,57056.0,57115.0,57172.0,57253.0,57491.0,57699.0,57778.0,57870.0,57943.0,58012.0,58062.0,58115.0,58179.0,58238.0,58312.0,58363.0,58389.0,58452.0,58474.0,58511.0,58601.0,58629.0,58662.0,58801.0,58842.0,58995.0,59050.0,59081.0,59142.0,59233.0,59307.0,59395.0,59540.0,59623.0,59655.0,59679.0,59758.0,59889.0,59982.0,60046.0,60118.0,60191.0,60246.0,60312.0,60360.0,60497.0,60648.0,60682.0,60731.0
5117221,22200.0,22276.0,22306.0,22348.0,22463.0,22520.0,22546.0,22597.0,22618.0,22651.0,22689.0,22743.0,22797.0,22831.0,22865.0,22928.0,22994.0,23052.0,23110.0,23177.0,23231.0,23282.0,23316.0,23351.0,23391.0,23427.0,23473.0,23517.0,23540.0,23594.0,23613.0,23643.0,23717.0,23740.0,23768.0,23891.0,23927.0,24065.0,24111.0,24137.0,24187.0,24261.0,24310.0,24369.0,24466.0,24525.0,24548.0,24565.0,24621.0,24683.0,24730.0,24769.0,24813.0,24857.0,24914.0,24982.0,25032.0,25141.0,25260.0,25286.0,25323.0
5117223,34500.0,34623.0,34671.0,34739.0,34902.0,34972.0,35004.0,35104.0,35146.0,35192.0,35244.0,35317.0,35390.0,35437.0,35482.0,35553.0,35624.0,35686.0,35748.0,35819.0,35876.0,35930.0,35979.0,36031.0,36086.0,36136.0,36199.0,36252.0,36280.0,36346.0,36369.0,36410.0,36511.0,36542.0,36579.0,36725.0,36764.0,36913.0,36965.0,36994.0,37051.0,37137.0,37200.0,37274.0,37397.0,37469.0,37497.0,37518.0,37585.0,37687.0,37741.0,37785.0,37834.0,37884.0,37931.0,37988.0,38030.0,38122.0,38224.0,38262.0,38315.0
5117225,47400.0,47484.0,47517.0,47563.0,47702.0,47774.0,47807.0,47887.0,47921.0,47964.0,48013.0,48082.0,48148.0,48190.0,48231.0,48307.0,48454.0,48582.0,48647.0,48723.0,48783.0,48840.0,48895.0,48953.0,49023.0,49088.0,49169.0,49221.0,49248.0,49312.0,49334.0,49375.0,49474.0,49505.0,49541.0,49630.0,49665.0,49796.0,49858.0,49893.0,49961.0,50062.0,50128.0,50206.0,50335.0,50425.0,50460.0,50486.0,50570.0,50700.0,50772.0,50822.0,50878.0,50935.0,50990.0,51057.0,51106.0,51204.0,51311.0,51341.0,51384.0
5117227,60300.0,60393.0,60429.0,60480.0,60656.0,60754.0,60799.0,60891.0,60930.0,60992.0,61064.0,61163.0,61256.0,61315.0,61372.0,61453.0,61691.0,61899.0,61978.0,62070.0,62143.0,62212.0,62262.0,62315.0,62379.0,62438.0,62512.0,62563.0,62589.0,62652.0,62674.0,62711.0,62801.0,62829.0,62862.0,63001.0,63042.0,63195.0,63250.0,63281.0,63342.0,63433.0,63507.0,63595.0,63740.0,63823.0,63855.0,63879.0,63958.0,64089.0,64182.0,64246.0,64318.0,64391.0,64446.0,64512.0,64560.0,64697.0,64848.0,64882.0,64931.0
5117229,75600.0,75662.0,75686.0,75720.0,75839.0,75912.0,75945.0,76006.0,76031.0,76068.0,76110.0,76168.0,76223.0,76258.0,76292.0,76358.0,76419.0,76473.0,76524.0,76583.0,76630.0,76673.0,76704.0,76737.0,76773.0,76806.0,76848.0,76887.0,76907.0,76955.0,76973.0,77004.0,77079.0,77103.0,77130.0,77189.0,77221.0,77341.0,77376.0,77396.0,77434.0,77491.0,77524.0,77563.0,77627.0,77675.0,77693.0,77707.0,77752.0,77812.0,77867.0,77897.0,77931.0,77965.0,78002.0,78047.0,78080.0,78126.0,78176.0,78200.0,78233.0
5117231,84000.0,84062.0,84086.0,84120.0,84239.0,84312.0,84345.0,84406.0,84431.0,84468.0,84510.0,84568.0,84623.0,84658.0,84692.0,84758.0,84819.0,84873.0,84924.0,84983.0,85030.0,85073.0,85104.0,85137.0,85173.0,85206.0,85248.0,85287.0,85307.0,85355.0,85373.0,85404.0,85479.0,85503.0,85530.0,85589.0,85621.0,85741.0,85776.0,85796.0,85834.0,85891.0,85924.0,85963.0,86027.0,86075.0,86093.0,86107.0,86152.0,86212.0,86267.0,86297.0,86331.0,86365.0,86402.0,86447.0,86480.0,86526.0,86576.0,86600.0,86633.0
